date,round,application_name,amount_op,oso_project_slug,application_url
2025-05-02,retrofunding_s7_onchain_builders,Moonwell,34092.27,moonwell-fi,https://atlas.optimism.io/project/0xd4f0252e6ac2408099cd40d213fb6f42e8fa129b446d6e8da55e673598ef14c0
2025-05-02,retrofunding_s7_onchain_builders,Morkie,6411.89,morkiexyz,https://atlas.optimism.io/project/0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e
2025-05-02,retrofunding_s7_onchain_builders,Morpho ,36655.73,morpho-org,https://atlas.optimism.io/project/0xda8c593717693ef30f5c62fc2689709784324cfb9b5fe92c9db3a47f596791e5
2025-05-02,retrofunding_s7_onchain_builders,Multicaller,17942.76,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-05-02,retrofunding_s7_onchain_builders,NERZO,1164.71,nerzofc,https://atlas.optimism.io/project/0xe6371e0b190ff5db00617519599cbbafe719db0386e42a0af106b8c7f9161b63
2025-05-02,retrofunding_s7_onchain_builders,NFTs2Me,4582.86,nfts2me,https://atlas.optimism.io/project/0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf
2025-05-02,retrofunding_s7_onchain_builders,ORB,2663.71,party-dao,https://atlas.optimism.io/project/0xb620f012eb197e5661f65c1a5aee6a4bbb43629f0056879ae4dc66adf8383ae3
2025-05-02,retrofunding_s7_onchain_builders,ORO,34293.4,party-dao,https://atlas.optimism.io/project/0x40ee6048c99aefd288f6133db207849d0951fe6b62afa1cca0db5a4ad7f558de
2025-05-02,retrofunding_s7_onchain_builders,Oku Trade,5200.57,gfx-labs,https://atlas.optimism.io/project/0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b
2025-05-02,retrofunding_s7_onchain_builders,OmniHub,8364.46,omnihub-xyz,https://atlas.optimism.io/project/0xd7a8e115b2b3772d7d5656d7798e349dcdedf2463302c78528c9e9686ab4efe3
2025-05-02,retrofunding_s7_onchain_builders,OnChainGM,23718.33,onchaingm,https://atlas.optimism.io/project/0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a
2025-05-02,retrofunding_s7_onchain_builders,OpenOcean,14982.9,openocean-finance,https://atlas.optimism.io/project/0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740
2025-05-02,retrofunding_s7_onchain_builders,Origin Protocol,1275.07,originprotocol,https://atlas.optimism.io/project/0x9c691ba3012549259099205cc1a7ca4d09d9b7a24a1b7b821b52c7bf1c9b89f4
2025-05-02,retrofunding_s7_onchain_builders,PHI,232.91,phi-labs-inc,https://atlas.optimism.io/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
2025-05-02,retrofunding_s7_onchain_builders,PUF,8119.39,world-mini-app-puf,https://atlas.optimism.io/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
2025-05-02,retrofunding_s7_onchain_builders,PancakeSwap,59716.49,pancakeswap,https://atlas.optimism.io/project/0x1ac8413aaf8110410b9447af27251ba89311f5ec4e2d289006e834b122a44dbf
2025-05-02,retrofunding_s7_onchain_builders,Party.app + Party Protocol,2758.44,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-05-02,retrofunding_s7_onchain_builders,Passport XYZ | Gitcoin Passport,945.37,passportxyz,https://atlas.optimism.io/project/0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d
2025-05-02,retrofunding_s7_onchain_builders,Pinto Protocol,11175.05,pinto-org,https://atlas.optimism.io/project/0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6
2025-05-02,retrofunding_s7_onchain_builders,Rainbow (Rainbow Router),4327.14,rainbow,https://atlas.optimism.io/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896
2025-05-02,retrofunding_s7_onchain_builders,Robots.Farm,753.27,robotsfarm,https://atlas.optimism.io/project/0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4
2025-05-02,retrofunding_s7_onchain_builders,Router Protocol,913.61,router-protocol,https://atlas.optimism.io/project/0x4d71401a0dbd9b3dd890fbc70baaf872d16db80af149e20f7ef1805fc94f6df6
2025-05-02,retrofunding_s7_onchain_builders,RubyScore,1910.81,rubyscore,https://atlas.optimism.io/project/0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373
2025-05-02,retrofunding_s7_onchain_builders,SOCKET protocol,16645.86,socket,https://atlas.optimism.io/project/0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982
2025-05-02,retrofunding_s7_onchain_builders,Sablier,639.54,sablier,https://atlas.optimism.io/project/0x7262ed9c020b3b41ac7ba405aab4ff37575f8b6f975ebed2e65554a08419f8f4
2025-05-02,retrofunding_s7_onchain_builders,Sake,20859.18,sake-finance,https://atlas.optimism.io/project/0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e
2025-05-02,retrofunding_s7_onchain_builders,Seamless Protocol,1839.03,seamless-protocol,https://atlas.optimism.io/project/0x7539f43dc91f9c406c83a06339708e4033cdbf630916c6dfb9de2b5ef811affd
2025-05-02,retrofunding_s7_onchain_builders,Send,857.47,0xsend,https://atlas.optimism.io/project/0x5614d129eba060ce7d224e8e8f9f29aeddfdb572b0dd45edc81f18f5307bc01a
2025-05-02,retrofunding_s7_onchain_builders,Shredding Sassy & SHAKA,215.36,,https://atlas.optimism.io/project/0xb23f12d6f2b8bc60e72710053d823163208ba7169565613e034423b09aaeafce
2025-05-02,retrofunding_s7_onchain_builders,Sonus Exchange,23304.2,sonusexchange,https://atlas.optimism.io/project/0x96767e87a27cdb9798f40c3a6fd78e70da611afe53a5e45cbaafc50cae4ad0e7
2025-05-02,retrofunding_s7_onchain_builders,Splits,6300.47,0x-splits,https://atlas.optimism.io/project/0xb6266f3d955040aa7583f2f346db87abe0649f545389af3cc8fe302aacfc850b
2025-05-02,retrofunding_s7_onchain_builders,Stargate Finance,42377.93,stargate-finance,https://atlas.optimism.io/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745
2025-05-02,retrofunding_s7_onchain_builders,Stoke Fire,1974.58,,https://atlas.optimism.io/project/0xfe8e35b3487bd0e0457b9431b12b73403ca1f5c9c19dd1db81a2317c97c1e1a2
2025-05-02,retrofunding_s7_onchain_builders,Super Account,1067.36,superaccount-superchaineco,https://atlas.optimism.io/project/0xa09305aa57a60e362b11911666f6310f46c959ead9116333d2e7ca91aee180bf
2025-05-02,retrofunding_s7_onchain_builders,SuperBoring,1632.32,superfluid,https://atlas.optimism.io/project/0x7f0e98c70d1401fb100dc804f28743bb567a2fee12315f52300113df514b7bd3
2025-05-02,retrofunding_s7_onchain_builders,SuperSwap,2875.56,superswapink,https://atlas.optimism.io/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
2025-05-02,retrofunding_s7_onchain_builders,SuperVol,3899.33,stvol-official,https://atlas.optimism.io/project/0x1f60db63651f74e2fc8b3ff900d05142552a763c31caf3a8c8e62b0953f02bf2
2025-05-02,retrofunding_s7_onchain_builders,Superfluid,6404.66,superfluid,https://atlas.optimism.io/project/0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535
2025-05-02,retrofunding_s7_onchain_builders,Superform,7456.57,superform-xyz,https://atlas.optimism.io/project/0x82edc3ac2a03da21c5a6033159ba8e97aab2f61dc5d1d9813929fea6d6c35362
2025-05-02,retrofunding_s7_onchain_builders,Sushiswap,25763.79,sushi,https://atlas.optimism.io/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a
2025-05-02,retrofunding_s7_onchain_builders,SwapBased,6676.58,swapbased,https://atlas.optimism.io/project/0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409
2025-05-02,retrofunding_s7_onchain_builders,SwapMode,1782.81,swapmode,https://atlas.optimism.io/project/0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463
2025-05-02,retrofunding_s7_onchain_builders,SynStation,15568.86,synstation-staking-contract-wasd3rplay,https://atlas.optimism.io/project/0x869d601d2c5d78bcad37b589225632a9674c7bfbafeebf3c379ccc41265d6f33
2025-05-02,retrofunding_s7_onchain_builders,Synapse Protocol,1532.84,synapse,https://atlas.optimism.io/project/0xefaeef1446de875ab6e50d31c8dbe776f99d884cb8cb68d50b1384067e4aeb6b
2025-05-02,retrofunding_s7_onchain_builders,Team Finance,2557.41,team-finance,https://atlas.optimism.io/project/0x46d819ee72e9b51fb0175286e6ade010776b39cdb56aee88bc9f39501050eb92
2025-05-02,retrofunding_s7_onchain_builders,The Button,614.01,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
2025-05-02,retrofunding_s7_onchain_builders,Tokiemon,2533.44,unimon-alma-labs,https://atlas.optimism.io/project/0x0b8acaf73a25ba1f64bf829f9678beb8b7edf825353ebea38085590d78d74d5d
2025-05-02,retrofunding_s7_onchain_builders,UNO,15304.17,party-dao,https://atlas.optimism.io/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
2025-05-02,retrofunding_s7_onchain_builders,Uniswap on Superchain (Oku),66666.67,uniswap,https://atlas.optimism.io/project/0x9d9162fac637991d2a56da8fbe03dba24c87eb82d47c7a00b921e39e956f8a9d
2025-05-02,retrofunding_s7_onchain_builders,Untitled Bank,24115.86,untitled-bank,https://atlas.optimism.io/project/0x2ecedc3cad0a68d398020bf6d41167535fcaeb6d5bbf1602d6318f07e9c59af6
2025-05-02,retrofunding_s7_onchain_builders,Veil Cash,425.23,veildotcash,https://atlas.optimism.io/project/0x40cda7edf27894d647d9433ded29290966f5c258dade2c3ea36427fccf0ef3c9
2025-05-02,retrofunding_s7_onchain_builders,Velodrome Finance,63353.11,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-05-02,retrofunding_s7_onchain_builders,Virtuals Protocol,32590.81,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-05-02,retrofunding_s7_onchain_builders,WAGMI,1730.44,wagmi1337,https://atlas.optimism.io/project/0x70624cd9a8be4ead96e5097025eb645b9848e2643e5025a4006dee2cff1a4138
2025-05-02,retrofunding_s7_onchain_builders,WOOFi,9815.9,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-05-02,retrofunding_s7_onchain_builders,World Billboard,2991.5,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-05-02,retrofunding_s7_onchain_builders,daos.world,347.17,daos-world,https://atlas.optimism.io/project/0x4eaa0df4cfbda85126db57a231598d33c283b8aacf3a441539877ce7e17be22a
2025-05-02,retrofunding_s7_onchain_builders,deBridge,2208.97,debridge-finance,https://atlas.optimism.io/project/0xf24315614063278ba3543e1717791132a9afa79b0e65baa01a85bcccbdfa215f
2025-05-02,retrofunding_s7_onchain_builders,doginme memecoin,2625.92,doginme,https://atlas.optimism.io/project/0xeecfa614f020c2ea4c2eb431246befedf35ddc6c52cfaa83d0c4caf2f580f9f4
2025-05-02,retrofunding_s7_onchain_builders,ethOS - The Ethereum Phone,235.98,ethereumphone,https://atlas.optimism.io/project/0xdf92f936b0ddd6c5a944d3e2be594168ea108b0909e510b955333c5ef0b40242
2025-05-02,retrofunding_s7_onchain_builders,far.quest - Farcaster Super App,1952.87,wieldlabs,https://atlas.optimism.io/project/0x182f5a5c04ccdc4739ee9f362af72d7a0f55d6b410cc9dc2b52dc7f99f06f3f9
2025-05-02,retrofunding_s7_onchain_builders,motoDEX,713.12,,https://atlas.optimism.io/project/0x512e27ae7e194a31bbde426c25d78b5d43916192674d71a0c4deeea1c622f166
2025-05-02,retrofunding_s7_onchain_builders,pods.media,5597.11,pods-media,https://atlas.optimism.io/project/0x098fca4a62159ddfc2c45dc2931a727d56f039b8f68e31222b927aaf2ce75b9e
2025-05-02,retrofunding_s7_onchain_builders,remx.xyz,487.51,,https://atlas.optimism.io/project/0xc3a50c1784f3ac4fc8ae72d07cf0bfcf933e3d23ffb5a3ab46263182a098e617
2025-05-02,retrofunding_s7_onchain_builders,rhinofi,2271.76,rhinofi,https://atlas.optimism.io/project/0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5
2025-05-02,retrofunding_s7_onchain_builders,zkCodex,546.93,zkcodex,https://atlas.optimism.io/project/0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007
2025-05-21,retrofunding_s7_devtooling,Abi Ninja,4881.65,buidlguidl,https://atlas.optimism.io/project/0xafb4dc19ccc63057da88110df49234b311044bc73b070041bb8df03e583943ab
2025-05-21,retrofunding_s7_devtooling,Aderyn,2722.99,cyfrin,https://atlas.optimism.io/project/0xa7d78d566bfa319479ec048c94c3d8c1f4d628a9344ba157fc4974dbf472dc3e
2025-05-21,retrofunding_s7_devtooling,Ape Framework,15649.38,apeworx,https://atlas.optimism.io/project/0xa0b16714baef75d97ec07fd48eaf42e79df92fe2a3c2d725d2388ede587ea54c
2025-05-21,retrofunding_s7_devtooling,Blockscout open-source block explorer,14821.7,blockscout,https://atlas.optimism.io/project/0x663e4d25ca3f327365240471b4831ea3c989cb132bbf6ae8f5c1e15268591795
2025-05-21,retrofunding_s7_devtooling,Cannon,18479.01,usecannon,https://atlas.optimism.io/project/0xc7798704a6d730cea776c4866a9636bfa04c1201e29b6b0c99cc3603bc1bca25
2025-05-21,retrofunding_s7_devtooling,Create2Deployer,1361.49,create2deployer,https://atlas.optimism.io/project/0x513265758a3804184b6a0771d99c1a4b04d3267bacd4b914e89ff991de229f6a
2025-05-21,retrofunding_s7_devtooling,CreateX,10987.12,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-05-21,retrofunding_s7_devtooling,Crytic-Properties,438.92,properties-crytic,https://atlas.optimism.io/project/0xa790f0641e8d72abc88efd13ca215e2dc7e736a4a59ca5a9e0020af29d6297f2
2025-05-21,retrofunding_s7_devtooling,Dappnode,535.8,dappnode,https://atlas.optimism.io/project/0xf839a585342327848d4541a6fcc315404e879537a60a1370f2cd45a94283a1ba
2025-05-21,retrofunding_s7_devtooling,DefiLlama,50395.79,defi-llama,https://atlas.optimism.io/project/0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86
2025-05-21,retrofunding_s7_devtooling,Ethereum Attestation Service (EAS),12406.68,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-05-21,retrofunding_s7_devtooling,Ethers.js,66666.67,ethers-io,https://atlas.optimism.io/project/0xa3d07f453f70d844196d89d79848aa2e70a0bd8b38bf0f493cba1547bb3bca5e
2025-05-21,retrofunding_s7_devtooling,Fe Language,3884.9,fe-ethereum,https://atlas.optimism.io/project/0x541b7b08401d799b87f583c102a6c94cee7105f1b29dc630de5edbbd966d7c13
2025-05-21,retrofunding_s7_devtooling,Foundry MCP Server,4249.06,foundry-mcp-server-praneshasp,https://atlas.optimism.io/project/0xa873dcdcc84e0022edd2f7d5cc8646667b87bf06609d506cd8e39dbd7412fa59
2025-05-21,retrofunding_s7_devtooling,Hardhat,66666.67,hardhat-nomicfoundation,https://atlas.optimism.io/project/0x670a2982f6d7786b58a8399bcabc23246365b21e533a97945e055791fc235e64
2025-05-21,retrofunding_s7_devtooling,IPFS,28875.5,ipfs,https://atlas.optimism.io/project/0x7f330267969cf845a983a9d4e7b7dbcca5c700a5191269af377836d109e0bb69
2025-05-21,retrofunding_s7_devtooling,Kontrol - formal verification tool based on Foundry and KEVM,1291.3,runtimeverification,https://atlas.optimism.io/project/0x7348ae42266ff626319e8ea5398343b847603b3cc7101b03d8e4fb2b75ea8db3
2025-05-21,retrofunding_s7_devtooling,LI.FI,14787.59,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-05-21,retrofunding_s7_devtooling,Loop Decoder,2848.6,loop-decoder-3loop,https://atlas.optimism.io/project/0x471ef1b671bc421d04640a7fe832365c1aec2d298adc81f03d69a685b7cc894c
2025-05-21,retrofunding_s7_devtooling,Maintaining simple-optimism-node,1909.69,simple-optimism-node-smartcontracts,https://atlas.optimism.io/project/0x09b95c7697625da4915338750c5f78446817a3634cb38bc9155e26bbbc0c87f1
2025-05-21,retrofunding_s7_devtooling,Medusa,2794.48,medusa-crytic,https://atlas.optimism.io/project/0xb9996d35862a7c60282da2adf3447f043580f586fcb702ff6869896d15ef6344
2025-05-21,retrofunding_s7_devtooling,MerkleTreeJS,17304.7,merkletreejs,https://atlas.optimism.io/project/0xc377ed1b705bcc856a628f961f1e7c8ca943e6f3727b7c179c657e227e8e852c
2025-05-21,retrofunding_s7_devtooling,Multicaller,4885.39,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-05-21,retrofunding_s7_devtooling,OpenZeppelin Contracts,66666.67,openzeppelin,https://atlas.optimism.io/project/0x939241afa4c4b9e1dda6b8250baa8f04fa8b0debce738cfd324c0b18f9926d25
2025-05-21,retrofunding_s7_devtooling,Otterscan,3337.77,otterscan,https://atlas.optimism.io/project/0xaed5941b7a9f20de83f5c839bda507be43cbf41777fc623abf4bf05773298826
2025-05-21,retrofunding_s7_devtooling,PRBMath,16549.64,prb-math-paulrberg,https://atlas.optimism.io/project/0x7e917a2d0718401c9fe2a82f43ea558f5128f251b1e658c76dc7ff9a5e9fd993
2025-05-21,retrofunding_s7_devtooling,Party.app + Party Protocol,3526.75,party-dao,https://atlas.optimism.io/project/0x850df51e29f2846a5f085d88e6b6fc13fad51ad7161f8a825ed09d470668161a
2025-05-21,retrofunding_s7_devtooling,Ponder,27089.32,ponder-sh,https://atlas.optimism.io/project/0x351967474a454b494260a488f3ceb77d993580a4fe79fb6b6d132c70634bc516
2025-05-21,retrofunding_s7_devtooling,Prettier Solidity,28753.07,prettier-solidity,https://atlas.optimism.io/project/0xc6cac7cd3793888032cc8a9e5aef92550beeec2598f86f1ec6972ffd5b82a990
2025-05-21,retrofunding_s7_devtooling,Remix Project,3791.96,remix-ethereum,https://atlas.optimism.io/project/0x754c37e401e2527ab24b9d7ca3e042bfcbfebeef54a533f8833d46242d2c3017
2025-05-21,retrofunding_s7_devtooling,Revm,22298.42,revm-bluealloy,https://atlas.optimism.io/project/0xb2d109759fe14e11ac5cc100ab6006321ebdd7ffdefbd2efac93a002105f8e92
2025-05-21,retrofunding_s7_devtooling,Ronan Sandford,35540.46,wighawag,https://atlas.optimism.io/project/0x9b639cc6061e41a1d12adb39619a2fddb7005074cf965a3a6f4eabc6eea31112
2025-05-21,retrofunding_s7_devtooling,Rundler,1538.88,alchemyplatform,https://atlas.optimism.io/project/0x2247247c751707d897f5c0eab670426d9c1c26d84e96ac226004afbf0080cba4
2025-05-21,retrofunding_s7_devtooling,Rust Libp2p,17638.75,libp2p,https://atlas.optimism.io/project/0xdf1bb03d08808e2d789f5eac8462bdc560f1bb5b0877f0cf8c66ab53a0bc2f5c
2025-05-21,retrofunding_s7_devtooling,Slither,22151.31,slither-crytic,https://atlas.optimism.io/project/0xdc3dce33fd5fb50cf932586d4257456ddf5040ba0955d97641646504c73dbd13
2025-05-21,retrofunding_s7_devtooling,Snapshot,9639.59,snapshot-labs,https://atlas.optimism.io/project/0x5e6c436e48e56d6d9622ba5d0be0035c314e2b29d2afc8f5f1ee8ac75cd42532
2025-05-21,retrofunding_s7_devtooling,Solady,37603.15,solady-vectorized,https://atlas.optimism.io/project/0x9151666888d0ca532a529be98a50d2eb992988117e202163f865fa9a27eb7149
2025-05-21,retrofunding_s7_devtooling,Solc-select,9353.95,solc-select-crytic,https://atlas.optimism.io/project/0x2a04bac7482169a929fd70444bbfac10654d0588e022db7527566dbfc307d2e9
2025-05-21,retrofunding_s7_devtooling,Solhint,27138.57,solhint-protofire,https://atlas.optimism.io/project/0xfa7d950cfda2c634b052b6c07e75daaa95dd22ac1f220b6862cfd24221d4cabc
2025-05-21,retrofunding_s7_devtooling,Solidity,66666.67,solidity-ethereum,https://atlas.optimism.io/project/0xcc8d03e014e121d10602eeff729b755d5dc6a317df0d6302c8a9d3b5424aaba8
2025-05-21,retrofunding_s7_devtooling,Solidity Bytes Arrays Utils Library,13256.89,solidity-bytes-utils-gnsps,https://atlas.optimism.io/project/0xd63cb23c26cc3bda03b1cc2971589fd26c9d22f3bbc8f1ff2bb74613e6d1c36d
2025-05-21,retrofunding_s7_devtooling,Sourcify,2453.04,sourcify-ethereum,https://atlas.optimism.io/project/0x51cda5996ef1a2ccd8fcf4ee5792337695599454c83eb1218c3ad4388dcb5bf5
2025-05-21,retrofunding_s7_devtooling,Surl,2766.05,surl-memester-xyz,https://atlas.optimism.io/project/0x5c0234455c4b86b05ed0c612ac0d7e53cd2249686305af9b2184190b781b8063
2025-05-21,retrofunding_s7_devtooling,Swiss-Knife.xyz,2496.27,swiss-knife-xyz,https://atlas.optimism.io/project/0x93c4efb5e2d7416c56ecdcd8244be8faf924194d65b514d90a7a51f6797cc012
2025-05-21,retrofunding_s7_devtooling,Synpress,25815.47,synpress-synthetixio,https://atlas.optimism.io/project/0xbb067b01988521110c91737f058e7301f608be231d850a72af1516bd034d161c
2025-05-21,retrofunding_s7_devtooling,The Ethernaut,3513.51,ethernaut-openzeppelin,https://atlas.optimism.io/project/0x17fb589e599fe05e532b90c121eccc55b1249301e783dae226bad698872322da
2025-05-21,retrofunding_s7_devtooling,Titanoboa,10396.16,vyperlang,https://atlas.optimism.io/project/0x202a80f0f57630d04a26464d6492b3399059ca1187943032c37652eb2468a76f
2025-05-21,retrofunding_s7_devtooling,VSCode Solidity Inspector ,1396.24,vscode-solidity-inspector-praneshasp,https://atlas.optimism.io/project/0x3ec2d572a608cf939eaf7886402320b3b2229610c13bdb5cb0776bd097331e5a
2025-05-21,retrofunding_s7_devtooling,Velodrome Finance,676.03,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-05-21,retrofunding_s7_devtooling,Viem: TypeScript Interface for Ethereum,66666.67,wevm,https://atlas.optimism.io/project/0x6bd057da522918a4675396313ae33a2f2788a1ceeb3bd7ae228015e3eb317a7d
2025-05-21,retrofunding_s7_devtooling,Vscode Solidity Extension,554.55,vscode-solidity,https://atlas.optimism.io/project/0x819775803938d78eaa95809971ce94cae6a54b4df58505fa36153ffa1d55e12c
2025-05-21,retrofunding_s7_devtooling,Vyper,13052.64,vyperlang,https://atlas.optimism.io/project/0x9ca1f7b0e0d10d3bd2619e51a54f2e4175e029c87a2944cf1ebc89164ba77ea0
2025-05-21,retrofunding_s7_devtooling,Wagmi: Reactive primitives for Ethereum apps ,66666.67,wevm,https://atlas.optimism.io/project/0xc0615947773148cbc340b175fb9afc98dbb4e0acd31d018b1ee41a5538785abf
2025-05-21,retrofunding_s7_devtooling,WhatsABI,20253.95,whatsabi-shazow,https://atlas.optimism.io/project/0xabdfa10e699db5127100da1dd2403692afe8d86e793d57780f1c7e93437a73a0
2025-05-21,retrofunding_s7_devtooling,ZK Email,741.19,zkemail,https://atlas.optimism.io/project/0x66cb156952c9cd26c329a490b1ae9a90167f3067bbea337888b5d70d374959d7
2025-05-21,retrofunding_s7_devtooling,beaconcha.in,1306.13,beacon-chain,https://atlas.optimism.io/project/0xdd81f0fbb21c949e5d67176b22a39cfdc7c774349214a450df78eb31174413db
2025-05-21,retrofunding_s7_devtooling,bulloak,4314.88,bulloak-alexfertel,https://atlas.optimism.io/project/0x740bebbc731ec56dcc17c7d429656220a73960022c3809edf324bd8120285722
2025-05-21,retrofunding_s7_devtooling,eRPC,11510.27,erpc,https://atlas.optimism.io/project/0x1e7a1f9763d25b6844567a7133b1005ef6ed785642a75229acf1b9b25202a5f3
2025-05-21,retrofunding_s7_devtooling,ethereum-bloom-filters,22889.57,ethereum-bloom-filters-joshstevens19,https://atlas.optimism.io/project/0x4c9626843c4e3f3c96d80b0ec6b1d10b7682fc9b6d67ab61ece5a87648535b1f
2025-05-21,retrofunding_s7_devtooling,ethereum-multicall,19125.22,ethereum-multicall-joshstevens19,https://atlas.optimism.io/project/0x37fe5886f4c77d5a5cb947deff90158c045a5d207572763187748ac4dd4bd9b9
2025-05-21,retrofunding_s7_devtooling,ethers-multicall-provider,7462.89,ethers-multicall-provider-rubilmax,https://atlas.optimism.io/project/0xf46bb7a4597826d57ce9ef1579b7a11079dccfd8510770ad64b2e5a801d8ff27
2025-05-21,retrofunding_s7_devtooling,evmc,525.25,evmc-joshstevens19,https://atlas.optimism.io/project/0xf4f7d13f2ac3c9805998d8540950883b872d7c5d7c81d6254dde8655af690b2a
2025-05-21,retrofunding_s7_devtooling,foundry-gas-diff,892.33,foundry-gas-diff-rubilmax,https://atlas.optimism.io/project/0xb024f6abfa79f7eb7af334f56015509bb70355709991d31bc689c7bea3250f7e
2025-05-21,retrofunding_s7_devtooling,foundry-storage-check,823.7,foundry-storage-check-rubilmax,https://atlas.optimism.io/project/0xfeafe16f8c1a25aebe754f3653340a17943a483a3e389464e44cf14613e210f0
2025-05-21,retrofunding_s7_devtooling,go-ethereum-hdwallet,9013.33,go-ethereum-hdwallet-miguelmota,https://atlas.optimism.io/project/0x2866fcc8ea2ad6cc691b8367023c08ba84a34a14685b0154ba4601b7d4981069
2025-05-21,retrofunding_s7_devtooling,go-libp2p,14658.69,libp2p,https://atlas.optimism.io/project/0xc71faa1bcb4ceb785816c3f22823377e9e5e7c48649badd9f0a0ce491f20d4b3
2025-05-21,retrofunding_s7_devtooling,hardhat-gas-reporter,19997.96,hardhat-gas-reporter-cgewecke,https://atlas.optimism.io/project/0xc2d8139cd61ddc75689610ee0cca0fe37ba8bec3270beb6aac6eac91c6256f60
2025-05-21,retrofunding_s7_devtooling,hevm,931.51,hevm-ethereum,https://atlas.optimism.io/project/0x2c97e213fef2bd3f30a71edf6ed48232640368d0083dc0a134a1b59391639bde
2025-05-21,retrofunding_s7_devtooling,js-libp2p,19198.35,libp2p,https://atlas.optimism.io/project/0x5a7e7c7acb21521e99021d746740b368801cbfe531301e50bdbaafdc24a0aac5
2025-05-21,retrofunding_s7_devtooling,keccak256js,6963.29,keccak256js,https://atlas.optimism.io/project/0x48220ef1d103189cd918e9290db4c4b99b463ae2817fb5ef0cc54556a7961b6f
2025-05-21,retrofunding_s7_devtooling,noble cryptography,38068.58,paulmillr,https://atlas.optimism.io/project/0x62d9a8a3b602c688610abfbe3965e04ca0d19c5c506f40e79cd185cb501d2018
2025-05-21,retrofunding_s7_devtooling,rindexer,11364.78,rindexer-joshstevens19,https://atlas.optimism.io/project/0x97525ec91080ddd917eaccabf9d383cf70a2f78839ab21eeabe1687e312f2132
