time_period,l2_gas_used,num_txs,example_contract,contract_address,creator_address,fees_eth,trace_creator_address,chain,num_addr
prior 30,"61,319,351",306,0x55bffd07d23a3b5878e672e2422422bcc3edc61c,0x55bffd07d23a3b5878e672e2422422bcc3edc61c,0x5a4e18c8d70ffb9d552655c07d3c7ca5012bc20a,0.00038799055,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,295
prior 30,"49,343,409,487","27,760",0xcb566e3b6934fa77258d68ea18e931fa75e1aaaa,0xcb566e3b6934fa77258d68ea18e931fa75e1aaaa,0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,0.11,0x9f403140bc0574d7d36ea472b82daa1bbd4ef327,Mode,2
last 7,"447,412",11,0xd742d731d7671f96603731825772c549190b6f20,0xd742d731d7671f96603731825772c549190b6f20,0xb29bda7070c8e35cb175699e05c1c4652950be50,0.000003,0xb29bda7070c8e35cb175699e05c1c4652950be50,Mode,11
prior 30,"65,960",1,0xf0ef12b543c1ed9f4ac9c48fff00c397cea501ae,0xf0ef12b543c1ed9f4ac9c48fff00c397cea501ae,0xd0372c2051ed4e2d154b51cd9a462024674eb62f,0.0000006265073,0xd0372c2051ed4e2d154b51cd9a462024674eb62f,Mode,1
prior 30,"43,973",1,0xeacb6703f48ac86f42d486d148d6e10cf9feda51,0xeacb6703f48ac86f42d486d148d6e10cf9feda51,0x3be41be04d559cebf93af8d657c5484fa1521861,0.000000684416277202,0x3be41be04d559cebf93af8d657c5484fa1521861,Mode,1
prior 30,"11,056,050",264,0x949f9854c3bb971a9418da7e8c1679a3150f94b1,0x949f9854c3bb971a9418da7e8c1679a3150f94b1,0xc7a730a044de26b55419e095b3a4860c5fc3582c,0.000190783201869406,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,44
prior 30,"124,490",4,0x7e069cdf38b75ab5e166eb6d23d316ca021ba762,0x7e069cdf38b75ab5e166eb6d23d316ca021ba762,0x13a5e7bde7477616c953ac4d4a1a82f751053efb,0.000001687313527018,0x13a5e7bde7477616c953ac4d4a1a82f751053efb,Mode,1
prior 30,"157,493",1,0xdcc2c719d3eaa35357dd37abfa28bbd1298b5adb,0xdcc2c719d3eaa35357dd37abfa28bbd1298b5adb,0x0facd4ec108077048d73b1300763ef00a17bdbd9,0.00000079,0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,1
prior 30,"43,900",1,0xee87455cee146aa29eb686b10705be5f66f50651,0xee87455cee146aa29eb686b10705be5f66f50651,0x1db5fd3c59e8a3723ab3f044304fdbfe6dc4aaba,0.000000217701061704,0x1db5fd3c59e8a3723ab3f044304fdbfe6dc4aaba,Mode,1
prior 30,"43,973",1,0xc947a9d0233aa27e584eb75c356e969126f10f08,0xc947a9d0233aa27e584eb75c356e969126f10f08,0xa254a81215eb9026529f929c0849ee5fb2273302,0.000000262576543019,0xa254a81215eb9026529f929c0849ee5fb2273302,Mode,1
last 7,"194,968",2,0x20dd50f3cf85cbd999f3df666a06aa938812b4dc,0x20dd50f3cf85cbd999f3df666a06aa938812b4dc,0x8acc3a5defda5b16bf4f3be0450a9678e4667384,0.00000046,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,973",1,0x81a08e09718f26d0d910b07a76972bf0e5b4b2a0,0x81a08e09718f26d0d910b07a76972bf0e5b4b2a0,0x76b637e3cbd6c0fd227a21b06787f8f224064092,0.00000023,0x76b637e3cbd6c0fd227a21b06787f8f224064092,Mode,1
prior 30,"277,532",4,0xa27334fdf82fe1a7bd40f73f545b104a87b46dc0,0xa27334fdf82fe1a7bd40f73f545b104a87b46dc0,0x22f5bc55020a5496deeb93977a942e0d42792773,0.0000011016,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
last 7,"43,973",1,0x8fd8d8478db5129aaee6679322066ca4a903a03c,0x8fd8d8478db5129aaee6679322066ca4a903a03c,0xfb62807a0b12fac569bfa67109266d195d18a662,0.00000033,0xfb62807a0b12fac569bfa67109266d195d18a662,Mode,1
last 7,"485,993",12,0x740b643c378aeb0a17494db2319cbcc04973dd38,0x740b643c378aeb0a17494db2319cbcc04973dd38,0x1f319763255bc9c489c0268ffc81bc411e01edf0,0.000003235274575087,0x1f319763255bc9c489c0268ffc81bc411e01edf0,Mode,12
prior 30,"61,413",1,0x0b758c2f453434b982751609f51e7d2a6a886534,0x0b758c2f453434b982751609f51e7d2a6a886534,0x0c350fd39090faf45f49b559d4681e212d3a9cb3,0.0000005,0x0c350fd39090faf45f49b559d4681e212d3a9cb3,Mode,1
prior 30,"97,651",3,0x5574c7867e9a8f9d043885d95b8620f3b74268c9,0x5574c7867e9a8f9d043885d95b8620f3b74268c9,0x144d2c1aacc7c929d424a1c8eecca8326930bbf9,0.0000045,0x144d2c1aacc7c929d424a1c8eecca8326930bbf9,Mode,1
last 7,"64,753",1,0x6a1f156d4e126566e885450a216cf1e4d365d14f,0x6a1f156d4e126566e885450a216cf1e4d365d14f,0x75579d98205a4fc67c84336725816a551b6247df,0.00000028093780065,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,900",1,0xe6460b87d42518ea5e33a4f6567486a1a73eef71,0xe6460b87d42518ea5e33a4f6567486a1a73eef71,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,0.000000227261694033,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,Mode,1
prior 30,"43,973",1,0xb88178481cda678d3a661aa113040a897fd175b7,0xb88178481cda678d3a661aa113040a897fd175b7,0xfb214f59f18a388591bbccf06043c318433b2fd5,0.00000072,0xfb214f59f18a388591bbccf06043c318433b2fd5,Mode,1
last 7,"414,768",1,0x5f47bfad0d500a999b6a937e8d1715db0b573631,0x5f47bfad0d500a999b6a937e8d1715db0b573631,0x415cf13930bbb73c0cee7f8566144d0ef8b53518,0.0000003364433054,0x415cf13930bbb73c0cee7f8566144d0ef8b53518,Mode,1
prior 30,"69,821",1,0x248915d45e1c0ac09c1a4dbc8cde069edbe8e742,0x248915d45e1c0ac09c1a4dbc8cde069edbe8e742,0xff850c5bc74747c75d45897c8ea13343073f0d61,0.000000648157055061,0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,Mode,1
prior 30,"43,973",1,0x3ab99009f72381062227d228b31508bd410d401b,0x3ab99009f72381062227d228b31508bd410d401b,0xea209871b09013d8ed77a200874110dbd392a0e4,0.0000012,0xea209871b09013d8ed77a200874110dbd392a0e4,Mode,1
prior 30,"159,076,725","1,177",0x8c48854649e9446553f776ecd15b4c13aca42766,0x8c48854649e9446553f776ecd15b4c13aca42766,0x43d86b9a4c67eeb59883fd5b3628a640b1d630d2,0.0015,0x43d86b9a4c67eeb59883fd5b3628a640b1d630d2,Mode,113
prior 30,"92,798",2,0x7a89119a5b63a303e05da4e265555d638725fb94,0x7a89119a5b63a303e05da4e265555d638725fb94,0x1ef12a6de44fa69fed121338b771c1db0e42e050,0.00000164099096,0x1ef12a6de44fa69fed121338b771c1db0e42e050,Mode,1
prior 30,"1,301,418",13,0x1dc6c634aa3cdc6adede51167c9c2a46d206e792,0x1dc6c634aa3cdc6adede51167c9c2a46d206e792,0xc4d9f05a997d73bb750af5e318759eb42969f9f3,0.00007735067,0xc4d9f05a997d73bb750af5e318759eb42969f9f3,Mode,6
prior 30,"43,973",1,0x7bc34c47f5810ad83856510b9da7614ffe0e4350,0x7bc34c47f5810ad83856510b9da7614ffe0e4350,0x6c60976920107b219b346cc602c0bcaf2be07726,0.000000764615051,0x6c60976920107b219b346cc602c0bcaf2be07726,Mode,1
last 7,"12,549,781",18,0x680088012df4f56babbdadf60952dc94d5591bdf,0x680088012df4f56babbdadf60952dc94d5591bdf,0x6f1130e4b96c681e2721667ddffca99dd6824a2d,0.00003312095023,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,2
prior 30,"465,134",10,0x99e60136a5d1d0e0c750c2edeb4be29850bbaf5f,0x99e60136a5d1d0e0c750c2edeb4be29850bbaf5f,0xb0231b9f638bdf7751e5316a02d836d8ffb08c68,0.0000043076,0xb0231b9f638bdf7751e5316a02d836d8ffb08c68,Mode,1
prior 30,"331,780",3,0xaa0075035b814ea7638c15100cfa86a03397be91,0xaa0075035b814ea7638c15100cfa86a03397be91,0x34ccca03631830cd8296c172bf3c31e126814ce9,0.000000916348548064,0x34ccca03631830cd8296c172bf3c31e126814ce9,Mode,1
prior 30,"2,245,876",7,0xe8e2b714c57937e0b29c6abeaf00b52388cab598,0xe8e2b714c57937e0b29c6abeaf00b52388cab598,0x82d3c9246890e672ba4dfbf2038c791727bcb34a,0.000008623720677088,0x82d3c9246890e672ba4dfbf2038c791727bcb34a,Mode,5
prior 30,"61,413",1,0xefd1934e868d89bec3489a12e384a5be73979cc2,0xefd1934e868d89bec3489a12e384a5be73979cc2,0x0823b34237948de9ca4de26b9f65d00c86607b0f,0.0000006089000072,0x0823b34237948de9ca4de26b9f65d00c86607b0f,Mode,1
last 7,"11,240,022",39,0xf44509546e4cdfe1260931d277fc0f94f5181af5,0xf44509546e4cdfe1260931d277fc0f94f5181af5,0xfbbe90dd04250b5e789ed9d1bfba2476e524a852,0.000155941243103005,0xfbbe90dd04250b5e789ed9d1bfba2476e524a852,Mode,5
prior 30,"223,394",4,0xdd16525919da1db9270c4b13f7a5c9ec1a2a8f6f,0xdd16525919da1db9270c4b13f7a5c9ec1a2a8f6f,0x237f8a0fcb6417cff5dbc76b3374283ab350d69f,0.00000472092,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Mode,2
prior 30,"198,081",1,0x091626c06654cbdd1054fe9b77bf161b34605047,0x091626c06654cbdd1054fe9b77bf161b34605047,0xb312665792d45a3884e605e8b7626ad5b09d66a1,0.00000065,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"100,266",2,0x56da71dd546fb60a39accda39b175378cab58e88,0x56da71dd546fb60a39accda39b175378cab58e88,0x2532c3d363306fa6d625e4cbad996bcf534e8154,0.0000011,0x61eea4770d7e15e7036f8632f4bcb33af1af1e25,Mode,1
last 7,"480,350",13,0x82777492870229d859359298ff88c359af259772,0x82777492870229d859359298ff88c359af259772,0x54caf7dde2e8d2eab35563b37adbebcb395f7d2c,0.000003073483050807,0x54caf7dde2e8d2eab35563b37adbebcb395f7d2c,Mode,13
prior 30,"43,973",1,0x11f68eef7815ef64e0a24daee11f61021c2efe3c,0x11f68eef7815ef64e0a24daee11f61021c2efe3c,0x075ee7f7d3e9d1ce6b3435c3b82990449ff424de,0.00000018,0x075ee7f7d3e9d1ce6b3435c3b82990449ff424de,Mode,1
prior 30,"285,524",10,0x4b44ee9ccc396221d6831002b5b7ee0130cf9aea,0x4b44ee9ccc396221d6831002b5b7ee0130cf9aea,0x3be41be04d559cebf93af8d657c5484fa1521861,0.00000724941095,0x3be41be04d559cebf93af8d657c5484fa1521861,Mode,1
last 7,"11,637,534,389","24,045",0x4af97f73343b226c5a5872dcd2d1c4944bdb3e77,0x4af97f73343b226c5a5872dcd2d1c4944bdb3e77,0x535a2b0c20dc6e37f61652e7e19e9d9884954c40,0.03074,0x535a2b0c20dc6e37f61652e7e19e9d9884954c40,Mode,"8,941"
last 7,"633,759",1,0x17a902fdc6860734751e315f0799673673096c9b,0x17a902fdc6860734751e315f0799673673096c9b,0xa8979df21b6dc13935a17f9c13ec6c82942eb9f5,0.00000102681049,0xa8979df21b6dc13935a17f9c13ec6c82942eb9f5,Mode,1
prior 30,"2,804,229",3,0xa8ce2c8e6a1446196fcfc462f3383dc1b4ca9fbd,0xa8ce2c8e6a1446196fcfc462f3383dc1b4ca9fbd,0xac0617441b09d5fa402dc9022c5b37b4d0c810df,0.00003155259067303,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,973",1,0x7f4c10598230ab9db3d8b3afd09cf74fc9f8dd83,0x7f4c10598230ab9db3d8b3afd09cf74fc9f8dd83,0x683449e45bdffe3c593db92daaf6e41112a3da5e,0.00000028,0x683449e45bdffe3c593db92daaf6e41112a3da5e,Mode,1
prior 30,"2,235,508",5,0x40ed1f291456106517278662ae6c6e60e2c578c0,0x40ed1f291456106517278662ae6c6e60e2c578c0,0x7bfbedc4e3d3ce2ae7b4e1cc6ac944b627214b77,0.000003631716894609,0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,2
last 7,"54,122",1,0xcf35ab3b95de78a353d1c1e2d2ac65f2591ead32,0xcf35ab3b95de78a353d1c1e2d2ac65f2591ead32,0x6408e1418180a372cfbecd9f6206cc9987bd44f7,0.0000005505866096,0x6408e1418180a372cfbecd9f6206cc9987bd44f7,Mode,1
prior 30,"745,416,000,000","25,704",0xebf9dbfff9440574be7054b8bee48a6358651cc9,0xebf9dbfff9440574be7054b8bee48a6358651cc9,0x2356b8958b5d8605d7ccf9987491efed6925b8bf,0.03101128786490095,0x2356b8958b5d8605d7ccf9987491efed6925b8bf,Mode,1
prior 30,"40,259",1,0xac70f2ef09cf55e748fd2745548feb7285c5a017,0xac70f2ef09cf55e748fd2745548feb7285c5a017,0x8d6e361347f7dd8f297a3396098dd4343f5bbb45,0.000000379608433608,0x8d6e361347f7dd8f297a3396098dd4343f5bbb45,Mode,1
prior 30,"43,900",1,0xdb43dcf5d5ae0592f09b0567a09697a88492e7f2,0xdb43dcf5d5ae0592f09b0567a09697a88492e7f2,0xd5be83b342b5ad3d661bc47d9531416a5ed94ede,0.00000017,0xd5be83b342b5ad3d661bc47d9531416a5ed94ede,Mode,1
prior 30,"132,054",1,0xa26a4e4a951d7131f13e1cabfd771b6503a1a3a1,0xa26a4e4a951d7131f13e1cabfd771b6503a1a3a1,0x56d26d444bbb2bd45c0fa1b12ed1f8aa469d07b0,0.00000072,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"4,979,825,604","13,314",0x1a44076050125825900e736c501f859c50fe728c,0x1a44076050125825900e736c501f859c50fe728c,0xd56b08949ede0342add375207125f4839af9253c,0.036,0xd56b08949ede0342add375207125f4839af9253c,Mode,11
prior 30,"240,682,387","1,186",0xcd322c2fd1d2d4cd28891b7c76a2a37ec3b4da4d,0xcd322c2fd1d2d4cd28891b7c76a2a37ec3b4da4d,0x2688d196239dcf7701dda9b1c5f95ab47c9c52c7,0.002469679184208301,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,"1,058"
last 7,"70,812",2,0x3a33e98ffa8a918210f7f4c8b1de3a8ee0293bf8,0x3a33e98ffa8a918210f7f4c8b1de3a8ee0293bf8,0x9b0cec1e3bbbff6b667c7ccf8c78c0898f0adfc0,0.000000299260312075,0x9b0cec1e3bbbff6b667c7ccf8c78c0898f0adfc0,Mode,1
prior 30,"61,413",1,0x2a41ec3257426a884294342816f6c64e488ea90c,0x2a41ec3257426a884294342816f6c64e488ea90c,0x121bedbfa785b2d3b5661419ec00963df786b1a7,0.000000473731385401,0x121bedbfa785b2d3b5661419ec00963df786b1a7,Mode,1
prior 30,"20,991,653",72,0x28108b86bb717a3557fb5d4a05a9249333dd7c96,0x28108b86bb717a3557fb5d4a05a9249333dd7c96,0x0fc9bee8e9de6a8c0af89761b795ffbb37064e8e,0.000140559072175701,0x0fc9bee8e9de6a8c0af89761b795ffbb37064e8e,Mode,52
prior 30,"13,087,549",2,0x603698a41446aa549173b446cc7de8d491fe58e3,0x603698a41446aa549173b446cc7de8d491fe58e3,0xbde3ad8d035905d5922f38a1fff7904387514ec4,0.000007676966086,0xbde3ad8d035905d5922f38a1fff7904387514ec4,Mode,1
prior 30,"175,893",3,0x1c0a65e877acb4f734da6fe42d1d97ea8c60ba2c,0x1c0a65e877acb4f734da6fe42d1d97ea8c60ba2c,0xdc8cf1935dc61899370c8d64ef059d332235ec1d,0.0000016,0xdc8cf1935dc61899370c8d64ef059d332235ec1d,Mode,1
prior 30,"43,973",1,0xf051c309878a8c426333958aa62fbe1fb94d0d82,0xf051c309878a8c426333958aa62fbe1fb94d0d82,0xefc8d05a780e052d2969f3d268f05c0d7032ff76,0.0000004,0xefc8d05a780e052d2969f3d268f05c0d7032ff76,Mode,1
prior 30,"1,062,966",10,0x2b9e2e1bc28a27731e1f516647e1d8168fc65973,0x2b9e2e1bc28a27731e1f516647e1d8168fc65973,0x737c7840fec7783473650ef4437c26500c530025,0.0000041,0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,10
prior 30,"43,900",1,0x6d92ecd72293797fc68fabf292118524b33ca695,0x6d92ecd72293797fc68fabf292118524b33ca695,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,0.00000049,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,Mode,1
last 7,"74,264",1,0x8de8befc446290a6c149a2afe574f4463e61683f,0x8de8befc446290a6c149a2afe574f4463e61683f,0x667edde578ba64b5d9deeaf3db6d46506460a7a7,0.00000043,0x31832f2a97fd20664d76cc421207669b55ce4bc0,Mode,1
prior 30,"61,413",1,0x4ec09a481479ea3882193f670df7e5382919443f,0x4ec09a481479ea3882193f670df7e5382919443f,0x14804f664cb11364cbaf9cfc6a3f22c8ce83040e,0.000000541401441072,0x14804f664cb11364cbaf9cfc6a3f22c8ce83040e,Mode,1
prior 30,"65,960",1,0x9a277503b2e8c91bfb129e3210ada3e166cab256,0x9a277503b2e8c91bfb129e3210ada3e166cab256,0x512bc73390fad63e609cb2a367b51e72c3fa70a1,0.000000482036,0x512bc73390fad63e609cb2a367b51e72c3fa70a1,Mode,1
last 7,"600,869",14,0x963d4bd83a88e7bd6afa6c991fecc3f4de2b04f3,0x963d4bd83a88e7bd6afa6c991fecc3f4de2b04f3,0x042ec8234defe8404020a6497b4575a5ce25f8db,0.0000041805686092,0x042ec8234defe8404020a6497b4575a5ce25f8db,Mode,14
last 7,"261,775",1,0xc22834581ebc8527d974f8a1c97e1bea4ef910bc,0xc22834581ebc8527d974f8a1c97e1bea4ef910bc,0x39987cab8cac75f880865f3a7391c9aa4d8d9d8b,0.00000057,0x914d7fec6aac8cd542e72bca78b30650d45643d7,Mode,1
last 7,"443,386",12,0xb736d1eba705a75d9e0540f38ace363009755356,0xb736d1eba705a75d9e0540f38ace363009755356,0x39beecd21855dfd03489ca821f0e1b712b6d4ea0,0.0000029035,0x39beecd21855dfd03489ca821f0e1b712b6d4ea0,Mode,12
prior 30,"3,587,244",104,0x8e5f7b6ac46ac9d5cfddf86dac85c400070b2a95,0x8e5f7b6ac46ac9d5cfddf86dac85c400070b2a95,0xbf678288ad6619e4c64a858b66a7fabcaf77ad78,0.000044,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,43
prior 30,"604,666,107","1,350",0x0dfe09adf5c285daf180efe3c456afd53fd8fe80,0x0dfe09adf5c285daf180efe3c456afd53fd8fe80,0x03d4c4b1b115c068ef864de2e21e724a758892a2,0.0022453799156374036,0x78a087d713be963bf307b18f2ff8122ef9a63ae9,Mode,355
last 7,"629,008",2,0x3bf7524bea268788069de0355be8a3e61a440ec7,0x3bf7524bea268788069de0355be8a3e61a440ec7,0x25b0f3be6346e87a2ab4d4a3fac74490330cafd5,0.0000010465091,0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,2
prior 30,"124,490",4,0xca1eb48bf988e07ccf5fb2f46666930e5dd847fb,0xca1eb48bf988e07ccf5fb2f46666930e5dd847fb,0xd1375af54cf49b6d4d2f523261f791c201a0fa95,0.000002025,0xd1375af54cf49b6d4d2f523261f791c201a0fa95,Mode,1
prior 30,"124,490",4,0xbf0a2b3e265d193dec1734daa7382c562e7fb0a5,0xbf0a2b3e265d193dec1734daa7382c562e7fb0a5,0x872e6da3c91032efe007d455711656629c82e149,0.00000083,0x872e6da3c91032efe007d455711656629c82e149,Mode,1
prior 30,"2,566,440",1,0xb923c2fed43d52a6f467120561cad4e11e178abf,0xb923c2fed43d52a6f467120561cad4e11e178abf,0x9b506a03bbff2a842866b10bc6732da72640cd45,0.00000368342938065,0x9b506a03bbff2a842866b10bc6732da72640cd45,Mode,1
prior 30,"43,900",1,0x05ada7990e2a0a56769ed5d3fff004013b907832,0x05ada7990e2a0a56769ed5d3fff004013b907832,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,0.000000204755885026,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,Mode,1
prior 30,"3,587,244",104,0x5e60409fbd94a36f761cb98a06e0ba51509a6810,0x5e60409fbd94a36f761cb98a06e0ba51509a6810,0x138fd834c45bc700cae64d757d9db4db492ec06a,0.00004461105959471601,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,43
prior 30,"43,900",1,0xdb130fe696c099d971e8913fcf690628d9330161,0xdb130fe696c099d971e8913fcf690628d9330161,0xd5be83b342b5ad3d661bc47d9531416a5ed94ede,0.000000212789078,0xd5be83b342b5ad3d661bc47d9531416a5ed94ede,Mode,1
prior 30,"43,973",1,0x3e0f26f24b50119fc299293a261da923873aa139,0x3e0f26f24b50119fc299293a261da923873aa139,0x228ecfbccf49dbf22188b4c6518ffdfb8a684c35,0.00000034734012,0x228ecfbccf49dbf22188b4c6518ffdfb8a684c35,Mode,1
last 7,"2,278,592",7,0x996731838653457a2bf83350a21ab17b81b37584,0x996731838653457a2bf83350a21ab17b81b37584,0x0d0a1a9c6e6a9e5fef138da15d23fb80796e6969,0.0000053,0x0d0a1a9c6e6a9e5fef138da15d23fb80796e6969,Mode,6
prior 30,"113,064,370",219,0x1d4a1f29250c48aa71482e5dec8c30722f86f3df,0x1d4a1f29250c48aa71482e5dec8c30722f86f3df,0x43d86b9a4c67eeb59883fd5b3628a640b1d630d2,0.0008586882754017,0x43d86b9a4c67eeb59883fd5b3628a640b1d630d2,Mode,116
prior 30,"10,142,556",4,0x6500e43b161705c2f1ea64b4be2b8cf808f8a56b,0x6500e43b161705c2f1ea64b4be2b8cf808f8a56b,0x2811034b8b10067f3a6e24402268d7e1609457ca,0.00000238124099,0x2811034b8b10067f3a6e24402268d7e1609457ca,Mode,1
last 7,"1,537,831",11,0x3901b2e6d966da5772a634a632bcccc83dc5cf4c,0x3901b2e6d966da5772a634a632bcccc83dc5cf4c,0x4f6e437f7e90087f7090acfe967d77ba0b4c7444,0.000003063,0x4f6e437f7e90087f7090acfe967d77ba0b4c7444,Mode,1
last 7,"31,180,934",131,0xff91b4b1b620f2c9c2f30b6f90036345708727f8,0xff91b4b1b620f2c9c2f30b6f90036345708727f8,0x2688d196239dcf7701dda9b1c5f95ab47c9c52c7,0.000109018,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,127
prior 30,"285,524",10,0x110f3312bf30b7959ec5e9a2ed4d3d2f2184732e,0x110f3312bf30b7959ec5e9a2ed4d3d2f2184732e,0x831763fdab06a1f78c04507f6dc4553ef0b5678b,0.00000325443042,0x831763fdab06a1f78c04507f6dc4553ef0b5678b,Mode,1
last 7,"69,042",1,0x99b1446b2ec86c27cfebcbf663977217e5322ae9,0x99b1446b2ec86c27cfebcbf663977217e5322ae9,0x0716ee1a5a5607277fc3fcb08db75673e32f3b06,0.000000345774098,0xdce78c98a0a5abe3f0a342b32bfe43d203794dee,Mode,1
prior 30,"170,458,989",870,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,0x00000000000000adc04c56bf30ac9d3c0aaf14dc,0x6e55a90772b92f17f87be04f9562f3faafd0cc38,0.0032798019689045,0x0000000000ffe8b47b3e2130213b802212439497,Mode,778
last 7,"36,859",1,0x74136032a74aef7494688b00d425cdb0887fe134,0x74136032a74aef7494688b00d425cdb0887fe134,0xe129de34f9e6cffe85a11fd64cff5a485b58c7a0,0.00000028,0xe129de34f9e6cffe85a11fd64cff5a485b58c7a0,Mode,1
prior 30,"43,973",1,0xf6f21e7402e5b2034d893e3e5b20f9d3d40a1b63,0xf6f21e7402e5b2034d893e3e5b20f9d3d40a1b63,0x227ed9ae50f8374e95d8284bec902e4841fe9d8e,0.000000387063,0x227ed9ae50f8374e95d8284bec902e4841fe9d8e,Mode,1
prior 30,"43,973",1,0x739a94c219655547d32dce264a3ca639537d8ce1,0x739a94c219655547d32dce264a3ca639537d8ce1,0x6fc03c7d90858866dbe7cf3dcfaf0948743e39b1,0.000000491072,0x6fc03c7d90858866dbe7cf3dcfaf0948743e39b1,Mode,1
prior 30,"43,973",1,0xb25d86e8c04cbf3f74d6bd3db2fac82f843e7d91,0xb25d86e8c04cbf3f74d6bd3db2fac82f843e7d91,0x24238c205ba3c7f5c4377228f35a02a64dff1414,0.00000034,0x24238c205ba3c7f5c4377228f35a02a64dff1414,Mode,1
last 7,"446,676",5,0x49fbad17c5008a837c47a2eeb07b9af7c2256846,0x49fbad17c5008a837c47a2eeb07b9af7c2256846,0x78ce6366a53fbc9b99dd82d9d898d395c6bb10d6,0.000001497382095,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"43,973",1,0x1b39557faf84f7ed4ad88292766bf37c743eee33,0x1b39557faf84f7ed4ad88292766bf37c743eee33,0x7b1e5dc13f763d1245290772da84732cf64d2aab,0.00000026,0x7b1e5dc13f763d1245290772da84732cf64d2aab,Mode,1
prior 30,"1,710,113",1,0xa734c34bf04c3ee7b6cb98de244a5fc52d926714,0xa734c34bf04c3ee7b6cb98de244a5fc52d926714,0x9b506a03bbff2a842866b10bc6732da72640cd45,0.00000053,0x9b506a03bbff2a842866b10bc6732da72640cd45,Mode,1
prior 30,"146,478",3,0x81e21ab3bd0f51ae748757b3fc552569e86109fb,0x81e21ab3bd0f51ae748757b3fc552569e86109fb,0x399f218c6dd3e397bd9eb5af0f274a2ab39cd601,0.000001609001153808,0x399f218c6dd3e397bd9eb5af0f274a2ab39cd601,Mode,1
prior 30,"209,445",2,0x3ec1b3994a3780de3ee5fae06775bd7e3ec04bd4,0x3ec1b3994a3780de3ee5fae06775bd7e3ec04bd4,0x7e15cc1dedcfdd99b66a83b38d76815a7be7cae6,0.000001005075034,0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
prior 30,"65,960",1,0x2671f935ec1b9bbcd68485a2fb6743d1d9d6553b,0x2671f935ec1b9bbcd68485a2fb6743d1d9d6553b,0x814b07e84d40f81fcfe408966375d31829a95218,0.000000360328805,0x814b07e84d40f81fcfe408966375d31829a95218,Mode,1
prior 30,"8,900,574,729","9,949",0x9a9072302b775ffbd3db79a7766e75cf82bcac0a,0x9a9072302b775ffbd3db79a7766e75cf82bcac0a,0x1155b614971f16758c92c4890ed338c9e3ede6b7,0.05410045,0x8ea3fc79d9e463464c5159578d38870b770f6e57,Mode,"3,010"
prior 30,"70,520",1,0xcf627f20cdcecd11af54143b81b4c7ae1e8d6ea1,0xcf627f20cdcecd11af54143b81b4c7ae1e8d6ea1,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0.0001068,0xade09131c6f43fe22c2cbabb759636c43cfc181e,Mode,1
prior 30,"26,623,741",3,0xf86452cd5d266e9886ea6ac4c335b152dbfb99b6,0xf86452cd5d266e9886ea6ac4c335b152dbfb99b6,0xbde3ad8d035905d5922f38a1fff7904387514ec4,0.00000523908038034,0xbde3ad8d035905d5922f38a1fff7904387514ec4,Mode,1
prior 30,"43,900",1,0xf4183f2ba8e6a08773c3a72ec9399f8994d253fb,0xf4183f2ba8e6a08773c3a72ec9399f8994d253fb,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,0.0000002488663037,0xea43e51cb4bac05e8352157bfbfc15c1d8fda8a6,Mode,1
prior 30,"43,973",1,0x0ce21b0d69e4f936803ed8156bcf5c2b6832c654,0x0ce21b0d69e4f936803ed8156bcf5c2b6832c654,0x51f1e4eb2ac4ee26b1606ac0759b4c4b166ea847,0.000000190569320604,0x51f1e4eb2ac4ee26b1606ac0759b4c4b166ea847,Mode,1
