fees_eth_l1_contrib,l2_gas_used,num_txs,contract_address,creator_address,fees_eth,l2_gas_used_per_block,num_txs_per_day,fees_eth_l2_contrib,dt_month,trace_creator_address,chain,num_addr
0.00007558047,"208,791",2,0x60332388483b463198336804775145fafb92fc88,0xc0e68e57a8c2a11eb5669eb9a5c1c657ba2a7a19,0.000077,0.1666594827586207,0.069,0.000001044,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.00000141053,"539,003",2,0x08ccf72358b44d9d45438fc703962a0a2fd5c978,0x7809c9fea0e06094a58402bec5fb636e6067e919,0.0000015,0.4158973765432099,0.067,0.0000000540509082,"April 1, 2024",0x7809c9fea0e06094a58402bec5fb636e6067e919,Mode,2
0.0000355901394083,"863,862",9,0xbec90c72c052a0be4794eafabbae4a153c88d18f,0xa1c39756804ee7aff4e66cfd73b11196baac9f88,0.000036,0.66656019,0.3,0.000000086606065,"April 1, 2024",0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,8
0.000215379540485026,"70,812",2,0x8ebf19d00ebcfd39e88b3e5dcd56cd2464dacc32,0x24183665ce2b622a6fbaaf155d3e46d599b239b1,0.00021538663952965002,0.0565229885057,0.069,0.000000007099045,"February 1, 2024",0x24183665ce2b622a6fbaaf155d3e46d599b239b1,Mode,1
0.0000645584601049,"46,163",1,0x69b678c8e02a23cc8f3b33cef339424245841439,0x0c4fab8d9dbe774708eec313bf0295278e307bcd,0.000133802962413045,0.03447057945042,0.03225806451612903,0.0000692445023082,"January 1, 2024",0x0c4fab8d9dbe774708eec313bf0295278e307bcd,Mode,1
0.000502273814467503,"227,378",6,0xf78e4ce1df92001cf65c5eb0ba66dc0e388e5672,0x30e17f247dd32c37c0ae86a9b962b87831e243b1,0.000615260078,0.18,0.2069,0.00011298626369925601,"February 1, 2024",0xc02155946dd8c89d3d3238a6c8a64d04e2cd4500,Mode,2
0.00000023,"43,973",1,0x81a08e09718f26d0d910b07a76972bf0e5b4b2a0,0x76b637e3cbd6c0fd227a21b06787f8f224064092,0.00000023,0.092,0.09090909090909091,0.0000000044111075,"May 1, 2024",0x76b637e3cbd6c0fd227a21b06787f8f224064092,Mode,1
0.00000038484021,"43,973",1,0x0ceb2df9fcca04897ed61c295f2864f186fa20ee,0x1aebd6830c4d5f813398be3dfdf990935a9afbf7,0.000000389249474068,0.092,0.09090909090909091,0.00000000440926066,"May 1, 2024",0x1aebd6830c4d5f813398be3dfdf990935a9afbf7,Mode,1
0.0000016,"239,417",3,0x6d686885eafb5fd5814bdc524512b98f70ea1840,0x8860b3b90e43d064266d4d930192b075574c5b83,0.0000016,0.1847353395062,0.1,0.000000024003871053,"April 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.0001079,"132,952",2,0x539ef0d673bc247cfcc9ab68694e02950020f42e,0x9c263f97770162d0d41ccc1e8190ab1be18f8fa3,0.00010809072,0.1061238825032,0.069,0.00000016,"February 1, 2024",0x9c263f97770162d0d41ccc1e8190ab1be18f8fa3,Mode,1
0.000011,"285,524",10,0xfa2ef9dfbad9352f3351cc999239919cea45635b,0x589715a87df509dd138fdd7b3631625fb39b3a65,0.0000112109707,0.2132049,0.3225806451612903,0.00000002862543076,"March 1, 2024",0x589715a87df509dd138fdd7b3631625fb39b3a65,Mode,1
0.00000016854706069,"43,900",1,0xe36fe069830537f1695eb98b2edc4f5bac888d10,0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,0.00000017294865029,0.03387345679012,0.033,0.0000000044016,"April 1, 2024",0x2e3fca35cbbb34dc9005eed1cdbfeff763cceeca,Mode,1
0.00029247088140189003,"237,755",5,0xb9188a5d4bd404961fe93d0afaedbbee1edd56d6,0x9d05572e7f662593bd98a6cc65dcc261bae5ca9f,0.0005721852063,0.1775350955794504,0.16129032258065,0.00028,"December 1, 2023",0x9d05572e7f662593bd98a6cc65dcc261bae5ca9f,Mode,5
0.00000092,"61,590",1,0x7e48fa4debd685a4c54282eb8b0f27df034652ca,0xc05ac07b7fedb964c993220b6675645c88eacf5f,0.0000009293077,0.048,0.033,0.00000000617452068,"April 1, 2024",0x00000000001594c61dd8a6804da9ab58ed2483ce,Mode,1
0.00003876687593023,"131,522",1,0x178d50c0a1c4e96554602cff90fce8113e4fc152,0x773f187778e03ccc3c4b20abb817db3bbdd09d30,0.000170288909074,0.105,0.03448275862069,0.000131522033,"February 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,1
0.000085172713011,"4,989,644",89,0x86ed3d285a2a796e90ff7b2e0ba757ec7e0705cc,0x6a7511501194cf67c973ab15e30ebd6beeb6338f,0.000088,3.85,2.97,0.0000031701242012,"April 1, 2024",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Mode,44
0.000000332959094,"3,575,394",2,0x86ff73c4aec84fc444c84aeb80c20b56c995b2c5,0x9b506a03bbff2a842866b10bc6732da72640cd45,0.0000046,7.51,0.18,0.00000429047,"May 1, 2024",0x9b506a03bbff2a842866b10bc6732da72640cd45,Mode,1
0.000001031083,"28,500,000",1,0x2a13ad6809e8b051d4d88018ee30db7982eb2c54,0xfca06bc88dda0a43ee03641599217ced2bcb5892,0.000005274049,21.99,0.033,0.0000042,"April 1, 2024",0xfca06bc88dda0a43ee03641599217ced2bcb5892,Mode,1
0.00003700083,"2,958,434",1,0xbeea63734667df3be23c4d74b49f39365784d2b4,0x34ccca03631830cd8296c172bf3c31e126814ce9,0.00003996000928053,2.36,0.03448275862069,0.000003,"February 1, 2024",0x34ccca03631830cd8296c172bf3c31e126814ce9,Mode,1
0.000008179341214104,"626,552",10,0xf8d68e1d22ffc4f09aaa809b21c46560174afe9c,0xd4d995787d39d70f35e694dc8306d7db863234ac,0.0000085,0.4834506172839506,0.33,0.0000003161053,"April 1, 2024",0xc534f577c0e6c46b27fdca6d27d132c543b0d61c,Mode,9
0.00041,"395,757",9,0x7eb981d03f20838df01eaccaa1600c05e1e213c7,0xf0cc4b2dc0fa821384266540c3c13d87c48f9cfe,0.00041,0.3158979885057,0.3103448275862069,0.00000003967543076,"February 1, 2024",0xf0cc4b2dc0fa821384266540c3c13d87c48f9cfe,Mode,1
