dt,chain,network,chain_id,block_time_sec,num_raw_txs,num_blocks,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_txs_per_day,l2_num_success_txs_per_day,num_senders_per_day,l2_gas_used,l1_gas_used_on_l2,l1_gas_paid,blob_gas_paid,calldata_bytes_l2_per_day,l1_gas_paid_user_txs,blob_gas_paid_user_txs,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used_user_txs_per_day,l2_eth_fees_per_day,median_l2_eth_fees_per_tx,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_l1gas_contrib_l2_eth_fees_per_day,l1_blobgas_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_base_fee_per_day,l2_contrib_l2_eth_fees_priority_fee_per_day,input_calldata_gas_l2_per_day,input_calldata_gas_user_txs_l2_per_day,compressedtxsize_approx_l2_per_day,compressedtxsize_approx_user_txs_l2_per_day,avg_l1_gas_price_on_l2,avg_blob_base_fee_on_l2,avg_l2_gas_price,base_fee_gwei,equivalent_l1_tx_fee,avg_l1_fee_scalar,avg_l1_blob_fee_scalar,active_secs_per_day,l2_num_txs_per_day_per_block,num_user_txs_per_second,l2_gas_used_per_block,l2_gas_used_per_second,l2_eth_fees_per_block,l2_eth_fees_per_second,chain_name,chain_raw
2023-05-21,OP Mainnet,mainnet,10,2.0,312961,263315,0,252,312113,302159,77620,99093811800,2181897192,2181897192.0,,124935655,2178068664.0,0.0,2178068664,124817767,99034883894,73.78806520165693,0.00017951125860806003,73.24262560257661,0.5454395990804567,73.24262560257661,,0.0,2.421379518151e-06,993274348,992429248,136368574.5,136129291.5,33.568321124901416,,0.0055075502452677,0.0,3338.8984348596377,1.0,0.0,526630.0,1.185321762907544,0.592660881453772,376331.81474659627,188165.90737329813,0.00028022735203713016,0.00014011367601856508,op,op
2022-10-27,OP Mainnet,mainnet,10,2.0,297100,297100,0,1856,294266,274094,33761,199941946090,1896012084,1896012084.0,,105338402,1880166288.0,0.0,1880166288,104520378,199567137004,27.645213238380485,6.776678193478401e-05,27.30684333600236,0.33836990237810644,27.30684333600236,,0.0,1.626742723458e-06,772583600,766770684,118500755.25,117510393.0,14.402251740080315,,0.0016955191493844383,0.0,3017.313924760744,1.0,0.0,594200.0,0.9904611242006058,0.4952305621003029,672978.6135644565,336489.30678222823,9.305019602282223e-05,4.652509801141111e-05,op,op
2022-05-14,OP Mainnet,mainnet,10,2.0,86771,86771,0,241,85030,79099,5170,52801861787,587596468,587596468.0,,35010364,580439700.0,0.0,580439700,34860648,52710852329,20.2078874353764,0.00019584906537398802,20.070488752722458,0.1373986826539348,20.070488752722458,,0.0,5.12048276153e-07,258003868,256955004,36724779.25,36277481.25,34.156925450958404,,0.0026066488509111415,0.0,1803.715449939756,1.0,0.0,173542.0,0.97993569280059,0.489967846400295,608519.6873033617,304259.84365168086,0.00023288757113985547,0.00011644378556992774,op,op
2023-10-02,OP Mainnet,mainnet,10,2.0,361661,43200,54518,366,306777,294593,52094,280095622478,1690171320,1156077182.8799982,,143742849,1156077182.8799982,0.0,1690171320,129414705,277302627877,41.087216338422245,5.6863116955937e-05,18.5963185987067,22.490897739715546,18.59631859870686,,9.471254203397226,-9.471195388674865,1194626520,1088669652,105635707.5,105635707.5,16.085706797170744,,0.08110596683451395,0.03380682105995896,4413.554665242553,0.684000000000133,0.0,86400.0,7.101319444444444,3.550659722222222,6483694.964768519,3241847.4823842593,0.0009510929707968112,0.0004755464853984056,op,op
2023-09-19,OP Mainnet,mainnet,10,2.0,416356,43200,51166,677,364513,353760,76941,262473168612,1914981044,1309847034.0960104,,166202387,1309847034.0960104,0.0,1914981044,152609639,259794519100,44.42751969573796,5.57475283163025e-05,16.130928967865795,28.29659072787214,16.13092896786598,,19.660152603376783,-19.660077363124145,1299492284,1199086988,119686315.25,119686315.25,12.31512424578556,,0.10891912125744367,0.07488500416746455,3265.8382120392275,0.6840000000001237,0.0,86400.0,8.437800925925925,4.218900462962963,6075767.791944444,3037883.895972222,0.0010284148077717122,0.0005142074038858561,op,op
2023-11-16,OP Mainnet,mainnet,10,2.0,440305,43200,43200,296,396809,379963,133203,220323159769,1977256712,1352443591.0080278,,148154455,1352443591.0080278,0.0,1977256712,136798711,218114423679,61.952255436701,7.67917939254245e-05,47.39535381831372,14.556901618387297,47.39535381831392,,2.5470132664479426,-2.546947978849231,1276361596,1192382884,123578544.5,123578544.5,35.044237063513506,,0.06673974775648381,0.011558294791775246,7570.008822708151,0.6840000000000602,0.0,86400.0,9.185393518518518,4.592696759259259,5100073.142800926,2550036.571400463,0.0014340799869606714,0.0007170399934803357,op,op
2023-04-19,OP Mainnet,mainnet,10,2.0,351500,351500,0,265,350815,329928,42061,230480433360,2244390124,2244390124.0,,108086686,2241127172.0,0.0,2241127172,107967466,230426067814,164.0456423538083,0.00037676060818768204,163.18470944024716,0.8609329135611814,163.18470944024716,,0.0,1.763583687062e-06,910211680,909362356,140274382.75,140070448.25,72.70781834907407,,0.0037362652660294024,0.0,19970.166221249663,1.0,0.0,703000.0,0.9980512091038407,0.49902560455192035,655705.3580654338,327852.6790327169,0.0004667016852170933,0.00023335084260854664,op,op
2022-08-26,OP Mainnet,mainnet,10,2.0,137911,137911,0,188,136082,123071,10887,185229635448,851507480,851507480.0,,45047383,844153128.0,0.0,844153128,44915491,185146557575,12.673780232212627,6.5032234149792e-05,12.406307276855792,0.26747295535682847,12.406307276855792,,0.0,7.74384376145e-07,329526976,328585156,53219217.5,52759570.5,14.569815965510717,,0.0014446552982681265,0.0,2953.7439734099894,1.0,0.0,275822.0,0.986737823668888,0.493368911834444,1343109.9437173249,671554.9718586624,9.18982549050665e-05,4.594912745253325e-05,op,op
2023-07-31,OP Mainnet,mainnet,10,2.0,816262,43200,48813,1109,766340,738347,120732,194939017552,4198702060,2871912209.039978,,367672435,2871912209.039978,0.0,4198702060,354559499,192354882015,85.79530335071671,7.40068384483015e-05,69.00989008782432,16.785413262892575,69.00989008782466,,0.000266292484398923,-0.000169416291405938,2818186864,2721293036,262418878.75,262418878.75,24.029247785012455,,0.08726273587162625,1.3693060098246173e-06,4585.853346701507,0.6839999999998032,0.0,86400.0,17.73935185185185,8.869675925925925,4512477.258148148,2256238.629074074,0.0019860023923777017,0.0009930011961888508,op,op
2022-01-06,OP Mainnet,mainnet,10,2.0,43698,43698,0,180,42068,40496,2062,16253773390,231721732,347582598.0,,5243772,336099810.0,0.0,224066540,5115812,16165633480,44.9187119812024,0.0009124660179446751,44.81356858147929,0.105143399723127,44.81356858147929,,0.0,1.208873252957e-06,38110752,37228088,14482608.25,14004158.75,128.92926412121255,,0.006504131115753038,0.0,2113.7153196207364,1.5,0.0,87396.0,0.9626985216714724,0.4813492608357362,371956.91770790424,185978.45885395212,0.0010279351911117764,0.0005139675955558882,op,op
2023-03-30,OP Mainnet,mainnet,10,2.0,287973,287973,0,1513,285892,273974,59264,176995254028,1880475816,1880475816.0,,102934631,1868665736.0,0.0,1868665736,102297763,176758293224,62.052863410456396,0.000164057380746694,61.46848401707941,0.584379393376984,61.46848401707941,,0.0,2.053046024572e-06,789002660,784570840,117529738.5,116791608.5,32.687729081158984,,0.003306093211911826,0.0,5970.680511164792,1.0,0.0,575946.0,0.9927736280831884,0.4963868140415942,614624.475308449,307312.2376542245,0.00021548153267999569,0.00010774076633999784,op,op
2023-03-07,OP Mainnet,mainnet,10,2.0,195612,195612,0,430,194621,181228,31123,154338927156,1221924196,1221924196.0,,59789379,1217073448.0,0.0,1217073448,59599591,154255816335,40.666727551848794,0.000155860898235624,40.21075469418992,0.4559728576588324,40.21075469418992,,0.0,2.974828224644e-06,484233252,482877448,76370262.25,76067090.5,32.90773259570514,,0.0029559524463478783,0.0,5517.8939838074,1.0,0.0,391224.0,0.9949338486391428,0.4974669243195714,789005.4145757928,394502.7072878964,0.00020789485078547733,0.00010394742539273867,op,op
2022-11-07,OP Mainnet,mainnet,10,2.0,350527,350527,0,1347,348484,330252,32817,223914410919,2202708364,2202708364.0,,113603519,2191316272.0,0.0,2191316272,113015763,223659302721,35.80479323305797,7.1385054319454e-05,35.44140657735143,0.3633866557064759,35.44140657735143,,0.0,1.513804484541e-06,878976176,874817376,137669272.75,136957267.0,16.089922368566214,,0.0016247330260158348,0.0,3822.5159694421327,1.0,0.0,701054.0,0.994171632998314,0.497085816499157,638793.6190906834,319396.8095453417,0.00010214560713741871,5.107280356870936e-05,op,op
2022-01-08,OP Mainnet,mainnet,10,2.0,42384,42384,0,226,40646,38718,1965,14374505311,207272164,257017483.3600005,,6536695,248167732.32000023,0.0,200135268,6382895,14274824217,30.386452858618856,0.000604227544342785,30.33205184107461,0.0544010175442338,30.33205184107461,,0.0,3.69435231826e-07,47108152,46064552,12954510.25,12508454.25,118.01551958466968,,0.00381097635370159,0.0,1872.984453250309,1.240000000000008,0.0,84768.0,0.9589939599849,0.47949697999245,339149.33255473763,169574.66627736881,0.0007169321644634498,0.0003584660822317249,op,op
2022-10-25,OP Mainnet,mainnet,10,2.0,259756,259756,0,961,257867,240980,25017,167853673348,1671765272,1671765272.0,,94553420,1662071328.0,0.0,1662071328,94124392,167669369880,36.54547317925303,8.46836748286935e-05,36.14277930359811,0.40269387565495296,36.14277930359811,,0.0,2.043582332162e-06,689767832,686744116,104485329.5,103879458.0,21.61952991185117,,0.0024017140157630477,0.0,4788.958375597872,1.0,0.0,519512.0,0.9927277906958838,0.4963638953479419,646197.4828223409,323098.74141117046,0.00014069154583244673,7.034577291622337e-05,op,op
2024-05-18,OP Mainnet,mainnet,10,2.0,648926,43200,66444,443,582039,550191,80407,333493524745,4398672088,,,442536852,0.0,0.0,4398672088,431460696,330425900580,10.02442680957976,1.430007817931e-06,0.020738509093108783,10.003688300486672,,,1.4401615426897096,-1.4400791416452758,3436248384,3331813812,274917005.5,274917005.5,3.4464330150527176,,0.030275133646990336,0.004318288541205863,1129.9245134378282,,0.0,86400.0,13.473125,6.7365625,7719757.51724537,3859878.758622685,0.00023204691688842035,0.00011602345844421018,op,op
2024-03-10,OP Mainnet,mainnet,10,2.0,428832,43200,51365,178,377289,361949,90021,184233086472,1932726056,1321984622.3040109,,144221495,1321984622.3040109,0.0,1932726056,130793339,181634861125,82.44774759539511,0.000113144679033789,76.38321005447142,6.064537540923472,76.38321005447162,,0.011402041069417949,-0.011344619511739963,1288461860,1189101764,120795378.5,120795378.5,57.779197099394686,,0.03338862101339611,6.214036846394574e-05,9911.164557210453,0.6840000000000999,0.0,86400.0,8.733541666666667,4.366770833333334,4264654.779444444,2132327.389722222,0.0019085126758193313,0.0009542563379096656,op,op
2023-05-15,OP Mainnet,mainnet,10,2.0,257793,257793,0,344,257042,245659,83835,92425272007,1683040400,1683040400.0,,88873479,1679324256.0,0.0,1679324256,88723915,92351283888,90.21139725488536,0.000260738202249758,89.97328065957187,0.2381165953136391,89.97328065957187,,0.0,1.6928094744e-06,704551500,703484584,105190025.0,104957766.0,53.45877654485997,,0.002578378830146216,0.0,4912.976574784513,1.0,0.0,515586.0,0.997086809959929,0.4985434049799645,358525.14229245944,179262.57114622972,0.0003499373421888312,0.0001749686710944156,op,op
2022-01-26,OP Mainnet,mainnet,10,2.0,48721,48721,0,219,47067,45262,2300,50090561307,247411972,306790845.2800005,,8855046,298319105.76000017,0.0,240579924,8703118,49985876025,46.69773018434024,0.000817717588346696,46.59899865224761,0.09873153209262958,46.59899865224759,,0.0,3.94967783093e-07,63109044,62075896,15463248.25,15036245.25,151.89175090840115,,0.0019751885921385085,0.0,7733.24565100317,1.2400000000000078,0.0,97442.0,0.9660515999261099,0.48302579996305495,1028110.2872888488,514055.1436444244,0.0009584723257802639,0.00047923616289013196,op,op
2022-11-11,OP Mainnet,mainnet,10,2.0,401788,401788,0,940,400191,375122,36565,298795174835,2515529228,2515529228.0,,127660810,2506990924.0,0.0,2506990924,127251862,298613467614,56.76158719972539,9.1431016250482e-05,56.22994004298556,0.531647156739864,56.22994004298556,,0.0,2.616841419235e-06,997559848,994668292,157220576.75,156686932.75,22.353125305441832,,0.0017803857307169553,0.0,8737.94453921209,1.0,0.0,803576.0,0.9960252670562585,0.49801263352812924,743663.7600799426,371831.8800399713,0.00014127248001365246,7.063624000682623e-05,op,op
2022-07-03,OP Mainnet,mainnet,10,2.0,60144,60144,0,225,58329,55608,8566,43737457748,385368160,385368160.0,,21569900,377976016.0,0.0,377976016,21422384,43650660945,6.548156402170923,8.126075718613201e-05,6.370055878656153,0.1781005235147696,6.370055878656153,,0.0,1.012990894893e-06,157891544,156865376,24085510.0,23623501.0,16.529792909347144,,0.004080133488452255,0.0,720.1072631933553,1.0,0.0,120288.0,0.9698224261771747,0.48491121308858737,727212.3195663741,363606.15978318703,0.00010887464089802679,5.4437320449013395e-05,op,op
2023-11-24,OP Mainnet,mainnet,10,2.0,387621,43200,51177,319,336125,316431,64882,261764864966,2021548320,1382739050.880003,,173825981,1382739050.880003,0.0,2021548320,160386077,259151635865,49.26011417830179,7.1761301355759e-05,39.9359056960957,9.324208482206101,39.935905696095844,,2.1256529680122513,-2.125606744339214,1460698832,1361308064,126346770.0,126346770.0,28.88173706432889,,0.0359797400123817,0.008118469520964698,7395.041784989889,0.6840000000001385,0.0,86400.0,7.780671296296297,3.8903356481481484,6059371.874212963,3029685.9371064813,0.001140280420794023,0.0005701402103970115,op,op
2023-02-21,OP Mainnet,mainnet,10,2.0,192222,192222,0,631,190986,180540,32608,168313001800,1169563668,1169563668.0,,55763901,1163240696.0,0.0,1163240696,55486605,168189820548,38.69244345327769,0.000153110571101116,37.916058156262686,0.7763852970149946,37.916058156262686,,0.0,5.626666652248e-06,444580056,442621812,73097729.25,72702543.5,32.41897743036137,,0.004616125366477944,0.0,5635.14615152379,1.0,0.0,384444.0,0.9935699347629303,0.49678496738146516,875617.7846448377,437808.89232241886,0.00020129040095971163,0.00010064520047985582,op,op
2022-01-18,OP Mainnet,mainnet,10,2.0,30689,30689,0,314,28921,27502,1984,12396550625,155499580,192819479.20000014,,5304032,183576633.28,0.0,148045672,5122720,12265544251,21.403578621593585,0.000584196082551696,21.324261364615992,0.07931725697756613,21.324261364615992,,0.0,4.20645417464e-07,39798500,38546272,9718723.75,9252854.5,110.59184192950566,,0.006466672440654193,0.0,1372.5853104222767,1.2400000000000075,0.0,61378.0,0.9423897813548828,0.4711948906774414,403941.17191827693,201970.58595913847,0.000697434866616494,0.000348717433308247,op,op
2024-03-02,OP Mainnet,mainnet,10,2.0,441986,43200,44885,209,396892,379145,86976,224458322456,3025163308,2069211702.672006,,211915432,2069211702.672006,0.0,3025163308,200158480,222176996317,121.65426712819915,0.0001042046865935,101.3960227635855,20.258244364613592,101.39602276358568,,9.059486793024913,-9.059399812894432,2324595220,2237609056,189072706.75,189072706.75,49.00224691009229,,0.0911806564155244,0.040359927678777927,10671.815053474566,0.6840000000000611,0.0,86400.0,9.187314814814815,4.593657407407408,5195794.501296297,2597897.2506481484,0.0028160709983379435,0.0014080354991689718,op,op
2022-06-01,OP Mainnet,mainnet,10,2.0,487814,487814,0,7449,478811,437630,106033,85556568544,3728078172,3728078172.0,,225095831,3674626572.0,0.0,3674626572,221959403,84286498936,178.82309260188376,0.000246802065387046,176.30147578802536,2.521616813858824,176.30147578802536,,0.0,2.4070776191634e-05,1922476712,1900990976,233004885.75,229664160.75,47.290176775838475,,0.02991720911048386,0.0,4332.5981456140635,1.0,0.0,975628.0,0.9815441951235512,0.4907720975617756,175387.6857654762,87693.8428827381,0.00036658048477879635,0.00018329024238939817,op,op
2022-10-26,OP Mainnet,mainnet,10,2.0,289588,289588,0,1217,287415,265756,33799,208357936813,1853719656,1853719656.0,,104169932,1842290820.0,0.0,1842290820,103636024,208137431559,33.60492396636188,7.5538491625128e-05,33.265567763606605,0.33935620275527795,33.265567763606605,,0.0,1.722956702014e-06,758567552,754818796,115857478.5,115143176.25,17.94530670046833,,0.0016304429252029338,0.0,4081.6201572323725,1.0,0.0,579176.0,0.9924962360318798,0.4962481180159399,719497.8273029269,359748.91365146346,0.00011604391054312292,5.802195527156146e-05,op,op
2022-08-20,OP Mainnet,mainnet,10,2.0,140351,140351,0,217,138533,124955,11831,197021168656,850652208,850652208.0,,44262494,843262076.0,0.0,843262076,44118166,196936997782,9.021296699378777,4.2228540303824e-05,8.76372199007468,0.25757470930409226,8.76372199007468,,0.0,9.62453626871e-07,320006504,318992404,53165763.0,52703879.75,10.302356130573491,,0.0013079041125081815,0.0,2217.980290163658,1.0,0.0,280702.0,0.9870467613340839,0.49352338066704193,1403774.5983712263,701887.2991856132,6.427668274097639e-05,3.2138341370488195e-05,op,op
2024-04-10,OP Mainnet,mainnet,10,2.0,842966,43200,51299,246,791421,749960,142397,257145710220,7668011152,,,747982006,0.0,0.0,7668011152,739466930,254790495847,27.604202200229185,7.9888942592315e-06,0.20202588145813868,27.402176318771016,,,15.538657168868328,-15.538521564073562,6331073536,6250112144,479250697.0,479250697.0,19.259197032480586,,0.10754787468691879,0.060425446552775666,4832.142058603806,,0.0,86400.0,18.319930555555555,9.159965277777777,5952446.995833334,2976223.497916667,0.0006389861620423422,0.0003194930810211711,op,op
2021-12-08,OP Mainnet,mainnet,10,2.0,39834,39834,0,698,37727,36052,2647,10831522211,211560920,317341380.0,,5103088,300707913.0,0.0,200471942,4761540,10632378423,23.655999716189807,0.00054863766680205,23.645183063567835,0.010816652621995939,23.645183063567835,,0.0,3.8425836593e-08,35369884,33034308,13222557.5,12529496.375,74.51024213598562,,0.0010173314183962226,0.0,794.6832156660082,1.5,0.0,79668.0,0.9471054877742632,0.4735527438871316,271916.5087864638,135958.2543932319,0.00059386453070718,0.00029693226535359,op,op
2023-02-22,OP Mainnet,mainnet,10,2.0,264852,264852,0,682,263522,247101,44961,246058355831,1600512760,1600512760.0,,76642004,1593732604.0,0.0,1593732604,76346860,245919498380,58.31821967876129,0.000161570883796854,57.66708279994066,0.6511368788207085,57.66708279994066,,0.0,3.225348441045e-06,600322148,598239268,100032047.5,99608287.75,36.030379913959806,,0.002647764342030992,0.0,10031.715957620994,1.0,0.0,529704.0,0.9949783275187652,0.4974891637593826,929040.9580860254,464520.4790430127,0.00022019172850785076,0.00011009586425392538,op,op
2022-12-26,OP Mainnet,mainnet,10,2.0,507812,507812,0,1033,505994,493118,74475,111631698116,3023823404,3023823404.0,,144315871,3014226028.0,0.0,3014226028,143860727,111462671601,33.517242555008224,5.4214736975370005e-05,33.31459793583767,0.202644619170716,33.31459793583767,,0.0,1.993141971639e-06,1112720836,1109550908,188988962.75,188389126.75,11.017375515966998,,0.0018180491841799267,0.0,1236.7136214059485,1.0,0.0,1015624.0,0.9964199349365513,0.49820996746827567,219828.79119831749,109914.39559915874,6.600325032690883e-05,3.3001625163454415e-05,op,op
2023-05-03,OP Mainnet,mainnet,10,2.0,282669,282669,0,234,282067,264811,83597,109871350479,2262686144,2262686144.0,,125560317,2259787732.0,0.0,2259787732,125451509,109804910414,166.94557054486236,0.000444103164783928,166.62384519534822,0.3217253495142223,166.62384519534822,,0.0,3.390110961811e-06,1190818056,1190040812,141417884.0,141236733.25,73.63983981480915,,0.0029299723327600954,0.0,8672.450290521703,1.0,0.0,565338.0,0.9978703005989338,0.4989351502994669,388692.60682635877,194346.30341317938,0.0005906044544851482,0.0002953022272425741,op,op
2023-06-08,OP Mainnet,mainnet,10,2.0,520262,43200,51328,480,468454,448905,82214,136877834354,2294508428,1569443764.7520285,,196870242,1569443764.7520285,0.0,2294508428,183323170,134240219102,43.696194302603594,6.137691556828349e-05,37.507634955316796,6.188559347286799,37.50763495531704,,1.4152301718212e-05,1.4877404171857e-05,1521842580,1421739496,143406776.75,143406776.75,23.898680410026643,,0.046100635030880945,1.0378163173439248e-07,3176.037654338927,0.6839999999999429,0.0,86400.0,10.843842592592592,5.421921296296296,3168468.387824074,1584234.193912037,0.0010114859792269351,0.0005057429896134676,op,op
2022-05-17,OP Mainnet,mainnet,10,2.0,58523,58523,0,231,56764,53572,4727,30136398495,420501972,420501972.0,,26007466,413315560.0,0.0,413315560,25861966,30047435034,14.69924151328251,0.00016881749732643,14.574341813447594,0.12489969983491385,14.574341813447594,,0.0,6.36898157312e-07,198585832,197569828,26281373.25,25832222.5,34.65938992896709,,0.004156750807301336,0.0,1064.345492620718,1.0,0.0,117046.0,0.9699434410402747,0.4849717205201374,514949.6521880286,257474.8260940143,0.0002511703349671498,0.0001255851674835749,op,op
2024-01-15,OP Mainnet,mainnet,10,2.0,490614,43200,51370,200,439044,428824,71186,262556631357,4084252500,2793628710.0000186,,289928012,2793628710.0000186,0.0,4084252500,276489316,259951323473,87.71923476867062,5.8190119661789995e-05,62.42775892130582,25.291475847364783,62.42775892130604,,20.090057255446386,-20.089979714009022,3315928640,3216498700,255265781.25,255265781.25,22.346476716050834,,0.09729312207172397,0.07650457151305501,5741.155345835937,0.6839999999999868,0.0,86400.0,10.163055555555555,5.081527777777778,6077699.799930556,3038849.899965278,0.0020305378418673755,0.0010152689209336878,op,op
2024-02-24,OP Mainnet,mainnet,10,2.0,434887,43200,43200,199,391488,376686,91227,216677550425,2181895224,1492416333.2160041,,166842155,1492416333.2160041,0.0,2181895224,155529519,214485330841,47.71591497924602,6.360381586048e-05,42.82063554643274,4.895279432813268,42.820635546432925,,0.6062489602435678,-0.6062064821122372,1489926560,1406230104,136368451.5,136368451.5,28.692151508526432,,0.022823376375525558,0.002797824304948777,5976.020502739395,0.6840000000000719,0.0,86400.0,9.062222222222223,4.5311111111111115,5015684.037615741,2507842.0188078703,0.0011045350689640283,0.0005522675344820142,op,op
2022-02-27,OP Mainnet,mainnet,10,2.0,32725,32725,0,302,30878,29953,1951,44667094537,203463516,252294759.84000102,,10953571,242687611.8400007,0.0,195715816,10769415,44554091257,11.050617830210458,0.000273049689446926,10.978689397232026,0.0719284329784335,10.978689397232007,,0.0,1.45634574785e-07,79566976,78297540,12716469.75,12232238.5,43.515328674263635,,0.0016144069141379395,0.0,1700.8994595277218,1.2400000000000075,0.0,65450.0,0.9435599694423223,0.47177998472116117,1364922.6749274256,682461.3374637128,0.00033768121711873054,0.00016884060855936527,op,op
2022-09-02,OP Mainnet,mainnet,10,2.0,143284,143284,0,285,141409,130494,22710,146916808111,939080792,939080792.0,,58647262,931282752.0,0.0,931282752,58478098,146819878011,12.13536089246158,5.9160012433828e-05,11.914368220399163,0.22099267206241563,11.914368220399163,,0.0,9.14315485545e-07,397133356,395914864,58692549.5,58205172.0,12.687266443843054,,0.001505195856693586,0.0,2017.104118936179,1.0,0.0,286568.0,0.9869141006672064,0.4934570503336032,1025353.8993258144,512676.9496629072,8.46944592031321e-05,4.234722960156605e-05,op,op
2022-07-23,OP Mainnet,mainnet,10,2.0,122753,122753,0,256,120892,108275,9184,150468833573,758111832,758111832.0,,39462136,750454544.0,0.0,750454544,39303012,150378430184,8.591855291108766,4.7319504599744e-05,8.219654074663955,0.372201216444808,8.219654074663955,,0.0,1.785698082312e-06,293904364,292776000,47381989.5,46903409.0,10.842271189699575,,0.0024750970999590266,0.0,1589.322527619959,1.0,0.0,245506.0,0.9848394743916645,0.49241973719583226,1225785.3866952334,612892.6933476167,6.999303716494722e-05,3.499651858247361e-05,op,op
2022-06-13,OP Mainnet,mainnet,10,2.0,192835,192835,0,202,191222,158866,12637,209204830657,1290782984,1290782984.0,,75735092,1284210488.0,0.0,1284210488,75603520,209122881247,117.51135674614069,0.00046361469604507,116.91209599265612,0.5992607534846927,116.91209599265612,,0.0,2.690575791418e-06,559159592,558241300,80673936.5,80263155.5,90.5745562513985,,0.002865591512087535,0.0,18216.33026295642,1.0,0.0,385670.0,0.9916353359089377,0.49581766795446885,1084890.3500764903,542445.1750382452,0.00060938811287443,0.000304694056437215,op,op
2024-01-04,OP Mainnet,mainnet,10,2.0,468819,43200,51388,367,417058,396041,71296,260610780356,2431346676,1663041126.3840072,,193055189,1663041126.3840072,0.0,2431346676,179536369,257992537974,49.75966100197456,5.60650396463815e-05,38.36021624412542,11.399444757849162,38.36021624412563,,1.6163880854036183,-1.6163293749946022,1714836452,1614848332,151959167.25,151959167.25,23.06630644037852,,0.044185172359512144,0.0062010012498303416,5754.209779391042,0.6840000000000236,0.0,86400.0,9.65412037037037,4.827060185185185,6032656.952685185,3016328.4763425924,0.001151844004675337,0.0005759220023376684,op,op
2023-05-14,OP Mainnet,mainnet,10,2.0,247495,247495,0,287,246681,235852,75553,78609898193,1670995508,1670995508.0,,93534981,1667219724.0,0.0,1667219724,93407725,78548379732,69.16324489444722,0.000220966825560275,68.96230071925754,0.20094417518982344,68.96230071925754,,0.0,1.097480446954e-06,730039344,729130012,104437219.25,104201232.75,41.27018917112341,,0.0025582217720521803,0.0,3243.418297435952,1.0,0.0,494990.0,0.996711044667569,0.4983555223337845,317622.16688417946,158811.08344208973,0.000279453099636143,0.0001397265498180715,op,op
2024-03-26,OP Mainnet,mainnet,10,2.0,1002294,43200,51346,266,950682,897905,146214,256122996251,7745419408,,,752505456,0.0,0.0,7745419408,743972032,253765065532,26.558562104128615,3.931331872236e-06,0.33765211022812386,26.22090999390047,,,6.483182571633886,-6.482991903916735,6124765836,6043654120,484088713.0,484088713.0,31.866798232154135,,0.1033275007295836,0.025312176000043915,7850.613925046819,,0.0,86400.0,22.006527777777777,11.003263888888888,5928773.06136574,2964386.53068287,0.0006147815301881624,0.0003073907650940812,op,op
2021-11-14,OP Mainnet,mainnet,10,2.0,28680,28680,0,1257,26020,24418,2563,6194227403,153700500,230550750.0,,3982284,208014690.0,0.0,138676460,3406940,5906208441,24.045071945364697,0.000787865529286985,24.03913591752206,0.00593602784262653,24.03913591752206,,0.0,2.6141560515e-08,27111600,23164280,9606281.25,8667278.75,104.26830499368177,,0.00100504882310274,0.0,618.1531919677179,1.5,0.0,57360.0,0.907252440725244,0.453626220362622,215977.24557182705,107988.62278591353,0.0008383916298941665,0.00041919581494708326,op,op
2024-03-01,OP Mainnet,mainnet,10,2.0,430161,43200,43200,176,386785,369807,91276,216772110771,3050573648,2086592375.2320027,,212014204,2086592375.2320027,0.0,3050573648,200706204,214576935136,137.5138749816065,0.0001225943860856235,116.4427649502343,21.071110031372363,116.44276495023449,,9.061730232455256,-9.061637424422198,2366790652,2283130464,190660853.0,190660853.0,55.805228818248516,,0.09819839218980989,0.041799084423640394,11585.378753260271,0.6840000000000808,0.0,86400.0,8.953356481481482,4.476678240740741,5017872.934513889,2508936.4672569446,0.0031831915505001504,0.0015915957752500752,op,op
2022-01-24,OP Mainnet,mainnet,10,2.0,81910,81910,0,242,80160,75359,1849,178219238918,419316820,519952856.800003,,15327466,510944876.8000027,0.0,412052320,15156018,178095028921,70.75231398139778,0.000763115133269101,70.40461867319048,0.34769530820738664,70.40461867319047,,0.0,1.099141564205e-06,108806104,107677296,26207301.25,25753270.0,135.4057733358536,,0.0019523021519124873,0.0,24852.344804012926,1.2399999999999216,0.0,163820.0,0.9786350872909291,0.48931754364546454,2175793.4186057867,1087896.7093028934,0.0008637811498156242,0.0004318905749078121,op,op
2022-11-21,OP Mainnet,mainnet,10,2.0,417687,417687,0,1277,415749,398418,42133,204650559592,2618709168,2618709168.0,,137634537,2608014912.0,0.0,2608014912,137087809,204401201710,31.56775305597295,5.794201676339e-05,31.011251444044465,0.5565016119285171,31.011251444044465,,0.0,2.617207782916e-06,1041722016,1037887648,163669323.0,163000932.0,11.842189970155713,,0.0027225946191748755,0.0,2549.88716408914,1.0,0.0,835374.0,0.9953601620352082,0.4976800810176041,489961.5252377977,244980.76261889885,7.557753307134996e-05,3.778876653567498e-05,op,op
