fees_eth_l1_contrib,l2_gas_used,num_txs,contract_address,creator_address,fees_eth,l2_gas_used_per_block,num_txs_per_day,fees_eth_l2_contrib,dt_month,trace_creator_address,chain,num_addr
0.0001867072820069,"578,860",4,0xf9cc9add8edac193555966e21e3d3ccafcf1d5a2,0x0bbe6882fa6dd9626250fee8420b2aa249e96e16,0.00097389034269072,0.4322431302270012,0.129032258065,0.00078718306068,"December 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,4
0.00004486505405044,"131,534",1,0x9f457cbe2b80565432ad146d66bf15bf988dd276,0x95205e1fba8dee07dd457558c83a6d395910570c,0.00017639906063,0.10149228395062,0.033,0.0001315340066,"November 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.000023968307912064,"36,484",1,0x5200543580e7ad49fbcb4690c4556d3a6a022584,0xd56d253d6ad8c2164eb35b2d7d8b951fe8380027,0.0000786943097,0.0272431302270012,0.03225806451612903,0.0000547260018,"October 1, 2023",0xd56d253d6ad8c2164eb35b2d7d8b951fe8380027,Public Goods Network,1
0.00006998714064,"65,394",1,0x678578cb90083cd68afba8c22f4f9f15d6919f26,0x6ffc40e41897421f381abf343301fdd01cccec34,0.00007064108064,0.05046,0.033,0.00000065,"November 1, 2023",0x6ffc40e41897421f381abf343301fdd01cccec34,Public Goods Network,1
0.0000731066,"393,951",3,0xc146bb76a320dcfbe587ed279fa026cb0d6ea0ac,0x017bac7c58564181fdf3214731500d4911eaabea,0.00042079170644572104,0.294168906810036,0.097,0.000347685119087,"January 1, 2024",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,3
0.000042,"43,596",1,0xb5993c144aa9c89c09087c6038961b3cc518c766,0xac6c6a4f169fe6a555576b7535dbb031b9b1dbd3,0.000107679215955011,0.034,0.033,0.0000653940022,"November 1, 2023",0xac6c6a4f169fe6a555576b7535dbb031b9b1dbd3,Public Goods Network,1
0.00004466605531093,"187,335",1,0x9aa7325c6784e272e51961595fcf56882331517a,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.00033,0.13988575268817205,0.03225806451612903,0.0002810025094,"August 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,1
0.00012073069,"433,203",5,0xbb5a58c9f1ff11221f790c5b002724039724515f,0x10746679947a50a4eec14eaf1e0239398ae6ebb3,0.00077054,0.32,0.16129032258065,0.0006498045216601501,"October 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.000028,"43,596",1,0x8adadc1105b7f0b674dd317fe2535cdd1e7e6057,0xf479cfea71ac62180a31f672e7f28f95cd2fbe57,0.0000303517796016,0.034,0.033,0.0000021798022,"November 1, 2023",0xf479cfea71ac62180a31f672e7f28f95cd2fbe57,Public Goods Network,1
0.00011304442375808701,"178,168",6,0x3712810efe9f6396c01d943c44d4d7bccf0951aa,0xc3c252d020add12f1fae475df2dd1f7f2ba6a19b,0.000113062,0.1374753086,0.2,0.000000018,"April 1, 2024",0xc3c252d020add12f1fae475df2dd1f7f2ba6a19b,Public Goods Network,2
0.00021335069,"723,329",3,0x0ee0f9532ffa5a5f25f92ae410b2bc89962a9dd8,0x54b88bc28264c552df525e036274f94afd676411,0.00021,0.558124228395062,0.1,0.000000795701683095,"November 1, 2023",0x2269bceb3f4e0aa53d2fc43b1b7c5c5d13b119a5,Public Goods Network,1
0.000092792730057,"96,588",3,0x95b5d344f7a7b5f1e412e1675119ba2ef2feda95,0xd1eb21c8de705702dbe8f5fdf66a3bdf04675167,0.00024,0.0770977011,0.103448275862069,0.0001448820048,"February 1, 2024",0xd1eb21c8de705702dbe8f5fdf66a3bdf04675167,Public Goods Network,1
0.00042475168935224603,"977,134",6,0x025fdd2eafa60672a0e5b5abfcedea4729740647,0x6e742921602a5195f6439c8b8b827e85902e1b2d,0.00099035,0.753961419753086,0.2,0.0005656011096,"November 1, 2023",0x6e742921602a5195f6439c8b8b827e85902e1b2d,Public Goods Network,2
0.0003003114103067,"727,200",2,0x9172a5094596ef1db9ae677fcd9df1f2f2d8cdf6,0x37e5e6eb36467f98392ebbb35f110fbb8238e6d3,0.001028,0.56,0.067,0.000727200036,"November 1, 2023",0x37e5e6eb36467f98392ebbb35f110fbb8238e6d3,Public Goods Network,2
0.000033,"273,464",3,0xc20b49f7dee1205ee60a108ed5f4385c0896ea9e,0x13adb88d0ce40651625b43b597019f9ce3d60bcc,0.00041070610285484004,0.2041995221027,0.097,0.00038,"October 1, 2023",0x76f948e5f13b9a84a81e5681df8682bbf524805e,Public Goods Network,1
0.0000414073354072,"43,596",1,0x623551dfb64f14780c0c46af4ad139cb4bce5b91,0xac6c6a4f169fe6a555576b7535dbb031b9b1dbd3,0.0001068013,0.034,0.033,0.0000653940022,"November 1, 2023",0xac6c6a4f169fe6a555576b7535dbb031b9b1dbd3,Public Goods Network,1
