dt,chain,network,chain_id,block_time_sec,num_raw_txs,num_blocks,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_txs_per_day,l2_num_success_txs_per_day,num_senders_per_day,l2_gas_used,l1_gas_used_on_l2,l1_gas_paid,blob_gas_paid,calldata_bytes_l2_per_day,estimated_size_user_txs,l1_gas_paid_fjord,blob_gas_paid_fjord,l1_gas_paid_user_txs,blob_gas_paid_user_txs,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used_user_txs_per_day,l2_eth_fees_per_day,median_l2_eth_fees_per_tx,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_l1gas_contrib_l2_eth_fees_per_day,l1_blobgas_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_base_fee_per_day,l2_contrib_l2_eth_fees_priority_fee_per_day,input_calldata_gas_l2_per_day,input_calldata_gas_user_txs_l2_per_day,compressedtxsize_approx_l2_per_day_ecotone,compressedtxsize_approx_user_txs_l2_per_day_ecotone,avg_l1_gas_price_on_l2,avg_blob_base_fee_on_l2,avg_l2_gas_price,base_fee_gwei,equivalent_l1_tx_fee,avg_l1_fee_scalar,avg_l1_blob_fee_scalar,active_secs_per_day,l2_num_txs_per_day_per_block,num_user_txs_per_second,l2_gas_used_per_block,l2_gas_used_per_second,l2_eth_fees_per_block,l2_eth_fees_per_second,chain_name,chain_raw
2024-03-15,Kroma,mainnet,255,2.0,45683,43200,0,0,2456,2440,966,2526369595,9064372,6200030.448,,13086661,566523249999.9968,387501902999.99835,,6200030.448,0.0,9064372,470697,249424715,0.385355264471603,9.6103576118826e-05,0.25588841171966775,0.12946685275193517,15993.025732479236,0.0,7.92568387e-09,0.1294668448262513,94071376,4366428,566523.25,566523.25,41.272121784855635,,0.5190618449817017,3.1775856173675496e-08,10.479679260027083,0.6840000000000003,0.0,86400.0,0.056851851851851855,0.028425925925925927,58480.777662037035,29240.388831018518,8.920260751657477e-06,4.460130375828738e-06,kroma,kroma
2024-03-23,Kroma,mainnet,255,2.0,66937,43200,0,0,23679,22978,3638,6704056725,103433456,70748483.90399992,,21116016,6464590999999.968,4421780243999.978,,70748483.90399992,0.0,103433456,8499500,4424448840,2.118095958192921,7.40092704733435e-05,1.338432571362886,0.7796633868300339,83652.03571018038,0.0,3.470834464439995e-07,0.779663039746589,146319216,56605592,6464591.0,6464591.0,18.918180256400156,,0.17621706454854977,7.844670805234116e-08,83.71296331827021,0.6839999999999997,0.0,86400.0,0.548125,0.2740625,155186.49826388888,77593.24913194444,4.9029999032243536e-05,2.4514999516121768e-05,kroma,kroma
2024-03-21,Kroma,mainnet,255,2.0,65797,43200,0,0,22553,22234,4129,6720912827,101588640,69486629.75999996,,21100714,6349289999999.996,4342914359999.996,,69486629.75999996,0.0,101588640,8484198,4442404101,2.7669657036730126,0.000117422010953688,2.14904473374691,0.6179209699261051,134315.29585918185,0.0,1.8692910759599995e-07,0.6179207829969982,146535280,56826132,6349290.0,6349290.0,30.92745670885911,,0.1390960740800259,4.2078366430897564e-08,137.3825160743831,0.6839999999999992,0.0,86400.0,0.5220601851851852,0.2610300925925926,155576.68581018518,77788.34290509259,6.405013202946788e-05,3.202506601473394e-05,kroma,kroma
2024-03-24,Kroma,mainnet,255,2.0,53208,35342,0,0,17934,17473,3020,5173140799,77196632,52802496.28799999,,16489968,4824789499999.97,3300156017999.9775,,52802496.28799999,0.0,77196632,6204176,3316085335,1.4974514306351918,6.833996825581699e-05,0.9676284854062225,0.529822945228969,60476.78033788891,0.0,2.785511681399997e-07,0.5298226666778015,114766044,41827904,4824789.5,4824789.5,18.32543067904416,,0.15977361608788934,8.399999999999997e-08,60.941439731582435,0.6839999999999979,0.0,70684.0,0.507441570935431,0.2537207854677155,146373.74226133214,73186.87113066607,4.237030814994035e-05,2.1185154074970174e-05,kroma,kroma
2024-03-20,Kroma,mainnet,255,2.0,61617,43200,0,0,18371,18130,3783,6033070856,85273640,58327169.75999998,,19882584,5329602499999.996,3645448109999.9985,,58327169.75999998,0.0,85273640,7266620,3753414020,2.7315979296955395,0.00013322517308995648,2.0911546388303264,0.6404432908652129,130697.16492689533,0.0,1.50230552845e-07,0.6404431406346602,138601092,48895088,5329602.5,5329602.5,35.85215342069316,,0.1706295355248908,4.0025041747193127e-08,134.00983453218495,0.6839999999999979,0.0,86400.0,0.4252546296296296,0.2126273148148148,139654.41796296297,69827.20898148148,6.323143355776711e-05,3.1615716778883556e-05,kroma,kroma
2024-03-22,Kroma,mainnet,255,2.0,62920,43200,0,0,19678,19312,3358,6106608142,88307948,60402636.43199997,,19854177,5519246749999.983,3775164776999.991,,60402636.43199997,0.0,88307948,7238145,3827125462,2.1000268356598752,9.209773488525849e-05,1.4812519055490425,0.6187749301108327,92578.24409681515,0.0,1.6168216209599997e-07,0.6187747684286707,139100760,49400496,5519246.75,5519246.75,24.52296775516766,,0.16168138104034635,4.224637099080293e-08,93.65126098860199,0.6839999999999984,0.0,86400.0,0.4555092592592593,0.22775462962962964,141356.6699537037,70678.33497685185,4.8611732306941553e-05,2.4305866153470777e-05,kroma,kroma
2024-03-19,Kroma,mainnet,255,2.0,56963,43200,0,0,13734,13460,2628,5060195871,62625136,42835593.024000004,,17864749,3914070999999.997,2677224563999.9976,,42835593.024000004,0.0,62625136,5248649,2781378251,2.2549662027618664,0.000152321888092557,1.7961744216889568,0.4587917810729103,112260.9013555598,0.0,9.281123352499999e-08,0.4587916882616767,125122168,35412248,3914071.0,3914071.0,41.93182106017769,,0.1649512362829323,3.3368792429304156e-08,114.66051221016215,0.683999999999998,0.0,86400.0,0.3179166666666667,0.15895833333333334,117134.16368055556,58567.08184027778,5.219829173059876e-05,2.609914586529938e-05,kroma,kroma
2024-09-17,Orderly,mainnet,291,2.0,49133,43200,43200,0,5933,5821,5,16220617652,269007875,1472011092000.0,0.0,123198005,16813159.252192885,92001607427.99944,0.0,0.0,0.0,269007875,116113205,14271601104,0.016161981664724663,9.04868962752e-07,0.015834679610822876,0.00032730205390177786,0.015834679610822876,0.0,3.5679002760000008e-06,0.0003237341536257779,1172200832,1106456684,16812992.1875,16812992.1875,10.75706786915799,1.0000000000000007e-09,2.293380059578898e-05,2.4999999999999983e-07,152.72914460604989,5472.0,0.0,86400.0,0.13733796296296297,0.06866898148148148,375477.26046296296,187738.63023148148,3.7411994594270053e-07,1.8705997297135027e-07,orderly,orderly
2024-09-18,Orderly,mainnet,291,2.0,48310,43199,43195,0,5115,5115,4,17678882475,300361786,1643579692992.0,0.0,134711000,18772764.042995922,102724564843.27367,0.0,0.0,0.0,300361786,127627020,15729740826,0.01573500661787692,2.187622598752e-06,0.015575862118415724,0.00015914449946119,0.015575862118415724,0.0,3.932435206500001e-06,0.00015521206425469,1290284516,1224366252,18772611.625,18772611.625,9.476718046956817,1.0076141077413894e-09,1.0117426677376458e-05,2.5e-07,147.91398453251662,5472.0,0.0,86398.0,0.11840551864626496,0.05920275932313248,409242.86383944075,204621.43191972037,3.6424469589288916e-07,1.8212234794644458e-07,orderly,orderly
2024-09-17,Derive,mainnet,957,2.0,47371,43200,43200,0,4171,4171,21,13864739777,378216763,12935013294600.0,0.0,123116876,23638679.361599196,808442834166.692,0.0,0.0,0.0,378216763,116032076,11915702873,0.11488991805012948,1.0465593262996e-05,0.113613201833387,0.0012767162167424439,0.113613201833387,0.0,2.979173685528001e-06,0.0012737370430569162,902979032,837234128,23638547.6875,23638547.6875,8.783322321683098,1e-09,0.00010714569088789357,2.5002081012598624e-07,131.47625562211377,34200.0,0.0,86400.0,0.09655092592592593,0.048275462962962964,320943.0503935185,160471.52519675926,2.659488843752997e-06,1.3297444218764985e-06,lyra,lyra
2024-09-18,Derive,mainnet,957,2.0,49190,43199,43195,0,5995,5995,21,17001917580,400367468,13692567405600.0,0.0,128526580,25023158.993799184,855792037587.9327,0.0,0.0,0.0,400367468,121442600,15052767063,0.11553903036997819,4.134976448605e-06,0.11391013767881976,0.0016288926911584099,0.11391013767881976,0.0,3.7635465783399993e-06,0.0016251291445800707,941035552,875116820,25022966.75,25022966.75,8.319056851248641,1.0034652390888063e-09,0.00010821217682709382,2.5002357125361166e-07,126.91424545946956,34200.0,0.0,86398.0,0.13877636056390194,0.06938818028195097,393572.0174078104,196786.0087039052,2.674576503390777e-06,1.3372882516953886e-06,lyra,lyra
