Address,Has voted,Has published,Published at,Created at,Updated at,Projects in ballot,Votes
0x7fC80faD32Ec41fd5CfcC14EeE9C31953b6B4a8B,false,false,,2023-11-13T09:24:41.372Z,,0,[]
0xeF32eb37f3E8B4bDDdF99879b23015F309ED7304,true,false,,2023-11-14T08:41:28.787Z,2023-11-14T09:44:32.148Z,1,"[{""amount"":""5000000"",""projectId"":""0x2a1d784639add63bb313c3836b5dc1421d0a775d4cf7459c97bfbee95f39e26f""}]"
0x5e349eca2dc61aBCd9dD99Ce94d04136151a09Ee,false,false,,2023-11-12T06:46:10.144Z,,0,[]
0xa2bbe92f4E320185DD42261897464F60C9A05A35,true,false,,2023-11-22T08:28:48.583Z,2023-11-22T16:15:39.037Z,7,"[{""amount"":""5000000"",""projectId"":""0x12da34c1a3904b0f73945a9d7babe8f5182000b737a7da1fc3777554589a2191""},{""amount"":""5000000"",""projectId"":""0x0d494df8a9fd661b3eac0d17be9cb49c90ca4c94d8b6551d82df74b74907ef4f""},{""amount"":""5000000"",""projectId"":""0x667dd1b67a216d3e7a0499dbdb6728837677cb8787a002dfd093708dc705584a""},{""amount"":""1000000"",""projectId"":""0xf307abb7638c184e3836beb422abf8cd36b7fd2bbb4fbd0fdeadf7ab7047a8c8""},{""amount"":""1000000"",""projectId"":""0x639313c5da7056c1827ea1609066c4746bf74d886936551b77a13f63406d3889""},{""amount"":""5000000"",""projectId"":""0xefa725b7cc2edfa6b591a2dedbfc35be2520858d4b8df32a33f731c2d1ca8be1""},{""amount"":""5000000"",""projectId"":""0x60085a98f5c48d97a28d7b45d193f9a734d1704e257df91827459b09565e0e47""}]"
0x69DC230B06A15796e3f42bAF706e0e55d4D5eAA1,false,false,,2023-11-27T14:09:57.313Z,,0,[]
0x64FeD9e56B548343E7bb47c49ecd7FFa9f1A34FE,true,false,,2023-11-13T15:00:54.932Z,2023-11-26T18:52:44.642Z,53,"[{""amount"":""540000"",""projectId"":""0x5fea22432b5b5a6f836e2d7f40372234e9a4e5d987b229cdc548d2057124cf4e""},{""amount"":""540000"",""projectId"":""0xa64b80a2cc3524a73173be61f8356f03be155dfa8f9f9e2f9bd9ec94c1d40e2e""},{""amount"":""540000"",""projectId"":""0xb1af1a67d6a94f233303d850c607aa1e26365237ab1376864a81d636ec0ebe0a""},{""amount"":""405000"",""projectId"":""0xb7247ddd26258c85d25c75b287219c22c72db583a99d9539a962b9b5cccb5194""},{""amount"":""179377.16"",""projectId"":""0x2bb6fd5bdce9bec41b0ede8c956aeeef777a3ffa14aaf953e3828c245352363e""},{""amount"":""134532.87"",""projectId"":""0x21ff2e7e147448cad238cf12c9622b73cd409d17d6b9443181f8ea4f3a044c86""},{""amount"":""134532.87"",""projectId"":""0xe367584886bdb185038a466f6a8e5a4ad746ffef051507a311cae85ae11c7d5e""},{""amount"":""119584.78"",""projectId"":""0x03b5b6ffac48925d3a94db18da9e93520c5faab92154362aaab8cb37b0eae8f2""},{""amount"":""100899.65"",""projectId"":""0xe2475267e00104f0095decdb6da91a6e0cc172e4fa2a336bc36b5bf3eba13fa3""},{""amount"":""100899.65"",""projectId"":""0x33db1eb9aa4fc4f62089e22d4b167613d9a5d372c16cb1afed2c94dcd12eb9d9""},{""amount"":""100899.65"",""projectId"":""0x0d494df8a9fd661b3eac0d17be9cb49c90ca4c94d8b6551d82df74b74907ef4f""},{""amount"":""100899.65"",""projectId"":""0x9dd5aa707043c2286fdb625be1a5b46808a10aad3f137e89855683bcb260b013""},{""amount"":""100899.65"",""projectId"":""0x31e6a151a738d9175f93bd96c5578b71f66475ddbd341b5da69ce5ddb2ad7bfc""},{""amount"":""89688.58"",""projectId"":""0xf48c8f1be7eecbf735c46a7d49cea0a493de50bfac64b4e1da5082a2e73bf24a""},{""amount"":""89688.58"",""projectId"":""0x12f8c09e2283155c61201fcc0263c628c07a522d4681242cf91cbc954c28d4cf""},{""amount"":""67266.44"",""projectId"":""0x0a590cce4569153cb95031a80525e2ab5d9bc27e4ecbed4d4dd91c27704cbeae""},{""amount"":""67266.44"",""projectId"":""0xb8ab3791f36218d548c3356ec308d82d1d4479a1c93552d39c40962ad74b898c""},{""amount"":""50449.83"",""projectId"":""0xebfc1df338555d25cbe27bce4896c16c761e90e879be669fe8a6910c9f60dc6d""},{""amount"":""44844.29"",""projectId"":""0xc591d19f15acefac79bddeb5e9d79e7425558c53fc87a5b3425cd1febacc8141""},{""amount"":""44844.29"",""projectId"":""0xd7b6b4e476d072c936089b773ee57c8118d2d5011c7c70cb64a46007c1b20529""},{""amount"":""33633.22"",""projectId"":""0xb8293744bb647089c30bcee93260cef2baefefde4e2d94bac1ee7ed1516ab7cc""},{""amount"":""29896.19"",""projectId"":""0x935d545be3e3255d6b0c2048c49e26544114cb1c26809a0a10a1a79236c92172""},{""amount"":""29896.19"",""projectId"":""0x2ce0a71770e02af9a60965fd214e45283cc8adf5328ba54fecc9799b6c5adf6a""},{""amount"":""160893.85"",""projectId"":""0x258d37e997650d7c83eba44f7210224fdb2afbf331e6e6dedb8bf6e83c75645c""},{""amount"":""160893.85"",""projectId"":""0x625af78742d214ddceb8fdc2fb992333579e3787b1b270e940e82ff44f261ea3""},{""amount"":""120670.39"",""projectId"":""0xe75ec593d70d62544e17643586f9742e6bb779e9562eaa8202a9a04dd6782f85""},{""amount"":""90502.79"",""projectId"":""0x9ae606d30dc33cdb405ea16e48fd055ba496a088cd4cc7efec488db659a296d2""},{""amount"":""80446.93"",""projectId"":""0x5e78ac7cb417bb9a6f96e126cd442468d925bf0be07547bbdf089bb07fde9b79""},{""amount"":""80446.93"",""projectId"":""0x032562ffb94edec40ce6e75bae96a313d10dd6e6242b4e53e94dad57a5d69ef7""},{""amount"":""67877.09"",""projectId"":""0xda538dc56054ec05476e152009df9af3e1947505e067b8363dd568a0d89c739d""},{""amount"":""60335.2"",""projectId"":""0xa10952029e2cea8e74682ea75ae2214e1a5ab43f4130f36a387aa1e772f35fa3""},{""amount"":""60335.2"",""projectId"":""0x3a6d7fdd39d0752fc14a0127b0ad5e5700c701ee7f359214121069e899969c58""},{""amount"":""60335.2"",""projectId"":""0x2af9558e4a0079a549ae741e00f2893029dd0f5fc9225e935f7295c3371e2a4f""},{""amount"":""60335.2"",""projectId"":""0x8edf293b0aea3ba42326168d77b100a6ef4f41bb163e5421094ff67d5f281e68""},{""amount"":""60335.2"",""projectId"":""0x1cdb926d184bb8a656cb141dadb5c2c01211afa9b060abcb5deb604d0a1cdf93""},{""amount"":""53631.28"",""projectId"":""0x6354fae34134dde352bd3dbc3a0941d935dd089d8730ec5e5446213e92e713d7""},{""amount"":""45251.4"",""projectId"":""0x70552a6638c8b5ce74bc1e16c7c2580d29ece1c3f29804abb452be1204f74806""},{""amount"":""40223.46"",""projectId"":""0x733452eb6b9e98b599d8bd708a69086087618abd72a0c733ae7fd8c71c3deae5""},{""amount"":""40223.46"",""projectId"":""0xaf6b794c61e26bd91422684b07eeef6d23baab119cdf060a98ae209f639370e7""},{""amount"":""40223.46"",""projectId"":""0xa56d0018133907dbd04d4e07f18bebd9b1fcef5f3cbc8f2510d0724c35d9cea8""},{""amount"":""40223.46"",""projectId"":""0xd366e1bdec99b048ef89c5162522c7b520cb0ac87cfe20c806f2091072044aec""},{""amount"":""26815.64"",""projectId"":""0xd5390391a52f0c2add9c6a9da3579d0eb4cdc8dfc62d30c791f29b7358e6d113""},{""amount"":""144804.47"",""projectId"":""0x092a8ce182f9443499d2a36b1b6bbcd5da9340360d82a38c921b6b5c46f1e67f""},{""amount"":""122178.77"",""projectId"":""0x825391e7c04751be3c9a8971ec57d1a1e9fba7f12df9e78046d3a4646b096dd9""},{""amount"":""122178.77"",""projectId"":""0x43a3dfdedf7dc7ba761c2c6c39f1ff92749ec592bdaa818dd15faf42f53d0401""},{""amount"":""108603.35"",""projectId"":""0xf6e92ff9410d269f6e6659011dfdc4f3cbd59fee6736924bf7fb948c75ca5113""},{""amount"":""108603.35"",""projectId"":""0xc8c29a526ab223c3ed963b4eca6a2e462a5e7b7fa33bf443b17d17a0a60e208c""},{""amount"":""96536.31"",""projectId"":""0xfd284c78fd0dfbc9d66a2c7638601860a02990d25de2ff46365ef487c7d138ed""},{""amount"":""96536.31"",""projectId"":""0x254cf8c61aa5ca4191734ca14ed63e4ae450a166fd3b1e0b9a1b90fde7fe1405""},{""amount"":""81452.51"",""projectId"":""0x6414f98253234460bc3783f0ad377c47d96d354c49d428ac992524f71cf7da37""},{""amount"":""72402.23"",""projectId"":""0x64f7a2367e5de2ebdcadd967385bc304f0221568276247dae792e86d608b402a""},{""amount"":""72402.23"",""projectId"":""0x2b665cd3ae32a16f5cdbecc55f61abc071ed32b13398ac741c81a7d372771bad""},{""amount"":""54301.68"",""projectId"":""0x9f375d025498e4a6e457e9bbd517f1c75395fbc521bb3300f85b02ed6cbbe5d1""}]"
0x53e0B897EAE600B2F6855FCe4a42482E9229D2c2,false,false,,2023-11-09T18:18:14.461Z,,0,[]
0x146cfED833cC926B16B0dA9257E8A281c2add9F3,true,false,,2023-11-10T10:49:14.682Z,2023-11-10T10:55:20.750Z,1,"[{""amount"":""1000"",""projectId"":""0xe481da7dcea63794d734fbbd156f0327a4b6905852d6865a5437b722c80871ab""}]"
0xd35E119782059A27FEAd4EddA8B555f393650BC8,true,false,,2023-11-07T23:41:47.868Z,2023-11-12T08:38:15.473Z,27,"[{""amount"":""50000"",""projectId"":""0xa41c1671630bb1c1474b3ec7fecf4fc13f3bb292d29620a83878dfcd66ed4006""},{""amount"":""50000"",""projectId"":""0x9f375d025498e4a6e457e9bbd517f1c75395fbc521bb3300f85b02ed6cbbe5d1""},{""amount"":""30000"",""projectId"":""0x1053c5fc1597ff030c267d4667898095ca3a42cc370fe9b8d156880b8a2b455e""},{""amount"":""50000"",""projectId"":""0x2ef1439654b9728dc8e5412623d8fc1374bd6ab1ab919d018b39cf52613e4e4d""},{""amount"":""20000"",""projectId"":""0x29a4b00f46a4eb31db8a962dfa202fe79f02ba3dc9dd49c98d993eb6189d72aa""},{""amount"":""50000"",""projectId"":""0x31588517386990050541aed3f6d4d5a370e30fcd5bf622886c1955ffc9565f52""},{""amount"":""50000"",""projectId"":""0xef65b1e277e1c7398bbd8a10c623d53dbbb64474ea68b6484e9ccf5c9c0cc494""},{""amount"":""50000"",""projectId"":""0x877ded44fae0833c412ef1b802419a7d6d9e668c6f92f1fb439dbbd40ca12b2d""},{""amount"":""30000"",""projectId"":""0x9e6b178f20d63eb3179d3872317848582de1d0e793af5c3cbc6891b0071c4e76""},{""amount"":""50000"",""projectId"":""0x4ee85a3d39e87cfd1f59d5067668bcacfaf111b74bbd3d1fcbe6da166395f372""},{""amount"":""50000"",""projectId"":""0x17e2c8ce0820b7ff172084cd69c6c2b4cdbd65e20e8af8a8f2c96b8401fb22c7""},{""amount"":""30000"",""projectId"":""0xf307abb7638c184e3836beb422abf8cd36b7fd2bbb4fbd0fdeadf7ab7047a8c8""},{""amount"":""30000"",""projectId"":""0x93d140bdf129de19dce4df8922b9b599aabde4632a89e646a84669b470ee5a8a""},{""amount"":""50000"",""projectId"":""0x75c17ab86592588357ebe8f116dab73c6a531ec20a5b23a1f57ae7d85dbb3549""},{""amount"":""20000"",""projectId"":""0xa0ef6246d5c1dc17417db2b0f2b0b3aa3113f9c6df5920e93ac1e0c639a5bd1e""},{""amount"":""20000"",""projectId"":""0x8edf293b0aea3ba42326168d77b100a6ef4f41bb163e5421094ff67d5f281e68""},{""amount"":""30000"",""projectId"":""0xc754e70f8d64d1923e4fb7591e0cad3790d4e164b3b11a8db1c1356714037792""},{""amount"":""50000"",""projectId"":""0x32ee121e0dbcef2fe2b7a8e668f9a53ddc6d43e16c423fe8b4595b0120ac08d8""},{""amount"":""50000"",""projectId"":""0x912e6971c43c3a46dbb82d1358af205530663ef01c2fb0691d843a9f72293689""},{""amount"":""20000"",""projectId"":""0x9d8e8db50a93b8fc1c68f5a99a240d4a5665fa0fe67b45c093bf70542e97fea7""},{""amount"":""20000"",""projectId"":""0xd19033e89a3fcb4a7dc19baad712836f6965cf6b4efc0a40f1f0e46d23f8256c""},{""amount"":""50000"",""projectId"":""0x0a70938874b0558c1ce25ba50bb3cf18125b55a92b22171205d41a79a2680974""},{""amount"":""50000"",""projectId"":""0x023dfdedcfb50385c8c24fd86489a7f016633219c66583c71f154d7af99c6b51""},{""amount"":""50000"",""projectId"":""0x44e382b0845c4bbe3695f5bc8218c1cf75e5c44d1868a08f10571871295ad042""},{""amount"":""50000"",""projectId"":""0xc593432238cfdcaf9bb9c5d5b87e447f2b6a42d59a91135e0119cccc0d15aa32""},{""amount"":""50000"",""projectId"":""0xdc83083060482b77d672b1ce442d426f9c9843bd5f6bd2b994a3bdc70489e3d0""},{""amount"":""50000"",""projectId"":""0xa0498cfa249bc5a542fa793407d47f31e0d090e1edf767bd1d72f7869bbbe534""}]"
0x849151d7D0bF1F34b70d5caD5149D28CC2308bf1,true,false,,2023-11-12T19:45:13.043Z,2023-11-12T19:45:28.281Z,1,"[{""amount"":""1000000"",""projectId"":""0x91bba885bafc9e5144c7577f7159778277e17eb6073d4f6adf5acd3b31c9f1fc""}]"
0x15C6AC4Cf1b5E49c44332Fb0a1043Ccab19db80a,false,false,,2023-11-14T15:39:00.398Z,,0,[]
0x34aA3F359A9D614239015126635CE7732c18fDF3,false,false,,2023-11-16T16:49:49.930Z,,0,[]
0x925aFeB19355E289ED1346EDE709633cA8788b25,true,true,2023-11-15T01:32:58.148Z,2023-11-15T01:15:36.137Z,2023-11-15T01:32:58.148Z,15,"[{""amount"":""2000000"",""projectId"":""0xfc31f53ebad145efbb22244d8bb6a7a34b226353b89675f46d04ed0089dd931b""},{""amount"":""2000000"",""projectId"":""0xdb768783fabfa13b0755542de7af4cb1d4a0c3e0b52ba68069c5d06b3718b7d5""},{""amount"":""2000000"",""projectId"":""0xc593432238cfdcaf9bb9c5d5b87e447f2b6a42d59a91135e0119cccc0d15aa32""},{""amount"":""2000000"",""projectId"":""0xb1af1a67d6a94f233303d850c607aa1e26365237ab1376864a81d636ec0ebe0a""},{""amount"":""2000000"",""projectId"":""0x67d0c66af963dd27720330e5dc2b5ab73a522c9436fd4085aa7048f1584da54b""},{""amount"":""2000000"",""projectId"":""0x5eace21ba2231567c07c2c39ad0854c8051e096d18a4bee3e08c833becd2d776""},{""amount"":""2000000"",""projectId"":""0x31588517386990050541aed3f6d4d5a370e30fcd5bf622886c1955ffc9565f52""},{""amount"":""2000000"",""projectId"":""0x5e97794e6f3b8af9c3b97da269e51387e788cb4b3c609d708aaa668538ef1de2""},{""amount"":""2000000"",""projectId"":""0xd730a803f5714c7f1b5e518edd57121d1b64c8c91cf611ae5f226cf9bb4b963f""},{""amount"":""2000000"",""projectId"":""0x859d7ec1d7414662658b753da4559bfa6d091483fd0084b673a374e1c3cabf05""},{""amount"":""2000000"",""projectId"":""0xe9140c31f3a448f0f52124b3f9782f7947d698a686ceb20f77f60366670f3f8e""},{""amount"":""2000000"",""projectId"":""0x0bcd7e1f59a78a15a8c481244aaba93b7f690aaece04ffc6e4a55e282afa309c""},{""amount"":""2000000"",""projectId"":""0xef65b1e277e1c7398bbd8a10c623d53dbbb64474ea68b6484e9ccf5c9c0cc494""},{""amount"":""2000000"",""projectId"":""0x2a1d784639add63bb313c3836b5dc1421d0a775d4cf7459c97bfbee95f39e26f""},{""amount"":""2000000"",""projectId"":""0xe32dd99f7bf39e91647601d011d0801f61cc551b89aa37f9b8f387178ce98464""}]"
