dt,active_secs_per_day,share_elapsed,name,alignment,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,num_l1_txs_inbox,l1_eth_fees_inbox,secs_between_l1_txs_inbox,num_l1_txs_output,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_total,l1_gas_used_total,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l2_num_users_per_day,l2_eth_fees_per_day,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,avg_l1_gas_price_on_l2,l1_gas_used_on_l2,l2_gas_used,l2_eth_fees_saved_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,l1_gas_compression_ratio,calldata_bytes_l2_per_day,calldata_bytes_l1_inbox,calldata_bytes_user_txs_l2_per_day,l1_gas_used_user_txs_l2_per_day,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,collective_contribution,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l1_eth_fees_combined_by_day,l2_eth_fees_by_day,l2_gas_used_by_day,l2_num_txs_by_day,pct_of_total_l1_eth_fees_combined_by_day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,collective_contribution_30dma,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_fee_eth_margin_by_day,collective_contribution_by_day,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected,collective_contribution_by_day_projected
2023-08-27 00:00:00.000 UTC,,,Zora Network,OP Chain,,,145,1.9582652759304977,595.8620689655172,24,0.026363846305892245,1.50942112e+08,2.084304e+06,169,1.9846291222363899,1.53026416e+08,1719.821006621072,1.08184191166e+11,,,,,,,,,,,,,,,,,,,9.271429e+06,,,12.973617832580066,12.648752919867851,,172.85714285714286,175.03333333333333,3.1835889579467738,2.837578441563856,29.43994245581565,91.95740411614872,3.06562581661e+11,703461,0.0004258847498319709,1690.3810641652562,1.05931174418e+11,0.01711802701704187,0.02082574841774179,,,,,,,62.999505184685276,37.229542682849456,25.76996250183579,2.058195314733199,65.05770049941847,15.922825587922754,,,,,,
2023-08-27 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.5286720808043923,595.8620689655172,24,0.026937636044610205,4.140438e+07,2.08434e+06,169,0.5556097168490025,4.348872e+07,1719.821006621072,1.08184191166e+11,,,,,,,,,,,,,,,,,,,2.40231e+06,,,12.768506153319828,12.92382051134182,,169.71428571428572,169.66666666666666,0.8166199791547555,0.7823129888037794,29.43994245581565,91.95740411614872,3.06562581661e+11,703461,0.00011922918121739879,1690.3810641652562,1.05931174418e+11,0.01711802701704187,0.02082574841774179,,,,,,,62.999505184685276,37.229542682849456,25.76996250183579,2.058195314733199,65.05770049941847,15.922825587922754,,,,,,
2023-08-26 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,5.587252904972612e-08,0.053497346913316646,545,13.23581666557915,158.5321100917431,24,0.026287441121605772,1.016527364e+09,2.084616e+06,569,13.262104106700756,1.01861198e+09,1783.7729200117828,1.07922680382e+11,319108,43200,423,89118,18.839987112742424,14.40624034962191,4.433746763120514,1.1441362429211548,12.96875354416372,1.624038488e+09,8.5115415627e+10,1.0737218600841816e+12,5.577883006041668,0.2960661794863473,4.648993047052992e-06,4.433742114127498,1.597633812443046,1.41949399e+08,6.299153e+07,1.30538587e+08,1.624038488e+09,13.020620137068097,12.610207885579777,5.577883006041668,673.8571428571429,1045.2,25.275511990945713,42.87458418483879,29.281997138772454,144.21822642339745,3.06291602495e+11,712333,0.002845936213695777,1754.4909228730103,1.0567453737e+11,0.016415765039520292,0.020831052416809312,541755.6,60.7933045765916,1.5583100755193332e+11,17.918720391752878,0.41793339183192024,17.918720391752878,115.89169505565212,90.78735643245669,25.104338623195478,1.8678058575571566,117.75950091320928,22.405125692116812,,,,,,
2023-08-26 00:00:00.000 UTC,86400,,Base,OP Chain,0.4253671044852485,0.5098553022325322,1429,13.171202915861235,60.46186144156753,24,0.025418487626185943,1.008866452e+09,2.084316e+06,1453,13.196621403487422,1.010950768e+09,1783.7729200117828,1.07922680382e+11,393225,43200,1975,76704,125.37823931065503,13.920291018123423,111.45794829253161,0.7236696146360018,12.98648516318622,1.567113996e+09,2.21176186868e+11,2.825414500438926e+12,112.1816179071676,0.8947455198282886,90.78735178346365,20.67059650906798,1.5533413693094038,1.13989e+08,6.1359481e+07,1.01882853e+08,1.567113996e+09,13.05544741799109,12.195121865487737,16.82724268607514,1492.4285714285713,1439.7666666666667,36.18612569213708,25.31493668609924,29.281997138772454,144.21822642339745,3.06291602495e+11,712333,0.002831884175275165,1754.4909228730103,1.0567453737e+11,0.016415765039520292,0.020831052416809312,491058.9,81.9994256878606,9.943174142756667e+10,56.684489001761385,2.239171667882842,8.502673350264208,115.89169505565212,90.78735643245669,25.104338623195478,1.8678058575571566,117.75950091320928,22.405125692116812,,,,,,
2023-08-26 00:00:00.000 UTC,,,Zora Network,OP Chain,,,153,2.2446721157071474,564.7058823529412,24,0.02732957860371824,1.74064972e+08,2.084292e+06,177,2.2720016943108656,1.76149264e+08,1783.7729200117828,1.07922680382e+11,,,,,,,,,,,,,,,,,,,1.0711063e+07,,,12.895599211696352,13.112164036381776,,173,175.03333333333333,3.2500058373291973,2.8524950110018055,29.281997138772454,144.21822642339745,3.06291602495e+11,712333,0.0004875524914745983,1754.4909228730103,1.0567453737e+11,0.016415765039520292,0.020831052416809312,,,,,,,115.89169505565212,90.78735643245669,25.104338623195478,1.8678058575571566,117.75950091320928,22.405125692116812,,,,,,
2023-08-26 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.5242685719018927,591.7808219178082,24,0.02700136237151854,4.0346624e+07,2.084376e+06,170,0.5512699342734112,4.2431e+07,1783.7729200117828,1.07922680382e+11,,,,,,,,,,,,,,,,,,,2.334644e+06,,,12.99411251612756,12.95417063500949,,169.85714285714286,169.7,0.8239564941760326,0.8074001787687456,29.281997138772454,144.21822642339745,3.06291602495e+11,712333,0.00011829790030661171,1754.4909228730103,1.0567453737e+11,0.016415765039520292,0.020831052416809312,,,,,,,115.89169505565212,90.78735643245669,25.104338623195478,1.8678058575571566,117.75950091320928,22.405125692116812,,,,,,
2023-08-25 00:00:00.000 UTC,86400,,Base,OP Chain,0.11375105263495561,0.4939353723462084,1440,32.91618841940232,60,24,0.0473640367580976,1.444512772e+09,2.084328e+06,1464,32.963552456160414,1.4465971e+09,3083.290342853242,1.0775330536e+11,661591,43200,2369,97596,110.0778084419573,37.66666376701782,72.41114467493948,4.703111310857409,22.758731515579544,2.419652512e+09,1.4916780751e+11,3.1934170389616196e+12,77.11425598579689,0.7005431619440199,41.24416686408941,31.166977810849847,1.675064810018862,1.55049018e+08,8.8661392e+07,1.42771705e+08,2.419652512e+09,22.787052532480004,22.72388835063272,11.567138397869533,1494.142857142857,1396.9666666666667,37.17832648445171,24.943560197886253,61.0335464320508,144.30033369051873,2.58389442574e+11,989676,0.007073701647361383,3022.256796421191,1.050579142e+11,0.019794939705733663,0.02501446383472686,478267.4666666667,77.97632730463873,9.219839486903334e+10,53.03276710675251,2.126110574674363,7.954915066012876,81.21539233318009,41.244210452369366,39.97118188081048,5.957013063202737,87.17240539638283,21.625287808455475,,,,,,
2023-08-25 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,2.8450528978770793e-07,0.08228816889602518,573,24.11757987543924,150.78534031413614,24,0.04679596253623886,1.068660508e+09,2.084616e+06,597,24.16437583797548,1.070745124e+09,3083.290342853242,1.0775330536e+11,328085,43200,383,88876,34.222525248561425,25.41827759032081,8.804247658240616,1.2539017523453282,22.41002837581333,1.658240852e+09,1.09221635064e+11,2.49859944154615e+12,10.058149410585944,0.2939043608714628,4.358827995911498e-05,8.804204069960631,1.5517003197801336,1.4144365e+08,6.6223249e+07,1.30048966e+08,1.658240852e+09,22.56804634857831,22.448241084323858,10.058149410585944,694.5714285714286,1079.4333333333334,26.059096628899148,45.723573162989474,61.0335464320508,144.30033369051873,2.58389442574e+11,989676,0.005185472209036805,3022.256796421191,1.050579142e+11,0.019794939705733663,0.02501446383472686,561138.2,65.71873816385722,1.5941614760553333e+11,19.995165000867818,0.4373053901450712,19.995165000867818,81.21539233318009,41.244210452369366,39.97118188081048,5.957013063202737,87.17240539638283,21.625287808455475,,,,,,
2023-08-25 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,2.971038315938064,591.7808219178082,24,0.04651389162579571,1.3610664e+08,2.084316e+06,170,3.0175522075638597,1.38190956e+08,3083.290342853242,1.0775330536e+11,,,,,,,,,,,,,,,,,,,8.340159e+06,,,21.828753659175362,22.31614190256934,,171.85714285714286,174.8,3.2464641961774467,2.8470407725532265,61.0335464320508,144.30033369051873,2.58389442574e+11,989676,0.0006475413731584725,3022.256796421191,1.050579142e+11,0.019794939705733663,0.02501446383472686,,,,,,,81.21539233318009,41.244210452369366,39.97118188081048,5.957013063202737,87.17240539638283,21.625287808455475,,,,,,
2023-08-25 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.8429289443516037,591.7808219178082,24,0.04513698599943361,3.7773664e+07,2.084316e+06,170,0.8880659303510373,3.985798e+07,3083.290342853242,1.0775330536e+11,,,,,,,,,,,,,,,,,,,2.173015e+06,,,22.315254997545484,21.655538795189216,,169.71428571428572,169.7,0.8278250972264213,0.8255147061630786,61.0335464320508,144.30033369051873,2.58389442574e+11,989676,0.0001905714938595962,3022.256796421191,1.050579142e+11,0.019794939705733663,0.02501446383472686,,,,,,,81.21539233318009,41.244210452369366,39.97118188081048,5.957013063202737,87.17240539638283,21.625287808455475,,,,,,
2023-08-24 00:00:00.000 UTC,86400,,Base,OP Chain,7.48516659340357e-06,0.21420271419646061,1448,32.643665607457564,59.668508287292816,24,0.04052867352517812,1.63466138e+09,2.08434e+06,1472,32.684194280982744,1.63674572e+09,2638.8760518978293,1.07708862431e+11,677920,43200,1734,126759,62.78331591451965,36.87824197921075,25.905073935308895,4.194047698228005,19.980131372129165,2.698458656e+09,1.23422810419e+11,2.2823160926668164e+12,30.099121633536903,0.47941274198574146,0.0023306615335199118,25.90274327377518,1.6507753159250633,1.8102299e+08,1.00567568e+08,1.69014885e+08,2.698458656e+09,19.969680575348004,19.4443677735773,4.514868245030535,1495,1353.7666666666667,36.5243332782221,23.906340130895707,61.26472659933105,98.66539843715852,2.41583341264e+11,1.063741e+06,0.0070137537280166385,2577.6113252984983,1.04636256987e+11,0.023216219858174326,0.028526951029385902,456545.9,74.47337146547305,8.73518811329e+10,50.567031334577365,2.1152142510189726,7.585054700186604,35.59842604086394,0.0023439670236682247,35.59608207384008,5.908833129028238,41.50725916989219,15.923005781385818,,,,,,
2023-08-24 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,9.737776326327442e-08,0.0836159787544259,657,24.43377091257271,131.5068493150685,24,0.04017407371087114,1.226319172e+09,2.084616e+06,681,24.473944986283584,1.228403788e+09,2638.8760518978293,1.07708862431e+11,385821,43200,426,110708,35.88208252263887,26.188730417083818,9.693352105555046,1.7147854308002337,19.742129678614763,1.939386388e+09,1.18160530845e+11,2.3275254738894775e+12,11.408137536355284,0.31793409786507276,1.3305490148313e-05,9.6933388000649,1.581469516485713,1.6489877e+08,7.5993613e+07,1.53485162e+08,1.939386388e+09,19.924479263195206,19.27169018700381,11.408137536355284,726.1428571428571,1108.7333333333333,27.891630732265963,47.299584246628065,61.26472659933105,98.66539843715852,2.41583341264e+11,1.063741e+06,0.005251903149611903,2577.6113252984983,1.04636256987e+11,0.023216219858174326,0.028526951029385902,577146.5666666667,68.16286828756108,1.6233526861933334e+11,20.863284040933088,0.44108810623257033,20.863284040933088,35.59842604086394,0.0023439670236682247,35.59608207384008,5.908833129028238,41.50725916989219,15.923005781385818,,,,,,
2023-08-24 00:00:00.000 UTC,,,Zora Network,OP Chain,,,148,3.2963399803146674,583.7837837837837,24,0.040750120819516414,1.66717036e+08,2.084328e+06,172,3.3370901011341836,1.68801364e+08,2638.8760518978293,1.07708862431e+11,,,,,,,,,,,,,,,,,,,1.025749e+07,,,19.772064447658888,19.550723695846532,,172.28571428571428,174.8,3.3804026228681066,2.8108321283247735,61.26472659933105,98.66539843715852,2.41583341264e+11,1.063741e+06,0.00071611152278506,2577.6113252984983,1.04636256987e+11,0.023216219858174326,0.028526951029385902,,,,,,,35.59842604086394,0.0023439670236682247,35.59608207384008,5.908833129028238,41.50725916989219,15.923005781385818,,,,,,
2023-08-24 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,145,0.7295862238155038,595.8620689655172,24,0.039911007115028804,3.6570268e+07,2.084304e+06,169,0.7694972309305326,3.8654572e+07,2638.8760518978293,1.07708862431e+11,,,,,,,,,,,,,,,,,,,2.099152e+06,,,19.95025641637365,19.148361810479084,,169.71428571428572,169.66666666666666,0.8366068262706364,0.8268348299235732,61.26472659933105,98.66539843715852,2.41583341264e+11,1.063741e+06,0.0001651276462787941,2577.6113252984983,1.04636256987e+11,0.023216219858174326,0.028526951029385902,,,,,,,35.59842604086394,0.0023439670236682247,35.59608207384008,5.908833129028238,41.50725916989219,15.923005781385818,,,,,,
2023-08-23 00:00:00.000 UTC,86400,,Base,OP Chain,8.745240282061371e-08,0.26194298790082926,1465,36.8055686489628,58.97610921501707,24,0.04199409257391159,1.699933068e+09,2.084352e+06,1489,36.847562741536706,1.70201742e+09,2948.5092787114672,1.07931585163e+11,736010,43200,2289,109140,70.13961491374346,42.453216248480445,27.686398665263006,5.605653506943739,21.70896219790421,2.859008416e+09,1.08248455667e+11,2.240113382998976e+12,33.29205217220675,0.4746540484025863,1.1898743909611998e-05,27.686386766518662,1.6818358733168663,1.87521321e+08,1.04635086e+08,1.75260528e+08,2.859008416e+09,21.651186944827877,20.147313205212743,4.993807825831013,1493.5714285714287,1310.2333333333333,36.876376062686795,22.90632910555096,71.91363983442987,111.10656224646218,2.46275825225e+11,1.167842e+06,0.007907177650609942,2876.5956388770373,1.04616019855e+11,0.024389829923091497,0.030719138452314772,434462.6,72.4997248044077,8.338883914626666e+10,49.593395698856774,2.165052089766695,7.439009354828516,36.698906403781066,0.00015495146607882008,36.698751452314575,7.54750289200943,44.2464092957905,15.948164949414764,,,,,,
2023-08-23 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,6.973770887752652e-07,0.06637354393582956,736,29.969064623052276,117.3913043478261,24,0.04352558608269827,1.374166848e+09,2.084628e+06,760,30.012590209134974,1.376251476e+09,2948.5092787114672,1.07931585163e+11,431832,43200,458,106808,40.966947332718725,31.954439594200664,9.01250773851806,1.9418493850656908,21.474118145015336,2.175503396e+09,1.38027369558e+11,3.076432195141111e+12,10.954357123583751,0.2673950058962516,0.00014305272216920807,9.01236468579591,1.5831435601624992,1.82776749e+08,8.5157898e+07,1.71347109e+08,2.175503396e+09,21.808898000028215,20.879306083722504,10.954357123583751,778.2857142857143,1137.6333333333334,35.40540342400286,49.25586830627501,71.91363983442987,111.10656224646218,2.46275825225e+11,1.167842e+06,0.006440449920750709,2876.5956388770373,1.04616019855e+11,0.024389829923091497,0.030719138452314772,592404.3,71.00539121575189,1.650035983909e+11,21.749522909476944,0.44156206473181064,21.749522909476944,36.698906403781066,0.00015495146607882008,36.698751452314575,7.54750289200943,44.2464092957905,15.948164949414764,,,,,,
2023-08-23 00:00:00.000 UTC,,,Zora Network,OP Chain,,,159,4.121998610650625,543.3962264150944,24,0.04462320746025777,1.9544558e+08,2.084268e+06,183,4.166621818110882,1.97529848e+08,2948.5092787114672,1.07931585163e+11,,,,,,,,,,,,,,,,,,,1.2045686e+07,,,21.09026262272406,21.409534407407186,,179.71428571428572,174.7,3.9760382414911954,2.7610401059011607,71.91363983442987,111.10656224646218,2.46275825225e+11,1.167842e+06,0.0008941220658149867,2876.5956388770373,1.04616019855e+11,0.024389829923091497,0.030719138452314772,,,,,,,36.698906403781066,0.00015495146607882008,36.698751452314575,7.54750289200943,44.2464092957905,15.948164949414764,,,,,,
2023-08-23 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.8435185530479814,591.7808219178082,24,0.04334651259932555,3.7682272e+07,2.084292e+06,170,0.8868650656473069,3.9766564e+07,2948.5092787114672,1.07931585163e+11,,,,,,,,,,,,,,,,,,,2.167648e+06,,,22.385023733387985,20.796756212337595,,169.71428571428572,169.7,0.9304066254449762,0.8359765167243902,71.91363983442987,111.10656224646218,2.46275825225e+11,1.167842e+06,0.00019031379837473205,2876.5956388770373,1.04616019855e+11,0.024389829923091497,0.030719138452314772,,,,,,,36.698906403781066,0.00015495146607882008,36.698751452314575,7.54750289200943,44.2464092957905,15.948164949414764,,,,,,
2023-08-22 00:00:00.000 UTC,86400,,Base,OP Chain,1.8216749094823836e-05,0.32557977905907054,1486,55.98555574252036,58.142664872139974,24,0.06238097189113962,1.879348064e+09,2.084328e+06,1510,56.0479367144115,1.881432392e+09,3937.6124656788065,1.07885676918e+11,925234,43200,3909,120097,111.25057126937598,65.39424597954124,45.85632528983474,9.34630926512974,29.366227888957006,3.255631712e+09,1.4356779974e+11,4.14189343365062e+12,55.20263455496448,0.49620090867937994,0.005763264245284866,45.85056202559011,1.7323197199941351,1.92869062e+08,1.15875311e+08,1.79882536e+08,3.255631712e+09,29.78988129711366,29.928577407749465,8.280395183244671,1491.2857142857142,1266.1666666666667,36.35257266457162,21.773857383860594,100.25860310473261,165.37573155572096,2.80573010647e+11,1.333621e+06,0.01202741672928657,3837.353862574074,1.04517103894e+11,0.02546177511845341,0.03122354255199539,410489.26666666666,70.28364443749538,7.993360558026666e+10,48.50978705363482,2.2278912825796158,7.276468058045222,59.593453201326874,0.006075513701876195,59.58737768762565,11.06254384132665,70.65599704265352,23.733757670933713,,,,,,
2023-08-22 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,1.4377027500875424e-06,0.10192461383232863,696,38.61294273325701,124.13793103448276,24,0.058855065398930845,1.299507816e+09,2.084616e+06,720,38.67179779865594,1.301592432e+09,3937.6124656788065,1.07885676918e+11,408387,43200,395,93801,54.12516028634498,40.38803237485285,13.73712791149213,1.7162345761969107,28.480386981276844,2.073245388e+09,1.37005210907e+11,4.1505361575677153e+12,15.453362487689041,0.28551162538705144,0.0003122494565913289,13.736815662035537,1.5954081710578953,1.75273857e+08,8.0535861e+07,1.63872757e+08,2.073245388e+09,29.713513268516582,28.23304886795978,15.453362487689041,864,1153.8333333333333,40.766251081277794,50.851487180539394,100.25860310473261,165.37573155572096,2.80573010647e+11,1.333621e+06,0.008298643180482077,3837.353862574074,1.04517103894e+11,0.02546177511845341,0.03122354255199539,599680.2,73.50777993556058,1.6663122649453333e+11,22.656292755021234,0.4455384495360773,22.656292755021234,59.593453201326874,0.006075513701876195,59.58737768762565,11.06254384132665,70.65599704265352,23.733757670933713,,,,,,
2023-08-22 00:00:00.000 UTC,,,Zora Network,OP Chain,,,145,4.2632357207235145,595.8620689655172,24,0.06523002136920146,1.43958956e+08,2.084352e+06,169,4.328465742092716,1.46043308e+08,3937.6124656788065,1.07885676918e+11,,,,,,,,,,,,,,,,,,,8.834132e+06,,,29.614244498435465,31.29510820111069,,182.42857142857142,174.26666666666668,4.223613654886132,2.6899857345900346,100.25860310473261,165.37573155572096,2.80573010647e+11,1.333621e+06,0.0009288524133164671,3837.353862574074,1.04517103894e+11,0.02546177511845341,0.03122354255199539,,,,,,,59.593453201326874,0.006075513701876195,59.58737768762565,11.06254384132665,70.65599704265352,23.733757670933713,,,,,,
2023-08-22 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,1.1453580774571148,591.7808219178082,24,0.06504477211534261,3.7420564e+07,2.084328e+06,170,1.2104028495724575,3.9504892e+07,3937.6124656788065,1.07885676918e+11,,,,,,,,,,,,,,,,,,,2.15116e+06,,,30.60771819091542,31.20659134039489,,169.71428571428572,169.73333333333332,0.9660384184118611,0.8435860658320663,100.25860310473261,165.37573155572096,2.80573010647e+11,1.333621e+06,0.0002597422908947268,3837.353862574074,1.04517103894e+11,0.02546177511845341,0.03122354255199539,,,,,,,59.593453201326874,0.006075513701876195,59.58737768762565,11.06254384132665,70.65599704265352,23.733757670933713,,,,,,
2023-08-21 00:00:00.000 UTC,86400,,Base,OP Chain,1.6199860620629797e-06,0.49829000865365053,1574,55.84394032280508,54.89199491740788,24,0.045041253536023416,2.462064952e+09,2.084316e+06,1598,55.8889815763411,2.464149268e+09,2997.230367541566,1.07844302938e+11,1.356944e+06,43200,7953,136497,142.8114364639871,68.28001579279758,74.53142067118951,12.391034216456482,22.709860911760284,4.395649312e+09,1.5282593574e+11,3.2793574250249185e+12,86.92245488764598,0.60865191920092,0.0004785343688213002,74.53094213682236,1.7853506701475519,2.24622618e+08,1.52317882e+08,2.09813437e+08,4.395649312e+09,22.681749430469562,21.609608876976147,13.038368233146898,1487.142857142857,1221.4,33.20813998193346,19.969198139931766,88.40185569621356,182.67294478566274,3.06126753269e+11,1.762465e+06,0.011993306290992017,2908.8285118453523,1.03892691526e+11,0.029494514887330424,0.036641818847600996,380297.73333333334,66.70498179168554,7.53160895384e+10,46.7357836517538,2.340393606406146,7.01036754776307,83.94399894722088,0.0009884110146706196,83.94301053620788,14.36048128886635,98.30448023608722,24.420393581588133,,,,,,
2023-08-21 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,3.0638899070578324e-06,0.062307562132685956,695,28.432776233492294,124.31654676258992,24,0.0467067397421071,1.29822414e+09,2.08464e+06,719,28.4794829732344,1.30030878e+09,2997.230367541566,1.07844302938e+11,405521,43200,428,98797,39.861508321675636,30.448930045644268,9.412578276031367,1.9694470724098672,21.45356168704005,2.0749925e+09,1.53300817529e+11,3.1443013501788022e+12,11.382025348441235,0.2855392539737888,0.0005098766458493194,9.412068399385518,1.5983314714822665,1.78328448e+08,8.0450286e+07,1.66913584e+08,2.0749925e+09,21.901284498909632,22.405182545718745,11.382025348441235,1080.7142857142858,1160.5,51.385671397057926,50.58160255352909,88.40185569621356,182.67294478566274,3.06126753269e+11,1.762465e+06,0.006111457977464426,2908.8285118453523,1.03892691526e+11,0.029494514887330424,0.036641818847600996,602394,73.16566803971672,1.6668629270186667e+11,22.584065486187683,0.4464877415120963,22.584065486187683,83.94399894722088,0.0009884110146706196,83.94301053620788,14.36048128886635,98.30448023608722,24.420393581588133,,,,,,
2023-08-21 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,3.1324264064075726,591.7808219178082,24,0.046335613770936375,1.46370112e+08,2.084328e+06,170,3.178762020178509,1.4845444e+08,2997.230367541566,1.07844302938e+11,,,,,,,,,,,,,,,,,,,8.983759e+06,,,21.400724257200636,22.23048088925368,,187.42857142857142,174.26666666666668,4.402107293600118,2.591735075344898,88.40185569621356,182.67294478566274,3.06126753269e+11,1.762465e+06,0.0006821356456835489,2908.8285118453523,1.03892691526e+11,0.029494514887330424,0.036641818847600996,,,,,,,83.94399894722088,0.0009884110146706196,83.94301053620788,14.36048128886635,98.30448023608722,24.420393581588133,,,,,,
2023-08-21 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.8089192935498908,591.7808219178082,24,0.04570983290965336,3.6614608e+07,2.084316e+06,170,0.8546291264595441,3.8698924e+07,2997.230367541566,1.07844302938e+11,,,,,,,,,,,,,,,,,,,2.10064e+06,,,22.092802237562967,21.930375677034274,,169.71428571428572,169.7,0.9287204727942762,0.8258377206873462,88.40185569621356,182.67294478566274,3.06126753269e+11,1.762465e+06,0.00018339623642688125,2908.8285118453523,1.03892691526e+11,0.029494514887330424,0.036641818847600996,,,,,,,83.94399894722088,0.0009884110146706196,83.94301053620788,14.36048128886635,98.30448023608722,24.420393581588133,,,,,,
2023-08-20 00:00:00.000 UTC,86400,,Base,OP Chain,1.837044998961502e-07,0.4083306701129463,1437,25.642660300990308,60.12526096033403,24,0.03137037104948148,1.666122116e+09,2.084304e+06,1461,25.674030672039788,1.66820642e+09,2047.6283032763936,1.08009920526e+11,842575,43200,7617,111772,77.86641456232957,29.662915759383527,48.20349880294604,3.988885087343739,15.380464895248267,2.819605012e+09,1.21260946721e+11,1.798816014528585e+12,52.192383890289776,0.6702810728303337,2.9376270194207023e-05,48.20346942667595,1.6923159382634352,1.6146218e+08,1.02576173e+08,1.46799311e+08,2.819605012e+09,15.390624765580093,15.050765651018988,7.828857583543466,1470.142857142857,1173.7,29.253962229852874,18.174866252030316,46.59483129658608,104.93591006339318,2.51064083649e+11,1.201968e+06,0.005509431463758214,2001.0334719798075,1.04928059546e+11,0.02275551242480389,0.02853312885512344,335788.0333333333,62.09928024523581,7.040417304743333e+10,43.924413993205526,2.416766835260684,6.588662098980827,56.127831371974814,0.00019121212046367098,56.12764015985445,5.269759994743588,61.3975913667184,17.034065059972097,,,,,,
2023-08-20 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,9.627959030921601e-07,0.06211521521040796,647,17.832601326179535,133.53941267387944,24,0.03168669845545393,1.207710276e+09,2.084556e+06,671,17.864288024634988,1.209794832e+09,2047.6283032763936,1.08009920526e+11,359393,43200,382,85139,27.069495501063617,19.145162932034836,7.92433256902878,1.2808749073998484,14.664887487197156,1.908640916e+09,1.29803136928e+11,1.9008820843188574e+12,9.20520747642863,0.34005833156613274,0.00016183585026946395,7.924170733178496,1.58037979300923,1.68253822e+08,7.4838396e+07,1.56858566e+08,1.908640916e+09,14.765628545649248,15.200694275161682,9.20520747642863,1181.2857142857142,1167.8,55.60036624299999,50.62848827993397,46.59483129658608,104.93591006339318,2.51064083649e+11,1.201968e+06,0.0038335262498439436,2001.0334719798075,1.04928059546e+11,0.02275551242480389,0.02853312885512344,606375,73.31023395214235,1.6677823128616666e+11,22.681745672208432,0.4480036130408833,22.681745672208432,56.127831371974814,0.00019121212046367098,56.12764015985445,5.269759994743588,61.3975913667184,17.034065059972097,,,,,,
2023-08-20 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,2.4175747208833855,591.7808219178082,24,0.03197255702997236,1.61446404e+08,2.084292e+06,170,2.449547277913358,1.63530696e+08,2047.6283032763936,1.08009920526e+11,,,,,,,,,,,,,,,,,,,9.928926e+06,,,14.974472400657405,15.339768626455577,,188.85714285714286,174.5,4.548969178727072,2.539451546897692,46.59483129658608,104.93591006339318,2.51064083649e+11,1.201968e+06,0.0005256522833244291,2001.0334719798075,1.04928059546e+11,0.02275551242480389,0.02853312885512344,,,,,,,56.127831371974814,0.00019121212046367098,56.12764015985445,5.269759994743588,61.3975913667184,17.034065059972097,,,,,,
