dt,active_secs_per_day,share_elapsed,name,alignment,avg_l2_base_fee_gwei,avg_l2_gas_price_gwei,num_l1_txs_inbox,l1_eth_fees_inbox,secs_between_l1_txs_inbox,num_l1_txs_output,l1_eth_fees_output,l1_gas_used_inbox,l1_gas_used_output,num_l1_txs_combined,l1_eth_fees_combined,l1_gas_used_combined,l1_eth_fees_total,l1_gas_used_total,l2_num_txs_per_day,l2_num_users_per_day,l2_eth_fees_per_day,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l1_margin_l2_eth_fees_per_day,avg_l1_gas_price_on_l2,l1_gas_used_on_l2,l2_gas_used,l2_eth_fees_saved_per_day,l2_fee_eth_margin,l2_fee_pct_margin,l2_contrib_l2_eth_base_fees_per_day,l2_contrib_l2_eth_priority_fees_per_day,l1_gas_compression_ratio,calldata_bytes_l2_per_day,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,num_l1_txs_combined_7day,num_l1_txs_combined_30day,l1_eth_fees_combined_7day,l1_eth_fees_combined_30day,l1_eth_fees_combined_by_day,l2_eth_fees_by_day,l2_gas_used_by_day,l2_num_txs_by_day,pct_of_total_l1_eth_fees_combined_by_day,non_op_l1_eth_fees_by_day,non_op_l1_gas_used_by_day,pct_l1_eth_fees_by_day,pct_l1_gas_used_by_day,l2_num_txs_per_day_30dma,l2_eth_fees_per_day_30dma,l2_gas_used_30dma,l2_fee_eth_margin_30dma,l2_fee_pct_margin_30dma,l2_contrib_l2_eth_fees_combined_by_day,l2_contrib_l2_eth_base_fees_by_day,l2_contrib_l2_eth_priority_fees_by_day,l1_margin_l2_eth_fees_combined_by_day,l2_fee_eth_margin_by_day,l1_eth_fees_combined_projected,l2_num_txs_per_day_projected,l2_eth_fees_per_day_projected,l2_fee_eth_margin_by_day_projected,l2_gas_used_by_day_projected
2023-08-21 00:00:00.000 UTC,86400,,Base,OP Chain,1.6199860620629826e-06,0.4982900086536548,1574,55.84394032280508,54.89199491740788,24,0.04504125353602342,2.462064952e+09,2.084316e+06,1598,55.8889815763411,2.464149268e+09,2997.2303675415665,1.07844302938e+11,1.356944e+06,136497,142.81143646398613,68.28001579279695,74.53142067118918,12.391034216455843,22.70986091176036,4.395649312e+09,1.5282593574e+11,3.2793574250249224e+12,86.92245488764502,0.6086519192009173,0.00047853436882130094,74.5309421368223,1.7853506701475519,2.24622618e+08,1.52317882e+08,22.681749430469562,21.609608876976147,1487.142857142857,1221.4,33.20813998193347,19.969198139931766,88.40185569621354,182.67294478566177,3.06126753269e+11,1.762465e+06,0.013790095461700345,2908.8285118453528,1.03892691526e+11,0.029494514887330417,0.036641818847600996,380297.73333333334,66.70498179168551,7.53160895384e+10,46.735783651753756,2.3403936064061437,83.94399894722055,0.000988411014670621,83.94301053620782,14.360481288865717,98.30448023608626,,,,,
2023-08-21 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,3.0638899070578286e-06,0.06230756213268591,695,28.43277623349229,124.31654676258992,24,0.04670673974210711,1.29822414e+09,2.08464e+06,719,28.479482973234397,1.30030878e+09,2997.2303675415665,1.07844302938e+11,405521,98797,39.86150832167564,30.44893004564427,9.41257827603137,1.9694470724098743,21.453561687040043,2.0749925e+09,1.53300817529e+11,3.1443013501788027e+12,11.382025348441246,0.28553925397378904,0.0005098766458493201,9.412068399385516,1.5983314714822665,1.78328448e+08,8.0450286e+07,21.901284498909632,22.405182545718738,1080.7142857142858,1160.5,51.38567139705794,50.58160255352909,88.40185569621354,182.67294478566177,3.06126753269e+11,1.762465e+06,0.0070270521634809005,2908.8285118453528,1.03892691526e+11,0.029494514887330417,0.036641818847600996,602394,73.16566803971675,1.6668629270186667e+11,22.584065486187686,0.44648774151209636,83.94399894722055,0.000988411014670621,83.94301053620782,14.360481288865717,98.30448023608626,,,,,
2023-08-21 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,3.1324264064075735,591.7808219178082,24,0.04633561377093636,1.46370112e+08,2.084328e+06,170,3.17876202017851,1.4845444e+08,2997.2303675415665,1.07844302938e+11,,,,,,,,,,,,,,,,,8.983759e+06,21.400724257200636,22.230480889253684,187.42857142857142,174.26666666666668,4.402107293600117,2.591735075344898,88.40185569621354,182.67294478566177,3.06126753269e+11,1.762465e+06,0.0007843304793166151,2908.8285118453528,1.03892691526e+11,0.029494514887330417,0.036641818847600996,,,,,,83.94399894722055,0.000988411014670621,83.94301053620782,14.360481288865717,98.30448023608626,,,,,
2023-08-21 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.8089192935498908,591.7808219178082,24,0.04570983290965336,3.6614608e+07,2.084316e+06,170,0.8546291264595441,3.8698924e+07,2997.2303675415665,1.07844302938e+11,,,,,,,,,,,,,,,,,2.10064e+06,22.092802237562964,21.930375677034263,169.71428571428572,169.7,0.9287204727942766,0.8258377206873462,88.40185569621354,182.67294478566177,3.06126753269e+11,1.762465e+06,0.00021087192691333077,2908.8285118453528,1.03892691526e+11,0.029494514887330417,0.036641818847600996,,,,,,83.94399894722055,0.000988411014670621,83.94301053620782,14.360481288865717,98.30448023608626,,,,,
2023-08-20 00:00:00.000 UTC,86400,,Base,OP Chain,1.837044998961508e-07,0.408330670112945,1437,25.642660300990304,60.12526096033403,24,0.03137037104948148,1.666122116e+09,2.084304e+06,1461,25.674030672039784,1.66820642e+09,2047.6283032763938,1.08009920526e+11,842575,111772,77.86641456232954,29.662915759383505,48.20349880294604,3.9888850873437214,15.380464895248274,2.819605012e+09,1.21260946721e+11,1.7988160145285867e+12,52.192383890289754,0.6702810728303336,2.9376270194207e-05,48.203469426676214,1.6923159382634352,1.6146218e+08,1.02576173e+08,15.390624765580089,15.05076565101899,1470.142857142857,1173.7,29.253962229852878,18.174866252030316,46.59483129658607,104.93591006339315,2.51064083649e+11,1.201968e+06,0.006334832445827327,2001.0334719798077,1.04928059546e+11,0.02275551242480388,0.02853312885512344,335788.0333333333,62.09928024523581,7.040417304743333e+10,43.924413993205505,2.4167668352606833,56.127831371974814,0.00019121212046367095,56.127640159854714,5.26975999474357,61.39759136671838,,,,,
2023-08-20 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,9.627959030921578e-07,0.062115215210408005,647,17.832601326179535,133.53941267387944,24,0.03168669845545393,1.207710276e+09,2.084556e+06,671,17.864288024634988,1.209794832e+09,2047.6283032763938,1.08009920526e+11,359393,85139,27.069495501063614,19.145162932034836,7.924332569028779,1.2808749073998484,14.664887487197165,1.908640916e+09,1.29803136928e+11,1.90088208431886e+12,9.205207476428626,0.34005833156613263,0.00016183585026946395,7.9241707331784985,1.58037979300923,1.68253822e+08,7.4838396e+07,14.76562854564925,15.200694275161677,1181.2857142857142,1167.8,55.600366243,50.62848827993397,46.59483129658607,104.93591006339315,2.51064083649e+11,1.201968e+06,0.004407849817025681,2001.0334719798077,1.04928059546e+11,0.02275551242480388,0.02853312885512344,606375,73.31023395214238,1.6677823128616666e+11,22.681745672208432,0.4480036130408833,56.127831371974814,0.00019121212046367095,56.127640159854714,5.26975999474357,61.39759136671838,,,,,
2023-08-20 00:00:00.000 UTC,,,Zora Network,OP Chain,,,146,2.417574720883385,591.7808219178082,24,0.03197255702997235,1.61446404e+08,2.084292e+06,170,2.4495472779133576,1.63530696e+08,2047.6283032763938,1.08009920526e+11,,,,,,,,,,,,,,,,,9.928926e+06,14.974472400657401,15.339768626455577,188.85714285714286,174.5,4.548969178727069,2.539451546897692,46.59483129658607,104.93591006339315,2.51064083649e+11,1.201968e+06,0.0006044034056020971,2001.0334719798077,1.04928059546e+11,0.02275551242480388,0.02853312885512344,,,,,,56.127831371974814,0.00019121212046367095,56.127640159854714,5.26975999474357,61.39759136671838,,,,,
2023-08-20 00:00:00.000 UTC,,,Public Goods Network,OP Chain,,,146,0.5748052275602255,591.7808219178082,24,0.032160094437717536,3.8244716e+07,2.084316e+06,170,0.606965321997943,4.0329032e+07,2047.6283032763938,1.08009920526e+11,,,,,,,,,,,,,,,,,2.202911e+06,15.029663903380156,15.4295675117005,169.57142857142858,169.7,0.911942935752934,0.81905524741139,46.59483129658607,104.93591006339315,2.51064083649e+11,1.201968e+06,0.00014976314644166914,2001.0334719798077,1.04928059546e+11,0.02275551242480388,0.02853312885512344,,,,,,56.127831371974814,0.00019121212046367095,56.127640159854714,5.26975999474357,61.39759136671838,,,,,
2023-08-19 00:00:00.000 UTC,86400,,Base,OP Chain,1.0683172875744388e-06,0.34097334499134246,1441,20.112237650197585,59.95836224843858,24,0.02978929949221479,1.37391402e+09,2.084304e+06,1465,20.1420269496898,1.375998324e+09,1996.2387220854587,1.07783597822e+11,650016,97437,58.07952323867181,22.084197504549568,35.99532573412224,1.9421705548597679,14.637137731383385,2.2058164e+09,1.08658758647e+11,1.5526941321750442e+12,37.93749628898201,0.653199168544855,0.00023030475037593153,35.99509542937151,1.6054981373579695,1.28857219e+08,8.4242307e+07,14.638643581348406,14.292204732234255,1469.4285714285713,1130.6,28.3189264384278,17.409247818461413,41.71478388393936,87.85033269151398,2.39432411245e+11,1.03188e+06,0.004969861081633035,1954.5239382015193,1.04923423042e+11,0.02089669107328014,0.02653627117479838,308198.8,59.64114108679829,6.65155868004e+10,42.2318932683369,2.42583101284552,45.824620006096204,0.00026214603180428647,45.824357860064055,3.1364891633531577,48.96110916944936,,,,,
2023-08-19 00:00:00.000 UTC,86400,,OP Mainnet,OP Chain,1.9510759851674947e-07,0.07647633061052574,690,18.718950520341863,125.21739130434783,24,0.028246052032952197,1.287437524e+09,2.084652e+06,714,18.747196572374815,1.289522176e+09,1996.2387220854587,1.07783597822e+11,381864,92755,29.770809452842165,19.941515180868205,9.829294271973962,1.1943186084933899,14.450018616998952,2.017593384e+09,1.30773652598e+11,1.8728569898293516e+12,11.02361288046735,0.37028260511119376,3.184128142835494e-05,9.829262430692546,1.5671388680139169,1.7517339e+08,7.9778425e+07,14.539696234876763,13.549528666152527,1194.2857142857142,1173.2666666666667,55.67306603768461,51.3370635578283,41.71478388393936,87.85033269151398,2.39432411245e+11,1.03188e+06,0.0046256994327080235,1954.5239382015193,1.04923423042e+11,0.02089669107328014,0.02653627117479838,610557.2333333333,74.14291123919033,1.67341875648e+11,22.805847681362025,0.44423747875007547,45.824620006096204,0.00026214603180428647,45.824357860064055,3.1364891633531577,48.96110916944936,,,,,
