blockchain,chain_type,classification,dt,eth_fees,eth_fees_success,gas_used,gas_used_success,name,num_senders,num_txs,num_txs_success,last_updated
arbitrum,L2,Likely Sybil,2024-05-26 00:00:00.000 UTC,13.065793090050125,11.713815237027626,37593304888,33713344294,Arbitrum One,121914,283305,241461,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-04-28 00:00:00.000 UTC,0.17021436680090332,0.1685256406540014,16990098179,16734961849,ZORA,32934,110490,107742,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-05-10 00:00:00.000 UTC,0.2864981558655751,0.28640864202736716,1271527336,1270490331,Linea,17195,24448,24427,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-05-11 00:00:00.000 UTC,0.7902235556691415,0.7749389310389381,6087621800,5864506902,OP Mainnet,63645,82121,81467,2024-09-23 01:00:22.401524
optimism,L2,Likely Sybil,2024-05-01 00:00:00.000 UTC,1.666920910569679,1.2309768135134176,7622562396,5792118362,OP Mainnet,4977,70032,52929,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-06-21 00:00:00.000 UTC,5088.2540291974265,4555.8491563352945,388584014347,363188165067,Arbitrum One,425224,1922014,1820339,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-06-08 00:00:00.000 UTC,0.7132494848434309,0.7092227697639286,9047112334,8979554834,Linea,89385,118281,118027,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-08-25 00:00:00.000 UTC,3034.4239227238595,2761.665681504861,65269681228,60336698272,Polygon PoS,187019,494403,429267,2024-09-23 01:00:22.401524
arbitrum,L2,Likely Sybil,2024-04-10 00:00:00.000 UTC,97.92870231237606,65.72688539576497,39476215402,31038530002,Arbitrum One,3102,319598,206512,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-04-12 00:00:00.000 UTC,21855.536468181737,19102.56972972547,66543350119,62472313488,Polygon PoS,282046,837798,792275,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-05-24 00:00:00.000 UTC,31305.695550514814,26923.506245490866,437923186437,412535881375,Polygon PoS,400275,2586515,2344483,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-09-20 00:00:00.000 UTC,332.6152096907429,268.6601611540648,33657911331,32633360383,Celo,560771,736125,727137,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-04-05 00:00:00.000 UTC,34.16453511078904,34.04918763447696,3912644170,3901006339,Celo,913,27088,26902,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-04-02 00:00:00.000 UTC,125.50645740781378,124.56141189154663,3086278419,3061395523,Ethereum,17967,62039,61704,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-04-28 00:00:00.000 UTC,608.3290887184005,582.3857370627155,261273891500,250620598388,BNB,483479,2054135,1959708,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-05-21 00:00:00.000 UTC,10.966488990633023,10.828308764490906,85888953979,85427125933,Arbitrum One,491475,738543,733895,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-09-07 00:00:00.000 UTC,10.828511623081976,10.712089319414853,3641859380,3595578457,Ethereum,25941,93161,92293,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-04-29 00:00:00.000 UTC,178.15777046440093,168.4907258906689,18947352119,18519821570,Fantom,2879,17388,15451,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-07-10 00:00:00.000 UTC,539.6350359119554,526.5158891868863,21753237546,21389464992,Fantom,6428,126186,124585,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-07-07 00:00:00.000 UTC,35.614312322518074,32.59748791923053,1794883118,1674592734,Fantom,7657,15309,14936,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-05-21 00:00:00.000 UTC,0.3483608654000023,0.3185718670750006,13934434616,12742874683,zkSync Era,18307,39939,37250,2024-09-23 01:00:22.401524
optimism,L2,Likely Sybil,2024-06-07 00:00:00.000 UTC,2.117434169324523,1.8996411655562393,13150115220,12893202594,OP Mainnet,7752,61887,59269,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-08-08 00:00:00.000 UTC,0.24680520879949688,0.23726480491074717,5454258758,5243421103,zkSync Era,14140,33641,32853,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-05-05 00:00:00.000 UTC,0.6406295268215991,0.637284299212256,24165128442,23833811752,OP Mainnet,80833,104556,103757,2024-09-23 01:00:22.401524
bnb,L1,Likely Sybil,2024-06-14 00:00:00.000 UTC,53.17385801494083,51.732921313583226,18176534861,17666296644,BNB,107811,341435,335090,2024-09-23 01:00:22.401524
base,L2,Likely Sybil,2024-08-05 00:00:00.000 UTC,11.724004614794698,10.721596988028791,184439418723,173274785495,Base,28194,643692,567069,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-04-05 00:00:00.000 UTC,11626.063867985069,11161.138568995759,71682664186,69533459843,Polygon PoS,231914,820101,794325,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-07-09 00:00:00.000 UTC,0.0182774388000064,0.017904658462306402,246488371,240476314,Polygon zkEVM,1398,2099,2081,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-04-24 00:00:00.000 UTC,4.511871856834017,3.794857596825649,50417960993,49835424697,Arbitrum One,168547,276876,273569,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-06-21 00:00:00.000 UTC,2.4694379203749652,2.4238055645249506,98777516815,96952222581,zkSync Era,254804,551886,544131,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-06-06 00:00:00.000 UTC,0.025771165315007973,0.025661400310651485,2070010950,2063672109,ZORA,6656,11316,11218,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-08-09 00:00:00.000 UTC,0.006974860379703714,0.0067604086847683036,3949890329,3697812207,ZORA,6857,11656,11328,2024-09-23 01:00:22.401524
optimism,L2,Potential Non-Sybil,2024-07-02 00:00:00.000 UTC,11.806088304808254,11.565279242745564,194794796184,192874926853,OP Mainnet,56839,333526,322816,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-04-05 00:00:00.000 UTC,0.6914087121988413,0.6910254274454625,123450401,123347109,Scroll,279,5664,5662,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-04-05 00:00:00.000 UTC,0.13266715867428686,0.12908297381106296,6769643607,6677758999,ZORA,21223,40195,39048,2024-09-23 01:00:22.401524
zora,L2,Volume too Low,2024-07-18 00:00:00.000 UTC,0.008676961461028197,0.008645059938960168,1725735120,1718467563,ZORA,5748,8639,8596,2024-09-23 01:00:22.401524
linea,L2,Volume too Low,2024-04-21 00:00:00.000 UTC,1.008570156608612,0.9978641533278984,7436070378,7279012048,Linea,40409,58143,57691,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-13 00:00:00.000 UTC,6.7385591119035295,6.292831536550793,35138159235,33947404218,Base,129949,270039,262441,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-06-02 00:00:00.000 UTC,6.372279195438427,6.329888245563496,51190767285,49916588231,Base,138490,296677,285920,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-07-18 00:00:00.000 UTC,21040.43258227457,18073.872817488704,352545773151,327355479252,Arbitrum One,297967,1599811,1485456,2024-09-23 01:00:22.401524
base,L2,Likely Sybil,2024-05-27 00:00:00.000 UTC,7.209470617935436,6.701437395760295,108795283332,105680934642,Base,25841,248999,210251,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-08-23 00:00:00.000 UTC,1.3529476529680542,1.242850733711286,39777096264,39262342370,Arbitrum One,150703,289865,283321,2024-09-23 01:00:22.401524
bnb,L1,Volume too Low,2024-08-31 00:00:00.000 UTC,78.53876973947045,77.24428203100165,57538244025,56563215485,BNB,339918,556115,550363,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-31 00:00:00.000 UTC,29.153591925420642,28.56888630308732,19531690310,19146516932,Ethereum,208881,296891,293792,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-08-30 00:00:00.000 UTC,0.00848766701247928,0.008402639066663997,131919925,128869238,Polygon zkEVM,817,1280,1262,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-07-22 00:00:00.000 UTC,124.6728183271224,114.38339817202706,2817391124,2632470803,Avalanche C-Chain,4211,19848,18878,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-09-03 00:00:00.000 UTC,103.99550500836982,99.89792285968397,3268425961,3182160946,Avalanche C-Chain,3259,24073,23496,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-04-28 00:00:00.000 UTC,0.45679474458228114,0.45427463796035167,2820572853,2780180911,Linea,15375,28681,28441,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-08-28 00:00:00.000 UTC,1054.0666629188963,879.8384573092031,84541554805,75785250493,Celo,81110,425252,389877,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-08-14 00:00:00.000 UTC,218.6148630625574,201.5235410454198,28669962974,28304812246,Celo,413370,637337,633929,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-09-02 00:00:00.000 UTC,2.6434983729087755,2.533742123354643,35230845086,34399758226,Linea,113294,249485,244327,2024-09-23 01:00:22.401524
base,L2,Likely Sybil,2024-09-16 00:00:00.000 UTC,7.756839684881113,5.1417836924371825,151213935183,148112461766,Base,85415,1029445,999183,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-05-21 00:00:00.000 UTC,750.7404983791139,711.7248373361965,302950953904,288560636224,BNB,481804,2269238,2126751,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-07-13 00:00:00.000 UTC,9.368462378115685,9.126885569705044,53354830490,51840940789,Scroll,54192,320692,313510,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-07-14 00:00:00.000 UTC,1.9191828429588849,1.8743587422852888,5913961605,5770208850,Scroll,13887,28092,26740,2024-09-23 01:00:22.401524
zora,L2,Likely Sybil,2024-03-27 00:00:00.000 UTC,0.009373685230905286,0.009373685230905286,65079000,65079000,ZORA,28,3099,3099,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-08-07 00:00:00.000 UTC,0.2654276667926275,0.2645287785743781,5751007320,5731142387,zkSync Era,33133,36615,36528,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-08-21 00:00:00.000 UTC,0.27496804844951167,0.2744204549202069,4169206048,4160670618,Linea,88938,107870,107761,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-09-19 00:00:00.000 UTC,0.12951895007670136,0.12894932837045137,2737232552,2724644227,zkSync Era,15928,19363,19280,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-08-27 00:00:00.000 UTC,1.4757863196928391,1.4314592478379244,126785633959,123190290589,Base,613575,924242,900428,2024-09-23 01:00:22.401524
avalanche_c,L1,Volume too Low,2024-04-02 00:00:00.000 UTC,147.06151785102713,141.59078381099974,4811625334,4626820319,Avalanche C-Chain,29801,44885,44035,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-04-04 00:00:00.000 UTC,1024.0656144453244,970.5424299426718,348672146113,327930120857,BNB,578980,2742370,2557507,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-20 00:00:00.000 UTC,54.61572267058918,53.65035869379158,17169687563,16781331429,Ethereum,176118,250456,246986,2024-09-23 01:00:22.401524
polygon,L1,Likely Sybil,2024-06-12 00:00:00.000 UTC,3759.1730755707117,3327.911575480401,60513942120,56188384032,Polygon PoS,572993,1167030,1108836,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-09-09 00:00:00.000 UTC,76.45728240020121,67.66459953573917,1883525692,1762172325,Avalanche C-Chain,3455,15286,14433,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-07-07 00:00:00.000 UTC,0.4189806000785548,0.4148875179965179,3275828139,3229068135,OP Mainnet,30811,39365,39154,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-04-21 00:00:00.000 UTC,0.6686190773773173,0.6465204119686996,580916191,563037510,Polygon zkEVM,1771,4036,3964,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-07-18 00:00:00.000 UTC,0.03626131192186171,0.03527081332953741,200937941,193619099,Polygon zkEVM,1039,1737,1709,2024-09-23 01:00:22.401524
zora,L2,Likely Sybil,2024-08-16 00:00:00.000 UTC,0.0010816748594566572,0.0010816748594566572,6189249678,6189249678,ZORA,337,6893,6893,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-07-07 00:00:00.000 UTC,0.1531704660705352,0.15256879207053503,5727618463,5703551503,zkSync Era,19333,33288,33185,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-06-27 00:00:00.000 UTC,18765.288230822323,17037.984769865892,309570092765,264621380993,Arbitrum One,304824,1527093,1203426,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-07-12 00:00:00.000 UTC,26672.46036302563,23864.579236839672,443460049029,420878063481,Polygon PoS,296031,2046386,1856598,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-08-24 00:00:00.000 UTC,30141.933067889106,25633.168403673393,394650566178,371644788661,Polygon PoS,308388,1984432,1818297,2024-09-23 01:00:22.401524
bnb,L1,Likely Sybil,2024-09-21 00:00:00.000 UTC,89.77275853178483,88.43096693734007,20295802842,19763431448,BNB,86428,353955,347738,2024-09-23 01:00:22.401524
ethereum,L1,Potential Non-Sybil,2024-08-08 00:00:00.000 UTC,916.2959137548772,893.7697804565195,85994511360,83430884579,Ethereum,133611,779380,759751,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-09-17 00:00:00.000 UTC,44.500900329060336,41.96864124513161,3997119051,3813775890,Ethereum,27714,96231,93728,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-09-06 00:00:00.000 UTC,861.7627797176295,778.9399519835566,24013842699,22713627621,Avalanche C-Chain,12162,140575,131546,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-11 00:00:00.000 UTC,297.09562334325716,295.6882181570791,40784271183,40637833873,Celo,301001,379270,378106,2024-09-23 01:00:22.401524
avalanche_c,L1,Volume too Low,2024-06-06 00:00:00.000 UTC,62.09036612636729,61.77785914387176,1937779773,1926144476,Avalanche C-Chain,17441,24976,24876,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-05-28 00:00:00.000 UTC,553.7286090236909,515.9598516271309,17413596818,16620034011,Avalanche C-Chain,13549,118872,112770,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-07-06 00:00:00.000 UTC,0.19248175784045327,0.11151323993566703,2343770547,1946251538,Polygon zkEVM,3726,14204,13188,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-09-03 00:00:00.000 UTC,35.44190961663897,35.35042514897783,7993088402,7974906384,Celo,71099,93399,93226,2024-09-23 01:00:22.401524
fantom,L1,Potential Non-Sybil,2024-09-13 00:00:00.000 UTC,1721.9933894132007,1615.3611039513103,90153358561,87073795733,Fantom,14358,178422,164364,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-04-07 00:00:00.000 UTC,542.9297712080175,500.73501647995266,15232382969,14713710530,Fantom,6096,30321,27323,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-05-08 00:00:00.000 UTC,40.13349871608748,31.163648772531598,2220768511,1806974238,Fantom,6888,14428,13034,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-07-09 00:00:00.000 UTC,0.19364762916000228,0.14437633596000335,6454920972,4812544532,zkSync Era,22442,40001,34399,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-09-11 00:00:00.000 UTC,699.8326146902203,624.757370106211,81808252885,78248082647,Celo,111133,462874,447333,2024-09-23 01:00:22.401524
linea,L2,Likely Sybil,2024-07-15 00:00:00.000 UTC,0.3427167111095643,0.3394650216140783,3656227309,3611509361,Linea,43726,92985,92813,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-07-09 00:00:00.000 UTC,1.508472759854234,1.4754801305185021,43133457750,42436029169,Arbitrum One,216418,352190,344053,2024-09-23 01:00:22.401524
bnb,L1,Likely Sybil,2024-07-11 00:00:00.000 UTC,44.89176150663159,43.360870580910195,20179725972,19382131472,BNB,96565,321487,314040,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-05-07 00:00:00.000 UTC,175.5341666737442,173.22483672969236,25548072312,25169168235,Ethereum,260978,381453,375382,2024-09-23 01:00:22.401524
avalanche_c,L1,Likely Sybil,2024-07-26 00:00:00.000 UTC,125.52572803523319,117.51587231895374,3721351134,3586046208,Avalanche C-Chain,3800,18670,17974,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-06-16 00:00:00.000 UTC,352.64040532942727,335.63212645162474,11745804422,11335269304,Avalanche C-Chain,12105,78679,75183,2024-09-23 01:00:22.401524
zkevm,L2,Potential Non-Sybil,2024-05-15 00:00:00.000 UTC,0.3430588297867563,0.3269073839459751,2393722834,2263183417,Polygon zkEVM,3438,13938,13401,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-05-12 00:00:00.000 UTC,4.236803822749609,4.192821730624598,169472152910,167712869225,zkSync Era,231524,651430,644392,2024-09-23 01:00:22.401524
zora,L2,Potential Non-Sybil,2024-06-25 00:00:00.000 UTC,0.175427525195778,0.17374988197393423,21654730689,21520574189,ZORA,30681,121035,120317,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-06-16 00:00:00.000 UTC,1.5954992564146904,1.5559926503950219,6317951202,6164220844,Scroll,17594,41466,40911,2024-09-23 01:00:22.401524
fantom,L1,Volume too Low,2024-08-04 00:00:00.000 UTC,59.369644731920964,47.97863504589942,2167975307,1920139614,Fantom,5983,13158,12514,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-08-31 00:00:00.000 UTC,238.8191910477202,230.35586150462967,29636122887,29526871679,Celo,422421,685304,684362,2024-09-23 01:00:22.401524
optimism,L2,Likely Sybil,2024-08-28 00:00:00.000 UTC,2.014249566004597,1.8603707968128966,20679899196,19996963819,OP Mainnet,6896,101456,94927,2024-09-23 01:00:22.401524
optimism,L2,Likely Sybil,2024-06-27 00:00:00.000 UTC,0.4691874180798414,0.35034284408726185,22933273249,22622368890,OP Mainnet,5843,62424,59166,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-06-16 00:00:00.000 UTC,0.14477643158600068,0.14243431646100088,5189934823,5096250218,zkSync Era,18778,30374,29830,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-08-17 00:00:00.000 UTC,0.12116594613174857,0.12055062617899855,2677700467,2664102236,zkSync Era,11316,18272,18207,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-02 00:00:00.000 UTC,95.99566099552187,93.83104048470685,17546635282,17163995411,Ethereum,161461,241848,238932,2024-09-23 01:00:22.401524
zkevm,L2,Likely Sybil,2024-08-12 00:00:00.000 UTC,0.000482596846870291,0.000482596846870291,7366570,7366570,Polygon zkEVM,31,103,103,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-05-25 00:00:00.000 UTC,0.4095603719025338,0.407967404877534,10650374555,10586655874,zkSync Era,22073,38585,38418,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-23 00:00:00.000 UTC,325.1589711565436,319.17326156767984,43877694746,43629618250,Celo,300927,457773,455055,2024-09-23 01:00:22.401524
fantom,L1,Potential Non-Sybil,2024-05-27 00:00:00.000 UTC,1078.3206065086015,983.4300074429907,73348363709,69475266714,Fantom,12506,143837,126934,2024-09-23 01:00:22.401524
optimism,L2,Volume too Low,2024-06-05 00:00:00.000 UTC,0.8494352082074785,0.8423715014387652,7410076122,7301566152,OP Mainnet,58997,79419,79046,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-05-26 00:00:00.000 UTC,1.857336286846897,1.7463913672186802,7999014404,7519697641,Scroll,20852,56868,54648,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-05-26 00:00:00.000 UTC,0.38249424579431773,0.3793924294443175,11305196581,11181123927,zkSync Era,24564,42523,42104,2024-09-23 01:00:22.401524
scroll,L2,Volume too Low,2024-05-25 00:00:00.000 UTC,2.00587314832704,1.9133066421388993,8760487013,8382124755,Scroll,22034,63154,61158,2024-09-23 01:00:22.401524
zora,L2,Likely Sybil,2024-07-29 00:00:00.000 UTC,0.0023115525203217875,0.0023115525203217875,7503817614,7503817614,ZORA,226,11385,11385,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-06-08 00:00:00.000 UTC,0.05076056698719563,0.05076056698719563,164635563,164635563,Scroll,160,3082,3082,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-06-14 00:00:00.000 UTC,4.23932178798484,4.049844602601122,48079092974,46916497487,Linea,108236,317044,312651,2024-09-23 01:00:22.401524
linea,L2,Potential Non-Sybil,2024-09-21 00:00:00.000 UTC,2.622353425497699,2.554854030321362,28160825178,27555480725,Linea,100491,222790,218811,2024-09-23 01:00:22.401524
bnb,L1,Potential Non-Sybil,2024-03-27 00:00:00.000 UTC,1471.613308947461,1383.2798691028474,394973824932,368799465369,BNB,633096,3164050,2893528,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-04-27 00:00:00.000 UTC,112.32953139713415,112.1746222581593,16001613857,15981684321,Celo,258555,277420,277180,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-06-08 00:00:00.000 UTC,415.47218194306123,395.23028718808337,13689063139,13260593478,Avalanche C-Chain,12329,92197,88805,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-22 00:00:00.000 UTC,46.16843207691027,45.343259748972805,19403121096,19008873028,Ethereum,205663,289538,286333,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-07-26 00:00:00.000 UTC,23.827903142881684,23.758340412001203,4099799789,4092102473,Celo,42335,52673,52577,2024-09-23 01:00:22.401524
arbitrum,L2,Potential Non-Sybil,2024-04-08 00:00:00.000 UTC,261.3320689974447,243.89188234718256,293612706641,270518918137,Arbitrum One,145389,1100775,991383,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-09-22 00:00:00.000 UTC,0.11137634872825114,0.11021437764350116,2461355773,2435676854,zkSync Era,13704,16930,16815,2024-09-23 01:00:22.401524
fantom,L1,Likely Sybil,2024-06-08 00:00:00.000 UTC,215.78447525293424,207.7231934367057,12229427199,11851419617,Fantom,4849,25147,23227,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-05-22 00:00:00.000 UTC,7.076520780455678,6.992720836817061,35289132632,34665434237,Base,118693,251906,248919,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-08-22 00:00:00.000 UTC,24.57263102898786,24.426709891207945,5541447027,5527607929,Celo,33246,50572,50426,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-06-15 00:00:00.000 UTC,0.13459276988212623,0.13459276988212623,434536849,434536849,Scroll,323,7220,7220,2024-09-23 01:00:22.401524
polygon,L1,Potential Non-Sybil,2024-09-17 00:00:00.000 UTC,31856.969896953993,28761.35261446137,427969650717,403799834739,Polygon PoS,309052,2087360,1917262,2024-09-23 01:00:22.401524
scroll,L2,Likely Sybil,2024-09-08 00:00:00.000 UTC,0.08225679688383845,0.0814928989556834,319918603,304872273,Scroll,268,11987,11846,2024-09-23 01:00:22.401524
bnb,L1,Volume too Low,2024-07-22 00:00:00.000 UTC,101.16549526146025,87.04020582248236,56070584040,54439351669,BNB,342337,609436,598693,2024-09-23 01:00:22.401524
base,L2,Volume too Low,2024-08-16 00:00:00.000 UTC,0.7411648405932434,0.6895905577109528,86938499520,82525064531,Base,528083,803827,773660,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-08-09 00:00:00.000 UTC,95.54440846358797,93.45212164137646,18189012938,17735637368,Ethereum,190794,267414,264208,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-04-23 00:00:00.000 UTC,0.4366023544110526,0.4205578592122525,540002956,522532419,Polygon zkEVM,1681,3918,3865,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-08-19 00:00:00.000 UTC,0.0071160129589619035,0.006827744146361903,149253357,140835862,Polygon zkEVM,744,1204,1173,2024-09-23 01:00:22.401524
avalanche_c,L1,Potential Non-Sybil,2024-09-08 00:00:00.000 UTC,575.9878519339961,541.8503249758453,18542355341,17790026639,Avalanche C-Chain,10729,98586,93444,2024-09-23 01:00:22.401524
celo,L1,Likely Sybil,2024-05-29 00:00:00.000 UTC,264.7651851778703,259.9287932097364,34589061495,34348711258,Celo,300981,392068,389080,2024-09-23 01:00:22.401524
arbitrum,L2,Volume too Low,2024-05-10 00:00:00.000 UTC,1.8200593905691125,1.8088037001820503,64411929683,63872073485,Arbitrum One,351476,612834,608639,2024-09-23 01:00:22.401524
zksync,L2,Potential Non-Sybil,2024-08-20 00:00:00.000 UTC,1.250397309829962,1.2206058435234612,27633089720,26974714774,zkSync Era,67123,168094,165123,2024-09-23 01:00:22.401524
fantom,L1,Potential Non-Sybil,2024-08-27 00:00:00.000 UTC,2517.657218948126,2291.0360079859624,78866283640,72307542870,Fantom,13267,227577,199182,2024-09-23 01:00:22.401524
scroll,L2,Potential Non-Sybil,2024-05-20 00:00:00.000 UTC,11.18315225134884,10.19467365465315,33494837952,30535340566,Scroll,63195,239989,224661,2024-09-23 01:00:22.401524
zksync,L2,Likely Sybil,2024-09-08 00:00:00.000 UTC,0.11783906766774913,0.11541421772674909,2604178291,2550590447,zkSync Era,12168,18859,18629,2024-09-23 01:00:22.401524
zksync,L2,Volume too Low,2024-08-25 00:00:00.000 UTC,0.0716535401110697,0.07145801517781972,1514370629,1510049636,zkSync Era,8795,10812,10788,2024-09-23 01:00:22.401524
bnb,L1,Volume too Low,2024-04-09 00:00:00.000 UTC,164.74374956908838,154.80672457998818,91599254024,85126659049,BNB,502272,766104,749198,2024-09-23 01:00:22.401524
ethereum,L1,Volume too Low,2024-05-22 00:00:00.000 UTC,241.50019509371705,236.24038831632168,20094612308,19669575941,Ethereum,227662,317038,313545,2024-09-23 01:00:22.401524
ethereum,L1,Likely Sybil,2024-05-23 00:00:00.000 UTC,56.26453609725942,55.647905872940186,3581588999,3533086824,Ethereum,21190,74276,73533,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-05-11 00:00:00.000 UTC,0.05009104023655354,0.04853112639245357,526396383,508979118,Polygon zkEVM,1239,3238,3202,2024-09-23 01:00:22.401524
celo,L1,Volume too Low,2024-08-02 00:00:00.000 UTC,31.10232193633915,30.95438477601513,5534149121,5520793224,Celo,88903,98275,98178,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-08-10 00:00:00.000 UTC,577.4676025366905,532.863139614599,66088337444,63700894569,Celo,66738,305358,292893,2024-09-23 01:00:22.401524
celo,L1,Potential Non-Sybil,2024-05-10 00:00:00.000 UTC,467.20166815411204,407.9337552716285,52680493566,49797185665,Celo,60976,242914,218114,2024-09-23 01:00:22.401524
zkevm,L2,Volume too Low,2024-08-11 00:00:00.000 UTC,0.040783973618487235,0.0399045566325076,1673877269,1663514853,Polygon zkEVM,2338,5619,5589,2024-09-23 01:00:22.401524
