origin_key,dt,daa,fdv_eth,fdv_usd,fees_paid_eth,fees_paid_usd,gas_per_second,market_cap_eth,market_cap_usd,profit_eth,profit_usd,rent_paid_eth,rent_paid_usd,stables_mcap,stables_mcap_eth,total_blob_size_mb,total_blobs_eth,total_blobs_usd,tvl,tvl_eth,txcosts_median_eth,txcosts_median_usd,txcount,chain_name,evm_chain_id
optimism,2023-06-06,53946.0,3287831.8242382924,5963080264.018706,42.619349957529714,77297.93316175177,1.195597,492754.8408615657,894308952.1443753,10.913681707028108,19793.94429945896,31.705668250501606,57503.98886229281,602141689.21,331999.6580342912,,,,2461044442.26,1356932.9742132453,0.0001340198941,0.2430694233208643,257105.0,OP Mainnet,10.0
optimism,2023-06-07,61985.0,3410885.758289533,6423525311.303769,41.04337099119405,77294.62406720292,1.90435,512647.45236273954,964571036.9901326,13.140408101181603,24746.57611550418,27.90296289001245,52548.04795169875,601616136.47,319457.58946907555,,,,2571440819.29,1365432.6002835382,6.362605452107966e-05,0.11982329536580626,381654.0,OP Mainnet,10.0
optimism,2023-06-08,82212.0,3214295.6897776616,5889619572.058521,36.82712657395232,67479.09538702996,1.332959,482496.65262658696,884054498.6617298,8.353655350466603,15306.573134142096,28.473471223485717,52172.52225288786,602483752.95,328809.1712163667,,,,2448035901.85,1336030.477260041,6.138882999147122e-05,0.11248400567918865,394661.0,OP Mainnet,10.0
optimism,2023-06-09,87404.0,3183421.211265719,5876691064.305894,32.67897590124208,60326.36994120573,1.530961,477851.27713670756,882431712.555317,6.016911573657762,11107.39928304192,26.66206432758432,49218.97065816381,602453126.04,326350.66898069065,,,,2454294344.71,1329498.6226338453,5.5772354957620914e-05,0.10295744052180647,421558.0,OP Mainnet,10.0
optimism,2023-06-10,65095.0,3109945.024752772,5719835808.451779,60.74397047438266,111720.79721715726,2.178484,466035.945973495,856715788.2937682,26.792971035859246,49277.8470120712,33.95099943852341,62442.95020508606,597361587.66,324792.8366713877,,,,2423163492.16,1317503.770907251,6.0083481687124256e-05,0.11050602094736071,428146.0,OP Mainnet,10.0
optimism,2023-06-11,65678.0,2682240.312801201,4706455269.036038,29.80058532966529,52290.289268930435,1.698217,402954.9671762061,707018115.549019,8.60984325360359,15107.461457910147,21.1907420760617,37182.82781102029,591780199.12,337259.4905639656,,,,2203132780.42,1255580.0959108344,4.96977440947265e-05,0.08720330107541938,386861.0,OP Mainnet,10.0
optimism,2023-06-12,73165.0,2673798.7198122987,4683758983.596778,31.749408837783733,55616.22038561517,1.83898,400904.8217659433,702054586.8313966,7.978327198031028,13975.831991749783,23.771081639752705,41640.38839386538,589724976.27,336653.93375583016,,,,2202424712.94,1257289.3691937476,4.9114533197797645e-05,0.08603513584840665,418992.0,OP Mainnet,10.0
optimism,2023-06-13,97041.0,2790556.33563963,4862812454.950379,33.47659417743033,58336.18086696464,2.006186,418663.9956391433,729401984.0323457,9.69455283409685,16893.68950009567,23.78204134333348,41442.49136686898,589190874.79,338110.9890167598,,,,2230297414.27,1279870.5764224955,4.590425084493312e-05,0.07999256631840819,456496.0,OP Mainnet,10.0
optimism,2023-06-14,149080.0,2840938.2444089246,4934111534.534493,55.60818435867537,96579.70721420825,2.271463,426759.1521209081,740825825.2704613,21.827242287040214,37909.323846626394,33.78094207163516,58670.38336758186,592222676.53,340987.0326571417,,,,2238053149.96,1288615.1320738406,5.210052129248713e-05,0.09048763505171008,535146.0,OP Mainnet,10.0
optimism,2023-06-15,147791.0,2819850.8034593416,4654661927.252457,41.69195306228375,68819.93414464942,2.23615,423951.67164798704,700028608.3018503,14.104547314670803,23282.047158732123,27.587405747612948,45537.88698591729,595724864.13,360897.3676310084,,,,2155179813.2,1305634.141175675,5.3805661732090094e-05,0.08881575040343985,501182.0,OP Mainnet,10.0
optimism,2023-06-16,94309.0,2857755.5816076347,4758098636.4074335,34.69524961665514,57766.80866386565,1.432635,428500.7704441463,713250864.8702316,9.001647368054154,14987.539992228638,25.693602248600985,42779.26867163702,595511652.32,357669.49749802094,,,,2178483270.0,1308416.0712107313,5.016589751970321e-05,0.08352508875107403,415210.0,OP Mainnet,10.0
optimism,2023-06-17,84461.0,2822691.6224301136,4844803772.2701845,25.57137763606046,43890.13162078015,1.342004,423805.3384417027,727362813.9644704,5.529570824168623,9490.829736796932,20.04180681189184,34399.30188398322,601082317.72,350204.07479250536,,,,2225973784.43,1296902.3820990396,4.592059286797993e-05,0.07881706233291545,377673.0,OP Mainnet,10.0
optimism,2023-06-18,85971.0,2817903.489090192,4864751964.022689,21.99772246779893,37976.26994450473,1.33937,422905.6114487311,730295945.4462627,4.933245865571372,8516.621526060011,17.064476602227558,29459.648418444718,601760915.27,348569.5047307723,,,,2238138186.76,1296439.6647926583,4.1956121734263616e-05,0.07243190776396428,360670.0,OP Mainnet,10.0
optimism,2023-06-19,83952.0,2740541.850600758,4711740051.724246,29.532275713035208,50774.04903164251,1.83365,411554.0634471575,707919062.5741657,6.245259462555261,10737.306980618061,23.287016250479947,40036.74205102445,600525463.81,349290.31480004365,,,,2206386172.52,1283324.9665726183,5.148193798178853e-05,0.08851151427445003,382831.0,OP Mainnet,10.0
optimism,2023-06-20,75250.0,2793701.3656514636,4846493862.210509,35.48008358689249,61550.60431611032,1.661077,419390.51832726394,727492172.9992678,7.977074284854741,13838.57345501582,27.50300930203775,47712.03086109451,592540204.44,341562.4625577053,,,,2237821896.26,1289964.71787851,5.135689088546836e-05,0.08909358012236789,431914.0,OP Mainnet,10.0
optimism,2023-06-21,77079.0,3178085.3344123336,5689377985.494776,48.05443885869919,86026.59707957238,2.054432,476865.63708748395,853127255.2987716,11.60455161990351,20774.357378929588,36.44988723879568,65252.23970064279,592048905.02,330718.39260743215,,,,2404150914.97,1342958.1905192554,5.9295255824159214e-05,0.10614980015715436,529548.0,OP Mainnet,10.0
optimism,2023-06-22,88586.0,3263728.0535830627,6177909435.480292,35.84917871905001,67858.8950508593,2.217509,489576.9165417204,926936938.7708013,8.546911335690421,16178.444808539405,27.302267383359588,51680.450242319894,590458389.9,311933.2893620343,,,,2532118022.49,1337692.7440085397,4.768436109909665e-05,0.09026170671160706,523909.0,OP Mainnet,10.0
optimism,2023-06-23,86979.0,3103434.455588791,5816388416.676334,40.88108207606907,76618.42247714892,1.828706,465565.46694388374,872940124.9537736,9.73749696232003,18249.802065922446,31.14358511374904,58368.620411226475,604956904.16,322785.2003716939,,,,2491286151.77,1329268.7365869333,4.605716854554796e-05,0.08631932959009785,531712.0,OP Mainnet,10.0
optimism,2023-06-24,69516.0,3141403.6380664553,5941478089.038128,26.59337811792675,50297.25294977368,1.516044,470947.41531636915,890603557.3619806,5.496246419654483,10395.298228670526,21.097131698272268,39901.95472110315,606614059.33,320731.57290562784,,,,2520715606.51,1332763.507355348,4.102829421034717e-05,0.07759865944238484,450329.0,OP Mainnet,10.0
optimism,2023-06-25,83991.0,2992606.0259724883,5611315741.126939,27.25172500831852,51098.618456583354,1.875119,448954.28785276244,842092462.9030069,6.896790079693201,12931.894944258309,20.35493492862532,38166.72351232505,610623686.23,325655.55162405426,,,,2461523589.3,1312770.598956386,3.870460787119346e-05,0.07257346056141707,509891.0,OP Mainnet,10.0
optimism,2023-06-26,89242.0,3013936.0862018396,5723908616.965298,55.43453763029307,105278.35313833269,1.943025,452037.05958787637,858831909.1642196,31.637943387894428,60085.11514563738,23.796594242398644,45193.237992695314,598896315.43,315350.11086965783,,,,2521024253.92,1327450.607886884,4.0305780939211845e-05,0.07654661553298121,552346.0,OP Mainnet,10.0
