month,chain,chainId,layer,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,provider,is_upcoming,is_archived,is_current_chain,totalUsd_min,totalUsd_last,totalUsd_mean,transactions_sum,transactions_mean,canonicalUsd_min,canonicalUsd_last,canonicalUsd_mean,externalUsd_min,externalUsd_last,externalUsd_mean,nativeUsd_min,nativeUsd_last,nativeUsd_mean,months_live
2021-11-01,pNetwork,,,False,,,Other EVMs,,,,False,False,False,2781403.7,9134937.35,6017516.219333333,0.0,,2781403.7,9134937.35,6017516.219333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2021-11-01,polygon-plasma,,,False,,,Other EVMs,,,,False,False,False,1028461555.98,1305756076.05,1207541684.0736666,0.0,,1028461555.98,1305756076.05,1207541684.0736666,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-11-01,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,3692584212.42,4026269525.15,4016470910.0573335,0.0,,3692584212.42,4026269525.15,4016470910.0573335,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2021-11-01,polygonzkevm,1101,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,0.0,0.0,,,,,,,,,,25.0
2021-11-01,polynetwork,,,False,,,Other EVMs,,,,False,False,False,84587978.73,102391466.97,101061850.23533334,0.0,,84587978.73,102391466.97,101061850.23533334,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-11-01,portal,,,False,,,Other EVMs,,,,False,False,False,217435371.86,354562522.64,284254804.88566667,0.0,,217435371.86,354562522.64,284254804.88566667,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-11-01,ronin,,,False,,,Other EVMs,,,,False,False,False,5849943203.87,7752399667.04,7522671233.79,0.0,,5849943203.87,7752399667.04,7522671233.79,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-11-01,satellite,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-11-01,skale-ima,,,False,,,Other EVMs,,,,False,False,False,543.84,604.45,604.138,0.0,,543.84,604.45,604.138,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-11-01,sollet,,,False,,,Other EVMs,,,,False,False,False,192301260.86,355485279.39,357684244.6946667,0.0,,192301260.86,355485279.39,357684244.6946667,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-11-01,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,18620264.45,23633694.77,21897148.381333333,772112.0,25737.066666666666,18620264.45,23633694.77,21897148.381333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-11-01,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,,,,5107.0,340.46666666666664,,,,,,,,,,1.0
2021-11-01,synapse,,,False,,,Other EVMs,,,,False,False,False,158787909.72,183551978.47,189064790.03766668,0.0,,158787909.72,183551978.47,189064790.03766668,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-11-01,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,20739233.65,21797288.87,25986187.38966667,0.0,,20739233.65,21797288.87,25986187.38966667,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-11-01,xdai,,,False,,,Other EVMs,,,,False,False,False,24034498.45,29011449.68,25748748.543333333,0.0,,24034498.45,29011449.68,25748748.543333333,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2021-11-01,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,6047958.6,6869945.11,6804309.130333333,0.0,,6047958.6,6869945.11,6804309.130333333,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2021-11-01,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,90555025.2,218216398.01,167550598.01533332,0.0,,90555025.2,218216398.01,167550598.01533332,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-11-01,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,22190449.27,52270813.52,31321646.272666667,506922.0,16897.4,22190449.27,52270813.52,31321646.272666667,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2021-12-01,allbridge,,,False,,,Other EVMs,,,,False,False,False,8314942.03,9826211.33,9692909.79967742,0.0,,8314942.03,9826211.33,9692909.79967742,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-12-01,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum,False,False,True,2505803488.36,3119277506.34,2893603679.3983874,804622.0,25955.548387096773,2327788361.17,2930428911.7,2684947974.621613,720476.22,727948.6,863488.2358064515,177161607.19,188120646.04,207792216.54096773,8.0
2021-12-01,astarzkevm,,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,0.0,0.0,,,,,,,,,,26.0
2021-12-01,avalanche,43114,L1,False,,,Other EVMs,,,,False,False,True,5719917462.39,5776353115.44,6260707856.521935,0.0,,5719917462.39,5776353115.44,6260707856.521935,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-12-01,aztec,,L2,False,,,Other EVMs,,,,False,True,False,6507747.4,10200179.5,9368930.616774194,0.0,,6507747.4,10200179.5,9368930.616774194,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-12-01,aztec,,L2,False,,,Other EVMs,,,,True,False,False,6507747.4,10200179.5,9368930.616774194,0.0,,6507747.4,10200179.5,9368930.616774194,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2021-12-01,bobanetwork,288,L2,False,288.0,legacy ovm,OP Stack fork,boba network,Boba,OP Stack,False,False,True,493052311.72,493052311.72,689538446.1564516,73277.0,2363.7741935483873,481005968.99,481005968.99,680415763.1235484,0.0,0.0,0.0,251523.07,12046342.73,9122683.032903226,5.0
2021-12-01,bridge,,,False,,,Other EVMs,,,,False,False,False,31806647843.63,44355807103.23,36847090865.77548,0.0,,31806647843.63,44355807103.23,36847090865.77548,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2021-12-01,cbridge,,,False,,,Other EVMs,,,,False,False,False,0.0,16205019.3,10222732.572,0.0,,0.0,16205019.3,10222732.572,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-01,chainport,,,False,,,Other EVMs,,,,False,False,False,201214699.65,364007929.43,323017696.78709674,0.0,,201214699.65,364007929.43,323017696.78709674,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-12-01,connext,,,False,,,Other EVMs,,,,False,False,False,1551077.81,2234529.74,3298282.8396774195,0.0,,1551077.81,2234529.74,3298282.8396774195,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-12-01,debridge,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-12-01,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,72417876.95,72417876.95,84201251.98096773,440311.0,14203.58064516129,72417876.95,72417876.95,84201251.98096773,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-12-01,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,883388991.23,977252608.42,971036133.0212903,7407150.0,238940.32258064515,883388991.23,977252608.42,971036133.0212903,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-12-01,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,10.55,10.62,10.970967741935485,0.0,,10.55,10.62,10.970967741935485,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-12-01,gluon,,L2,False,,,Other EVMs,,,,False,True,False,378276.75,378612.77,380952.005483871,0.0,,378276.75,378612.77,380952.005483871,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2021-12-01,gravity,,,False,,,Other EVMs,,,,False,False,False,0.0,11.15,10.546111111111111,0.0,,0.0,11.15,10.546111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-01,harmony,,,False,,,Other EVMs,,,,False,False,False,235448809.84,300819324.77,262428065.05064514,0.0,,235448809.84,300819324.77,262428065.05064514,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-12-01,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,619258.0,707174.12,700190.0825806451,0.0,,619258.0,707174.12,700190.0825806451,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2021-12-01,hop,,,False,,,Other EVMs,,,,False,False,False,66427806.63,68223645.3,71494810.35193548,0.0,,66427806.63,68223645.3,71494810.35193548,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2021-12-01,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,121206151.13,137911393.42,147676608.17387098,13075610.0,421793.87096774194,121206151.13,137911393.42,147676608.17387098,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2021-12-01,layer2,,,False,,,Other EVMs,,,,False,False,False,5622682841.9,6443262207.35,6219749755.170322,0.0,,5426785315.34,6242367269.98,6001971367.360645,720476.22,727948.6,863488.2358064515,188640710.2,200166988.77,216914899.57387096,26.0
2021-12-01,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,320353.65,324799.68,322983.9787096774,0.0,,320353.65,324799.68,322983.9787096774,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2021-12-01,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,532045260.01,542182156.08,590428793.1974193,479213.0,15458.483870967742,532045260.01,542182156.08,590428793.1974193,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2021-12-01,mantle,5000,L2,False,5000.0,legacy ovm,OP Stack fork,mantle network,Mantle,OP Stack,False,False,True,,,,0.0,0.0,,,,,,,,,,26.0
2021-12-01,metis,1088,L2,False,1088.0,legacy ovm,OP Stack fork,metis andromeda,Metis,OVM,False,False,True,47703027.78,300170296.61,82964375.2016129,124747.0,4024.0967741935483,47703027.78,300170296.61,82964375.2016129,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2021-12-01,multichain,,,False,,,Other EVMs,,,,False,False,False,3046066274.35,3239647079.93,3177560764.2680645,0.0,,3046066274.35,3239647079.93,3177560764.2680645,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-12-01,near,,,False,,,Other EVMs,,,,False,False,False,8792198333.74,20314919936.11,12707690238.546774,0.0,,8792198333.74,20314919936.11,12707690238.546774,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2021-12-01,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3080231.39,3091312.52,3096790.188387097,0.0,,3080231.39,3091312.52,3096790.188387097,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2021-12-01,omni,,,False,,,Other EVMs,,,,False,False,False,35478779.28,91461843.22,63407383.34064516,0.0,,35478779.28,91461843.22,63407383.34064516,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2021-12-01,opticsV1,,,False,,,Other EVMs,,,,False,False,False,7898636.23,7898636.23,13989420.456451613,0.0,,7898636.23,7898636.23,13989420.456451613,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-12-01,opticsV2,,,False,,,Other EVMs,,,,False,False,False,99.6,35883074.69,17373025.904838707,0.0,,99.6,35883074.69,17373025.904838707,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2021-12-01,optimism,10,L2,True,10.0,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,433455982.94,543828778.26,490680167.09354836,1169780.0,37734.83870967742,433455982.94,543828778.26,490680167.09354836,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2021-12-01,orbit,,,False,,,Other EVMs,,,,False,False,False,303243666.3,352363253.94,319420956.5516129,0.0,,303243666.3,352363253.94,319420956.5516129,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2021-12-01,orbiter,,,False,,,Other EVMs,,,,False,False,False,2158.08,5027.33,5137.947096774193,0.0,,2158.08,5027.33,5137.947096774193,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-12-01,pNetwork,,,False,,,Other EVMs,,,,False,False,False,6301655.02,6923463.5,7156604.007741936,0.0,,6301655.02,6923463.5,7156604.007741936,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2021-12-01,polygon-plasma,,,False,,,Other EVMs,,,,False,False,False,1288461640.97,1858866013.67,1656174040.9567742,0.0,,1288461640.97,1858866013.67,1656174040.9567742,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2021-12-01,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,3954945391.05,4812959142.32,4336377815.577742,0.0,,3954945391.05,4812959142.32,4336377815.577742,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2021-12-01,polygonzkevm,1101,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,0.0,0.0,,,,,,,,,,26.0
2021-12-01,polynetwork,,,False,,,Other EVMs,,,,False,False,False,68207535.32,73911407.18,79779006.51741935,0.0,,68207535.32,73911407.18,79779006.51741935,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2021-12-01,portal,,,False,,,Other EVMs,,,,False,False,False,328502815.02,398254188.52,368853838.0703226,0.0,,328502815.02,398254188.52,368853838.0703226,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2021-12-01,ronin,,,False,,,Other EVMs,,,,False,False,False,5920942686.38,6049694710.85,6583597933.63742,0.0,,5920942686.38,6049694710.85,6583597933.63742,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2021-12-01,satellite,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2021-12-01,skale-ima,,,False,,,Other EVMs,,,,False,False,False,514.47,3648.74,761.6529032258064,0.0,,514.47,3648.74,761.6529032258064,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-12-01,sollet,,,False,,,Other EVMs,,,,False,False,False,269960209.34,274048836.99,314912348.2367742,0.0,,269960209.34,274048836.99,314912348.2367742,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2021-12-01,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,21577525.37,24910848.63,24176855.54,829544.0,26759.483870967742,21577525.37,24910848.63,24176855.54,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-12-01,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,,,,11235.0,362.4193548387097,,,,,,,,,,2.0
2021-12-01,synapse,,,False,,,Other EVMs,,,,False,False,False,177588814.46,227334087.16,202089897.14709678,0.0,,177588814.46,227334087.16,202089897.14709678,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2021-12-01,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,16406697.81,16548134.76,18039396.969032258,0.0,,16406697.81,16548134.76,18039396.969032258,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2021-12-01,xdai,,,False,,,Other EVMs,,,,False,False,False,29124447.53,57414831.63,40129701.507096775,0.0,,29124447.53,57414831.63,40129701.507096775,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2021-12-01,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,1167.56,17901343.33,8143983.926875,0.0,,1167.56,17901343.33,8143983.926875,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-12-01,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,4900400.62,4999476.33,5479897.433225807,0.0,,4900400.62,4999476.33,5479897.433225807,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2021-12-01,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,119706883.95,119706883.95,153930093.43903226,0.0,,119706883.95,119706883.95,153930093.43903226,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2021-12-01,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,52946359.89,74948638.1,67960250.14870967,1287178.0,41521.87096774193,52946359.89,74948638.1,67960250.14870967,0.0,0.0,0.0,0.0,0.0,0.0,19.0
2022-01-01,allbridge,,,False,,,Other EVMs,,,,False,False,False,6329667.51,6329667.51,10191289.776129032,0.0,,6329667.51,6329667.51,10191289.776129032,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-01-01,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum,False,False,True,3063336476.82,3836361829.63,3816188107.7477417,1211239.0,39072.22580645161,2768793993.42,3498647565.51,3492842954.8193545,577440.79,738184.5,762568.5693548387,185944909.21,336976079.62,322582584.3590322,9.0
2022-01-01,astarzkevm,,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,43996.0,1419.225806451613,,,,,,,,,,27.0
2022-01-01,avalanche,43114,L1,False,,,Other EVMs,,,,False,False,True,4728319537.28,5172959637.68,5395808340.59,0.0,,4728319537.28,5172959637.68,5395808340.59,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2022-01-01,aztec,,L2,False,,,Other EVMs,,,,False,True,False,6765754.09,7645168.14,8295474.521612904,0.0,,6765754.09,7645168.14,8295474.521612904,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2022-01-01,aztec,,L2,False,,,Other EVMs,,,,True,False,False,6765754.09,7645168.14,8295474.521612904,0.0,,6765754.09,7645168.14,8295474.521612904,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2022-01-01,bobanetwork,288,L2,False,288.0,legacy ovm,OP Stack fork,boba network,Boba,OP Stack,False,False,True,227627069.5,231659896.43,337825440.10354835,36301.0,1171.0,215539741.27,219734553.55,325846043.2680645,0.0,0.0,0.0,11879738.5,11925342.88,11979396.83548387,6.0
2022-01-01,bridge,,,False,,,Other EVMs,,,,False,False,False,34881845134.87,36537748466.58,45422548528.296776,0.0,,34881845134.87,36537748466.58,45422548528.296776,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2022-01-01,cbridge,,,False,,,Other EVMs,,,,False,False,False,10226260.76,53547697.57,32815993.83483871,0.0,,10226260.76,53547697.57,32815993.83483871,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-01-01,chainport,,,False,,,Other EVMs,,,,False,False,False,231109306.16,248963944.87,306350876.09870964,0.0,,231109306.16,248963944.87,306350876.09870964,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022-01-01,connext,,,False,,,Other EVMs,,,,False,False,False,2273842.42,3649601.79,2984205.6067741937,0.0,,2273842.42,3649601.79,2984205.6067741937,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-01-01,debridge,,,False,,,Other EVMs,,,,False,False,False,0.0,88212.18,11837.642258064516,0.0,,0.0,88212.18,11837.642258064516,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-01-01,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,55730819.49,57568043.26,63907360.40709677,198475.0,6402.419354838709,55730819.49,57568043.26,63907360.40709677,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2022-01-01,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,929086415.95,956648719.49,962168846.3287096,9913914.0,319803.67741935485,929086415.95,956648719.49,962168846.3287096,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2022-01-01,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,9.95,10.62,10.412258064516129,0.0,,9.95,10.62,10.412258064516129,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2022-01-01,gluon,,L2,False,,,Other EVMs,,,,False,True,False,371213.82,371524.96,374658.8435483871,0.0,,371213.82,371524.96,374658.8435483871,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2022-01-01,gravity,,,False,,,Other EVMs,,,,False,False,False,9.26,15422.45,1760.830322580645,0.0,,9.26,15422.45,1760.830322580645,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-01-01,harmony,,,False,,,Other EVMs,,,,False,False,False,299589409.14,435104410.58,423901764.3325806,0.0,,299589409.14,435104410.58,423901764.3325806,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022-01-01,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,567761.13,571329.3,626310.7732258064,0.0,,567761.13,571329.3,626310.7732258064,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022-01-01,hop,,,False,,,Other EVMs,,,,False,False,False,57345872.67,61253117.08,62426787.42967742,0.0,,57345872.67,61253117.08,62426787.42967742,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2022-01-01,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,72554819.15,225664348.31,117535249.67193548,8619568.0,278050.5806451613,72554819.15,225664348.31,117535249.67193548,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022-01-01,layer2,,,False,,,Other EVMs,,,,False,False,False,5636467547.95,6735043610.42,6822696441.043871,0.0,,5326927014.5,6379141464.1,6484228650.389355,577440.79,738184.5,762568.5693548387,197964085.15,355163961.82,337705222.08516127,27.0
2022-01-01,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,323781.18,395032.69,374209.1274193548,0.0,,323781.18,395032.69,374209.1274193548,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2022-01-01,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,275521470.96,343512484.92,420470951.6229032,306559.0,9889.0,275521470.96,343512484.92,420470951.6229032,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2022-01-01,mantle,5000,L2,False,5000.0,legacy ovm,OP Stack fork,mantle network,Mantle,OP Stack,False,False,True,,,,0.0,0.0,,,,,,,,,,27.0
2022-01-01,metis,1088,L2,False,1088.0,legacy ovm,OP Stack fork,metis andromeda,Metis,OVM,False,False,True,243457246.27,400033127.41,384730486.25258064,576997.0,18612.8064516129,243457246.27,400033127.41,384730486.25258064,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2022-01-01,multichain,,,False,,,Other EVMs,,,,False,False,False,3219468205.51,6193093885.37,4811874451.735162,0.0,,3219468205.51,6193093885.37,4811874451.735162,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022-01-01,near,,,False,,,Other EVMs,,,,False,False,False,11850902684.77,13547095588.2,21968573503.165485,0.0,,11850902684.77,13547095588.2,21968573503.165485,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2022-01-01,nomad,,,False,,,Other EVMs,,,,False,False,False,1100833.41,41448689.62,43798715.945,0.0,,1100833.41,41448689.62,43798715.945,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-01,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,3060065.27,3069266.33,3077427.358064516,0.0,,3060065.27,3069266.33,3077427.358064516,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2022-01-01,omni,,,False,,,Other EVMs,,,,False,False,False,59253669.58,68841896.2,74846825.58741936,0.0,,59253669.58,68841896.2,74846825.58741936,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2022-01-01,opticsV1,,,False,,,Other EVMs,,,,False,False,False,3445865.44,3579158.97,4684947.190322581,0.0,,3445865.44,3579158.97,4684947.190322581,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022-01-01,opticsV2,,,False,,,Other EVMs,,,,False,False,False,30987381.32,36053512.72,39522650.25903226,0.0,,30987381.32,36053512.72,39522650.25903226,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2022-01-01,optimism,10,L2,True,10.0,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,413044155.67,485595932.57,500784014.0870968,1261006.0,40677.6129032258,410062967.19,479333393.25,497640773.1964516,0.0,0.0,0.0,0.0,6262539.32,3143240.8906451613,13.0
2022-01-01,orbit,,,False,,,Other EVMs,,,,False,False,False,356583821.37,433979529.89,419136985.5177419,0.0,,356583821.37,433979529.89,419136985.5177419,0.0,0.0,0.0,0.0,0.0,0.0,16.0
2022-01-01,orbiter,,,False,,,Other EVMs,,,,False,False,False,4071.7,4586.5,7079.130967741936,0.0,,4071.7,4586.5,7079.130967741936,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2022-01-01,pNetwork,,,False,,,Other EVMs,,,,False,False,False,5275235.5,16891992.87,9117414.882903226,0.0,,5275235.5,16891992.87,9117414.882903226,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2022-01-01,polygon-plasma,,,False,,,Other EVMs,,,,False,False,False,1176942015.04,1267513399.84,1568856099.4719355,0.0,,1176942015.04,1267513399.84,1568856099.4719355,0.0,0.0,0.0,0.0,0.0,0.0,21.0
2022-01-01,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,4019249051.06,4382094913.9,4589412159.586774,0.0,,4019249051.06,4382094913.9,4589412159.586774,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2022-01-01,polygonzkevm,1101,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,0.0,0.0,,,,,,,,,,27.0
2022-01-01,polynetwork,,,False,,,Other EVMs,,,,False,False,False,49191076.82,49494607.13,61348698.021935485,0.0,,49191076.82,49494607.13,61348698.021935485,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2022-01-01,portal,,,False,,,Other EVMs,,,,False,False,False,348814196.88,396210666.01,423862852.63419354,0.0,,348814196.88,396210666.01,423862852.63419354,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022-01-01,ronin,,,False,,,Other EVMs,,,,False,False,False,3327886143.53,3699135386.28,4661492735.041614,0.0,,3327886143.53,3699135386.28,4661492735.041614,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2022-01-01,satellite,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2022-01-01,skale-ima,,,False,,,Other EVMs,,,,False,False,False,1103.11,219456.7,223855.8964516129,0.0,,1103.11,219456.7,223855.8964516129,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022-01-01,sollet,,,False,,,Other EVMs,,,,False,False,False,163448757.93,170909706.15,210890092.4783871,0.0,,163448757.93,170909706.15,210890092.4783871,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2022-01-01,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,18963366.69,27815290.36,22409729.783870965,920515.0,29694.032258064515,18963366.69,27815290.36,22409729.783870965,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022-01-01,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,,,,20241.0,652.9354838709677,,,,,,,,,,3.0
2022-01-01,synapse,,,False,,,Other EVMs,,,,False,False,False,179917965.67,190188018.72,252941722.50548387,0.0,,179917965.67,190188018.72,252941722.50548387,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2022-01-01,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,9096085.99,9162145.01,9358894.394516129,0.0,,9096085.99,9162145.01,9358894.394516129,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2022-01-01,xdai,,,False,,,Other EVMs,,,,False,False,False,48316346.28,49919614.79,53647468.561612904,0.0,,48316346.28,49919614.79,53647468.561612904,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2022-01-01,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,11120276.17,12522773.4,14912300.782258065,0.0,,11120276.17,12522773.4,14912300.782258065,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-01-01,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,3173242.07,3410150.27,4139653.5458064517,0.0,,3173242.07,3410150.27,4139653.5458064517,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2022-01-01,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,68084016.33,75623426.94,95482046.78258066,0.0,,68084016.33,75623426.94,95482046.78258066,0.0,0.0,0.0,0.0,0.0,0.0,7.0
2022-01-01,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,55074066.36,66575255.39,69394162.8916129,339778.0,10960.58064516129,55074066.36,66575255.39,69394162.8916129,0.0,0.0,0.0,0.0,0.0,0.0,20.0
