approx_pct_share_num_creators_t28ddmedian,blockchain,chain_id,dt,known_creators,known_creators_t28dma,known_creators_t28dmedian,known_projects,known_projects_t28dma,known_projects_t28dmedian,num_contracts,num_contracts_no_tokens,num_contracts_no_tokens_t28dma,num_contracts_no_tokens_t28dmedian,num_contracts_t28dma,num_contracts_t28dmedian,num_creators,num_creators_no_tokens,num_creators_no_tokens_t28dma,num_creators_no_tokens_t28dma_excl_all,num_creators_no_tokens_t28dmedian,num_creators_t28dma,num_creators_t28dma_excl_all,num_creators_t28dmedian,pct_creators_no_tokens_t28dma,pct_share_num_creators_no_tokens_t28dma_t28dma,pct_share_num_creators_t28dma,unknown_creators,unknown_creators_t28dma,unknown_creators_t28dmedian,last_updated,source,layer,is_op_chain,op_based_version,alignment,chain_name,display_name
0.011946985252940079,gnosis,100.0,2024-04-28,153,155.60714285714286,157,119,116.64285714285714,117,2735,1810,2057.3214285714284,2039,3522.8214285714284,3611,359,301,325.07142857142856,325.07142857142856,327,384.25,384.25,384,0.845989404219723,0.01947539257829634,0.011906962125479615,256,279.4642857142857,278,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Gnosis
0.023956194387405885,fantom,250.0,2024-04-28,198,198.82142857142858,199,158,157.75,157,8345,6430,4222.964285714285,3927,6324.428571428572,6188,702,505,534.5,534.5,533,768.8214285714286,768.8214285714286,770,0.6952199563339063,0.032022492345284884,0.023823884531573535,565,627.8214285714286,626,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Fantom
0.26311368303154753,ethereum,1.0,2024-04-28,2843,2856.6785714285716,2862,2466,2475.785714285714,2478,24719,16031,16732.428571428572,16574,25122.071428571428,25182,8665,6023,5923.178571428572,5923.178571428572,5978,8398.25,8398.25,8457,0.7052872409643166,0.3548642478266172,0.26024110519273697,6586,6317.285714285715,6348,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Ethereum
0.007591313546139008,celo,42220.0,2024-04-28,70,68.32142857142857,69,52,51.357142857142854,52,1068,793,848.6428571428571,855,1216.7857142857142,1201,211,180,210.64285714285714,210.64285714285714,212,245.03571428571428,245.03571428571428,244,0.8596414516834281,0.012619848981190047,0.007593053921639152,161,197.64285714285714,197,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Celo
0.38236575197560824,bnb,56.0,2024-04-28,2159,2295.5,2288,2192,2308.1785714285716,2299,47192,17730,19694.25,19937,47475.75,47669,11565,5631,5988.392857142857,5988.392857142857,5935,12356.92857142857,12356.92857142857,12290,0.48461823037393714,0.358771308565792,0.38291081454068165,10062,10772.642857142857,10688,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,BNB
0.19062286105407256,base,8453.0,2024-04-28,562,548.6428571428571,552,416,408.85714285714283,410,23631,10069,8542.32142857143,8410,21962.464285714286,22237,5823,1473,1472.4642857142858,1472.4642857142858,1465,6112.25,6112.25,6127,0.24090380558947783,0.08821698095040428,0.18940358946379382,5401,5697.464285714285,5731,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,base,Base
0.03951216476883828,avalanche_c,43114.0,2024-04-28,346,355.7142857142857,357,266,270.67857142857144,273,4950,3357,3686.6785714285716,3714,5537.892857142857,5527,1113,817,914.25,914.25,925,1250.107142857143,1250.107142857143,1270,0.7313373139445191,0.05477373924541947,0.03873774470472748,878,1006.3571428571429,1019,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Avalanche C-Chain
0.0728019413851036,arbitrum,42161.0,2024-04-28,844,853.0357142857143,853,735,742.5,742,18422,13994,14332.642857142857,14408,18821.285714285714,18958,2220,1746,1827.357142857143,1827.357142857143,1835,2338.75,2338.75,2340,0.7813392379934336,0.1094790086421787,0.07247210844753534,1729,1837.75,1835,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Arbitrum One
0.21386348080393255,- OP Chains -,-1.0,2024-04-28,864,856.5357142857143,858,560,558.0714285714286,559,75506,57460,33656.96428571428,31386,51742.42857142857,50096,6512,1972,2015.75,2015.75,2000,6871.285714285715,6871.285714285715,6874,0.2933584897814923,0.12076583525726475,0.21292423878555405,5835,6200.214285714285,6207,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
,- All -,-1.0,2024-04-28,6506,6667.571428571428,6680,5938,6078.357142857143,6081,245450,170709,146235.0,146539,220220.32142857142,220435,30907,16049,16691.39285714286,,16733,32271.035714285714,,32142,0.5172251986245959,,,26822,28120.035714285714,27998,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
0.005786820981892851,zora,7777777.0,2024-04-27,36,37.07142857142857,37,31,32.0,32,3006,310,348.07142857142856,332,3338.3571428571427,3336,177,90,100.5,100.5,93,192.96428571428572,192.96428571428572,186,0.5208217656857301,0.00602567012560974,0.005986842907147978,146,162.03571428571428,154,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,zora,Zora
0.010018044925642462,scroll,534352.0,2024-04-27,0,0.0,0,0,0.0,0,2093,962,990.0,973,2284.6785714285716,2252,324,250,260.2857142857143,260.2857142857143,252,339.14285714285717,339.14285714285717,322,0.767481044650379,0.015605928882531551,0.010522128492740552,324,339.14285714285717,322,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Scroll
0.1404081886628088,polygon,137.0,2024-04-27,918,969.1428571428571,974,906,956.1428571428571,959,72319,62831,54506.0,57398,63725.607142857145,66667,4145,2709,2996.0,2996.0,3046,4483.5,4483.5,4513,0.6682279469164715,0.17963092235151026,0.13910351376597127,3584,3906.464285714286,3945,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Polygon PoS
0.03282309750482235,optimism,10.0,2024-04-27,493,498.7142857142857,501,302,304.67857142857144,306,46400,44670,24702.714285714286,23145,26491.35714285714,24944,988,817,861.9642857142857,861.9642857142857,869,1055.4642857142858,1055.4642857142858,1055,0.8166683585422799,0.05168072085344388,0.03274646833887548,545,609.1071428571429,613,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,op,OP Mainnet
0.011946985252940079,gnosis,100.0,2024-04-27,144,155.71428571428572,157,113,116.5,116,3613,1975,2054.5714285714284,2039,3523.714285714286,3611,365,308,325.14285714285717,325.14285714285717,327,384.57142857142856,384.57142857142856,384,0.8454680534918277,0.019494563192448855,0.011931579571380607,270,279.7142857142857,278,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Gnosis
0.023956194387405885,fantom,250.0,2024-04-27,192,198.89285714285714,199,148,157.78571428571428,157,8259,6103,4083.0714285714284,3684,6180.642857142857,6007,760,500,534.3928571428571,534.3928571428571,533,769.4642857142857,769.4642857142857,770,0.6944998839637967,0.03204054800621838,0.023873131673978008,621,628.3571428571429,626,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Fantom
0.26295812332773316,ethereum,1.0,2024-04-27,2904,2857.964285714286,2864,2528,2477.1428571428573,2485,25443,16349,16716.39285714286,16574,25067.178571428572,25182,8779,6034,5914.285714285715,5914.285714285715,5948,8370.642857142857,8370.642857142857,8452,0.7065509561477614,0.3546023357501681,0.2597046579477195,6659,6288.5,6328,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Ethereum
0.007591313546139008,celo,42220.0,2024-04-27,69,68.07142857142857,68,52,51.214285714285715,52,1341,863,847.8928571428571,855,1219.0357142857142,1201,251,216,211.03571428571428,211.03571428571428,212,245.32142857142858,245.32142857142858,244,0.8602416654534866,0.012653050736399414,0.007611257436461126,202,198.10714285714286,197,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Celo
0.38236575197560824,bnb,56.0,2024-04-27,2194,2295.964285714286,2288,2218,2307.6071428571427,2299,47669,17784,19712.89285714286,19937,47115.21428571428,47669,11562,5551,5988.357142857143,5988.357142857143,5935,12342.25,12342.25,12290,0.4851916905634826,0.35904343022085555,0.3829263617214362,10051,10758.5,10688,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,BNB
0.19062286105407256,base,8453.0,2024-04-27,550,546.0357142857143,552,409,407.10714285714283,410,22865,10142,8416.57142857143,8409,21763.14285714286,22065,5697,1710,1461.75,1461.75,1464,6101.321428571428,6101.321428571428,6127,0.2395792480551637,0.08764202294636853,0.18929747949813788,5288,5688.107142857143,5731,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,base,Base
0.03963661253188974,avalanche_c,43114.0,2024-04-27,345,355.82142857142856,357,260,270.64285714285717,273,4896,3296,3688.964285714286,3714,5552.892857142857,5527,1090,843,916.8214285714286,916.8214285714286,925,1256.642857142857,1256.642857142857,1274,0.7295799465696584,0.05496978599663384,0.03898816482156371,859,1012.8571428571429,1020,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Avalanche C-Chain
0.0728019413851036,arbitrum,42161.0,2024-04-27,823,852.4285714285714,853,711,741.8928571428571,742,18361,14027,14292.785714285714,14408,18776.714285714286,18958,2218,1765,1825.607142857143,1825.607142857143,1835,2335.4285714285716,2335.4285714285716,2340,0.7817011255199412,0.10945777534143322,0.07245819570316872,1739,1834.4642857142858,1835,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Arbitrum One
0.21386348080393255,- OP Chains -,-1.0,2024-04-27,853,854.0357142857143,857,554,556.3571428571429,559,71381,54407,32784.642857142855,31386,50751.857142857145,49638,6383,2208,2006.0357142857142,2006.0357142857142,2000,6861.5,6861.5,6874,0.29236110388190834,0.12027571616395645,0.212882515825853,5716,6191.857142857143,6207,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
,- All -,-1.0,2024-04-27,6560,6667.071428571428,6680,5976,6077.928571428572,6081,248871,173164,143923.14285714287,145563,217379.2142857143,220112,30919,16286,16678.64285714286,,16733,32231.39285714286,,32142,0.5174657803671886,,,26808,28082.071428571428,27998,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
0.005786820981892851,zora,7777777.0,2024-04-26,40,37.0,37,35,31.892857142857142,32,3021,331,346.92857142857144,332,3297.9285714285716,3336,178,95,99.96428571428571,99.96428571428571,93,192.39285714285714,192.39285714285714,186,0.5195841841470206,0.005997068956651412,0.005973455988591996,143,161.57142857142858,154,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,zora,Zora
0.010018044925642462,scroll,534352.0,2024-04-26,0,0.0,0,0,0.0,0,2027,941,991.1071428571429,979,2303.0714285714284,2294,315,248,261.92857142857144,261.92857142857144,253,340.89285714285717,340.89285714285717,322,0.7683603981141959,0.015713649063265972,0.01058411683889189,315,340.89285714285717,322,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Scroll
0.1404081886628088,polygon,137.0,2024-04-26,924,970.5714285714286,974,919,957.5714285714286,959,68562,59341,53099.32142857143,57309,62280.92857142857,66564,4358,2930,3000.535714285714,3000.535714285714,3046,4487.285714285715,4487.285714285715,4513,0.668674986469708,0.180008484599167,0.1393222395081962,3800,3910.1785714285716,3945,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Polygon PoS
0.03294754526787381,optimism,10.0,2024-04-26,489,498.07142857142856,501,307,304.2857142857143,306,44295,42575,24004.535714285714,23145,25801.39285714286,24944,1019,848,861.3928571428571,861.3928571428571,869,1058.4285714285713,1058.4285714285713,1059,0.8138412741260629,0.05167677962324952,0.03286232442508119,585,612.5357142857143,616,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,op,OP Mainnet
0.011946985252940079,gnosis,100.0,2024-04-26,154,155.96428571428572,157,118,116.42857142857143,116,3704,2093,2056.25,2039,3504.964285714286,3596,388,320,324.75,324.75,327,384.17857142857144,384.17857142857144,384,0.8453100306776982,0.01948243945081504,0.011928061271446836,284,279.14285714285717,278,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Gnosis
0.02417397797274594,fantom,250.0,2024-04-26,195,199.39285714285714,199,154,158.39285714285714,158,7403,5365,3966.8214285714284,3620,6066.607142857143,5866,797,571,535.2857142857143,535.2857142857143,533,771.3214285714286,771.3214285714286,777,0.6939852757327407,0.03211292230164036,0.02394815834149273,659,629.9642857142857,632,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Fantom
0.26230477257171303,ethereum,1.0,2024-04-26,2956,2857.1785714285716,2864,2562,2477.035714285714,2485,26703,17440,16683.0,16574,24978.85714285714,25019,9094,6223,5902.964285714285,5902.964285714285,5945,8337.964285714286,8337.964285714286,8431,0.7079622895276767,0.35413131417013766,0.25887895961846175,6950,6255.321428571428,6325,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Ethereum
0.007591313546139008,celo,42220.0,2024-04-26,73,67.82142857142857,68,55,51.035714285714285,51,1363,901,843.9285714285714,854,1209.107142857143,1201,263,230,209.82142857142858,209.82142857142858,211,243.71428571428572,243.71428571428572,244,0.8609320046893318,0.012587631339881045,0.007566895055903431,212,196.67857142857142,197,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Celo
0.38236575197560824,bnb,56.0,2024-04-26,2294,2297.75,2288,2299,2309.285714285714,2299,46561,18842,19751.75,19937,46797.07142857143,47619,12094,5912,5999.75,5999.75,5935,12339.285714285714,12339.285714285714,12290,0.4862315484804631,0.35993769390308705,0.38311287248162884,10483,10754.92857142857,10688,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,BNB
0.19062286105407256,base,8453.0,2024-04-26,567,543.9285714285714,552,408,405.7142857142857,410,23184,10358,8286.607142857143,8363,21581.5,21950,5909,1786,1444.0357142857142,1444.0357142857142,1443,6094.071428571428,6094.071428571428,6127,0.23695746451469227,0.08663075710049536,0.18921007780906007,5487,5681.964285714285,5731,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,base,Base
0.039667724472652606,avalanche_c,43114.0,2024-04-26,357,356.4642857142857,359,269,271.2857142857143,273,5136,3541,3701.535714285714,3714,5577.464285714285,5584,1151,892,919.6785714285714,919.6785714285714,925,1264.9285714285713,1264.9285714285713,1275,0.7270596871647186,0.055173462916302436,0.03927378210580124,907,1020.9285714285714,1025,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Avalanche C-Chain
0.0728019413851036,arbitrum,42161.0,2024-04-26,842,853.1071428571429,853,725,742.5,742,19176,14747,14265.5,14408,18755.85714285714,18958,2316,1847,1824.107142857143,1824.107142857143,1835,2336.785714285714,2336.785714285714,2340,0.78060522696011,0.10943204607394458,0.07255303978718662,1828,1835.5357142857142,1835,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Arbitrum One
0.21386348080393255,- OP Chains -,-1.0,2024-04-26,868,851.9642857142857,857,560,555.0357142857143,559,69634,52560,31958.928571428572,31290,49844.03571428572,48105,6605,2300,1988.7142857142858,1988.7142857142858,1986,6858.5,6858.5,6874,0.2899634447348962,0.11930717677105296,0.21294422519718392,5937,6190.107142857143,6207,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
,- All -,-1.0,2024-04-26,6713,6668.714285714285,6680,6100,6080.714285714285,6081,243436,170009,141568.5,145373,214505.17857142858,217395,32196,17139,16668.85714285714,,16733,32207.964285714286,,32142,0.5175383639583376,,,27976,28059.10714285714,27998,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
0.005793309661745468,zora,7777777.0,2024-04-25,36,36.892857142857146,37,31,31.75,32,3288,319,345.39285714285717,332,3260.535714285714,3336,170,83,99.46428571428571,99.46428571428571,92,192.03571428571428,192.03571428571428,186,0.5179468104891203,0.005973805346180411,0.0059700929100566695,140,161.35714285714286,154,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,zora,Zora
0.010122718494985361,scroll,534352.0,2024-04-25,0,0.0,0,0,0.0,0,1968,972,992.1785714285714,979,2320.3928571428573,2328,308,239,262.85714285714283,262.85714285714283,257,341.67857142857144,341.67857142857144,325,0.7693111738266958,0.01578714806028288,0.010622257554493614,308,341.67857142857144,325,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Scroll
0.14090824145019623,polygon,137.0,2024-04-25,955,972.9285714285714,974,941,960.0357142857143,959,68042,59633,52488.0,57274,61673.857142857145,66559,4498,3059,3006.714285714286,3006.714285714286,3059,4499.357142857143,4499.357142857143,4524,0.6682541950437364,0.18058266588302926,0.13987804444760266,3929,3921.464285714286,3946,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Polygon PoS
0.0332336634896904,optimism,10.0,2024-04-25,507,498.82142857142856,501,311,304.5357142857143,306,35621,33863,23433.928571428572,23145,25242.89285714286,24944,1055,882,861.9642857142857,861.9642857142857,869,1062.0,1062.0,1067,0.8116424535916061,0.051769404678658607,0.033015935051784476,611,615.2857142857143,617,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,op,OP Mainnet
0.011960381237151934,gnosis,100.0,2024-04-25,149,156.14285714285714,157,114,116.42857142857143,116,3513,2136,2059.0714285714284,2039,3495.0,3574,391,323,324.82142857142856,324.82142857142856,327,383.92857142857144,383.92857142857144,384,0.8460465116279069,0.019508710816341413,0.011935744612815548,292,278.82142857142856,278,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Gnosis
0.024201083909549618,fantom,250.0,2024-04-25,192,199.89285714285714,200,153,158.85714285714286,159,7636,5802,3877.0714285714284,3620,5992.142857142857,5784,727,527,535.1785714285714,535.1785714285714,533,773.0714285714286,773.0714285714286,777,0.692275709137947,0.03214271925045367,0.024033593292000496,588,631.3214285714286,632,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Fantom
0.26122843082289915,ethereum,1.0,2024-04-25,2829,2856.4285714285716,2864,2449,2476.75,2485,25738,16919,16653.285714285714,16574,24902.64285714286,24971,8748,5998,5890.142857142857,5890.142857142857,5943,8307.0,8307.0,8387,0.7090577653957936,0.35376081612691496,0.2582517631592972,6702,6224.285714285715,6299,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Ethereum
0.007599825577773625,celo,42220.0,2024-04-25,68,67.42857142857143,68,50,50.75,51,1330,903,839.5357142857143,839,1199.4285714285713,1199,262,220,208.71428571428572,208.71428571428572,210,242.35714285714286,242.35714285714286,244,0.861184792219275,0.012535338758735484,0.007534508180703843,215,195.60714285714286,196,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Celo
0.38279449324113873,bnb,56.0,2024-04-25,2232,2300.214285714286,2288,2258,2311.3928571428573,2299,47690,19049,19820.0,19959,46652.53571428572,47619,11908,5759,6005.285714285715,6005.285714285715,5963,12335.535714285714,12335.535714285714,12290,0.48682812432142913,0.36067627337506064,0.3834926986552024,10353,10750.464285714286,10688,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,BNB
0.19083660375007785,base,8453.0,2024-04-25,582,541.75,551,422,404.85714285714283,410,22539,9354,8156.0,8332,21368.35714285714,21747,6004,1652,1423.3214285714287,1423.3214285714287,1439,6060.464285714285,6060.464285714285,6127,0.2348535296093534,0.08548440375631165,0.18841044749604732,5564,5649.321428571428,5731,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,base,Base
0.040335139849249364,avalanche_c,43114.0,2024-04-25,346,356.92857142857144,359,262,271.64285714285717,274,5498,3714,3716.8214285714284,3725,5613.785714285715,5598,1205,901,921.7142857142857,921.7142857142857,927,1273.642857142857,1273.642857142857,1295,0.7236834726038921,0.0553579778722528,0.03959558366346307,970,1029.5,1035,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Avalanche C-Chain
0.07300816046844827,arbitrum,42161.0,2024-04-25,845,853.8571428571429,854,738,743.4285714285714,742,20028,15451,14243.642857142857,14395,18737.571428571428,18951,2340,1861,1823.392857142857,1823.392857142857,1834,2337.785714285714,2337.785714285714,2344,0.7799657795838553,0.10951261470349763,0.07267813682471443,1852,1836.1785714285713,1846,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Arbitrum One
0.21410328287547498,- OP Chains -,-1.0,2024-04-25,893,850.8571428571429,857,575,554.6428571428571,558,60529,42792,31257.678571428572,31290,49036.357142857145,48037,6721,2175,1969.7142857142858,1969.7142857142858,1969,6830.0,6830.0,6874,0.2883915498849613,0.11830065079085891,0.21233412090742748,6030,6161.357142857143,6207,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
,- All -,-1.0,2024-04-25,6578,6672.142857142857,6680,6001,6085.285714285715,6081,234825,161345,140203.0357142857,143737,212817.32142857142,217196,31895,16733,16650.071428571428,,16630,32166.285714285714,,32106,0.5176249311612868,,,27796,28017.321428571428,27998,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
0.005793309661745468,zora,7777777.0,2024-04-24,36,36.82142857142857,37,31,31.642857142857142,32,3206,325,343.42857142857144,332,3212.3928571428573,3336,165,89,99.10714285714286,99.10714285714286,92,191.96428571428572,191.96428571428572,186,0.5162790697674419,0.005954667278942366,0.005975110192148428,135,161.39285714285714,154,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,zora,Zora
0.010122718494985361,scroll,534352.0,2024-04-24,0,0.0,0,0,0.0,0,1880,926,992.4285714285714,979,2337.5714285714284,2396,290,224,263.67857142857144,263.67857142857144,259,341.9642857142857,341.9642857142857,325,0.7710704960835509,0.015842633701056392,0.010644033505083013,290,341.9642857142857,325,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Scroll
0.14137544384227246,polygon,137.0,2024-04-24,974,974.7857142857143,978,962,961.7142857142857,960,70173,61102,52327.53571428572,57260,61542.03571428572,66514,4587,3046,3012.535714285714,3012.535714285714,3060,4508.107142857143,4508.107142857143,4539,0.6682484729891386,0.18100257284542973,0.1403200435766176,4000,3929.3571428571427,3962,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Polygon PoS
0.033358250794244065,optimism,10.0,2024-04-24,510,499.42857142857144,501,314,304.92857142857144,306,30199,28451,23025.64285714286,23126,24847.678571428572,24929,1101,906,862.6428571428571,862.6428571428571,869,1064.2857142857142,1064.2857142857142,1071,0.8105369127516778,0.05183028232633294,0.03312712255367872,652,616.75,617,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,op,OP Mainnet
0.011960381237151934,gnosis,100.0,2024-04-24,154,156.67857142857142,158,117,116.57142857142857,117,3825,2225,2063.75,2039,3499.8928571428573,3596,418,346,325.0357142857143,325.0357142857143,327,383.82142857142856,383.82142857142856,384,0.8468409788778264,0.019529162848884493,0.01194688543907333,316,278.32142857142856,278,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Gnosis
0.024201083909549618,fantom,250.0,2024-04-24,199,200.17857142857142,200,156,158.96428571428572,159,8087,6131,3757.3214285714284,3601,5878.357142857143,5753,751,526,535.1428571428571,535.1428571428571,533,775.2857142857143,775.2857142857143,777,0.6902524414962226,0.03215305748024231,0.024131663637424756,612,633.3214285714286,634,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Fantom
0.2604497601694387,ethereum,1.0,2024-04-24,2791,2855.6071428571427,2864,2407,2476.0714285714284,2485,25261,16633,16625.60714285714,16568,24822.35714285714,24914,8507,5948,5879.464285714285,5879.464285714285,5885,8272.892857142857,8272.892857142857,8362,0.7106902491355157,0.35325661289941873,0.25750334884082865,6483,6190.285714285715,6268,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Ethereum
0.007599825577773625,celo,42220.0,2024-04-24,71,67.32142857142857,68,52,50.785714285714285,51,1373,913,838.7857142857143,839,1197.0714285714287,1199,257,226,208.67857142857142,208.67857142857142,210,241.82142857142858,241.82142857142858,244,0.8629449121252399,0.012538061589499187,0.007526971369495257,205,195.14285714285714,196,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Celo
0.38279449324113873,bnb,56.0,2024-04-24,2299,2301.25,2288,2302,2311.285714285714,2299,51305,20021,19855.10714285714,20021,46412.357142857145,47615,12537,5972,6014.214285714285,6014.214285714285,5972,12336.964285714286,12336.964285714286,12290,0.4874954767177616,0.3613528145727339,0.38400226776275204,10934,10752.357142857143,10688,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,BNB
0.19083660375007785,base,8453.0,2024-04-24,564,539.0714285714286,551,411,403.39285714285717,410,22237,8864,8078.107142857143,8189,21208.821428571428,21610,6179,1596,1408.2857142857142,1408.2857142857142,1432,6030.107142857143,6030.107142857143,6127,0.23354240329773812,0.08461421266423616,0.18769405212519386,5762,5620.642857142857,5731,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,base,Base
0.040366286675387775,avalanche_c,43114.0,2024-04-24,351,358.14285714285717,360,264,272.75,275,5290,3546,3727.25,3733,5643.357142857143,5656,1193,879,924.7857142857143,924.7857142857143,935,1283.0714285714287,1283.0714285714287,1296,0.7207593386405389,0.05556401964718329,0.03993708070011617,946,1038.0,1043,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Avalanche C-Chain
0.07300816046844827,arbitrum,42161.0,2024-04-24,867,855.0,859,760,744.1428571428571,743,19428,14846,14196.57142857143,14388,18688.14285714286,18869,2369,1844,1822.9285714285713,1822.9285714285713,1834,2337.3928571428573,2337.3928571428573,2344,0.7798982382691337,0.10952725306370314,0.0727540533480071,1856,1834.5357142857142,1835,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Arbitrum One
0.21410328287547498,- OP Chains -,-1.0,2024-04-24,883,849.0357142857143,853,566,553.75,557,54716,36886,30771.535714285714,31287,48435.642857142855,47770,6941,2153,1956.9642857142858,1956.9642857142858,1966,6803.821428571428,6803.821428571428,6874,0.2876272262961466,0.11758053821608899,0.21177680323267356,6261,6135.785714285715,6207,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
,- All -,-1.0,2024-04-24,6646,6673.5,6680,6042,6085.714285714285,6081,234395,157351,139423.35714285713,142795,211663.42857142858,216798,32644,16817,16643.60714285714,,16613,32127.321428571428,,32106,0.5180515026707353,,,28503,27979.0,27998,2024-07-16 12:33:46.283715,dune,,False,,Other EVMs,,
0.005817408438369875,zora,7777777.0,2024-04-23,37,36.785714285714285,37,32,31.571428571428573,32,3238,343,341.60714285714283,332,3170.9285714285716,3336,171,89,98.75,98.75,92,192.14285714285714,192.14285714285714,186,0.5139405204460966,0.005937387935828969,0.005998091313693487,140,161.60714285714286,154,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,zora,Zora
0.01016482657242048,scroll,534352.0,2024-04-23,0,0.0,0,0,0.0,0,1893,930,995.1428571428571,982,2355.4285714285716,2396,281,223,265.14285714285717,265.14285714285717,260,343.14285714285717,343.14285714285717,325,0.7726894254787677,0.015941832924265556,0.010711832963190896,281,343.14285714285717,325,2024-07-16 12:33:46.283715,dune,L2,False,,Other EVMs,,Scroll
0.1419635317298971,polygon,137.0,2024-04-23,983,976.6785714285714,980,967,963.3571428571429,960,66740,57984,51804.25,56732,61034.82142857143,65466,4507,3017,3017.5714285714284,3017.5714285714284,3077,4517.678571428572,4517.678571428572,4539,0.6679473496976165,0.1814328323595158,0.14102761351778023,3919,3938.464285714286,3962,2024-07-16 12:33:46.283715,dune,L1,False,,Other EVMs,,Polygon PoS
0.03349701310480718,optimism,10.0,2024-04-23,512,499.64285714285717,501,321,304.89285714285717,306,26982,25262,22859.85714285714,23126,24689.464285714286,24929,1084,877,862.5,862.5,869,1064.1785714285713,1064.1785714285713,1071,0.8104842769406316,0.05185819842686061,0.0332202838055994,631,616.1428571428571,617,2024-07-16 12:33:46.283715,dune,L2,True,modern,OP Chain,op,OP Mainnet
