week,chain,chainId,layer,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,provider,is_upcoming,is_archived,is_current_chain,totalUsd_min,totalUsd_last,totalUsd_mean,transactions_sum,transactions_mean,canonicalUsd_min,canonicalUsd_last,canonicalUsd_mean,externalUsd_min,externalUsd_last,externalUsd_mean,nativeUsd_min,nativeUsd_last,nativeUsd_mean,weeks_live
2023-04-10,reddioex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,36.2,37.19,37.25714285714286,0.0,,36.2,37.19,37.25714285714286,0.0,0.0,0.0,0.0,0.0,0.0,30.0
2023-04-10,ronin,,,False,,,Other EVMs,,,,False,False,False,789109540.83,810621033.03,815655928.0814285,0.0,,789109540.83,810621033.03,815655928.0814285,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-04-10,satellite,,,False,,,Other EVMs,,,,False,False,False,77210552.32,77570602.94,78030659.83142856,0.0,,77210552.32,77570602.94,78030659.83142856,0.0,0.0,0.0,0.0,0.0,0.0,78.0
2023-04-10,skale-ima,,,False,,,Other EVMs,,,,False,False,False,3919564.92,4023048.49,4031085.3885714286,0.0,,3919564.92,4023048.49,4031085.3885714286,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2023-04-10,sollet,,,False,,,Other EVMs,,,,False,False,False,2329.24,2392.73,2396.904285714286,0.0,,2329.24,2392.73,2396.904285714286,0.0,0.0,0.0,0.0,0.0,0.0,135.0
2023-04-10,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,21425151.58,22360216.03,21971636.897142857,264968.0,37852.57142857143,21425151.58,22360216.03,21971636.897142857,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2023-04-10,stargate,,,False,,,Other EVMs,,,,False,False,False,99397626.67,101553711.93,103925535.07142857,0.0,,99397626.67,101553711.93,103925535.07142857,0.0,0.0,0.0,0.0,0.0,0.0,56.0
2023-04-10,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,25384649.71,30268089.84,27984690.195714287,1002688.0,143241.14285714287,25384649.71,30268089.84,27984690.195714287,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2023-04-10,symbiosis,,,False,,,Other EVMs,,,,False,False,False,530424.73,673754.08,613868.9471428571,0.0,,530424.73,673754.08,613868.9471428571,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2023-04-10,synapse,,,False,,,Other EVMs,,,,False,False,False,54629291.02,72746412.33,60095469.23428571,0.0,,54629291.02,72746412.33,60095469.23428571,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2023-04-10,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,332008.04,332243.63,337939.27142857143,0.0,,332008.04,332243.63,337939.27142857143,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2023-04-10,xdai,,,False,,,Other EVMs,,,,False,False,False,33729458.4,34658671.4,34963311.58142857,0.0,,33729458.4,34658671.4,34963311.58142857,0.0,0.0,0.0,0.0,0.0,0.0,177.0
2023-04-10,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,51014554.13,51251374.28,51313366.67285714,0.0,,51014554.13,51251374.28,51313366.67285714,0.0,0.0,0.0,0.0,0.0,0.0,69.0
2023-04-10,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,2229784.01,2246342.29,2245326.862857143,0.0,,2229784.01,2246342.29,2245326.862857143,0.0,0.0,0.0,0.0,0.0,0.0,113.0
2023-04-10,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,266175.6,266929.6,268887.4928571429,0.0,,266175.6,266929.6,268887.4928571429,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2023-04-10,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,84477789.8,84477789.8,86183899.84,757224.0,108174.85714285714,84477789.8,84477789.8,86183899.84,0.0,0.0,0.0,0.0,0.0,0.0,148.0
2023-04-10,zksync2,324,L2,False,,,Other EVMs,,,ZK Stack,False,False,True,111595357.69,180150234.76,146722564.70714286,2762318.0,394616.85714285716,111595357.69,180150234.76,146722564.70714286,0.0,0.0,0.0,0.0,0.0,0.0,8.0
2023-04-17,across-v3,,,False,,,Other EVMs,,,,False,False,False,31954149.61,33042903.02,32785359.491428573,0.0,,31954149.61,33042903.02,32785359.491428573,0.0,0.0,0.0,0.0,0.0,0.0,48.0
2023-04-17,aevo,2999,L2,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,OP Stack,False,False,True,1833522.74,2256919.95,2041312.7200000002,2827.0,403.85714285714283,1833522.74,2256919.95,2041312.7200000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-04-17,allbridge,,,False,,,Other EVMs,,,,False,False,False,283059.23,318705.76,315210.42142857146,0.0,,283059.23,318705.76,315210.42142857146,0.0,0.0,0.0,0.0,0.0,0.0,75.0
2023-04-17,amarok,,,False,,,Other EVMs,,,,False,False,False,12704670.99,13566280.11,13139559.974285712,0.0,,12704670.99,13566280.11,13139559.974285712,0.0,0.0,0.0,0.0,0.0,0.0,17.0
2023-04-17,ankr,,,False,,,Other EVMs,,,,False,False,False,3144461.23,3695485.16,3454534.2742857146,0.0,,3144461.23,3695485.16,3454534.2742857146,0.0,0.0,0.0,0.0,0.0,0.0,59.0
2023-04-17,apex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,22674444.39,22889495.91,22808275.991428573,730966.0,104423.71428571429,22674444.39,22889495.91,22808275.991428573,0.0,0.0,0.0,0.0,0.0,0.0,36.0
2023-04-17,aptos,,,False,,,Other EVMs,,,,False,False,False,25466002.04,25466002.04,25849236.511428572,0.0,,25466002.04,25466002.04,25849236.511428572,0.0,0.0,0.0,0.0,0.0,0.0,26.0
2023-04-17,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,7939633070.88,9237714796.13,8564947129.218572,8877736.0,1268248.0,5179317252.97,5580377024.03,5371948420.589999,37307252.84,42770354.24,39922157.10714286,2722231634.94,3614567417.86,3153076551.5214286,99.0
2023-04-17,astarzkevm,,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,803667.0,114809.57142857143,,,,,,,,,,70.0
2023-04-17,avalanche,43114,L1,False,,,Other EVMs,,,,False,False,True,460269676.02,486125031.87,473183321.19428575,0.0,,460269676.02,486125031.87,473183321.19428575,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2023-04-17,aztec,,L2,False,,,Other EVMs,,,,False,True,False,2808799.41,3119306.47,2965357.207142857,0.0,,2808799.41,3119306.47,2965357.207142857,0.0,0.0,0.0,0.0,0.0,0.0,221.0
2023-04-17,aztec,,L2,False,,,Other EVMs,,,,True,False,False,2808799.41,3119306.47,2965357.207142857,0.0,,2808799.41,3119306.47,2965357.207142857,0.0,0.0,0.0,0.0,0.0,0.0,221.0
2023-04-17,aztecconnect,,L2,False,,,Other EVMs,,,,False,True,False,10547868.68,10926710.88,10818491.52,0.0,,10547868.68,10926710.88,10818491.52,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2023-04-17,beamer-bridge-v2,,,False,,,Other EVMs,,,,False,False,False,0.0,0.0,47.84428571428572,0.0,,0.0,0.0,47.84428571428572,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2023-04-17,bobanetwork,288,L2,False,288,legacy ovm,OP Stack fork,boba,Boba,OP Stack,False,False,True,12957735.75,13817270.12,13335777.854285715,3196.0,456.57142857142856,12743926.53,13603256.46,13121901.865714286,0.0,0.0,0.0,213680.66,214013.66,213875.98857142855,88.0
2023-04-17,bridge,,,False,,,Other EVMs,,,,False,False,False,7876324100.71,8119631361.15,7996800108.564285,0.0,,7876324100.71,8119631361.15,7996800108.564285,0.0,0.0,0.0,0.0,0.0,0.0,178.0
2023-04-17,brine,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,148.35,154.55,168.56,3.0,0.42857142857142855,148.35,154.55,168.56,0.0,0.0,0.0,0.0,0.0,0.0,41.0
2023-04-17,canvasconnect,,L2,False,,,Other EVMs,,,StarkEx,False,True,False,94.64,177.2,140.84571428571428,0.0,,94.64,177.2,140.84571428571428,0.0,0.0,0.0,0.0,0.0,0.0,11.0
2023-04-17,cbridge,,,False,,,Other EVMs,,,,False,False,False,79018644.32,81665087.13,80157489.16285715,0.0,,79018644.32,81665087.13,80157489.16285715,0.0,0.0,0.0,0.0,0.0,0.0,72.0
2023-04-17,chainport,,,False,,,Other EVMs,,,,False,False,False,155803558.84,180214583.59,173492028.5514286,0.0,,155803558.84,180214583.59,173492028.5514286,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2023-04-17,connext,,,False,,,Other EVMs,,,,False,False,False,5882.1,5884.05,5885.610000000001,0.0,,5882.1,5884.05,5885.610000000001,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2023-04-17,debridge,,,False,,,Other EVMs,,,,False,False,False,495339.19,503286.52,593927.7442857142,0.0,,495339.19,503286.52,593927.7442857142,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2023-04-17,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,19269197.05,20345283.46,19810258.93428571,62083.0,8869.0,19269197.05,20345283.46,19810258.93428571,0.0,0.0,0.0,0.0,0.0,0.0,151.0
2023-04-17,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,347882195.83,373368019.24,361622181.04857147,2242798.0,320399.71428571426,347882195.83,373368019.24,361622181.04857147,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2023-04-17,fraxferry,,,False,,,Other EVMs,,,,False,False,False,30799730.7,34985190.78,32538654.455714285,0.0,,30799730.7,34985190.78,32538654.455714285,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2023-04-17,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,483.51,540.62,512.2757142857142,0.0,,483.51,540.62,512.2757142857142,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-04-17,gluon,,L2,False,,,Other EVMs,,,,False,True,False,33397.07,34735.94,34071.82428571428,0.0,,33397.07,34735.94,34071.82428571428,0.0,0.0,0.0,0.0,0.0,0.0,179.0
2023-04-17,gravity,,,False,,,Other EVMs,,,,False,False,False,81975280.67,87127608.24,84027243.51571429,0.0,,81975280.67,87127608.24,84027243.51571429,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2023-04-17,harmony,,,False,,,Other EVMs,,,,False,False,False,260203.46,283549.65,271849.70857142855,0.0,,260203.46,283549.65,271849.70857142855,0.0,0.0,0.0,0.0,0.0,0.0,132.0
2023-04-17,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,328208.44,342428.25,335466.1642857143,0.0,,328208.44,342428.25,335466.1642857143,0.0,0.0,0.0,0.0,0.0,0.0,108.0
2023-04-17,hop,,,False,,,Other EVMs,,,,False,False,False,63736968.33,68569028.02,66122326.93428571,0.0,,63736968.33,68569028.02,66122326.93428571,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2023-04-17,hyphen,,,False,,,Other EVMs,,,,False,False,False,568941.88,568941.88,618216.3085714286,0.0,,568941.88,568941.88,618216.3085714286,0.0,0.0,0.0,0.0,0.0,0.0,58.0
2023-04-17,immutablex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,132383249.35,142074480.65,138185098.06428573,2179705.0,311386.4285714286,132383249.35,142074480.65,138185098.06428573,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2023-04-17,layer2,,,False,,,Other EVMs,,,,False,False,False,11617670188.17,13264679477.89,12400675619.679998,0.0,,8030926275.99,8648003309.69,8320707465.775714,43784781.35,50250879.9,46921840.85428572,3527440183.19,4566425288.3,4033046313.0499997,179.0
2023-04-17,layer2finance,,L2,False,,,Other EVMs,,,,False,True,False,170207.38,170294.74,170392.02714285714,0.0,,170207.38,170294.74,170392.02714285714,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2023-04-17,layer2financezk,,L2,False,,,Other EVMs,,,StarkEx,False,True,False,3912.71,4100.27,4006.065714285714,0.0,,3912.71,4100.27,4006.065714285714,0.0,0.0,0.0,0.0,0.0,0.0,61.0
2023-04-17,loopring,,L2,False,,,Other EVMs,,,Loopring,False,False,True,126086981.75,136902556.33,131610454.21285714,38464.0,5494.857142857143,126086981.75,136902556.33,131610454.21285714,0.0,0.0,0.0,0.0,0.0,0.0,176.0
2023-04-17,lzomnichain,,,False,,,Other EVMs,,,,False,False,False,84084027.13,96414143.53,90470690.87714286,0.0,,84084027.13,96414143.53,90470690.87714286,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2023-04-17,metis,1088,L2,False,1088,legacy ovm,OP Stack fork,metis,Metis,OVM,False,False,True,127397843.41,141697404.93,134061964.60571429,81263.0,11609.0,127397843.41,141697404.93,134061964.60571429,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2023-04-17,multichain,,,False,,,Other EVMs,,,,False,False,False,1116120429.13,1116120429.13,1135171348.8685715,0.0,,1116120429.13,1116120429.13,1135171348.8685715,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2023-04-17,myria,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,107788.85,116744.2,113791.75571428573,4899.0,699.8571428571429,107788.85,116744.2,113791.75571428573,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2023-04-17,near,,,False,,,Other EVMs,,,,False,False,False,311313761.2,315526793.22,315500753.26714283,0.0,,311313761.2,315526793.22,315500753.26714283,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-04-17,nomad,,,False,,,Other EVMs,,,,False,False,False,4989.7,5132.1,5061.285714285715,0.0,,4989.7,5132.1,5061.285714285715,0.0,0.0,0.0,0.0,0.0,0.0,66.0
2023-04-17,nova,42170,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,17901413.96,21167836.43,19553467.419999998,747545.0,106792.14285714286,17901413.96,21167836.43,19553467.419999998,0.0,0.0,0.0,0.0,0.0,0.0,43.0
2023-04-17,omgnetwork,,L2,False,,,Other EVMs,,,,False,True,False,48073.24,51802.75,49856.82,0.0,,48073.24,51802.75,49856.82,0.0,0.0,0.0,0.0,0.0,0.0,161.0
2023-04-17,omni,,,False,,,Other EVMs,,,,False,False,False,91556199.97,98813826.36,95958456.70714286,0.0,,91556199.97,98813826.36,95958456.70714286,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2023-04-17,opticsV1,,,False,,,Other EVMs,,,,False,False,False,1959075.17,2080714.49,2019901.4085714284,0.0,,1959075.17,2080714.49,2019901.4085714284,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2023-04-17,opticsV2,,,False,,,Other EVMs,,,,False,False,False,3470661.92,3470661.92,3508227.847142857,0.0,,3470661.92,3470661.92,3508227.847142857,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2023-04-17,optimism,10,L2,True,10,modern,OP Chain,op,OP Mainnet,OP Stack,False,False,True,2420443642.0,2674891239.46,2542935001.164286,2923913.0,417701.85714285716,1611047612.8,1718115721.09,1658480208.8842854,6477528.51,7480525.66,6999683.747142858,802745435.77,949294992.71,877455108.5328572,118.0
2023-04-17,orbit,,,False,,,Other EVMs,,,,False,False,False,125902864.62,129664921.65,127826054.49285714,0.0,,125902864.62,129664921.65,127826054.49285714,0.0,0.0,0.0,0.0,0.0,0.0,129.0
2023-04-17,orbiter,,,False,,,Other EVMs,,,,False,False,False,254333.22,423847.17,393964.0428571428,0.0,,254333.22,423847.17,393964.0428571428,0.0,0.0,0.0,0.0,0.0,0.0,78.0
2023-04-17,pNetwork,,,False,,,Other EVMs,,,,False,False,False,19242451.55,22874236.95,20241301.551428575,0.0,,19242451.55,22874236.95,20241301.551428575,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2023-04-17,polygon-pos,,,False,,,Other EVMs,,,,False,False,False,3863352192.08,3966538415.33,3914036912.304286,0.0,,3863352192.08,3966538415.33,3914036912.304286,0.0,0.0,0.0,0.0,0.0,0.0,151.0
2023-04-17,polygonzkevm,1101,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,5742275.21,6127294.4,5918621.267142857,34049.0,4864.142857142857,3474080.29,3778430.33,3617844.2600000002,0.0,0.0,0.0,2249303.26,2348864.07,2300777.007142857,4.0
2023-04-17,polynetwork,,,False,,,Other EVMs,,,,False,False,False,17081990.84,18496739.41,17782996.442857143,0.0,,17081990.84,18496739.41,17782996.442857143,0.0,0.0,0.0,0.0,0.0,0.0,137.0
2023-04-17,portal,,,False,,,Other EVMs,,,,False,False,False,139218958.79,147180601.47,143181442.46285716,0.0,,139218958.79,147180601.47,143181442.46285716,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2023-04-17,reddioex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,37.85,42.4,40.142857142857146,0.0,,37.85,42.4,40.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,31.0
2023-04-17,ronin,,,False,,,Other EVMs,,,,False,False,False,824424051.74,892028583.07,852095389.0214287,0.0,,824424051.74,892028583.07,852095389.0214287,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2023-04-17,satellite,,,False,,,Other EVMs,,,,False,False,False,78175706.38,78317978.95,78698848.13142857,0.0,,78175706.38,78317978.95,78698848.13142857,0.0,0.0,0.0,0.0,0.0,0.0,79.0
2023-04-17,skale-ima,,,False,,,Other EVMs,,,,False,False,False,3925918.1,4407422.62,4173581.501428571,0.0,,3925918.1,4407422.62,4173581.501428571,0.0,0.0,0.0,0.0,0.0,0.0,91.0
2023-04-17,sollet,,,False,,,Other EVMs,,,,False,False,False,2435.14,2727.31,2582.261428571429,0.0,,2435.14,2727.31,2582.261428571429,0.0,0.0,0.0,0.0,0.0,0.0,136.0
2023-04-17,sorare,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,22098208.67,24255206.61,23534088.245714284,247466.0,35352.28571428572,22098208.67,24255206.61,23534088.245714284,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2023-04-17,stargate,,,False,,,Other EVMs,,,,False,False,False,97265495.89,105222275.69,101141361.51428571,0.0,,97265495.89,105222275.69,101141361.51428571,0.0,0.0,0.0,0.0,0.0,0.0,57.0
2023-04-17,starknet,,L2,False,,,Other EVMs,,,Starknet,False,False,True,31122550.99,37515022.52,34356619.26142857,987905.0,141129.2857142857,31122550.99,37515022.52,34356619.26142857,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2023-04-17,symbiosis,,,False,,,Other EVMs,,,,False,False,False,839500.14,890783.53,894129.0385714285,0.0,,839500.14,890783.53,894129.0385714285,0.0,0.0,0.0,0.0,0.0,0.0,23.0
2023-04-17,synapse,,,False,,,Other EVMs,,,,False,False,False,69049790.47,69049790.47,71480534.83428572,0.0,,69049790.47,69049790.47,71480534.83428572,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2023-04-17,wormholeV1,,,False,,,Other EVMs,,,,False,False,False,337600.1,360911.07,353881.83285714284,0.0,,337600.1,360911.07,353881.83285714284,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2023-04-17,xdai,,,False,,,Other EVMs,,,,False,False,False,33805318.13,35602857.89,35307797.16714286,0.0,,33805318.13,35602857.89,35307797.16714286,0.0,0.0,0.0,0.0,0.0,0.0,178.0
2023-04-17,zkspace,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,52663439.04,56023074.47,54209038.434285715,0.0,,52663439.04,56023074.47,54209038.434285715,0.0,0.0,0.0,0.0,0.0,0.0,70.0
2023-04-17,zkswap,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,2309029.16,2433960.47,2370752.2714285715,0.0,,2309029.16,2433960.47,2370752.2714285715,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2023-04-17,zkswap2,,L2,False,,,Other EVMs,,,ZKsync Lite,False,True,False,268585.73,286731.03,275173.96714285715,0.0,,268585.73,286731.03,275173.96714285715,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2023-04-17,zksync,,L2,False,,,Other EVMs,,,ZKsync Lite,False,False,True,84256461.73,90464376.81,87500602.98714285,554905.0,79272.14285714286,84256461.73,90464376.81,87500602.98714285,0.0,0.0,0.0,0.0,0.0,0.0,149.0
2023-04-17,zksync2,324,L2,False,,,Other EVMs,,,ZK Stack,False,False,True,200457168.25,245846860.6,227225383.94,2318563.0,331223.28571428574,200457168.25,245846860.6,227225383.94,0.0,0.0,0.0,0.0,0.0,0.0,9.0
2023-04-24,across-v3,,,False,,,Other EVMs,,,,False,False,False,29858171.94,31374205.17,30886761.05,0.0,,29858171.94,31374205.17,30886761.05,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2023-04-24,aevo,2999,L2,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,OP Stack,False,False,True,2256307.98,2277308.62,2268135.3042857144,1592.0,227.42857142857142,2256307.98,2277308.62,2268135.3042857144,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2023-04-24,allbridge,,,False,,,Other EVMs,,,,False,False,False,287946.75,321390.29,313832.8085714286,0.0,,287946.75,321390.29,313832.8085714286,0.0,0.0,0.0,0.0,0.0,0.0,76.0
2023-04-24,amarok,,,False,,,Other EVMs,,,,False,False,False,13197891.72,13296679.2,13353588.175714286,0.0,,13197891.72,13296679.2,13353588.175714286,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2023-04-24,ankr,,,False,,,Other EVMs,,,,False,False,False,2806274.87,2806274.87,3058607.2885714285,0.0,,2806274.87,2806274.87,3058607.2885714285,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2023-04-24,apex,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,22589207.19,22589207.19,22866316.40857143,681741.0,97391.57142857143,22589207.19,22589207.19,22866316.40857143,0.0,0.0,0.0,0.0,0.0,0.0,37.0
2023-04-24,aptos,,,False,,,Other EVMs,,,,False,False,False,24952138.29,25166603.62,25098044.942857143,0.0,,24952138.29,25166603.62,25098044.942857143,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2023-04-24,arbitrum,42161,L2,False,,,Other EVMs,,,Arbitrum Orbit,False,False,True,8025446606.93,8025446606.93,8497037547.048572,9491952.0,1355993.142857143,5060122023.85,5077898092.26,5239534844.747144,34551546.31,34551546.31,38464712.934285715,2912996968.36,2912996968.36,3219037989.3671427,100.0
2023-04-24,astarzkevm,,L2,False,,,Other EVMs,,,Polygon CDK,False,False,True,,,,358076.0,51153.71428571428,,,,,,,,,,71.0
2023-04-24,avalanche,43114,L1,False,,,Other EVMs,,,,False,False,True,450777290.83,453684334.08,464087925.81714284,0.0,,450777290.83,453684334.08,464087925.81714284,0.0,0.0,0.0,0.0,0.0,0.0,80.0
2023-04-24,aztec,,L2,False,,,Other EVMs,,,,False,True,False,2740514.54,2758075.56,2879538.3214285714,0.0,,2740514.54,2758075.56,2879538.3214285714,0.0,0.0,0.0,0.0,0.0,0.0,223.0
2023-04-24,aztec,,L2,False,,,Other EVMs,,,,True,False,False,2740514.54,2758075.56,2879538.3214285714,0.0,,2740514.54,2758075.56,2879538.3214285714,0.0,0.0,0.0,0.0,0.0,0.0,223.0
2023-04-24,aztecconnect,,L2,False,,,Other EVMs,,,,False,True,False,9223962.35,9223962.35,9705694.83142857,0.0,,9223962.35,9223962.35,9705694.83142857,0.0,0.0,0.0,0.0,0.0,0.0,46.0
2023-04-24,beamer-bridge-v2,,,False,,,Other EVMs,,,,False,False,False,14.19,117.07,102.35428571428572,0.0,,14.19,117.07,102.35428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2023-04-24,bobanetwork,288,L2,False,288,legacy ovm,OP Stack fork,boba,Boba,OP Stack,False,False,True,12221360.36,12257760.25,12808986.537142858,2383.0,340.42857142857144,12007333.91,12043457.82,12595053.771428572,0.0,0.0,0.0,213620.98,214302.43,213932.76571428572,89.0
2023-04-24,bridge,,,False,,,Other EVMs,,,,False,False,False,7289320097.57,7484671054.18,7643077635.257143,0.0,,7289320097.57,7484671054.18,7643077635.257143,0.0,0.0,0.0,0.0,0.0,0.0,179.0
2023-04-24,brine,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,158.3,471.32,305.0671428571428,169.0,24.142857142857142,158.3,471.32,305.0671428571428,0.0,0.0,0.0,0.0,0.0,0.0,42.0
2023-04-24,canvasconnect,,L2,False,,,Other EVMs,,,StarkEx,False,True,False,161.04,8734.58,2623.844285714286,0.0,,161.04,8734.58,2623.844285714286,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2023-04-24,cbridge,,,False,,,Other EVMs,,,,False,False,False,75759196.01,75759196.01,78429716.47285715,0.0,,75759196.01,75759196.01,78429716.47285715,0.0,0.0,0.0,0.0,0.0,0.0,73.0
2023-04-24,chainport,,,False,,,Other EVMs,,,,False,False,False,159125154.55,161012495.45,167349742.5957143,0.0,,159125154.55,161012495.45,167349742.5957143,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2023-04-24,connext,,,False,,,Other EVMs,,,,False,False,False,5881.83,5887.06,5885.394285714286,0.0,,5881.83,5887.06,5885.394285714286,0.0,0.0,0.0,0.0,0.0,0.0,77.0
2023-04-24,debridge,,,False,,,Other EVMs,,,,False,False,False,501329.97,515912.59,514481.2271428571,0.0,,501329.97,515912.59,514481.2271428571,0.0,0.0,0.0,0.0,0.0,0.0,74.0
2023-04-24,degate,,L2,False,,,Other EVMs,,,Loopring,False,True,False,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-04-24,deversifi,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,18248950.35,18459860.13,18687924.955714285,22551.0,3221.5714285714284,18248950.35,18459860.13,18687924.955714285,0.0,0.0,0.0,0.0,0.0,0.0,152.0
2023-04-24,dydx,,L2,False,,,Other EVMs,,,StarkEx,False,False,True,340331964.76,341136070.46,355822767.8485714,2411711.0,344530.14285714284,340331964.76,341136070.46,355822767.8485714,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2023-04-24,fraxferry,,,False,,,Other EVMs,,,,False,False,False,28443021.06,30185964.8,29630049.28857143,0.0,,28443021.06,30185964.8,29630049.28857143,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2023-04-24,fuelv1,,L2,False,,,Other EVMs,,,,False,False,True,472.75,476.15,497.7871428571429,0.0,,472.75,476.15,497.7871428571429,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2023-04-24,gluon,,L2,False,,,Other EVMs,,,,False,True,False,33148.98,33227.6,33727.70285714286,0.0,,33148.98,33227.6,33727.70285714286,0.0,0.0,0.0,0.0,0.0,0.0,180.0
2023-04-24,gravity,,,False,,,Other EVMs,,,,False,False,False,81343325.55,82730325.03,84234363.55142857,0.0,,81343325.55,82730325.03,84234363.55142857,0.0,0.0,0.0,0.0,0.0,0.0,71.0
2023-04-24,harmony,,,False,,,Other EVMs,,,,False,False,False,253656.85,255170.54,264745.9942857143,0.0,,253656.85,255170.54,264745.9942857143,0.0,0.0,0.0,0.0,0.0,0.0,133.0
2023-04-24,hermez,,L2,False,,,Other EVMs,,,Polygon,False,True,False,324497.81,324497.81,331637.43,0.0,,324497.81,324497.81,331637.43,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2023-04-24,hop,,,False,,,Other EVMs,,,,False,False,False,61845581.27,61845581.27,64067742.622857146,0.0,,61845581.27,61845581.27,64067742.622857146,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2023-04-24,hyphen,,,False,,,Other EVMs,,,,False,False,False,484374.46,484374.46,524506.6985714285,0.0,,484374.46,484374.46,524506.6985714285,0.0,0.0,0.0,0.0,0.0,0.0,59.0
