dt,blockchain,layer,chain_id,num_raw_txs,num_success_txs,num_qualified_txs,source,is_op_chain,op_based_version,alignment,chain_name,display_name
2024-08-21,metal,L2,1750.0,63,63,50,goldsky,True,modern,OP Chain,metal,Metal
2024-08-21,mantle,L2,5000,510953,480317,383619,dune,False,,Other EVMs,,Mantle
2024-08-21,lyra,L2,957.0,2677,2677,2644,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-21,lisk,L2,1135.0,226,214,169,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-21,linea,L2,59144,388559,382273,309071,dune,False,,Other EVMs,,Linea
2024-08-21,kroma,L2,255.0,106345,103693,42375,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-21,ham,L3,5112.0,71772,71595,68891,goldsky,True,modern,OP Chain,ham,Ham
2024-08-21,gnosis,L1,100,89883,87719,57117,dune,False,,Other EVMs,,Gnosis
2024-08-21,fraxtal,L2,252.0,14010,13734,9005,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-21,fantom,L1,250,279214,244158,133175,dune,False,,Other EVMs,,Fantom
2024-08-21,ethereum,L1,1,1082705,1050891,604198,dune,False,,Other EVMs,,Ethereum
2024-08-21,cyber,L2,7560.0,164403,163208,152838,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-21,celo,L1,42220,1068830,1039617,1000820,dune,False,,Other EVMs,,Celo
2024-08-21,bob,L2,60808.0,21398,21085,9249,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-21,bnb,L1,56,3062877,2860332,2374387,dune,False,,Other EVMs,,BNB
2024-08-21,blast,L2,81457,2362162,2353116,2058851,dune,False,,Other EVMs,,Blast
2024-08-21,base,L2,8453.0,4071214,3916023,2327362,goldsky,True,modern,OP Chain,base,Base
2024-08-21,avalanche_c,L1,43114,163039,150562,109191,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-21,arbitrum,L2,42161,1868962,1632764,1369719,dune,False,,Other EVMs,,Arbitrum One
2024-08-20,zora,L2,7777777.0,97712,97107,79397,goldsky,True,modern,OP Chain,zora,Zora
2024-08-20,zksync,L2,324,196165,192937,196165,dune,False,,Other EVMs,,zkSync Era
2024-08-20,zkevm,L2,1101,15550,14462,8312,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-20,swan,L2,254.0,1157,1157,1019,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-20,shape,L2,360.0,3,3,3,goldsky,True,modern,OP Chain,shape,Shape
2024-08-20,sei,L1,1329,64088,54823,40452,dune,False,,Other EVMs,,Sei Network
2024-08-20,scroll,L2,534352,277925,268843,197936,dune,False,,Other EVMs,,Scroll
2024-08-20,redstone,L2,690.0,9434,8269,8024,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-20,polynomial,L2,8008.0,253,253,252,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-20,polygon,L1,137,2899938,2602129,2095228,dune,False,,Other EVMs,,Polygon PoS
2024-08-20,orderly,L2,291.0,51650,51650,50051,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-20,op,L2,10.0,515917,489856,374788,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-20,mode,L2,34443.0,94675,92654,35186,goldsky,True,modern,OP Chain,mode,Mode
2024-08-20,mint,L2,185.0,19226,18693,9707,goldsky,True,modern,OP Chain,mint,Mint
2024-08-20,metal,L2,1750.0,23,23,13,goldsky,True,modern,OP Chain,metal,Metal
2024-08-20,mantle,L2,5000,592806,534033,457469,dune,False,,Other EVMs,,Mantle
2024-08-20,lyra,L2,957.0,4768,4765,4728,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-20,lisk,L2,1135.0,852,848,478,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-20,linea,L2,59144,369406,361762,300192,dune,False,,Other EVMs,,Linea
2024-08-20,kroma,L2,255.0,120615,120409,46147,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-20,ham,L3,5112.0,59207,59070,56256,goldsky,True,modern,OP Chain,ham,Ham
2024-08-20,gnosis,L1,100,84632,82267,47634,dune,False,,Other EVMs,,Gnosis
2024-08-20,fraxtal,L2,252.0,14406,14281,9290,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-20,fantom,L1,250,260905,238884,144345,dune,False,,Other EVMs,,Fantom
2024-08-20,ethereum,L1,1,1069320,1045436,614144,dune,False,,Other EVMs,,Ethereum
2024-08-20,cyber,L2,7560.0,178050,176645,164811,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-20,celo,L1,42220,954740,934118,896140,dune,False,,Other EVMs,,Celo
2024-08-20,bob,L2,60808.0,25497,25144,11307,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-20,bnb,L1,56,2912931,2752363,2252199,dune,False,,Other EVMs,,BNB
2024-08-20,blast,L2,81457,2228749,2219946,1945040,dune,False,,Other EVMs,,Blast
2024-08-20,base,L2,8453.0,4120255,3975175,2432064,goldsky,True,modern,OP Chain,base,Base
2024-08-20,avalanche_c,L1,43114,147252,139224,99375,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-20,arbitrum,L2,42161,1771613,1536384,1268265,dune,False,,Other EVMs,,Arbitrum One
2024-08-19,zora,L2,7777777.0,97463,96523,80059,goldsky,True,modern,OP Chain,zora,Zora
2024-08-19,zksync,L2,324,230942,227263,230943,dune,False,,Other EVMs,,zkSync Era
2024-08-19,zkevm,L2,1101,22553,20831,12008,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-19,xterio,L2,2702128.0,4,4,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-19,swan,L2,254.0,945,945,780,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-19,shape,L2,360.0,6,6,0,goldsky,True,modern,OP Chain,shape,Shape
2024-08-19,sei,L1,1329,70512,65753,33816,dune,False,,Other EVMs,,Sei Network
2024-08-19,scroll,L2,534352,252545,245634,181019,dune,False,,Other EVMs,,Scroll
2024-08-19,redstone,L2,690.0,5737,5362,4990,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-19,polynomial,L2,8008.0,325,325,314,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-19,polygon,L1,137,2856595,2603653,2184594,dune,False,,Other EVMs,,Polygon PoS
2024-08-19,orderly,L2,291.0,46873,46873,45356,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-19,op,L2,10.0,513031,482154,373455,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-19,mode,L2,34443.0,90025,88373,30302,goldsky,True,modern,OP Chain,mode,Mode
2024-08-19,mint,L2,185.0,20236,19625,8796,goldsky,True,modern,OP Chain,mint,Mint
2024-08-19,metal,L2,1750.0,24,24,21,goldsky,True,modern,OP Chain,metal,Metal
2024-08-19,mantle,L2,5000,404427,382295,346776,dune,False,,Other EVMs,,Mantle
2024-08-19,lyra,L2,957.0,3712,3711,3701,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-19,lisk,L2,1135.0,712,712,436,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-19,linea,L2,59144,404066,397547,305104,dune,False,,Other EVMs,,Linea
2024-08-19,kroma,L2,255.0,96461,96280,39661,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-19,ham,L3,5112.0,39057,38954,38706,goldsky,True,modern,OP Chain,ham,Ham
2024-08-19,gnosis,L1,100,84340,81868,47995,dune,False,,Other EVMs,,Gnosis
2024-08-19,fraxtal,L2,252.0,18162,17993,13001,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-19,fantom,L1,250,365550,347628,179310,dune,False,,Other EVMs,,Fantom
2024-08-19,ethereum,L1,1,1041683,1015290,596547,dune,False,,Other EVMs,,Ethereum
2024-08-19,cyber,L2,7560.0,169177,169061,150501,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-19,celo,L1,42220,1153330,1119924,1073876,dune,False,,Other EVMs,,Celo
2024-08-19,bob,L2,60808.0,20328,20061,9190,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-19,bnb,L1,56,2723414,2603634,2189392,dune,False,,Other EVMs,,BNB
2024-08-19,blast,L2,81457,1995522,1984608,1700272,dune,False,,Other EVMs,,Blast
2024-08-19,base,L2,8453.0,4074738,3848445,2270503,goldsky,True,modern,OP Chain,base,Base
2024-08-19,avalanche_c,L1,43114,133090,125441,88268,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-19,arbitrum,L2,42161,1539958,1352562,1150886,dune,False,,Other EVMs,,Arbitrum One
2024-08-18,zora,L2,7777777.0,105652,105200,85173,goldsky,True,modern,OP Chain,zora,Zora
2024-08-18,zksync,L2,324,226614,224102,226615,dune,False,,Other EVMs,,zkSync Era
2024-08-18,zkevm,L2,1101,15637,14694,8242,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-18,swan,L2,254.0,1053,1053,915,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-18,sei,L1,1329,51106,49114,33326,dune,False,,Other EVMs,,Sei Network
2024-08-18,scroll,L2,534352,248578,243546,185366,dune,False,,Other EVMs,,Scroll
2024-08-18,redstone,L2,690.0,9060,8294,7688,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-18,polynomial,L2,8008.0,240,240,240,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-18,polygon,L1,137,2439891,2270318,1893405,dune,False,,Other EVMs,,Polygon PoS
2024-08-18,orderly,L2,291.0,37274,37274,36116,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-18,op,L2,10.0,452005,430156,339873,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-18,mode,L2,34443.0,86088,85038,29371,goldsky,True,modern,OP Chain,mode,Mode
2024-08-18,mint,L2,185.0,20387,19720,8341,goldsky,True,modern,OP Chain,mint,Mint
2024-08-18,metal,L2,1750.0,24,24,18,goldsky,True,modern,OP Chain,metal,Metal
2024-08-18,mantle,L2,5000,472863,445268,357386,dune,False,,Other EVMs,,Mantle
2024-08-18,lyra,L2,957.0,1124,1119,1117,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-18,lisk,L2,1135.0,162,162,131,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-18,linea,L2,59144,276129,271051,200825,dune,False,,Other EVMs,,Linea
2024-08-18,kroma,L2,255.0,82307,80115,27601,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-18,ham,L3,5112.0,41822,41734,38036,goldsky,True,modern,OP Chain,ham,Ham
2024-08-18,gnosis,L1,100,99784,97083,45107,dune,False,,Other EVMs,,Gnosis
2024-08-18,fraxtal,L2,252.0,20537,20079,15518,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-18,fantom,L1,250,371069,354839,185231,dune,False,,Other EVMs,,Fantom
2024-08-18,ethereum,L1,1,1028055,1002267,551555,dune,False,,Other EVMs,,Ethereum
2024-08-18,cyber,L2,7560.0,192053,191908,179475,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-18,celo,L1,42220,953722,942798,918068,dune,False,,Other EVMs,,Celo
2024-08-18,bob,L2,60808.0,21530,21161,10460,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-18,bnb,L1,56,2393427,2290749,1948312,dune,False,,Other EVMs,,BNB
2024-08-18,blast,L2,81457,2097974,2094036,1799415,dune,False,,Other EVMs,,Blast
2024-08-18,base,L2,8453.0,3848579,3703428,2269318,goldsky,True,modern,OP Chain,base,Base
2024-08-18,avalanche_c,L1,43114,118931,112558,74393,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-18,arbitrum,L2,42161,1256450,1129815,979628,dune,False,,Other EVMs,,Arbitrum One
2024-08-17,zora,L2,7777777.0,109466,109249,94585,goldsky,True,modern,OP Chain,zora,Zora
2024-08-17,zksync,L2,324,209695,208380,209695,dune,False,,Other EVMs,,zkSync Era
2024-08-17,zkevm,L2,1101,19327,17964,9960,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-17,swan,L2,254.0,924,924,790,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-17,sei,L1,1329,38777,37144,25555,dune,False,,Other EVMs,,Sei Network
2024-08-17,scroll,L2,534352,240165,236305,180611,dune,False,,Other EVMs,,Scroll
2024-08-17,redstone,L2,690.0,12644,11696,11580,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-17,polynomial,L2,8008.0,246,246,246,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-17,polygon,L1,137,2489837,2325529,2000760,dune,False,,Other EVMs,,Polygon PoS
2024-08-17,orderly,L2,291.0,27076,27076,26029,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-17,op,L2,10.0,439702,412806,342316,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-17,mode,L2,34443.0,85072,84235,28917,goldsky,True,modern,OP Chain,mode,Mode
2024-08-17,mint,L2,185.0,23411,22723,11187,goldsky,True,modern,OP Chain,mint,Mint
2024-08-17,metal,L2,1750.0,9,9,7,goldsky,True,modern,OP Chain,metal,Metal
2024-08-17,mantle,L2,5000,467689,418918,396263,dune,False,,Other EVMs,,Mantle
2024-08-17,lyra,L2,957.0,2463,2458,2442,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-17,lisk,L2,1135.0,137,137,103,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-17,linea,L2,59144,328488,325174,262497,dune,False,,Other EVMs,,Linea
2024-08-17,kroma,L2,255.0,132548,130123,40351,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-17,ham,L3,5112.0,75015,74924,71985,goldsky,True,modern,OP Chain,ham,Ham
2024-08-17,gnosis,L1,100,70881,69768,47125,dune,False,,Other EVMs,,Gnosis
2024-08-17,fraxtal,L2,252.0,14886,14771,12051,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-17,fantom,L1,250,338738,315308,123729,dune,False,,Other EVMs,,Fantom
2024-08-17,ethereum,L1,1,1002451,983984,525304,dune,False,,Other EVMs,,Ethereum
2024-08-17,cyber,L2,7560.0,208865,208730,193433,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-17,celo,L1,42220,903430,887899,857260,dune,False,,Other EVMs,,Celo
2024-08-17,bob,L2,60808.0,23330,23049,9444,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-17,bnb,L1,56,2520973,2423014,1936748,dune,False,,Other EVMs,,BNB
2024-08-17,blast,L2,81457,1972384,1961610,1613940,dune,False,,Other EVMs,,Blast
2024-08-17,base,L2,8453.0,3996063,3875421,2400881,goldsky,True,modern,OP Chain,base,Base
2024-08-17,avalanche_c,L1,43114,108660,104793,64586,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-17,arbitrum,L2,42161,1121353,1055144,885350,dune,False,,Other EVMs,,Arbitrum One
2024-08-16,zora,L2,7777777.0,104279,103932,87962,goldsky,True,modern,OP Chain,zora,Zora
2024-08-16,zksync,L2,324,215321,211336,215322,dune,False,,Other EVMs,,zkSync Era
2024-08-16,zkevm,L2,1101,22929,21448,13718,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-16,xterio,L2,2702128.0,3,3,0,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-16,swan,L2,254.0,744,743,609,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-16,sei,L1,1329,62334,60172,38668,dune,False,,Other EVMs,,Sei Network
2024-08-16,scroll,L2,534352,267506,260804,196275,dune,False,,Other EVMs,,Scroll
2024-08-16,redstone,L2,690.0,24826,23086,23005,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-16,polynomial,L2,8008.0,280,280,279,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-16,polygon,L1,137,2930701,2667456,2245346,dune,False,,Other EVMs,,Polygon PoS
2024-08-16,orderly,L2,291.0,13675,13675,12474,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-16,op,L2,10.0,493775,449136,377271,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-16,mode,L2,34443.0,88335,87252,29937,goldsky,True,modern,OP Chain,mode,Mode
2024-08-16,mint,L2,185.0,19755,19076,6258,goldsky,True,modern,OP Chain,mint,Mint
2024-08-16,metal,L2,1750.0,12,12,10,goldsky,True,modern,OP Chain,metal,Metal
2024-08-16,mantle,L2,5000,469806,429174,387615,dune,False,,Other EVMs,,Mantle
2024-08-16,lyra,L2,957.0,3531,3531,3525,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-16,lisk,L2,1135.0,211,210,143,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-16,linea,L2,59144,388371,380648,298106,dune,False,,Other EVMs,,Linea
2024-08-16,kroma,L2,255.0,133153,132736,41806,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-16,ham,L3,5112.0,67825,67728,63437,goldsky,True,modern,OP Chain,ham,Ham
2024-08-16,gnosis,L1,100,81902,79443,47094,dune,False,,Other EVMs,,Gnosis
2024-08-16,fraxtal,L2,252.0,10147,9912,6244,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-16,fantom,L1,250,318136,298968,126542,dune,False,,Other EVMs,,Fantom
2024-08-16,ethereum,L1,1,1110764,1089638,608338,dune,False,,Other EVMs,,Ethereum
2024-08-16,cyber,L2,7560.0,178059,177954,158743,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-16,celo,L1,42220,941466,911983,867441,dune,False,,Other EVMs,,Celo
2024-08-16,bob,L2,60808.0,18883,18535,10372,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-16,bnb,L1,56,2840560,2712425,2159552,dune,False,,Other EVMs,,BNB
2024-08-16,blast,L2,81457,1209442,1199158,720280,dune,False,,Other EVMs,,Blast
2024-08-16,base,L2,8453.0,4013332,3780976,2270000,goldsky,True,modern,OP Chain,base,Base
2024-08-16,avalanche_c,L1,43114,140856,132821,87645,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-16,arbitrum,L2,42161,1634024,1426836,1229789,dune,False,,Other EVMs,,Arbitrum One
2024-08-15,zora,L2,7777777.0,115362,115012,98104,goldsky,True,modern,OP Chain,zora,Zora
2024-08-15,zksync,L2,324,232418,226311,232419,dune,False,,Other EVMs,,zkSync Era
2024-08-15,zkevm,L2,1101,18421,17212,9883,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-15,swan,L2,254.0,485,485,425,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-15,sei,L1,1329,24592,22228,16948,dune,False,,Other EVMs,,Sei Network
2024-08-15,scroll,L2,534352,274668,268522,202832,dune,False,,Other EVMs,,Scroll
2024-08-15,redstone,L2,690.0,30271,28538,28455,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-15,polynomial,L2,8008.0,365,365,364,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-15,polygon,L1,137,2866185,2556989,2136204,dune,False,,Other EVMs,,Polygon PoS
2024-08-15,orderly,L2,291.0,14763,14763,13221,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-15,op,L2,10.0,501344,465836,376154,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-15,mode,L2,34443.0,88186,87079,30628,goldsky,True,modern,OP Chain,mode,Mode
2024-08-15,mint,L2,185.0,28205,27521,11536,goldsky,True,modern,OP Chain,mint,Mint
2024-08-15,metal,L2,1750.0,45,45,36,goldsky,True,modern,OP Chain,metal,Metal
2024-08-15,mantle,L2,5000,484865,435892,403346,dune,False,,Other EVMs,,Mantle
2024-08-15,lyra,L2,957.0,3748,3739,3738,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-15,lisk,L2,1135.0,230,230,151,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-15,linea,L2,59144,439813,431959,317944,dune,False,,Other EVMs,,Linea
2024-08-15,kroma,L2,255.0,116491,114351,31392,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-15,ham,L3,5112.0,15239,15061,14420,goldsky,True,modern,OP Chain,ham,Ham
2024-08-15,gnosis,L1,100,106940,103266,55672,dune,False,,Other EVMs,,Gnosis
2024-08-15,fraxtal,L2,252.0,11470,11186,7410,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-15,fantom,L1,250,384540,357749,144427,dune,False,,Other EVMs,,Fantom
2024-08-15,ethereum,L1,1,1251274,1220200,621421,dune,False,,Other EVMs,,Ethereum
2024-08-15,cyber,L2,7560.0,93569,92298,83717,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-15,celo,L1,42220,968905,944498,905082,dune,False,,Other EVMs,,Celo
2024-08-15,bob,L2,60808.0,14456,14230,9402,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-15,bnb,L1,56,2821878,2686874,2128650,dune,False,,Other EVMs,,BNB
2024-08-15,blast,L2,81457,1081857,1071607,563980,dune,False,,Other EVMs,,Blast
2024-08-15,base,L2,8453.0,4074919,3820448,2217495,goldsky,True,modern,OP Chain,base,Base
2024-08-15,avalanche_c,L1,43114,143796,135120,101307,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-15,arbitrum,L2,42161,1955062,1714936,1306245,dune,False,,Other EVMs,,Arbitrum One
2024-08-14,zora,L2,7777777.0,115443,115120,97213,goldsky,True,modern,OP Chain,zora,Zora
2024-08-14,zksync,L2,324,203320,199615,203320,dune,False,,Other EVMs,,zkSync Era
2024-08-14,zkevm,L2,1101,18202,17081,9619,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-14,xterio,L2,2702128.0,1,1,1,goldsky,True,modern,OP Chain,xterio,Xterio
2024-08-14,swan,L2,254.0,825,823,660,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-14,sei,L1,1329,148309,142204,34206,dune,False,,Other EVMs,,Sei Network
2024-08-14,scroll,L2,534352,327279,319494,238322,dune,False,,Other EVMs,,Scroll
2024-08-14,redstone,L2,690.0,32988,30842,30696,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-14,polynomial,L2,8008.0,345,345,344,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-14,polygon,L1,137,2814358,2544925,2097017,dune,False,,Other EVMs,,Polygon PoS
2024-08-14,orderly,L2,291.0,46405,46405,44906,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-14,op,L2,10.0,478451,444997,354922,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-14,mode,L2,34443.0,87019,85675,28415,goldsky,True,modern,OP Chain,mode,Mode
2024-08-14,mint,L2,185.0,40299,39721,17581,goldsky,True,modern,OP Chain,mint,Mint
2024-08-14,metal,L2,1750.0,116,116,86,goldsky,True,modern,OP Chain,metal,Metal
2024-08-14,mantle,L2,5000,420157,388213,350744,dune,False,,Other EVMs,,Mantle
2024-08-14,lyra,L2,957.0,3137,3132,3095,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-14,lisk,L2,1135.0,205,202,141,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-14,linea,L2,59144,440105,430390,329652,dune,False,,Other EVMs,,Linea
2024-08-14,kroma,L2,255.0,114301,111385,38743,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-14,ham,L3,5112.0,60956,60807,59559,goldsky,True,modern,OP Chain,ham,Ham
2024-08-14,gnosis,L1,100,108181,106002,59759,dune,False,,Other EVMs,,Gnosis
2024-08-14,fraxtal,L2,252.0,11270,11080,7330,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-14,fantom,L1,250,337317,320471,133423,dune,False,,Other EVMs,,Fantom
2024-08-14,ethereum,L1,1,1277388,1242272,607647,dune,False,,Other EVMs,,Ethereum
2024-08-14,cyber,L2,7560.0,159608,159529,151695,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-14,celo,L1,42220,1076426,1052290,1011582,dune,False,,Other EVMs,,Celo
2024-08-14,bob,L2,60808.0,17005,16762,11117,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-14,bnb,L1,56,2763089,2654480,2062504,dune,False,,Other EVMs,,BNB
2024-08-14,blast,L2,81457,897978,887057,359044,dune,False,,Other EVMs,,Blast
2024-08-14,base,L2,8453.0,4057266,3705806,2171169,goldsky,True,modern,OP Chain,base,Base
2024-08-14,avalanche_c,L1,43114,144821,138077,97025,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-14,arbitrum,L2,42161,1807257,1591679,1318734,dune,False,,Other EVMs,,Arbitrum One
2024-08-13,zora,L2,7777777.0,93212,92854,74828,goldsky,True,modern,OP Chain,zora,Zora
2024-08-13,zksync,L2,324,200717,196376,200717,dune,False,,Other EVMs,,zkSync Era
2024-08-13,zkevm,L2,1101,16653,15763,8932,dune,False,,Other EVMs,,Polygon zkEVM
2024-08-13,swan,L2,254.0,580,580,439,goldsky,True,modern,OP Chain,swan,SwanChain
2024-08-13,shape,L2,360.0,38,38,23,goldsky,True,modern,OP Chain,shape,Shape
2024-08-13,sei,L1,1329,330993,324654,123967,dune,False,,Other EVMs,,Sei Network
2024-08-13,scroll,L2,534352,342039,330834,247230,dune,False,,Other EVMs,,Scroll
2024-08-13,redstone,L2,690.0,49041,46876,46766,goldsky,True,modern,OP Chain,redstone,Redstone
2024-08-13,polynomial,L2,8008.0,333,333,332,goldsky,True,modern,OP Chain,polynomial,Polynomial Chain
2024-08-13,polygon,L1,137,2901899,2668142,2154781,dune,False,,Other EVMs,,Polygon PoS
2024-08-13,orderly,L2,291.0,29881,29881,28520,goldsky,True,modern,OP Chain,orderly,Orderly
2024-08-13,op,L2,10.0,487817,455589,363630,goldsky,True,modern,OP Chain,op,OP Mainnet
2024-08-13,mode,L2,34443.0,86884,85200,27641,goldsky,True,modern,OP Chain,mode,Mode
2024-08-13,mint,L2,185.0,47598,47143,16893,goldsky,True,modern,OP Chain,mint,Mint
2024-08-13,metal,L2,1750.0,35,35,24,goldsky,True,modern,OP Chain,metal,Metal
2024-08-13,mantle,L2,5000,619312,508878,481652,dune,False,,Other EVMs,,Mantle
2024-08-13,lyra,L2,957.0,2867,2865,2861,goldsky,True,modern,OP Chain,lyra,Derive
2024-08-13,lisk,L2,1135.0,223,223,158,goldsky,True,modern,OP Chain,lisk,Lisk
2024-08-13,linea,L2,59144,411631,402119,311797,dune,False,,Other EVMs,,Linea
2024-08-13,kroma,L2,255.0,36368,36212,32045,goldsky,True,modern,OP Chain,kroma,Kroma
2024-08-13,ham,L3,5112.0,78964,78864,76876,goldsky,True,modern,OP Chain,ham,Ham
2024-08-13,gnosis,L1,100,104832,102978,62296,dune,False,,Other EVMs,,Gnosis
2024-08-13,fraxtal,L2,252.0,7749,7576,4837,goldsky,True,modern,OP Chain,fraxtal,Fraxtal
2024-08-13,fantom,L1,250,321142,305457,128228,dune,False,,Other EVMs,,Fantom
2024-08-13,ethereum,L1,1,1087347,1053428,607211,dune,False,,Other EVMs,,Ethereum
2024-08-13,cyber,L2,7560.0,184678,184588,172654,goldsky,True,modern,OP Chain,cyber,Cyber
2024-08-13,celo,L1,42220,1057157,1033586,993428,dune,False,,Other EVMs,,Celo
2024-08-13,bob,L2,60808.0,13593,13276,9043,goldsky,True,modern,OP Chain,bob,BOB (Build on Bitcoin)
2024-08-13,bnb,L1,56,3311383,3182096,2143796,dune,False,,Other EVMs,,BNB
2024-08-13,blast,L2,81457,843709,832590,297683,dune,False,,Other EVMs,,Blast
2024-08-13,base,L2,8453.0,3981376,3771061,2269008,goldsky,True,modern,OP Chain,base,Base
2024-08-13,avalanche_c,L1,43114,132787,126898,93007,dune,False,,Other EVMs,,Avalanche C-Chain
2024-08-13,arbitrum,L2,42161,1784955,1539704,1305047,dune,False,,Other EVMs,,Arbitrum One
