dt,blockchain,layer,num_qualified_txs,source,display_name_lower,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
2023-12-05,optimism,L2,200717.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-12-05,mode,L2,16.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-12-05,gnosis,L1,118859.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-12-05,fantom,L1,72428.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-12-05,ethereum,L1,605380.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-12-05,celo,L1,308088.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-12-05,bnb,L1,2415243.0,dune,bnb,False,,,Other EVMs,,BNB
2023-12-05,base,L2,162154.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-12-05,avalanche_c,L1,161557.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-12-05,arbitrum,L2,423938.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-12-04,zora,L2,20646.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-12-04,zksync,L2,755809.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-12-04,scroll,L2,41649.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-12-04,polygon,L1,6046915.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-12-04,optimism,L2,229208.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-12-04,mode,L2,29.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-12-04,gnosis,L1,137824.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-12-04,fantom,L1,70544.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-12-04,ethereum,L1,621792.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-12-04,celo,L1,313024.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-12-04,bnb,L1,2344805.0,dune,bnb,False,,,Other EVMs,,BNB
2023-12-04,base,L2,153559.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-12-04,avalanche_c,L1,148177.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-12-04,arbitrum,L2,479555.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-12-03,zora,L2,29650.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-12-03,zksync,L2,885044.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-12-03,scroll,L2,64154.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-12-03,polygon,L1,6240264.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-12-03,optimism,L2,163632.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-12-03,mode,L2,47.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-12-03,gnosis,L1,150139.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-12-03,fantom,L1,91885.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-12-03,ethereum,L1,557406.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-12-03,celo,L1,302936.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-12-03,bnb,L1,2086437.0,dune,bnb,False,,,Other EVMs,,BNB
2023-12-03,base,L2,184471.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-12-03,avalanche_c,L1,113428.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-12-03,arbitrum,L2,378231.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-12-02,zora,L2,29751.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-12-02,zksync,L2,648451.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-12-02,scroll,L2,51717.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-12-02,polygon,L1,4745575.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-12-02,optimism,L2,170938.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-12-02,mode,L2,36.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-12-02,gnosis,L1,164866.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-12-02,fantom,L1,93257.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-12-02,ethereum,L1,548084.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-12-02,celo,L1,281681.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-12-02,bnb,L1,2103847.0,dune,bnb,False,,,Other EVMs,,BNB
2023-12-02,base,L2,206102.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-12-02,avalanche_c,L1,134828.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-12-02,arbitrum,L2,398559.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-12-01,zora,L2,25474.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-12-01,zksync,L2,434875.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-12-01,scroll,L2,35056.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-12-01,polygon,L1,5335008.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-12-01,optimism,L2,166344.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-12-01,mode,L2,21.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-12-01,gnosis,L1,144840.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-12-01,fantom,L1,91863.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-12-01,ethereum,L1,585983.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-12-01,celo,L1,300497.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-12-01,bnb,L1,2297504.0,dune,bnb,False,,,Other EVMs,,BNB
2023-12-01,base,L2,153680.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-12-01,avalanche_c,L1,159498.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-12-01,arbitrum,L2,370763.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-30,zora,L2,36784.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-30,zksync,L2,598001.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-30,scroll,L2,43415.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-30,polygon,L1,15068285.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-30,optimism,L2,185897.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-30,mode,L2,45.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-30,gnosis,L1,121821.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-30,fantom,L1,108429.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-30,ethereum,L1,592873.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-30,celo,L1,299696.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-30,bnb,L1,2288322.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-30,base,L2,169566.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-30,avalanche_c,L1,128765.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-30,arbitrum,L2,357937.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-29,zora,L2,34874.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-29,zksync,L2,527850.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-29,scroll,L2,40050.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-29,polygon,L1,11433069.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-29,optimism,L2,169102.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-29,mode,L2,29.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-29,gnosis,L1,120312.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-29,fantom,L1,111016.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-29,ethereum,L1,576377.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-29,celo,L1,283473.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-29,bnb,L1,2193216.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-29,base,L2,176322.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-29,avalanche_c,L1,140549.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-29,arbitrum,L2,384604.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-28,zora,L2,25095.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-28,zksync,L2,534505.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-28,scroll,L2,40119.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-28,polygon,L1,10702945.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-28,optimism,L2,166681.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-28,mode,L2,151.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-28,gnosis,L1,128497.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-28,fantom,L1,107736.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-28,ethereum,L1,582392.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-28,celo,L1,273144.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-28,bnb,L1,2281694.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-28,base,L2,162830.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-28,avalanche_c,L1,136281.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-28,arbitrum,L2,396639.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-27,zora,L2,27503.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-27,zksync,L2,615771.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-27,scroll,L2,45987.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-27,polygon,L1,8224510.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-27,optimism,L2,175382.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-27,mode,L2,110.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-27,gnosis,L1,135961.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-27,fantom,L1,86071.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-27,ethereum,L1,601895.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-27,celo,L1,285794.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-27,bnb,L1,2244947.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-27,base,L2,187854.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-27,avalanche_c,L1,111630.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-27,arbitrum,L2,422245.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-26,zora,L2,30362.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-26,zksync,L2,965325.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-26,scroll,L2,61343.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-26,polygon,L1,7027954.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-26,optimism,L2,181737.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-26,mode,L2,116.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-26,gnosis,L1,101196.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-26,fantom,L1,21890.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-26,ethereum,L1,560073.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-26,celo,L1,281990.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-26,bnb,L1,2056753.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-26,base,L2,212295.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-26,avalanche_c,L1,104149.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-26,arbitrum,L2,384839.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-25,zora,L2,34540.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-25,zksync,L2,1026980.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-25,scroll,L2,62319.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-25,polygon,L1,5114850.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-25,optimism,L2,187882.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-25,mode,L2,175.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-25,gnosis,L1,115158.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-25,fantom,L1,22720.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-25,ethereum,L1,555116.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-25,celo,L1,275172.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-25,bnb,L1,1990120.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-25,base,L2,208114.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-25,avalanche_c,L1,103244.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-25,arbitrum,L2,373938.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-24,zora,L2,30917.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-24,zksync,L2,681063.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-24,scroll,L2,51610.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-24,polygon,L1,16229568.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-24,optimism,L2,197813.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-24,mode,L2,156.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-24,gnosis,L1,104371.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-24,fantom,L1,20788.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-24,ethereum,L1,585295.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-24,celo,L1,245768.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-24,bnb,L1,2222327.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-24,base,L2,189963.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-24,avalanche_c,L1,123050.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-24,arbitrum,L2,469851.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-23,zora,L2,30222.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-23,zksync,L2,576489.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-23,scroll,L2,45763.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-23,polygon,L1,7871228.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-23,optimism,L2,197297.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-23,mode,L2,201.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-23,gnosis,L1,95162.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-23,fantom,L1,17705.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-23,ethereum,L1,566301.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-23,celo,L1,254586.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-23,bnb,L1,2197339.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-23,base,L2,188297.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-23,avalanche_c,L1,111454.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-23,arbitrum,L2,468063.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-22,zora,L2,24743.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-22,zksync,L2,491889.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-22,scroll,L2,40840.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-22,polygon,L1,2694709.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-22,optimism,L2,220077.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-22,mode,L2,132.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-22,gnosis,L1,128036.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-22,fantom,L1,68035.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-22,ethereum,L1,605907.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-22,celo,L1,287961.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-22,bnb,L1,2356654.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-22,base,L2,216281.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-22,avalanche_c,L1,83935.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-22,arbitrum,L2,484377.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-21,zora,L2,23345.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-21,zksync,L2,491568.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-21,scroll,L2,44147.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-21,polygon,L1,2750052.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-21,optimism,L2,236111.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-21,mode,L2,134.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-21,gnosis,L1,116836.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-21,fantom,L1,93556.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-21,ethereum,L1,651008.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-21,celo,L1,213122.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-21,bnb,L1,2439215.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-21,base,L2,199425.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-21,avalanche_c,L1,120359.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-21,arbitrum,L2,511274.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-20,zora,L2,25118.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-20,zksync,L2,481258.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-20,scroll,L2,46940.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-20,polygon,L1,3298554.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-20,optimism,L2,229562.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-20,mode,L2,117.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-20,gnosis,L1,105876.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-20,fantom,L1,80060.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-20,ethereum,L1,641931.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-20,celo,L1,210283.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-20,bnb,L1,2220220.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-20,base,L2,197587.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-20,avalanche_c,L1,120904.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-20,arbitrum,L2,396740.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-19,zora,L2,40706.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-19,zksync,L2,906850.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-19,scroll,L2,88970.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-19,polygon,L1,3709500.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-19,optimism,L2,195717.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-19,mode,L2,244.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-19,gnosis,L1,114495.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-19,fantom,L1,74909.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-19,ethereum,L1,544796.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-19,celo,L1,255278.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-19,bnb,L1,1867174.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-19,base,L2,265497.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-19,avalanche_c,L1,132100.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-19,arbitrum,L2,368242.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-18,zora,L2,35466.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-18,zksync,L2,856294.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-18,scroll,L2,68601.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-18,polygon,L1,3242239.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-18,optimism,L2,198281.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-18,mode,L2,22.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-18,gnosis,L1,155915.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-18,fantom,L1,98024.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-18,ethereum,L1,537053.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-18,celo,L1,243258.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-18,bnb,L1,1998879.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-18,base,L2,226696.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-18,avalanche_c,L1,158195.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-18,arbitrum,L2,409044.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-17,zora,L2,37508.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-17,zksync,L2,935591.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-17,scroll,L2,46883.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-17,polygon,L1,7473473.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-17,optimism,L2,217206.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-17,mode,L2,6.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-17,gnosis,L1,116694.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-17,fantom,L1,113300.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-17,ethereum,L1,594091.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-17,celo,L1,246655.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-17,bnb,L1,2196163.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-17,base,L2,168459.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-17,avalanche_c,L1,214046.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-17,arbitrum,L2,551651.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-16,zora,L2,35644.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-16,zksync,L2,464547.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-16,scroll,L2,41146.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-16,polygon,L1,16449264.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-16,optimism,L2,234671.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-16,mode,L2,1.0,goldsky,mode,True,34443.0,modern,OP Chain,mode,Mode
2023-11-16,gnosis,L1,108552.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-16,fantom,L1,134179.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-16,ethereum,L1,589957.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-16,celo,L1,264850.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-16,bnb,L1,2274760.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-16,base,L2,167021.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-16,avalanche_c,L1,206577.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-16,arbitrum,L2,532069.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-15,zora,L2,34170.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-15,zksync,L2,551201.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-15,scroll,L2,57163.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-15,polygon,L1,6171964.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-15,optimism,L2,202763.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-15,gnosis,L1,124138.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-15,fantom,L1,103651.0,dune,fantom,False,,,Other EVMs,,Fantom
2023-11-15,ethereum,L1,586687.0,dune,ethereum,False,,,Other EVMs,,Ethereum
2023-11-15,celo,L1,273818.0,dune,celo,True,,modern,OP Chain,celo,Celo
2023-11-15,bnb,L1,2276877.0,dune,bnb,False,,,Other EVMs,,BNB
2023-11-15,base,L2,157886.0,dune,base,True,8453.0,modern,OP Chain,base,Base
2023-11-15,avalanche_c,L1,177662.0,dune,avalanche c-chain,False,,,Other EVMs,,Avalanche C-Chain
2023-11-15,arbitrum,L2,495429.0,dune,arbitrum one,False,,,Other EVMs,,Arbitrum One
2023-11-14,zora,L2,35967.0,dune,zora,True,7777777.0,modern,OP Chain,zora,Zora
2023-11-14,zksync,L2,525243.0,dune,zksync era,False,,,Other EVMs,,zkSync Era
2023-11-14,scroll,L2,57544.0,dune,scroll,False,,,Other EVMs,,Scroll
2023-11-14,polygon,L1,2892351.0,dune,polygon pos,False,,,Other EVMs,,Polygon PoS
2023-11-14,optimism,L2,205264.0,dune,op mainnet,True,10.0,modern,OP Chain,op,OP Mainnet
2023-11-14,gnosis,L1,118063.0,dune,gnosis,False,,,Other EVMs,,Gnosis
2023-11-14,fantom,L1,99552.0,dune,fantom,False,,,Other EVMs,,Fantom
