date,tvl,chain,defillama_slug,source,statusCode,body,headers,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_token_value_usd_price_change,avg_usd_tvl,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,is_EVM,is_Rollup,chainId,layer
2024-06-29,1563396872.655083,Base,Base,chain,,,,296.0,272.0,8380998.571592966,-22546899.45389297,5643130.999465203,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-06-30,1586964609.4318676,Base,Base,chain,,,,296.0,272.0,10020809.21174336,719198.1770266551,5679413.589674662,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-01,1578610633.7000868,Base,Base,chain,,,,296.0,272.0,1711213.6718288579,20806814.170541123,5755488.015769324,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-02,1514273759.1054878,Base,Base,chain,,,,298.0,273.0,-3330841.166862406,3359836.9488123916,5776602.900496946,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-03,1417221668.166166,Base,Base,chain,,,,298.0,273.0,-3547848.408967166,-14124131.363872811,5717300.916768255,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-04,1281668384.9794998,Base,Base,chain,,,,300.0,274.0,-46844862.3068405,-49962932.2418295,5469710.885366233,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-05,1350330316.1413522,Base,Base,chain,,,,300.0,274.0,-53248741.55559979,-49656128.70527019,5123147.7618137,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-06,1375299646.969776,Base,Base,chain,,,,302.0,275.0,-26246682.72656966,-40915770.05378041,4866832.2841430465,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-07,1366957250.2310765,Base,Base,chain,,,,302.0,275.0,37998232.801533744,26018635.778066278,5078808.699336688,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-08,1379820143.7500443,Base,Base,chain,,,,304.0,277.0,967166.7129275524,-32736204.81123751,4945439.048744342,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-09,1413626250.1237173,Base,Base,chain,,,,306.0,279.0,-3260095.1797498143,15820471.178029757,4955047.535084509,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-10,1425318515.6011333,Base,Base,chain,,,,304.0,278.0,5405403.856633275,11118242.591716724,4983156.740880164,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-11,1412581911.1786323,Base,Base,chain,,,,306.0,280.0,15403134.004092913,14550885.024657113,5049454.450451601,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-12,1445706698.2132862,Base,Base,chain,,,,309.0,282.0,13549404.650299069,-3045183.2062890893,5103210.541762816,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-13,1497024287.2097588,Base,Base,chain,,,,309.0,282.0,8762117.766367635,594140.6495823684,5133489.686934401,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-14,1549272127.3194692,Base,Base,chain,,,,309.0,282.0,27793563.230553217,12260535.307646802,5263114.61750877,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-15,1622436799.3572252,Base,Base,chain,,,,309.0,282.0,22034776.790380213,28360216.77210978,5426205.239542492,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-16,1670690819.8302844,Base,Base,chain,,,,305.0,278.0,53418742.625387,54960389.51475302,5849699.822374197,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-17,1693190416.9981916,Base,Base,chain,,,,306.0,279.0,20944659.348943815,2666719.5587661713,5907759.983832484,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-18,1682710234.3194072,Base,Base,chain,,,,307.0,279.0,29665579.600437623,-6912634.955287623,5968214.17213772,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-19,1740215251.8514001,Base,Base,chain,,,,310.0,281.0,35269651.10857958,13357164.820500422,6068811.50266787,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-20,1737618757.9911115,Base,Base,chain,,,,307.0,279.0,3411669.1291877353,33947153.385832265,6173032.156403843,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-21,1769416687.9248383,Base,Base,chain,,,,309.0,280.0,13587917.523826562,6305973.424363427,6272130.94447411,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-22,1766570456.0508082,Base,Base,chain,,,,315.0,286.0,15637194.388529327,-3785894.0360292965,6194773.003251683,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-23,1772737551.1273375,Base,Base,chain,,,,315.0,286.0,4591063.325617809,-14019412.740907839,6164841.71840454,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-24,1642924147.7441738,Base,Base,chain,,,,315.0,286.0,12791952.888029836,-5117880.383909818,6189203.5862234915,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-25,1690078776.1462529,Base,Base,chain,,,,316.0,287.0,1474815.488134989,-35398787.692575045,6062555.956873734,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-26,1709279506.7252517,Base,Base,chain,,,,316.0,287.0,-43289024.82326863,-43905874.32155133,5786622.734392816,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-27,1695549212.2832475,Base,Base,chain,,,,316.0,287.0,37578894.78271761,35801233.38077241,6018838.36179155,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-28,1731548240.4770434,Base,Base,chain,,,,316.0,287.0,9473680.470960239,-11490623.730340272,6012455.632268576,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-29,1727701060.482582,Base,Base,chain,,,,316.0,287.0,2343121.0518436264,-7383807.9538136115,5996504.094116646,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-30,1717488420.7917993,Base,Base,chain,,,,317.0,288.0,5574469.624796706,16219293.707713317,6046337.732131451,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-07-31,1670293832.0287714,Base,Base,chain,,,,317.0,288.0,12458225.42977379,-26331159.661353856,6002574.543680095,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-01,1684712465.2946155,Base,Base,chain,,,,319.0,290.0,-1736350.3925441904,-20906924.922665752,5893968.552189562,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-02,1601875097.0295534,Base,Base,chain,,,,320.0,291.0,7612133.336107399,-14382139.529597402,5869193.460795344,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-03,1562971094.8413167,Base,Base,chain,,,,320.0,291.0,-6417393.379252239,-58317773.21405779,5666898.125450062,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-04,1231885714.214626,Base,Base,chain,,,,320.0,291.0,-23233302.826712973,-35136331.03590699,5484492.970724344,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-05,1329396987.5173044,Base,Base,chain,,,,321.0,292.0,-25236657.67269946,-56967476.83759053,5211329.174764922,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-06,1368318808.6002412,Base,Base,chain,,,,321.0,293.0,-124188801.08127879,-85792437.28957123,4531919.216322274,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-07,1350859909.6670318,Base,Base,chain,,,,324.0,295.0,28281937.094328333,21087009.201691657,4671498.144258333,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-08,1452735791.5458822,Base,Base,chain,,,,326.0,297.0,5311605.704026718,-42126391.4082567,4529910.148361534,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-09,1453940747.6246393,Base,Base,chain,,,,326.0,297.0,35219021.550398424,74163356.9622116,4865439.049229785,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-10,1476301743.0092318,Base,Base,chain,,,,326.0,297.0,22503689.500513736,4317104.698486256,4947711.387486718,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-11,1445049835.2453153,Base,Base,chain,,,,326.0,297.0,5848717.751386564,1942859.4055234136,4971611.942324908,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-12,1457285043.676894,Base,Base,chain,,,,326.0,297.0,1259440.1275642023,-14004987.583234226,4932515.147664908,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-13,1504373935.1959376,Base,Base,chain,,,,325.0,296.0,9297312.738958873,36616409.98346118,5087199.3456808925,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-14,1481517692.3441744,Base,Base,chain,,,,324.0,295.0,4491355.038662284,10740612.734767687,5085893.997165247,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-15,1483311219.52122,Base,Base,chain,,,,324.0,295.0,12804387.541738275,-22371589.670408245,5106342.80374679,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-16,1478092457.9767933,Base,Base,chain,,,,326.0,296.0,-3699384.961110612,-33235858.368099395,4962269.013824478,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-17,1495082194.841146,Base,Base,chain,,,,325.0,295.0,-38492753.12639137,60804190.75083136,5046153.627902185,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-18,1486012554.9270594,Base,Base,chain,,,,325.0,295.0,6532998.68072034,-2127437.397570363,5059709.203363846,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-19,1512053682.6942403,Base,Base,chain,,,,326.0,296.0,5232464.356081094,11579054.027118944,5096527.6390803065,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-20,1503089361.3981605,Base,Base,chain,,,,326.0,296.0,5634942.902427859,-10893259.21171788,5124064.480219754,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-21,1518622339.680114,Base,Base,chain,,,,326.0,297.0,12014955.668655565,-4911237.624935553,5143386.307954908,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-22,1540750530.984614,Base,Base,chain,,,,326.0,297.0,16820554.298822403,16584813.321817625,5245858.440773496,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-23,1600296468.2451248,Base,Base,chain,,,,327.0,298.0,-4506615.641393817,-2933925.348556246,5207062.537187278,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-24,1604973294.0137026,Base,Base,chain,,,,330.0,301.0,17028162.75021397,51403873.633716084,5368878.864156455,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-25,1607135065.0979562,Base,Base,chain,,,,330.0,301.0,15454591.485417195,469493.51762279094,5417133.670902212,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-26,1577726932.770199,Base,Base,chain,,,,330.0,301.0,2534453.288488265,3139902.090641725,5434328.6877848795,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-27,1527084133.9931917,Base,Base,chain,,,,330.0,301.0,-58327249.72956708,33485239.69050709,5359058.762081454,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-28,1532630763.9556189,Base,Base,chain,,,,333.0,304.0,-11156400.276623983,-71881192.02795602,5082948.830735435,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-29,1528781114.4793787,Base,Base,chain,,,,333.0,304.0,861905.5474387652,17295583.436501257,5137475.859612612,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-30,1525604533.1164098,Base,Base,chain,,,,334.0,305.0,3428257.5230801804,-2216233.708150225,5125782.353818024,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-08-31,1507736837.567565,Base,Base,chain,,,,334.0,305.0,-2597697.1631959705,-1748564.203133985,4843080.906591737,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-01,1531272964.8394084,Base,Base,chain,,,,334.0,305.0,1335153.7382953612,1440072.156324642,4842586.117566497,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-02,1533744045.607897,Base,Base,chain,,,,334.0,305.0,-60191845.1197835,40711162.93650347,4784259.80815964,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-03,1482361295.5973835,Base,Base,chain,,,,337.0,308.0,18846996.750008464,21490601.668031514,4864351.95874543,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-04,1472152559.189728,Base,Base,chain,,,,340.0,310.0,-4973816.008216014,-32051893.342484005,4977903.126386353,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-05,1444668460.7289677,Base,Base,chain,,,,341.0,311.0,-16683566.244840171,5180296.579640159,4929639.652977801,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-06,1410468954.1625187,Base,Base,chain,,,,341.0,311.0,-28003191.367489498,-30829116.327370454,4757118.39607607,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-07,1418712292.5449653,Base,Base,chain,,,,341.0,311.0,-11651106.679653792,-51576069.216866225,4571753.314558387,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-08,1409563346.0195744,Base,Base,chain,,,,341.0,311.0,2422625.8951420505,18757954.72632796,4633869.678359647,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-09,1430425075.6042235,Base,Base,chain,,,,342.0,312.0,-55014578.183428966,62763142.93941899,4651579.533427485,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-10,1429147619.0578523,Base,Base,chain,,,,339.0,309.0,3782513.8503843183,24355006.888245687,4776273.871301652,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-11,1440734706.8115578,Base,Base,chain,,,,339.0,309.0,2352596.560386876,2484704.051103103,4790544.290000354,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-12,1513856323.7353382,Base,Base,chain,,,,337.0,307.0,2838385.7799445707,-10446636.215664553,4796400.031646291,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-13,1570568466.52054,Base,Base,chain,,,,338.0,308.0,33210499.066828936,4598081.715071028,4894928.667708195,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-14,1589644055.9164946,Base,Base,chain,,,,339.0,309.0,75100801.88866313,39759646.36847687,5220221.934606962,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-15,1557333737.6306555,Base,Base,chain,,,,339.0,309.0,19647858.05300174,-10974962.550411712,5245805.971348732,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-16,1567068807.5645134,Base,Base,chain,,,,339.0,309.0,14779358.553189635,-28538610.735169638,5205218.475471799,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-17,1596577140.3392065,Base,Base,chain,,,,339.0,309.0,-110263225.31590357,83423504.21440354,5126045.972843717,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-18,1710686822.0596519,Base,Base,chain,,,,339.0,309.0,29920475.440367192,27641129.88675278,5295844.481737758,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-19,1804996093.9911013,Base,Base,chain,,,,338.0,308.0,1732382.6259821192,51995569.449707985,5470111.93421429,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-20,1813569593.7112484,Base,Base,chain,,,,340.0,310.0,46926642.323203325,59983219.72774665,5752962.675010147,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-21,1857544351.2693799,Base,Base,chain,,,,340.0,310.0,27827672.35205699,41170003.65970297,5955897.279734823,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-22,1900129406.025315,Base,Base,chain,,,,340.0,310.0,20788246.152240664,14832320.962349365,6060664.631957235,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-23,1951551521.7438056,Base,Base,chain,,,,341.0,310.0,-44584511.29745282,49541978.38124277,6059928.142281261,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-24,1958623972.435247,Base,Base,chain,,,,344.0,313.0,37132286.22049421,55216819.868615866,6276662.1200389825,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-25,2020581063.1721244,Base,Base,chain,,,,345.0,314.0,31639595.971323006,4654027.274606959,6364668.066803913,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-26,2124976820.5901453,Base,Base,chain,,,,345.0,314.0,-23317958.590318795,37680242.29748883,6406279.247451682,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-27,2181693403.157383,Base,Base,chain,,,,345.0,314.0,60182796.802933894,34928558.060806096,6681964.687895652,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-28,2186618540.7002387,Base,Base,chain,,,,345.0,314.0,10769407.766572172,114590055.16801783,7045328.002547188,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-29,2202005607.1363635,Base,Base,chain,,,,345.0,314.0,38738042.2824247,-18801209.23778469,7103116.013749507,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2024-09-30,2224888393.8896255,Base,Base,chain,,,,317.0,291.0,3431004.6233961503,57306059.58770387,7920647.691739243,True,8453,modern,OP Chain,base,Base,True,True,8453,L2
2023-10-03,1710783319.5494893,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-04,1732464326.3649263,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-05,1709714048.8857274,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-06,1742239256.2639623,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-07,1735291852.361111,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-08,1712371769.1107993,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-09,1684909365.3894928,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-10,1674735922.9764318,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-11,1665064810.4096272,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-12,1651325749.9828622,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-13,1658555978.0491116,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-14,1659659331.8557725,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-15,1664281832.355238,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-16,1672614878.2494278,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-17,1654314770.9724848,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-18,1650716304.9564748,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-19,1646250855.6604028,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-20,1675956188.0001206,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-21,1695842944.7159693,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-22,1712220221.1633866,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-23,1778136802.3622131,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-24,1767052239.7556653,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-25,1801091738.8413687,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-26,1811900814.793714,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-27,1803530135.5330312,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-28,1803340547.0743227,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-29,1820001846.439214,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-30,1835595380.8018181,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-10-31,1829119524.3328013,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-01,1860895219.9604573,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-02,1828112735.4973361,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-03,1869055337.6736794,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-04,1877870544.343049,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-05,1887110776.0596888,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-06,1872768980.2757902,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-07,1901517493.5303283,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-08,1977158493.0558946,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-09,2045386775.2304013,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-10,2058987383.7872367,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-11,2063633847.822227,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-12,2064662010.51915,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-13,2043656891.4233847,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-14,2036267796.37045,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-15,2069959371.7768905,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-16,2022820834.270551,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-17,2014873724.9237216,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-18,2032800831.8448982,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-19,2088866970.6888812,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-20,2073127673.2024915,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-21,2060743324.770339,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-22,2066013087.540599,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-23,2084987704.3154697,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-24,2080197770.3495865,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-25,2091746971.2257466,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-26,2047681363.141235,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-27,2044142178.222902,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-28,2080021486.1327643,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-29,2070171729.5990756,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-11-30,2109806757.1026115,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-01,2113811952.0349345,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-02,2156435433.7718015,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-03,2184051160.1628985,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-04,2168226624.6293263,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-05,2211057696.472287,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-06,2197850102.9616523,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-07,2266875045.1755705,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-08,2294204248.7991242,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-09,2280074395.444928,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-10,2219887891.4434853,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-11,2212467999.8945594,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-12,2180067620.848829,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-13,2256082847.6247463,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-14,2254558935.395373,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-15,2232115441.1938086,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-16,2209665970.863004,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-17,2158041196.6535563,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-18,2231713225.0079417,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-19,2204352582.7855773,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-20,2225944944.076629,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-21,2283903959.2272363,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-22,2292678198.483855,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-23,2313535780.5148654,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-24,2300234969.9887476,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-25,2274236458.976024,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
2023-12-26,2304011097.2919583,Arbitrum,Arbitrum,chain,,,,,,,,,False,,,Other EVMs,,,True,True,42161,L2
