date,chain,layer,defillama_slug,source,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,chainId,tvl_min,tvl_last,tvl_mean,distinct_protocol_min,distinct_protocol_last,distinct_protocol_mean,distinct_parent_protocol_min,distinct_parent_protocol_last,distinct_parent_protocol_mean,sum_token_value_usd_flow_sum,sum_token_value_usd_price_change_sum
2022-10-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,899012869.4148259,977275201.6721238,928090606.4864526,75.0,85.0,80.3225806451613,75.0,83.0,78.96774193548387,70448237.64601144,39674305.30732858
2022-10-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1105322356.3359704,1166028503.3161006,1172310336.97066,,,,,,,0.0,0.0
2022-10-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-11-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,851303771.5093642,979080687.9424858,954841220.2936372,,,,,,,0.0,0.0
2022-11-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,644137.2631827578,897934.923272201,749346.3515217092,,,,,,,0.0,0.0
2022-11-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,792524442.3782024,848641822.4523779,990323462.8957589,,,,,,,0.0,0.0
2022-11-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,9245878.2532,10762171.877529997,10630852.162871333,,,,,,,0.0,0.0
2022-11-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5124285248.409138,5647647672.741132,5744247217.195991,,,,,,,0.0,0.0
2022-11-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3445298.621604111,4198817.562306968,4035254.440249215,,,,,,,0.0,0.0
2022-11-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,74966503.16319759,104660654.04782268,95793259.15366007,,,,,,,0.0,0.0
2022-11-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-11-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,22528174093.342274,23589064611.644386,25358511487.12178,,,,,,,0.0,0.0
2022-11-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,345033545.16855145,395725789.7001524,383802180.6592632,,,,,,,0.0,0.0
2022-11-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,51788256.13755243,53431321.87375631,63226193.97280897,,,,,,,0.0,0.0
2022-11-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,33311899.691320002,39737004.66931,42346938.65906767,,,,,,,0.0,0.0
2022-11-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,79062204.13547,88516151.94327,104948286.92109367,,,,,,,0.0,0.0
2022-11-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,31817315.535160705,35132475.84592151,42158738.30290851,,,,,,,0.0,0.0
2022-11-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,519008749.84492964,539594325.3971864,646885566.34259,85.0,89.0,88.13333333333334,83.0,88.0,86.5,-415565325.62146354,-69577590.47761644
2022-11-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,974761403.4639683,1001994438.387599,1071098438.2317191,,,,,,,0.0,0.0
2022-11-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-12-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,989142327.1171168,1005504910.7618861,1061640020.3731601,,,,,,,0.0,0.0
2022-12-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,894201.6547789706,943451.7019394074,930261.5207586812,,,,,,,0.0,0.0
2022-12-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,759071812.3564262,759071812.3564262,819441368.3643128,,,,,,,0.0,0.0
2022-12-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,10307355.6,12282083.807379998,11207967.468570966,,,,,,,0.0,0.0
2022-12-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,4686535888.095852,4686535888.095852,5091737529.728859,,,,,,,0.0,0.0
2022-12-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3873981.540509007,4063445.6099280464,4071731.407020397,,,,,,,0.0,0.0
2022-12-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,87096272.23147145,87851220.84300838,98259250.75457734,,,,,,,0.0,0.0
2022-12-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2022-12-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,22168731936.563522,22168731936.563522,22993568755.054714,,,,,,,0.0,0.0
2022-12-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,349838390.7755613,353179894.03361565,379092339.3486488,,,,,,,0.0,0.0
2022-12-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,46593285.615036786,50484776.32825432,50617478.487242185,,,,,,,0.0,0.0
2022-12-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,32313136.835490003,32383428.51162,36961386.92660484,,,,,,,0.0,0.0
2022-12-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,72939593.39416999,72939593.39416999,82005524.79440741,,,,,,,0.0,0.0
2022-12-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,34983138.27757882,35009949.25972621,37427076.61990028,,,,,,,0.0,0.0
2022-12-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,495546222.3788491,495546222.3788491,538406621.4769951,88.0,96.0,92.38709677419355,88.0,93.0,90.0,3690714.58047136,-25720141.703741368
2022-12-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,913386553.8115535,918003930.6329826,958326543.6550251,,,,,,,0.0,0.0
2022-12-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,26504.80918828469,799915.4222549889,597031.946397913,,,,,,,0.0,0.0
2022-12-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-01-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,992547534.3102105,1209113519.921393,1085090953.4294267,,,,,,,0.0,0.0
2023-01-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,870075.1477776003,1118515.3344953095,983589.1044713681,,,,,,,0.0,0.0
2023-01-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,767791604.0703636,924573188.8442432,861594710.5081381,,,,,,,0.0,0.0
2023-01-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,12654995.876670001,18161693.74939,15684997.805041613,,,,,,,0.0,0.0
2023-01-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,4662037604.748733,5491437166.356817,5197585496.395955,,,,,,,0.0,0.0
2023-01-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,4059670.8819669797,4200902.131685615,4353103.916296871,,,,,,,0.0,0.0
2023-01-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,89462746.98657337,140077371.97412226,119309598.4036116,,,,,,,0.0,0.0
2023-01-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-01-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,22105135786.584488,27244863838.023167,25379046960.76312,,,,,,,0.0,0.0
2023-01-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,350573306.11070716,483621895.2855107,402842862.27055293,,,,,,,0.0,0.0
2023-01-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,50677366.04220778,60468843.00788802,54522453.333988175,,,,,,,0.0,0.0
2023-01-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,32296920.076290004,36496588.37836,37607797.5760271,,,,,,,0.0,0.0
2023-01-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,73253793.28688,110337060.01347001,92343929.12749773,,,,,,,0.0,0.0
2023-01-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,35241925.98593258,48012335.311000764,40293528.85365828,,,,,,,0.0,0.0
2023-01-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,495638828.6505345,704418955.1925313,588321515.4260268,96.0,99.0,97.48387096774194,93.0,97.0,94.7741935483871,110102183.62894851,110105940.53049149
2023-01-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,918301718.4311326,1129872949.6679904,1049248707.2205187,,,,,,,0.0,0.0
2023-01-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,800224.6830206076,1083514.409250298,979255.7700573484,,,,,,,0.0,0.0
2023-01-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-02-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1266720556.7736552,1920854464.584478,1591998382.6546454,,,,,,,0.0,0.0
2023-02-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,1140867.2893064406,1571594.142492917,1366236.2418449777,,,,,,,0.0,0.0
2023-02-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,901130536.8645736,919474161.1646513,950472489.3206615,,,,,,,0.0,0.0
2023-02-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,18162937.701589994,21271723.0276,19990931.07838,,,,,,,0.0,0.0
2023-02-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,5092936324.524165,5251324814.945784,5405165754.278773,,,,,,,0.0,0.0
2023-02-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,4133856.00874822,4133856.00874822,4368102.228365175,,,,,,,0.0,0.0
2023-02-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,137704259.90136677,141776359.71611473,148562445.8865332,,,,,,,0.0,0.0
2023-02-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-02-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,26682180579.734066,28440499786.465534,28168623920.231606,,,,,,,0.0,0.0
2023-02-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,411596857.29704326,418119178.19415903,453891174.5545582,,,,,,,0.0,0.0
2023-02-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,60833740.0787524,62615471.98464298,63333565.29963676,,,,,,,0.0,0.0
2023-02-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,35948082.56053,37867627.57662,38853431.68292678,,,,,,,0.0,0.0
2023-02-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,107511306.54827,111751139.85099,121963688.44720142,,,,,,,0.0,0.0
2023-02-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,47061343.536846586,51902331.164765984,51202347.702528454,,,,,,,0.0,0.0
2023-02-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,737471750.8477209,967897569.7385302,824184803.4229196,99.0,106.0,101.10714285714286,97.0,102.0,98.57142857142857,226146896.72358313,63167211.77450688
2023-02-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1075818082.4573872,1092359330.516428,1129131784.419287,,,,,,,0.0,0.0
2023-02-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,1115781.4623557213,1448918.688530824,1286512.2928642442,,,,,,,0.0,0.0
2023-02-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-03-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,1478360725.8423653,2321574421.811365,1942470630.6382143,,,,,,,0.0,0.0
2023-03-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,1572726.1750754183,3700469.7772822045,1993289.8479138217,,,,,,,0.0,0.0
2023-03-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,742430913.4460139,868034484.5015628,857840564.075055,,,,,,,0.0,0.0
2023-03-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,15375082.97621,15375082.97621,19709337.828000646,,,,,,,0.0,0.0
2023-03-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,4610668081.027025,4907532180.847928,4914769547.259074,,,,,,,0.0,0.0
2023-03-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3525654.7807964357,3575199.811297952,3752250.0671641114,,,,,,,0.0,0.0
2023-03-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,102646437.7546468,130327485.52233504,122751222.75887805,,,,,,,0.0,0.0
2023-03-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-03-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,25533125706.136436,28851647312.970528,28059776763.847683,,,,,,,0.0,0.0
2023-03-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,319056223.4525196,390939261.3060192,386540257.3291994,,,,,,,0.0,0.0
2023-03-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,58710408.00220717,68145393.5254704,65287525.33390645,,,,,,,0.0,0.0
2023-03-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,33435160.351529997,34745890.0546,35664079.27870806,,,,,,,0.0,0.0
2023-03-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,91636674.96422999,119136785.85158,109533176.07658097,,,,,,,0.0,0.0
2023-03-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,39036864.467031635,41579730.69762394,44327157.10520083,,,,,,,0.0,0.0
2023-03-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,741048228.7030005,927358258.2818161,939992171.7701812,106.0,120.0,113.03225806451613,101.0,113.0,107.87096774193549,-57024663.25886711,1471035.7686370828
2023-03-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,900463205.9417478,1047131312.7812617,1025126691.3585052,,,,,,,0.0,0.0
2023-03-01,Polygon zkEVM,L2,Polygon zkEVM,chain,False,,,Other EVMs,,,1101,114582.1781261249,569966.6780133843,278295.1045924536,,,,,,,0.0,0.0
2023-03-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,1493960.3433442507,4327319.599346875,2256124.6846292517,,,,,,,0.0,0.0
2023-03-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,0.0,35275356.52667207,3889980.5561610945,,,,,,,0.0,0.0
2023-04-01,Aevo,L2,protocols/aevo,protocol,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-04-01,Apex Protocol,L2,protocols/apex-protocol,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-04-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,2197407883.9052334,2291576671.22425,2294173348.021001,,,,,,,0.0,0.0
2023-04-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,4525043.520524894,4992217.330448016,5694708.889945337,,,,,,,0.0,0.0
2023-04-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,810168866.1487107,836390536.7250184,862055328.7717363,,,,,,,0.0,0.0
2023-04-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,11977638.82578,11977638.82578,13578177.457354667,,,,,,,0.0,0.0
2023-04-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,4642147800.383704,4760641855.708047,4847488515.982959,,,,,,,0.0,0.0
2023-04-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3448232.7852488807,3489884.964207887,3610046.4853706434,,,,,,,0.0,0.0
2023-04-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,117107432.82853971,117595228.11903024,126278903.24438366,,,,,,,0.0,0.0
2023-04-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-04-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,27851741152.49935,27982883564.02086,29313480911.691708,,,,,,,0.0,0.0
2023-04-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,366697532.937761,369517500.0975004,392789172.5465667,,,,,,,0.0,0.0
2023-04-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,69198615.54764804,69223132.54793921,74828595.21618667,,,,,,,0.0,0.0
2023-04-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,30749694.505349997,32096126.37391,33503610.55607867,,,,,,,0.0,0.0
2023-04-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,112551010.38822,113975853.73741001,119917213.640237,,,,,,,0.0,0.0
2023-04-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,40457349.18637487,44055625.154733986,44065046.976412855,,,,,,,0.0,0.0
2023-04-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,913265977.2907654,919668077.5408245,939129088.734245,118.0,125.0,123.1,109.0,117.0,114.3,6631646.58316721,8236962.737842789
2023-04-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,1011490730.2213594,1036731390.1777505,1057284584.542636,,,,,,,0.0,0.0
2023-04-01,Polygon zkEVM,L2,Polygon zkEVM,chain,False,,,Other EVMs,,,1101,678957.5548208795,2444653.92360951,1705160.0969379097,,,,,,,0.0,0.0
2023-04-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,4561076.8428652175,9248777.705817157,7142171.2368425755,,,,,,,0.0,0.0
2023-04-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,39156125.490192674,130722527.00253783,100574878.25354882,,,,,,,0.0,0.0
2023-05-01,Aevo,L2,protocols/aevo,protocol,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-05-01,Apex Protocol,L2,protocols/apex-protocol,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-05-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,2252124589.1518,2330145173.7773085,2412976054.8267293,,,,,,,0.0,0.0
2023-05-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,4812241.780187408,4982255.387389856,4936338.092665735,,,,,,,0.0,0.0
2023-05-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,706327433.4915385,706327433.4915385,759008515.7674292,,,,,,,0.0,0.0
2023-05-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,10138251.67222,10196607.546860002,10856015.88736129,,,,,,,0.0,0.0
2023-05-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,4371806532.261822,4371806532.261822,4591222511.6995125,,,,,,,0.0,0.0
2023-05-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,3050298.5343672303,3111156.3050501524,3227938.8201740007,,,,,,,0.0,0.0
2023-05-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,90388834.41007107,90405223.57081363,95380766.11885697,,,,,,,0.0,0.0
2023-05-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-05-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,26488665356.82701,26658056618.829414,27190122850.546337,,,,,,,0.0,0.0
2023-05-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,221337034.4139559,221337034.4139559,296188080.63831455,,,,,,,0.0,0.0
2023-05-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,59358673.07114304,65218653.6333406,66628084.09685688,,,,,,,0.0,0.0
2023-05-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,27867522.98577,27867522.98577,31195665.316799033,,,,,,,0.0,0.0
2023-05-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,100625296.24072,100850719.06729001,105170568.32086323,,,,,,,0.0,0.0
2023-05-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,40737436.896368474,41921358.538473085,42940857.23577383,,,,,,,0.0,0.0
2023-05-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,844038846.3479213,868769925.349324,882780680.7409658,125.0,138.0,131.83870967741936,117.0,128.0,123.06451612903226,-10197931.48453826,-19600432.02917171
2023-05-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,950717780.1691483,1018046136.8658252,999660202.283097,,,,,,,0.0,0.0
2023-05-01,Polygon zkEVM,L2,Polygon zkEVM,chain,False,,,Other EVMs,,,1101,2072715.6397569543,16555667.96703345,7110086.818859203,,,,,,,0.0,0.0
2023-05-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,9152504.252511432,11636425.336042475,10219587.434042014,,,,,,,0.0,0.0
2023-05-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,97516224.23346195,143613176.14360452,115952051.3127478,,,,,,,0.0,0.0
2023-06-01,Aevo,L2,protocols/aevo,protocol,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-06-01,Apex Protocol,L2,protocols/apex-protocol,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-06-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,2029047490.4506881,2217992951.752521,2187464695.3903365,,,,,,,0.0,0.0
2023-06-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,4609346.303322498,5189672.481007335,4932698.884932102,,,,,,,0.0,0.0
2023-06-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,636017697.1952177,705405200.8768221,684749180.2697996,,,,,,,0.0,0.0
2023-06-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,8846714.631500002,9494756.59805,9490359.829233335,,,,,,,0.0,0.0
2023-06-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,3309346307.641058,3432553325.725323,3602424353.527737,,,,,,,0.0,0.0
2023-06-01,Base,L2,Base,chain,True,8453,modern,OP Chain,base,Base,8453,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2023-06-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,2810525.8073568083,3003728.82469152,2979174.5917146723,,,,,,,0.0,0.0
2023-06-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,80122842.7161684,85316990.1670666,85135072.33207986,,,,,,,0.0,0.0
2023-06-01,Dydx,L2,protocols/dydx,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-06-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,23949637766.205315,26964833681.308212,25774198247.71578,,,,,,,0.0,0.0
2023-06-01,Fantom,L1,Fantom,chain,False,,,Other EVMs,,,250,178964807.62941903,201538803.9732741,195766775.5616452,,,,,,,0.0,0.0
2023-06-01,Gnosis,L1,Gnosis,chain,False,,,Other EVMs,,,100,61348499.81826199,74627439.42886746,68947798.61675957,,,,,,,0.0,0.0
2023-06-01,ImmutableX,L2,protocols/immutablex,protocol,False,,,Other EVMs,,,-1,25894571.46903,27955561.422179997,27600825.391119666,,,,,,,0.0,0.0
2023-06-01,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,83402256.20045,91607539.0993,90435861.611449,,,,,,,0.0,0.0
2023-06-01,Metis,L2,Metis,chain,False,1088,legacy ovm,OP Stack fork,metis,Metis,1088,37858798.461825415,42617835.60864018,41166082.990271576,,,,,,,0.0,0.0
2023-06-01,OP Mainnet,L2,Optimism,chain,True,10,modern,OP Chain,op,OP Mainnet,10,757947207.7482699,822669333.6091107,807077377.5310249,139.0,150.0,144.06666666666666,129.0,137.0,133.33333333333334,-110498928.18066487,-23748694.587115135
2023-06-01,Polygon,L1,Polygon,chain,False,,,Other EVMs,,,137,838740961.9206002,971603325.3722929,946475277.5049846,,,,,,,0.0,0.0
2023-06-01,Polygon zkEVM,L2,Polygon zkEVM,chain,False,,,Other EVMs,,,1101,17354203.02538477,26861832.14372822,24551624.98707743,,,,,,,0.0,0.0
2023-06-01,Rollux,L2,Rollux,chain,False,570,modern,OP Stack fork,rollux,Rollux,570,263826.26002135675,275660.17239283776,269743.2162070973,,,,,,,0.0,0.0
2023-06-01,Starknet,L2,Starknet,chain,False,,,Other EVMs,,,-1,11655529.126675185,14925100.419630622,13085663.75887423,,,,,,,0.0,0.0
2023-06-01,zkSync Era,L2,zkSync Era,chain,False,,,Other EVMs,,,-1,148151942.26063725,183403266.73582888,163127789.7902549,,,,,,,0.0,0.0
2023-07-01,Aevo,L2,protocols/aevo,protocol,False,aevo,legacy bedrock,OP Stack fork,aevo,Aevo,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-07-01,Apex Protocol,L2,protocols/apex-protocol,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2023-07-01,Arbitrum,L2,Arbitrum,chain,False,,,Other EVMs,,,42161,2060799008.5301063,2060799008.5301063,2186065902.0855937,,,,,,,0.0,0.0
2023-07-01,Arbitrum Nova,L2,Arbitrum Nova,chain,False,,,Other EVMs,,,42170,4946719.668088287,5163725.924342911,5165288.117989023,,,,,,,0.0,0.0
2023-07-01,Avalanche,L1,Avalanche,chain,False,,,Other EVMs,,,43114,626951480.9947476,626951480.9947476,682754503.0859916,,,,,,,0.0,0.0
2023-07-01,Aztec,L2,protocols/aztec,protocol,False,,,Other EVMs,,,-1,8598801.956260001,8598801.956260001,8973376.98586129,,,,,,,0.0,0.0
2023-07-01,BNB,L1,BSC,chain,False,,,Other EVMs,,,56,3301233133.2159758,3348995554.861561,3385181170.7775655,,,,,,,0.0,0.0
2023-07-01,Base,L2,Base,chain,True,8453,modern,OP Chain,base,Base,8453,0.0,13430389.971577793,1780901.9698508838,1.0,8.0,2.3225806451612905,1.0,8.0,2.3225806451612905,40935174.05207827,-873.763898274021
2023-07-01,Boba,L2,Boba,chain,False,288,legacy ovm,OP Stack fork,boba,Boba,288,2327860.3233519574,2437021.1812090194,2495545.4749860205,,,,,,,0.0,0.0
2023-07-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,87967401.1940335,98262079.42373148,93156854.46997392,,,,,,,0.0,0.0
