date,chain,layer,defillama_slug,source,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name,chainId,tvl_min,tvl_last,tvl_mean,distinct_protocol_min,distinct_protocol_last,distinct_protocol_mean,distinct_parent_protocol_min,distinct_parent_protocol_last,distinct_parent_protocol_mean,sum_token_value_usd_flow_sum,sum_token_value_usd_price_change_sum
2020-04-20,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,580027348.1115429,674084749.4483335,615993254.5697042,,,,,,,0.0,0.0
2020-04-27,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,640129120.3731769,699376683.6304488,674722161.1187407,,,,,,,0.0,0.0
2020-05-04,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,706933982.9672999,783340934.2412357,750618874.1792821,,,,,,,0.0,0.0
2020-05-11,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,743179724.1502274,743179724.1502274,767134866.6932114,,,,,,,0.0,0.0
2020-05-18,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,712833947.2930524,747272261.0319349,730398733.3305396,,,,,,,0.0,0.0
2020-05-25,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,93528762.50572006,190331954.04242662,123444647.97326973,,,,,,,0.0,0.0
2020-05-25,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,764345189.5868725,817045137.292358,816335339.022465,,,,,,,0.0,0.0
2020-06-01,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,155663319.24284995,172563686.86263618,169773298.05391154,,,,,,,0.0,0.0
2020-06-01,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,810177160.1228827,920615822.2939676,852215793.5840232,,,,,,,0.0,0.0
2020-06-08,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,161633436.99956155,171518001.17709637,170302041.13886914,,,,,,,0.0,0.0
2020-06-08,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,923294437.3740225,956728353.9496976,949371609.1681157,,,,,,,0.0,0.0
2020-06-15,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,161441403.7051161,161441403.7051161,181463104.01044798,,,,,,,0.0,0.0
2020-06-15,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,913550913.8175256,936124649.2662978,948759791.1528032,,,,,,,0.0,0.0
2020-06-22,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,164156286.3091575,187899259.63191104,183015187.83347854,,,,,,,0.0,0.0
2020-06-22,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,930722134.379651,1480667016.6786563,1206270162.236384,,,,,,,0.0,0.0
2020-06-29,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,185682775.46174863,194508912.840754,193269650.53074136,,,,,,,0.0,0.0
2020-06-29,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,1489163047.4012842,1652076440.2399652,1607298521.5849671,,,,,,,0.0,0.0
2020-07-06,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,184599812.37211168,192510069.3237152,193811425.03790298,,,,,,,0.0,0.0
2020-07-06,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,1639354937.1516714,1865139893.6886737,1756618222.8348458,,,,,,,0.0,0.0
2020-07-13,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,180893280.23879868,180893280.23879868,193013984.55150667,,,,,,,0.0,0.0
2020-07-13,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,1969640595.5360634,2190201434.39816,2093411911.1291587,,,,,,,0.0,0.0
2020-07-20,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,184267001.94621074,192352738.4379789,189113994.61085567,,,,,,,0.0,0.0
2020-07-20,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,2159444215.3656807,2533122958.660288,2274993732.0177035,,,,,,,0.0,0.0
2020-07-27,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,180713111.7112095,190230069.030049,187329079.99413127,,,,,,,0.0,0.0
2020-07-27,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,2736685841.894718,3203812361.545599,3077824558.657555,,,,,,,0.0,0.0
2020-08-03,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,187962784.76253793,188929323.2835589,189590563.68019056,,,,,,,0.0,0.0
2020-08-03,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,3172946981.6226664,3665746562.9427695,3435007950.8416743,,,,,,,0.0,0.0
2020-08-10,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,181623025.88415784,218455337.4663889,194949392.48927212,,,,,,,0.0,0.0
2020-08-10,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,3805405584.0528812,4223388322.460749,4018481058.765232,,,,,,,0.0,0.0
2020-08-17,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,213131863.30130306,258721948.30521825,240844360.49702057,,,,,,,0.0,0.0
2020-08-17,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,4210343511.3400116,5689039635.284404,4820009463.307758,,,,,,,0.0,0.0
2020-08-24,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,247081512.68413353,248640066.73797596,259557901.71621442,,,,,,,0.0,0.0
2020-08-24,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,5888732837.022633,6108188490.546251,6023124245.541465,,,,,,,0.0,0.0
2020-08-31,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,251082742.31942445,416537534.7376189,361350013.9025064,,,,,,,0.0,0.0
2020-08-31,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,6190803204.440951,7719563338.138788,6851815313.536697,,,,,,,0.0,0.0
2020-08-31,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-09-07,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,359787322.4019276,359787322.4019276,398779424.3407937,,,,,,,0.0,0.0
2020-09-07,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,7033854466.790481,7268505875.05447,8055001508.768025,,,,,,,0.0,0.0
2020-09-07,Loopring,L2,protocols/loopring,protocol,False,,,Other EVMs,,,-1,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-09-14,Celo,L1,Celo,chain,False,,,Other EVMs,,,42220,302706615.80672157,302706615.80672157,318659377.5403885,,,,,,,0.0,0.0
2020-09-14,Ethereum,L1,Ethereum,chain,False,,,Other EVMs,,,1,7112332319.928373,7962457319.589595,7668136642.934993,,,,,,,0.0,0.0
