date,tvl,chain,layer,defillama_slug,source,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_price_usd_flow,sum_usd_value_check,is_op_chain,mainnet_chain_id,op_based_version,alignment,chain_name,display_name
2021-07-25 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-25 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-26 00:00:00,652696.6804700001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-26 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-26 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-27 00:00:00,664435.89342,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-27 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-27 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-28 00:00:00,671936.05882,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-28 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-28 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-29 00:00:00,691259.9033700001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-29 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-29 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-30 00:00:00,721627.30007,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-30 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-30 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-07-31 00:00:00,729790.51164,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-07-31 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-07-31 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-01 00:00:00,739679.6031399999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-01 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-01 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-02 00:00:00,755253.3697,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-02 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-02 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-03 00:00:00,762094.00293,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-03 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-03 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-04 00:00:00,838393.62611,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-04 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-04 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-05 00:00:00,860642.08757,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-05 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-05 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-06 00:00:00,872099.1507400001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-06 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-06 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-07 00:00:00,959643.80729,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-07 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-07 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-08 00:00:00,935961.99135,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-08 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-08 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-09 00:00:00,974312.78264,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-09 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-09 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-10 00:00:00,947971.04188,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-10 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-10 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-11 00:00:00,968881.69558,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-11 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-11 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-12 00:00:00,936466.5977200001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-12 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-12 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-13 00:00:00,1005494.20018,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-13 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-13 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-14 00:00:00,980991.74561,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-14 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-14 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-15 00:00:00,993960.14693,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-15 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-15 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-16 00:00:00,977377.33615,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-16 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-16 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-17 00:00:00,909462.73265,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-17 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-17 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-18 00:00:00,923170.7738199999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-18 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-18 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-19 00:00:00,931942.23181,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-19 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-19 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-20 00:00:00,985266.1440399999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-20 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-20 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-21 00:00:00,965337.24276,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-21 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-21 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-22 00:00:00,995283.19427,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-22 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-22 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-23 00:00:00,1020477.46926,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-23 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-23 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-24 00:00:00,975842.8358499999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-24 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-24 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-25 00:00:00,978916.23557,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-25 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-25 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-26 00:00:00,957831.7602400001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-26 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-26 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-27 00:00:00,1013773.64668,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-27 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-27 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-28 00:00:00,1030429.1779600001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-28 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-28 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-29 00:00:00,1025449.7607499999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-29 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-29 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-30 00:00:00,1047057.9389199999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-30 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-30 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-08-31 00:00:00,1077107.23077,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-08-31 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-08-31 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-01 00:00:00,1175946.77785,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-01 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-01 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-02 00:00:00,1169374.1667799999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-02 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-02 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-03 00:00:00,1219272.75929,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-03 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-03 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-04 00:00:00,1206236.85541,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-04 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-04 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-05 00:00:00,1230437.7552299998,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-05 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-05 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-06 00:00:00,1268919.6383,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-06 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-06 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-07 00:00:00,1108782.0781399999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-07 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-07 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-08 00:00:00,1128859.88462,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-08 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-08 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-09 00:00:00,1131469.6710899998,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-09 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-09 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-10 00:00:00,1067340.06969,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-10 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-10 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-11 00:00:00,1091968.5097400001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-11 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-11 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-12 00:00:00,1139693.1519400002,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-12 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-12 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-13 00:00:00,1097208.68291,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-13 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-13 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-14 00:00:00,1136938.9423800001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-14 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-14 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-15 00:00:00,1197356.56834,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-15 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-15 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-16 00:00:00,1209730.8070500002,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-16 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-16 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-17 00:00:00,1167739.8714200002,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-17 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-17 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-18 00:00:00,1185289.1406,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-18 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-18 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-19 00:00:00,1155996.6415199998,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-19 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-19 00:00:00,3666304.25078,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-19 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-20 00:00:00,1035897.36617,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-20 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-20 00:00:00,3492841.70535,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-20 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-21 00:00:00,996860.67235,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-21 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-21 00:00:00,3417644.83888,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-21 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-22 00:00:00,1352177.67678,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-22 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-22 00:00:00,3677966.52584,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-22 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-23 00:00:00,1714232.78976,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-23 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-23 00:00:00,3703751.53048,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-23 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-24 00:00:00,1642318.34112,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-24 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-24 00:00:00,3447194.14971,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-24 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-25 00:00:00,1849798.0470700003,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-25 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-25 00:00:00,3544003.2357,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-25 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-26 00:00:00,1943103.8685299999,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-26 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-26 00:00:00,3720305.28978,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-26 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-27 00:00:00,1886446.9917000001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-27 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-27 00:00:00,3678220.7733,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-27 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-28 00:00:00,1929564.37171,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-28 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-28 00:00:00,3946667.26422,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-28 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-29 00:00:00,2027255.3101000001,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-29 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-29 00:00:00,4488803.55373,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-29 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-09-30 00:00:00,2142594.76844,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-09-30 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-09-30 00:00:00,4842750.91396,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-09-30 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-01 00:00:00,2511671.45607,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-01 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-01 00:00:00,5501752.71799,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-01 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-02 00:00:00,2797656.53198,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-02 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-02 00:00:00,6585324.06111,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-02 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-03 00:00:00,2900435.23317,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-03 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-03 00:00:00,7644542.51468,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-03 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-04 00:00:00,2909610.5046099997,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-04 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-04 00:00:00,8486986.10457,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-04 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-05 00:00:00,3054128.7634500004,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-05 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-05 00:00:00,9583618.79285,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-05 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-06 00:00:00,3190251.00504,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-06 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-06 00:00:00,11434227.73316,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-06 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-07 00:00:00,3176928.73271,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-07 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
2021-10-07 00:00:00,13550084.44565,ImmutableX,L2,protocols/immutablex,protocol,,,,,,False,,,Other EVMs,,
2021-10-07 00:00:00,0.0,Loopring,L2,protocols/loopring,protocol,,,,,,False,,,Other EVMs,,
2021-10-08 00:00:00,3285424.4049,Aztec,L2,protocols/aztec,protocol,,,,,,False,,,Other EVMs,,
2021-10-08 00:00:00,0.0,Dydx,L2,protocols/dydx,protocol,,,,,,False,,,Other EVMs,,
