Team,Contract Address,Contract Num By Creator,Creator Address,Date,Days Since Contract Created,Days Since Creator First Deployed,Median Calldata Gas To W Overhead Per Day T28D,Median Eth Fees To Per Day T28D,Median Num Address Users Trace Growth,Median Num Address Users Trace T28D,Median Num Address Users Tx Growth,Median Num Address Users Tx T28D,Median Num Txs To T28D,Median Num Txs Trace T28D,Median Trace Tx Eth Fees Per Day T28D,Total Calldata Gas To W Overhead Growth,Total Calldata Gas To W Overhead T28D,Total Eth Fees To Growth,Total Eth Fees To T28D,Total Trace Tx Eth Fees Growth,Total Trace Tx Eth Fees T28D,Last Updated
Mummy Finance,0x0ee3fd031d45bdd0e8ef58d5514e2312f5a74a0f,50,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,63,70,0,0.0,-51.0,248,0.0,0,0,1151,1.3549463976674732,-1579519.0,0,-0.17356236479320342,0.0,44.88091273550307,52.15375995691267,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x549851b5f86ded94661b4e970e407d4b2b161559,711,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,3.0,28,0.0,0,0,1788,1.7593536919857113,0.0,0,0.0,0.0,51.31340033982933,52.1186442980165,2023-05-12 18:42:29.815561+00:00
Thales,0x17d8eb2ea0e9d640b97927bfdead5cc83f81a216,262,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,107,528,0,0.0,32.0,131,0.0,0,0,548,1.9894942062253025,0.0,0,0.0,0.0,32.78370611255738,52.08147218858975,2023-05-12 18:42:29.815561+00:00
Chainlink,0xae33e077a02071e62d342e449afd9895b016d541,7,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,451,451,0,0.0,-5.0,25,0.0,0,0,1412,1.527753754708843,0.0,0,0.0,0.0,40.567019396940786,50.52644791702574,2023-05-12 18:42:29.815561+00:00
Chainlink,0x25dd1949cdb81f5fc38841a8abf342c4ef48dbfd,10,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,437,451,0,0.0,-2.0,85,0.0,0,0,1826,1.535010274248261,0.0,0,0.0,0.0,20.034617158999872,50.51453439269174,2023-05-12 18:42:29.815561+00:00
Chainlink,0x8afc1cc622be1cd1644579c9c7ec3fbba6bd02d2,38,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,282,451,0,0.0,1.0,65,0.0,0,0,1602,1.272816242711028,0.0,0,0.0,0.0,21.948566986647513,50.47572047910738,2023-05-12 18:42:29.815561+00:00
,0x8f96f1bbcb6915bcd429fbdbf79f97fe94735d4c,18,0x13201714657f8b211f72c5050aeb146d1fafc890,2023-05-11 00:00:00.000,191,296,0,0.0,-1.0,11,0.0,0,0,3075,1.817700427640104,0.0,0,0.0,0.0,9.615337892603115,49.915557889594524,2023-05-12 18:42:29.815561+00:00
Chainlink,0x89178957e9bd07934d7792ffc0cf39f11c8c2b1f,2,0x473ab11a7b649064ee50b255b5b14dfe284a0373,2023-05-11 00:00:00.000,401,401,0,0.0,-11.0,43,0.0,0,0,1468,1.4359588083409138,0.0,0,0.0,0.0,27.44758026059642,49.59952883549515,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x4b629d0b4dc2a73e1f9163e997f6f384ba20db8a,720,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-11.0,25,0.0,0,0,1560,1.5256994169142337,0.0,0,0.0,0.0,48.457370824908146,49.042325124228825,2023-05-12 18:42:29.815561+00:00
Synthetix,0xe46ef097d2cf6ff95ad172d5da0e65a0de9e2468,335,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,0.0,23,0.0,0,0,75,1.8312998308366022,0.0,0,0.0,0.0,47.629453240521244,48.8363590215029,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9d102d9640ed42bc8c12b090adc100a7de2c61e0,715,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,34,0.0,0,0,1267,1.2481203599511599,0.0,0,0.0,0.0,47.651033930657235,48.70031798976761,2023-05-12 18:42:29.815561+00:00
Celer,0x9d39fc627a6d9d9f8c831c16995b209548cc3401,2,0x1b9dfc56e38b0f92448659c114e2347bd803911c,2023-05-11 00:00:00.000,526,538,8967036,0.626572503587025,67.0,315,12.0,103,401,658,1.0888872513776748,82112760.0,328962636,10.40867318667404,16.488916448777108,21.275652790943596,31.994837305332954,2023-05-12 18:42:29.815561+00:00
Thales,0x2b91c14ce9aa828ed124d12541452a017d8a2148,149,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,311,528,0,0.0,22.0,112,0.0,0,0,522,1.7129460759688555,0.0,0,0.0,0.0,25.82760952324547,48.327902413742436,2023-05-12 18:42:29.815561+00:00
Chainlink,0x13f11f2139c10a48ecd7a6a14d804f90b2cfc89a,14,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,437,451,0,0.0,5.0,64,0.0,0,0,1943,1.5065816896424284,0.0,0,0.0,0.0,28.135733630543207,48.18884959825931,2023-05-12 18:42:29.815561+00:00
Velodrome,0x09236cff45047dbee6b921e00704bed6d6b8cf7e,10,0xc0de1436c4e247f8652476a0b9ff55699801e1d0,2023-05-11 00:00:00.000,344,344,3048412,0.18624381803510742,-581.0,986,-59.0,281,524,2760,1.138800811478838,-17085497.0,170999604,5.756156874952574,10.722144739525818,11.456911052595625,36.887037435898556,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x47b10b765fad4d4f76f34b3c6314b1de89355fab,719,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-7.0,23,0.0,0,0,1465,1.4588871064296598,0.0,0,0.0,0.0,46.82246135562728,47.4254154906535,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9c80ec37c4e4a0000612043c9694c8dd5fde1650,721,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,24,0.0,0,0,1651,1.4958737632743497,0.0,0,0.0,0.0,46.51154522630862,47.40326691224102,2023-05-12 18:42:29.815561+00:00
Chainlink,0xbd92c6c284271c227a1e0bf1786f468b539f51d9,2,0x03863f6ad36f1fcd908517e3c56c6b3fd3f50752,2023-05-11 00:00:00.000,465,465,0,0.0,-1.0,34,0.0,0,0,1398,1.4561030896638802,0.0,0,0.0,0.0,40.12164519193594,47.186150549171984,2023-05-12 18:42:29.815561+00:00
Chainlink,0xf9ecc598293bd5fb4f700aeb5c4fb63b23cfe8aa,4,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,451,451,0,0.0,6.0,50,0.0,0,0,1707,1.3028684083500006,0.0,0,0.0,0.0,33.969990647697,46.42096720390962,2023-05-12 18:42:29.815561+00:00
Chainlink,0x81d9a9056e9af6585010b784df5853a0fdef8b11,2,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,451,451,0,0.0,-2.0,55,0.0,0,0,1764,1.6322458887826512,0.0,0,0.0,0.0,29.06716421649254,45.79105899977488,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xac320f018d2572c1ffc4094d8e4c82d4e067b95c,710,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-5.0,23,0.0,0,0,1584,1.5382525191650396,0.0,0,0.0,0.0,44.995636859853754,45.77553649651481,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9e0d0b02323910e47b42af96ab1ffc4a04f491ce,718,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-4.0,26,0.0,0,0,1487,1.6213971401384564,0.0,0,0.0,0.0,44.84782404372116,45.74026367929143,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x19ba1a78aee6f2c13204076dbb746cab36cd4410,712,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,1.0,34,0.0,0,0,1493,1.5688132011717828,0.0,0,0.0,0.0,44.800705850713896,45.39310737411649,2023-05-12 18:42:29.815561+00:00
Curve,0x78cf256256c8089d68cde634cf7cdefb39286470,18,0x7eeac6cddbd1d0b8af061742d41877d7f707289a,2023-05-11 00:00:00.000,453,479,0,0.0,-284.0,206,0.0,0,0,1220,1.3129532870423715,0.0,0,0.0,0.0,-19.03545499973174,43.98807401796696,2023-05-12 18:42:29.815561+00:00
,0x982fca92d06c355402de28827880ca2f239c1e85,4,0x8efd976d78f2126baaf0622d2c1c4a06afc2ed3d,2023-05-11 00:00:00.000,72,135,0,0.0,0.0,2,0.0,0,0,448,1.5968705445594613,0.0,0,0.0,0.0,26.28777501274045,43.55636796883462,2023-05-12 18:42:29.815561+00:00
Pika Protocol,0x8add31bc901214a37f3bb676cb90ad62b24fd9a5,61,0x80898b704baa55e7e37f1128fc6ae5836661f54a,2023-05-11 00:00:00.000,293,535,8448704,0.5546706224574506,-52.0,110,-52.0,110,694,694,0.9424074675885994,-791784332.0,255505984,-5.435842957454552,15.452402288196664,-14.808229952875909,28.0185705110574,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x5ece025e6c05837d513c6c3c4758ad02a46fcfbe,723,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-13.0,42,0.0,0,0,1445,1.4541908719946064,0.0,0,0.0,0.0,42.90024437005793,43.38028816171258,2023-05-12 18:42:29.815561+00:00
Thales,0xfbffebfa2bf2cf84fdcf77917b358fc59ff5771e,135,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,311,528,0,0.0,70.0,185,0.0,0,0,610,1.588410547431599,0.0,0,0.0,0.0,21.22002791725296,43.215951052054315,2023-05-12 18:42:29.815561+00:00
,0xa175f05d135e9491458c50aea92f3740d56d8cde,30,0x13201714657f8b211f72c5050aeb146d1fafc890,2023-05-11 00:00:00.000,76,296,0,0.0,-1.0,11,0.0,0,0,2864,1.6037951848157934,0.0,0,0.0,0.0,22.738976780595824,41.478371639279345,2023-05-12 18:42:29.815561+00:00
Chainlink,0xe18a4e99f019f92cd72e0c7c05599d76a89296cd,32,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,339,451,0,0.0,-11.0,53,0.0,0,0,1577,1.3497636557715222,0.0,0,0.0,0.0,27.871335076793777,41.31739143454391,2023-05-12 18:42:29.815561+00:00
Velodrome,0x9c7305eb78a432ced5c4d14cac27e8ed569a2e26,8,0xc0de1436c4e247f8652476a0b9ff55699801e1d0,2023-05-11 00:00:00.000,344,344,640084,0.03324198760967023,-141.0,425,-31.0,117,153,1113,0.9126487381347768,-12780769.0,19206076,0.36295129121833913,1.164073625982415,20.652048520476377,39.97786092137414,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xe06d686c4e375db8f1156efba1d3d1d44dc255c3,852,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,1,533,0,0.0,,262,,0,0,18778,21.0893850109889,,0,,0.0,,41.06720335540891,2023-05-12 18:42:29.815561+00:00
Chainlink,0x2dd486f1fa76fd1228a9c818c552c6a92f138453,1,0x473ab11a7b649064ee50b255b5b14dfe284a0373,2023-05-11 00:00:00.000,401,401,0,0.0,-9.0,53,0.0,0,0,1633,1.247329419394779,0.0,0,0.0,0.0,15.244492938989488,40.76701592360739,2023-05-12 18:42:29.815561+00:00
Layer Zero,0xdd69db25f6d620a7bad3023c5d32761d353d3de9,1,0x5e9bf1dd74b4d25b7009af11582f537b08ea3d3c,2023-05-11 00:00:00.000,76,76,793088,0.03585687868688164,1056.0,1863,27.0,127,138,2412,1.3006810596064247,15738440.0,21208144,1.0215679504347568,1.156727209596537,34.825396332931,39.58236347229625,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x3510a980eaf710f843a6d15dae569e89f67a5643,717,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-4.0,26,0.0,0,0,1335,1.4662448446257335,0.0,0,0.0,0.0,39.881454961797075,40.374144501112,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x9c68a67dcf9b30b9a53d7d19cfdafb0e8b2fa686,724,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-2.0,24,0.0,0,0,1423,1.341102308126935,0.0,0,0.0,0.0,39.32198727913924,40.114864394141925,2023-05-12 18:42:29.815561+00:00
,0x454a95c1aa9a676c98b4f073d7099bf45d64c54d,3,0xdcb02bb695306a05f1b947a182f8e1f83ce79f3a,2023-05-11 00:00:00.000,233,233,0,0.0,0.0,3,0.0,0,0,500,1.5497171628427224,0.0,0,0.0,0.0,33.862297533024645,40.04811982795707,2023-05-12 18:42:29.815561+00:00
Thales,0xdf25ce158f7d3e5bb24cb8bed6dd1e043d48c5d6,309,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,51,528,0,0.0,-82.0,185,0.0,0,0,610,1.4731888493459833,0.0,0,0.0,0.0,34.75383926554418,39.62288857507842,2023-05-12 18:42:29.815561+00:00
Chainlink,0x7c56d3650f9acd992b3aa635c04a311c54ad264c,1,0x03863f6ad36f1fcd908517e3c56c6b3fd3f50752,2023-05-11 00:00:00.000,465,465,0,0.0,-1.0,45,0.0,0,0,1563,1.2079672304730265,0.0,0,0.0,0.0,29.21191950310793,39.149838009966516,2023-05-12 18:42:29.815561+00:00
Omniswap,0x2967e7bb9daa5711ac332caf874bd47ef99b3820,8,0x2da7e3a7f21cce79efeb66f3b082196ea0a8b9af,2023-05-11 00:00:00.000,293,293,7798552,0.32432436063406117,9.0,477,30.0,482,575,990,1.2285792365278663,162856843.0,215571920,7.41295271930913,8.696596491323902,24.355749225093412,29.61903911667977,2023-05-12 18:42:29.815561+00:00
Kwenta,0x8234f990b149ae59416dc260305e565e5dafeb54,3,0x39cfca7b389529ac861cbb05add802e5b06e5101,2023-05-11 00:00:00.000,23,23,201016,0.00711550656571487,,365,,52,53,1889,1.532143438752482,,5527200,,0.28526471745448906,,37.81947083194357,2023-05-12 18:42:29.815561+00:00
Chainlink,0x0542bbbfbc26a86ea92d2b7f6da07daf0ca091ed,16,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,437,451,0,0.0,2.0,48,0.0,0,0,1423,1.3313591379315488,0.0,0,0.0,0.0,23.578805565555378,37.90132510174933,2023-05-12 18:42:29.815561+00:00
Sushi,0x8b396ddf906d552b2f98a8e7d743dd58cd0d920f,40,0xf87bc5535602077d340806d71f805ea9907a843d,2023-05-11 00:00:00.000,294,372,5563284,0.3074998207163214,65.0,278,89.0,285,312,641,1.015350860405091,106404892.0,183527588,7.042145868266481,8.90624906247206,19.938783414420826,28.751050526985377,2023-05-12 18:42:29.815561+00:00
,0x20a7f743a84edd0f7414ae607f1cd6d16410384f,6,0xacc066d74a3fd7fafd9149fc18f400c1d085614e,2023-05-11 00:00:00.000,253,293,0,0.0,-1.0,1,0.0,0,0,1874,2.725720176985846,0.0,0,0.0,0.0,-97.4270221948861,37.62258390762413,2023-05-12 18:42:29.815561+00:00
Chainlink,0x5d1345669278128b77af9662c5d6b5e0b2ffd54a,6,0x057c75c9b1072be82ddd90b64501f525a9a300e7,2023-05-11 00:00:00.000,451,451,0,0.0,-5.0,35,0.0,0,0,1453,1.224609263504511,0.0,0,0.0,0.0,27.256319200675993,37.44884198639209,2023-05-12 18:42:29.815561+00:00
Chainlink,0x584f57911b6eedab5503e202f8e193663c9bd3db,26,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,490,493,0,0.0,-260.0,648,0.0,0,0,1783,1.1075662171501728,0.0,0,0.0,0.0,22.206960864967623,37.412810720020026,2023-05-12 18:42:29.815561+00:00
Zeroex (0x),0x23e1fcf553a7db590562f8a47bd76a28e358455e,19,0x60908c4037cbb8f3aa040d9fb668ab36280eb871,2023-05-11 00:00:00.000,505,505,0,0.0,228.0,842,0.0,0,0,1120,1.2673490889875914,0.0,0,0.0,0.0,15.419554917542577,37.26786979842882,2023-05-12 18:42:29.815561+00:00
,0xb717d0dc764c5ffa884f15ef8a18df302d315379,2,0xfd7c118b7b94f3a9b2621414f866bce08a68bd51,2023-05-11 00:00:00.000,14,14,0,0.0,,1,,0,0,932,5.18090587833946,,0,,0.0,,37.2340189115077,2023-05-12 18:42:29.815561+00:00
Openocean,0x1aa298ae7c53d8dafa200ed49608649bfa76a446,14,0x9986ee0c3eea15dcf8642b56179652f9589b95db,2023-05-11 00:00:00.000,189,476,0,0.0,8.0,70,0.0,0,0,86,1.387164330784209,0.0,0,0.0,0.0,27.44828467707684,37.147377147152426,2023-05-12 18:42:29.815561+00:00
Synthetix,0x0a0a22189c8732ca089d6fb6709e65140a446a41,359,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-64.0,23,0.0,0,0,87,1.9944075616467667,0.0,0,0.0,0.0,34.8331468424269,36.88905026292979,2023-05-12 18:42:29.815561+00:00
Reaper Farm,0x875456b73cbc58aa1be98dfe3b0459e0c0bf7b0e,170,0x1e71aee6081f62053123140aacc7a06021d77348,2023-05-11 00:00:00.000,141,311,0,0.0,11.0,207,0.0,0,0,298,1.1735865886620718,0.0,0,0.0,0.0,28.967824919107038,36.595945925912694,2023-05-12 18:42:29.815561+00:00
Kyberswap,0x5f1dddbf348ac2fbe22a163e30f99f9ece3dd50a,3,0x6a6b51fcb0217521601237227fa2e43a95ec06b0,2023-05-11 00:00:00.000,329,329,0,0.0,-94.0,48,0.0,0,0,4010,1.3525410997103717,0.0,0,0.0,0.0,-4.551944936944842,35.864565184167596,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x90f57ae74bc77ab7d0e8329c4cf9919b941c16b7,714,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,-3.0,27,0.0,0,0,1212,1.3119076900889144,0.0,0,0.0,0.0,35.280747869547874,35.66758352318601,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xc6063b8655c7cd45bd26186f17e254d17143ed83,709,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,41,533,0,0.0,2.0,26,0.0,0,0,1318,1.2959513782791854,0.0,0,0.0,0.0,34.65422208812139,35.66627585755731,2023-05-12 18:42:29.815561+00:00
,0x29dd5b0fd935d1c2eea7ca8ac2f9177dd0121512,1,0xb72aa70ad2a33a7858f2a4e323d8851ea5925bc9,2023-05-11 00:00:00.000,76,76,0,0.0,0.0,8,0.0,0,0,670,1.8540270074815581,0.0,0,0.0,0.0,14.409546268980819,35.31504278663739,2023-05-12 18:42:29.815561+00:00
Dhedge,0x5e61a079a178f0e5784107a4963baae0c5a680c6,21,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,526,528,0,0.0,-34.0,64,0.0,0,0,203,1.3636397772170328,0.0,0,0.0,0.0,7.476071558229439,35.11221264004577,2023-05-12 18:42:29.815561+00:00
Dhedge,0x8e5af2cb2d256b818e4929778c3c60da829f495c,247,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,2023-05-11 00:00:00.000,147,528,0,0.0,-34.0,64,0.0,0,0,203,1.3636397772170328,0.0,0,0.0,0.0,7.476071558229428,35.112212640045755,2023-05-12 18:42:29.815561+00:00
Synthetix,0x9f564ffb60945dec03fb8ddef491465dd9b4c9fb,578,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,8,238,0,0.0,,19,,0,0,88,3.8943425556216105,,0,,0.0,,34.84316821522735,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x01e9b35785ef3f7ef2677c371442976bd550f320,16,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-58.0,248,0.0,0,0,449,0.8577460592667455,0.0,0,0.0,0.0,29.95333019029409,34.78452562439938,2023-05-12 18:42:29.815561+00:00
Synthetix,0x33c8daf48c691c54897070c3621fdecc249c7202,411,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,20,,0,0,339,1.6689862720456157,,0,,0.0,,34.5595249160722,2023-05-12 18:42:29.815561+00:00
,0x7637aaeb5bd58269b782726680d83f72c651ae74,1,0x514580e65d55aead40104ca6a9cd5e185ae2e857,2023-05-11 00:00:00.000,321,321,0,0.0,0.0,11,0.0,0,0,1973,1.5574376531143033,0.0,0,0.0,0.0,11.603327502540697,34.34583135122938,2023-05-12 18:42:29.815561+00:00
Layer Zero,0x0a9f824c05a74f577a536a8a0c673183a872dff4,2,0x5e9bf1dd74b4d25b7009af11582f537b08ea3d3c,2023-05-11 00:00:00.000,73,76,10638728,0.5203844151573059,615.0,1709,901.0,1709,1897,1897,0.5203844151573063,238758681.0,312204172,15.010231628274674,16.84605202312136,14.7444150286586,16.6333987434285,2023-05-12 18:42:29.815561+00:00
Biconomy - Hyphen,0x4c5ccff7fa764ce150f07dd9ec9805a7c9260be1,4,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,-247.0,264,0.0,0,0,625,0.8846391936565717,0.0,0,0.0,0.0,17.359036139991755,33.403757207689225,2023-05-12 18:42:29.815561+00:00
Biconomy - Hyphen,0x451f4594e12ac35929a909ce32fc6afd3eb7e50c,2,0xdc0d4bdcc70362cedd23d3997c31528ec1502fc4,2023-05-11 00:00:00.000,332,332,0,0.0,-247.0,264,0.0,0,0,625,0.884639193656571,0.0,0,0.0,0.0,17.35903613999173,33.40375720768921,2023-05-12 18:42:29.815561+00:00
Paraswap,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,1,0xf01121e808f782d7f34e857c27da31ad1f151b39,2023-05-11 00:00:00.000,300,300,4613848,0.28159142201582804,-112.0,405,7.0,265,362,529,0.8104907926223384,16103916.0,156577780,4.479215394249194,8.475824168013295,8.128313690925502,24.826052368234006,2023-05-12 18:42:29.815561+00:00
,0x80a3a041c5e78fbe4aa9a143b5ac7e11f78ab448,58,0xb8802f1a67ba4ccc568f00d9bd8832ce3e3192b0,2023-05-11 00:00:00.000,72,321,0,0.0,0.0,3,-3.0,0,0,683,1.5817717883952425,-114084830.0,181152524,-2.220414335297474,5.55608758928417,8.110737919269337,27.74466502502619,2023-05-12 18:42:29.815561+00:00
Chainlink,0x2fcf37343e916eaed1f1ddaaf84458a359b53877,27,0x83bc3055649f9a829bebeccbc86e090d6a157161,2023-05-11 00:00:00.000,490,493,0,0.0,-260.0,638,0.0,0,0,1590,0.9127289608524212,0.0,0,0.0,0.0,20.39011946177896,32.93224609713443,2023-05-12 18:42:29.815561+00:00
Woofi,0xbeae1b06949d033da628ba3e5af267c3e740494b,54,0x97471c0fdddb5e5cc34cb08cb17961bd3a53f38f,2023-05-11 00:00:00.000,65,345,4068020,0.18945157539107843,282.0,509,323.0,526,599,1253,0.7920863361039372,111388047.0,127879856,7.299947068225475,7.739822456558995,23.348976838332543,25.179262531172462,2023-05-12 18:42:29.815561+00:00
Synthetix,0xc564040630d6929070d85df237fdf60f6bfe4b5f,383,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,,24,,0,0,77,2.188416325910451,,0,,0.0,,32.496809759965046,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0x0ca14d901ffe8461b8196e593083d004993916b8,422,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,274,533,0,0.0,-1.0,22,0.0,0,0,5402,1.269052100209423,0.0,0,0.0,0.0,21.867753137899427,32.07633314293769,2023-05-12 18:42:29.815561+00:00
Perpetual Protocol,0xfd7bb5f6844a43c5469c972640eddfa99597a547,395,0x849a19c0746fb0d335e02dec0d0b3e057e585176,2023-05-11 00:00:00.000,310,533,0,0.0,-1.0,22,0.0,0,0,5402,1.2690521002094237,-68172.0,0,-0.0016112063999324838,0.0,21.867753137899424,32.076333142937685,2023-05-12 18:42:29.815561+00:00
Thales,0x61823ee732849921ec34808563f6cc095f77ecea,307,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,51,528,0,0.0,-4.0,117,0.0,0,0,634,1.642016700810299,0.0,0,0.0,0.0,26.571571427918798,31.919764015280553,2023-05-12 18:42:29.815561+00:00
,0x851875b5eb70031c7ed5aa16912c7a49344c889c,1,0xa58090dd84d143ca90e95b05395e0f116a727714,2023-05-11 00:00:00.000,30,30,0,0.0,,2076,,0,0,7063,2.1950836057426026,,0,,0.0,,31.734490645899317,2023-05-12 18:42:29.815561+00:00
Kwenta,0x920cf626a271321c151d027030d5d08af699456b,8,0xe029c32d412972c5f3d107da6d6ecf8f1c1e788c,2023-05-11 00:00:00.000,183,183,345516,0.012620923421974994,6.0,331,61.0,61,77,597,0.8526100584949001,973654.0,7654264,0.18585664923826611,0.4056886260832107,18.961731017101858,30.599623630307796,2023-05-12 18:42:29.815561+00:00
Reaper Farm,0x1e1bf73db9b278a95c9fe9205759956edea8b6ae,173,0x1e71aee6081f62053123140aacc7a06021d77348,2023-05-11 00:00:00.000,141,311,0,0.0,-8.0,173,0.0,0,0,239,1.0464592622359175,0.0,0,0.0,0.0,22.709629623357973,30.20238028307891,2023-05-12 18:42:29.815561+00:00
Mummy Finance,0x01e77288b38b416f972428d562454fb329350bac,3,0x30b12942912cee5a719edec2dd147224fcc373a0,2023-05-11 00:00:00.000,70,70,0,0.0,-56.0,248,0.0,0,0,447,0.7365135982480912,0.0,0,0.0,0.0,25.529097543454874,29.64393305042579,2023-05-12 18:42:29.815561+00:00
Thales,0x565ce8cf5ae8e2adc6849eecc6c3ba07ba56c4a2,202,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,2023-05-11 00:00:00.000,66,509,0,0.0,7.0,105,0.0,0,0,231,1.4954986873644027,0.0,0,0.0,0.0,20.547391362022967,29.425169528460778,2023-05-12 18:42:29.815561+00:00
,0xf810aae2ad5ab85cf0af6ab961ee955c0c91d8a5,87,0xcb7477d515bb405762922976bb93421246dd993a,2023-05-11 00:00:00.000,139,310,0,0.0,0.0,10,0.0,0,0,644,1.8968021914544544,0.0,0,0.0,0.0,21.482103065370467,29.18068460139224,2023-05-12 18:42:29.815561+00:00
Thales,0x170a5714112daeff20e798b6e92e25b86ea603c1,141,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,2023-05-11 00:00:00.000,311,528,502376,0.020640024536651196,63.0,157,58.0,58,99,302,1.0049801712062691,-1233345.0,11472804,0.2249841821739864,0.5092724003846507,13.270367033706323,28.62200206343383,2023-05-12 18:42:29.815561+00:00
Synthetix,0x0c2ed9b23baf9c5f486e175d406728d3be46d2a6,28,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,203,238,0,0.0,-295.0,523,0.0,0,0,691,0.5942130242845821,0.0,0,0.0,0.0,13.169652812531707,28.045263017481286,2023-05-12 18:42:29.815561+00:00
Synthetix,0x0db1b224c5203fa22cfdfa3f92519d150ad86612,329,0x302d2451d9f47620374b54c521423bf0403916a2,2023-05-11 00:00:00.000,35,238,0,0.0,-5.0,19,0.0,0,0,67,1.2645066954761708,0.0,0,0.0,0.0,27.611529271781492,27.789170047925992,2023-05-12 18:42:29.815561+00:00
