,Contract Address,Contract Num By Creator,Contract Project,Creator Address,Days Since Contract Created,Days Since Creator First Deployed,Dt,Median Calldata Gas To W Overhead Per Day,Median Eth Fees To Per Day,Median Num Address Users Trace,Median Num Address Users Tx,Median Num Txs Trace,Median Num Txs Tx,Median Trace L2 Eth Fees Per Day,Median Trace Tx Eth Fees Per Day,Total Calldata Gas To W Overhead T28D,Total Eth Fees To T28D,Total Trace L2 Eth Fees T28D,Total Trace L2 Gas Used T28D,Total Trace Tx Eth Fees T28D,Last Updated
285,0x8b147a2d4fc3598079c64b8bf9ad2f776786cfed,50,Ethos Reserve,0xe00691e65cd4400c84a174a4c56f20ba43dffd89,41,43,2023-05-09 00:00:00.000,420588,0.0151616703707619,72,72,105,105,0.0001246175686,0.0065928933198783,7927136,0.3281335154952956,0.0026123369334909,2443751985,0.1379604244438443,2023-05-10 21:13:47.048476+00:00
286,0x72fad09e3da8cec0e975bf253c1e5eafdb927fec,7,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,110,0,212,0,0.0001236682593,0.0124639471354157,0,0.0,0.0036466884568204,3552362520,0.4657921870589696,2023-05-10 21:13:47.048476+00:00
287,0x82f962af60e6627d3ea5db5fd7e1a57f7e1ef2b8,353,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,33,236,2023-05-09 00:00:00.000,0,0.0,61,0,209,0,5.550710600000002e-06,0.0324371066180455,0,0.0,8.745007054980475e-05,80644557,0.4537338891613777,2023-05-10 21:13:47.048476+00:00
288,0xc19d58652d6bfc6db6fb3691eda6aa7f3379e4e9,15,Chainlink,0x057c75c9b1072be82ddd90b64501f525a9a300e7,435,449,2023-05-09 00:00:00.000,0,0.0,64,0,1985,0,0.0001207019523792,0.0218956032184106,0,0.0,0.0023279710240885,1427665207,0.4435941737050733,2023-05-10 21:13:47.048476+00:00
289,0x0ea09d97b4084d859328ec4bf8ebcf9ecca26f1d,109,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,92,236,2023-05-09 00:00:00.000,0,0.0,68,0,269,0,8.376494600000003e-06,0.0032626967763633,4993296,0.3819560579235217,0.000198671508362,142343362,0.0611275533004896,2023-05-10 21:13:47.048476+00:00
290,0x167e42a1c7ab4be03764a2222aac57f5f6754411,20,Curve,0x7eeac6cddbd1d0b8af061742d41877d7f707289a,451,477,2023-05-09 00:00:00.000,395712,0.0161027953819564,75,73,83,80,3.635145400000004e-06,0.0026363419522715,10099880,0.3690375413333982,9.1713993182232e-05,91342340,0.0627172435562616,2023-05-10 21:13:47.048476+00:00
291,0x3a31a7e94b30bd92151b4711522f118902977c3c,27,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,36,67,2023-05-09 00:00:00.000,0,0.0,73,0,198,0,0.0005205836141,0.0110978987836955,0,0.0,0.0158377096498465,15591804031,0.4203356646830675,2023-05-10 21:13:47.048476+00:00
292,0x81c9a7b55a4df39a9b7b5f781ec0e53539694873,14,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,67,67,2023-05-09 00:00:00.000,0,0.0,67,0,168,0,3.449158500000001e-06,0.0071800577454676,6775196,0.2434393304298475,7.5358660316146e-05,73623716,0.1706545558889173,2023-05-10 21:13:47.048476+00:00
293,0x73cb180bf0521828d8849bc8cf2b920918e23032,4,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,274,274,2023-05-09 00:00:00.000,0,0.0,144,0,259,0,1.7684487499999993e-06,0.0103829619055227,2067608,0.0621036866780696,0.0001476821107564,47879629,0.3508436282621233,2023-05-10 21:13:47.048476+00:00
294,0xfa27029d4c5943f73312d7fd97deecd7537d7339,18,Hashflow,0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850,211,372,2023-05-09 00:00:00.000,0,0.0,126,0,148,0,3.707768957805001e-06,0.0156689968816743,0,0.0,0.0002407706028367,115100415,0.4080582210526696,2023-05-10 21:13:47.048476+00:00
295,0x5f417a5460590f37df878084abb995bfa6fdc380,55,Pika Protocol,0x80898b704baa55e7e37f1128fc6ae5836661f54a,291,533,2023-05-09 00:00:00.000,0,0.0,111,0,319,0,0.0,0.0128255035520039,0,0.0,0.0,0,0.4010041662770008,2023-05-10 21:13:47.048476+00:00
296,0xac37790ff4abf9483fae2d1f62fc61fe6b8e4789,33,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,470,491,2023-05-09 00:00:00.000,0,0.0,193,0,455,0,0.0,0.0075755787995641,0,0.0,4.207126e-05,9397080,0.3913151019307694,2023-05-10 21:13:47.048476+00:00
297,0xdf25ce158f7d3e5bb24cb8bed6dd1e043d48c5d6,309,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,49,526,2023-05-09 00:00:00.000,0,0.0,199,0,711,0,0.0001225118317427,0.0136119607179596,0,0.0,0.0044827954681771,4323688099,0.381900692886472,2023-05-10 21:13:47.048476+00:00
298,0x1dcf89dfa88363ef33d49dd591b1ee5e84dd0f75,29,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,36,67,2023-05-09 00:00:00.000,0,0.0,61,0,137,0,3.017024951495e-05,0.0053605605490694,0,0.0,0.0027340245973232,2707246192,0.3680208498073118,2023-05-10 21:13:47.048476+00:00
299,0x9b50b06b81f033ca86d70f0a44f30bd7e0155737,166,Beefy Finance,0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,262,319,2023-05-09 00:00:00.000,396824,0.0151187518677267,66,65,83,82,4.733068836934999e-05,0.0030018490938228,6796748,0.3022006326903024,0.0012713160272559,902152335,0.0643743354373767,2023-05-10 21:13:47.048476+00:00
300,0x1064d40bad88574d1bd6c844d1e6bd4c84506172,11,,0x5401fe33559a355638b9b37c9640a04a182feff2,70,235,2023-05-09 00:00:00.000,0,0.0,124,0,498,0,6.315843458949e-05,0.0161750026364056,0,0.0,0.001273689190907,1250854777,0.355682853619425,2023-05-10 21:13:47.048476+00:00
301,0xb79dd08ea68a908a97220c76d19a6aa9cbde4376,3,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,274,274,2023-05-09 00:00:00.000,0,0.0,144,0,259,0,0.0,0.0103829619055227,0,0.0,0.0,0,0.3508436282621233,2023-05-10 21:13:47.048476+00:00
302,0x94a178f2c480d14f8cdda908d173d7a73f779cb7,2,Chainlink,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,427,427,2023-05-09 00:00:00.000,0,0.0,544,0,746,0,9.63982675000002e-06,0.0103633631021562,0,0.0,0.0004130141000086,401786963,0.3485532237624947,2023-05-10 21:13:47.048476+00:00
303,0xe80772eaf6e2e18b651f160bc9158b2a5cafca65,2,Overnight,0x5cb01385d3097b6a189d1ac8ba3364d900666445,274,274,2023-05-09 00:00:00.000,342392,0.0167130266656694,69,67,85,73,4.1540799999999977e-07,0.0004121243520643,9084872,0.3343387206464029,1.0747819268255008e-05,10650782,0.0083358109397898,2023-05-10 21:13:47.048476+00:00
304,0xc4d4500326981eacd020e20a81b1c479c161c7ef,9,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,67,67,2023-05-09 00:00:00.000,0,0.0,61,0,137,0,2.405448820900003e-06,0.0048387827514061,1842236,0.049589425036437,0.000127744606562,126206614,0.2907080700511042,2023-05-10 21:13:47.048476+00:00
305,0x362a26172962bba6c659eae820f21f17bfa41619,29,Slingshot,0x44045fd5d3840fec51b76fb6a87cbcda735a8629,267,523,2023-05-09 00:00:00.000,0,0.0,468,0,659,0,4.6945020499999984e-06,0.0114582177996383,0,0.0,0.0001434512613383,141909651,0.3395291298299999,2023-05-10 21:13:47.048476+00:00
306,0x2f0865133ce3ddb78953fd3b4f6505ef3adb2107,269,Beefy Finance,0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,176,319,2023-05-09 00:00:00.000,0,0.0,77,0,129,0,4.761055064411201e-05,0.0095567299929692,0,0.0,0.0023170021308426,1365966762,0.3295749033010704,2023-05-10 21:13:47.048476+00:00
307,0x8f14546d0b960793180ee355b73fa55041a4a356,23,Chainlink,0x473ab11a7b649064ee50b255b5b14dfe284a0373,46,399,2023-05-09 00:00:00.000,0,0.0,89,0,477,0,4.686040871975001e-06,0.0092191884089947,0,0.0,0.000162500799907,153221016,0.3248236723742901,2023-05-10 21:13:47.048476+00:00
308,0xfbffebfa2bf2cf84fdcf77917b358fc59ff5771e,135,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,309,526,2023-05-09 00:00:00.000,0,0.0,199,0,711,0,2.753851029696e-05,0.0113190148285333,0,0.0,0.0007767954704465,494194191,0.3233066637655987,2023-05-10 21:13:47.048476+00:00
309,0x8e5af2cb2d256b818e4929778c3c60da829f495c,247,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,145,526,2023-05-09 00:00:00.000,0,0.0,80,0,258,0,4.227970319999993e-05,0.0152503172990535,0,0.0,0.0008743195865896,824863860,0.3140289714156005,2023-05-10 21:13:47.048476+00:00
310,0xe0fa08834465ecc36c494f2b6c87b82ab7970413,8,Synapse,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,542,543,2023-05-09 00:00:00.000,0,0.0,109,0,166,0,0.0,0.0162593724749381,0,0.0,0.0,0,0.3092681806963311,2023-05-10 21:13:47.048476+00:00
311,0x8be1893e1d29fcf2b966cdd083efe30dbf78d7f6,408,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,33,236,2023-05-09 00:00:00.000,0,0.0,127,0,257,0,0.0013687695628,0.0142046357744087,0,0.0,0.0803769524024581,20159868550,0.3078238719314039,2023-05-10 21:13:47.048476+00:00
312,0xbce7579e241e5d676c2371dc21891489dacda250,31,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,470,491,2023-05-09 00:00:00.000,0,0.0,174,0,286,0,0.0,0.0054424226828687,0,0.0,4.32788935e-05,9627160,0.3050425524519652,2023-05-10 21:13:47.048476+00:00
313,0xc815db16d4be6ddf2685c201937905abf338f5d7,3,,0x5401fe33559a355638b9b37c9640a04a182feff2,235,235,2023-05-09 00:00:00.000,0,0.0,124,0,487,0,2.83272792334e-06,0.0143956506839477,0,0.0,5.643699852196e-05,55317476,0.3000986781914294,2023-05-10 21:13:47.048476+00:00
314,0x8341f96bd961146023e38ebffe3f2905b1bd9fb6,2,,0x5401fe33559a355638b9b37c9640a04a182feff2,235,235,2023-05-09 00:00:00.000,0,0.0,124,0,487,0,0.0,0.0143956506839477,0,0.0,1.6903952e-06,1681056,0.3000986781914294,2023-05-10 21:13:47.048476+00:00
315,0xe8e0873f12d7e04630989401bc7b54a67e403df9,6,,0x5401fe33559a355638b9b37c9640a04a182feff2,235,235,2023-05-09 00:00:00.000,0,0.0,124,0,487,0,4.616556549928e-06,0.0141947001721535,0,0.0,9.114509815034395e-05,89294731,0.2899972466384526,2023-05-10 21:13:47.048476+00:00
316,0x5e61a079a178f0e5784107a4963baae0c5a680c6,21,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,524,526,2023-05-09 00:00:00.000,0,0.0,80,0,258,0,1.3312843928454989e-05,0.0142497236870338,0,0.0,0.0002893225175951,275269876,0.2884978346462933,2023-05-10 21:13:47.048476+00:00
317,0xbdf50eae568ecef74796ed6022a0d453e8432410,3,Socket,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,456,505,2023-05-09 00:00:00.000,0,0.0,80,0,98,0,6.3043712428e-06,0.0056881402907651,5686388,0.1895543144222697,0.0001037962359699,101434294,0.0859534728062711,2023-05-10 21:13:47.048476+00:00
318,0xc3d5c128a3e5bf60c6fb87a4b644b6a2d8093f55,271,Beefy Finance,0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,173,319,2023-05-09 00:00:00.000,0,0.0,73,0,258,0,0.0014316636728299,0.0088945978076651,0,0.0,0.0408934211075202,38362924495,0.2688294263302191,2023-05-10 21:13:47.048476+00:00
319,0x2113a7d5d203be717083746bc6040c3fb8673389,199,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,64,507,2023-05-09 00:00:00.000,0,0.0,263,0,443,0,0.000260009739651,0.0058095356678901,0,0.0,0.0144292170345955,11088629258,0.2558982406046464,2023-05-10 21:13:47.048476+00:00
320,0x0d110cc7876d73c3c4190324bcf4c59416bbd259,16,Chainlink,0xf663a1d22ec5cec99c4bb404ec3e948895afcd73,95,427,2023-05-09 00:00:00.000,0,0.0,66,0,149,0,0.0,0.0100362496179634,0,0.0,4.177019e-05,7371210,0.2536517847329456,2023-05-10 21:13:47.048476+00:00
321,0x236931e351d8b7cc9686e9b9adfea630b05b6062,45,Ethos Reserve,0xe00691e65cd4400c84a174a4c56f20ba43dffd89,41,43,2023-05-09 00:00:00.000,0,0.0,92,0,197,0,0.0,0.0098307358907246,0,0.0,0.0,0,0.2493038927383822,2023-05-10 21:13:47.048476+00:00
322,0x78136ef4bdcbdabb8d7aa09a33c3c16ca6381910,83,Pika Protocol,0x80898b704baa55e7e37f1128fc6ae5836661f54a,249,533,2023-05-09 00:00:00.000,0,0.0,95,0,133,0,2.1087790399999977e-05,0.0071257183225567,2194676,0.0689121789597681,0.0005333297352142,528361790,0.1791876328042103,2023-05-10 21:13:47.048476+00:00
323,0xb3ac95152e9ab64f8f2bbae4f0024a6c01cddda5,12,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,117,0,248,0,1.1578276026512e-05,0.0078166386938542,0,0.0,0.0003331892342044,324539967,0.2433241844392391,2023-05-10 21:13:47.048476+00:00
324,0x340759c8346a1e6ed92035fb8b6ec57ce1d82c2c,7,Gelato,0xcdf41a135c65d0013393b3793f92b4faf31032d0,371,377,2023-05-09 00:00:00.000,0,0.0,124,0,498,0,2.862119879414999e-06,0.0108287832010363,0,0.0,6.048033519619899e-05,59406369,0.2409135611815404,2023-05-10 21:13:47.048476+00:00
325,0x565ce8cf5ae8e2adc6849eecc6c3ba07ba56c4a2,202,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,64,507,2023-05-09 00:00:00.000,0,0.0,108,0,246,0,0.0008782337554032,0.0110151125999817,0,0.0,0.0201760160684882,9621639812,0.2398509585246535,2023-05-10 21:13:47.048476+00:00
326,0x939c11c596b851447e5220584d37f12854ba02ae,58,Pika Protocol,0x80898b704baa55e7e37f1128fc6ae5836661f54a,291,533,2023-05-09 00:00:00.000,0,0.0,92,0,125,0,1.42365245e-05,0.0069438651051837,1830364,0.0582294125589391,0.000357041673128,352789664,0.1784309284576936,2023-05-10 21:13:47.048476+00:00
327,0x979afeadd8d896f91e382d64eca44ec9c22d276c,25,Zkbridge,0x15051107651f3420144d3a2412d49402c2fac3c0,41,50,2023-05-09 00:00:00.000,0,0.0,129,0,131,0,0.0,0.0131678592726869,0,0.0,4.2934e-08,42934,0.2353840499090961,2023-05-10 21:13:47.048476+00:00
328,0xe9ad444cf80e1d6ba062a2dd6f53b740b5f0aa14,3,Zkbridge,0x15051107651f3420144d3a2412d49402c2fac3c0,50,50,2023-05-09 00:00:00.000,0,0.0,128,0,130,0,0.0,0.0131678592726869,0,0.0,0.0,0,0.2335572613890784,2023-05-10 21:13:47.048476+00:00
329,0x62bb4fc73094c83b5e952c2180b23fa7054954c4,4,Pooltogether,0x4d40eb12430a57965cee3015348d490c6156df20,306,306,2023-05-09 00:00:00.000,0,0.0,167,0,187,0,0.0,0.0071392083770311,0,0.0,0.0,0,0.2266720338220973,2023-05-10 21:13:47.048476+00:00
330,0xecef79e109e997bca29c1c0897ec9d7b03647f5e,34,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,470,491,2023-05-09 00:00:00.000,0,0.0,191,0,446,0,1.587839273189399e-05,0.0066467743929411,0,0.0,0.0005419904354603,154645887,0.2245903859437675,2023-05-10 21:13:47.048476+00:00
331,0x47536f17f4ff30e64a96a7555826b8f9e66ec468,73,Multichain,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,68,540,2023-05-09 00:00:00.000,0,0.0,65,0,131,0,0.0,0.0066021280396448,0,0.0,0.0,0,0.2229164478502968,2023-05-10 21:13:47.048476+00:00
332,0x6ba8eb350c72a665b841da90f03401539e7d765f,4,Kwenta,0x39cfca7b389529ac861cbb05add802e5b06e5101,21,21,2023-05-09 00:00:00.000,0,0.0,275,0,844,0,3.817464247534999e-06,0.0093222399953753,0,0.0,9.287856782156397e-05,77745008,0.2186903675968112,2023-05-10 21:13:47.048476+00:00
333,0xeb03440702bb6de23c63ad1c5a24598433f59f86,15,Socket,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,309,505,2023-05-09 00:00:00.000,0,0.0,109,0,113,0,6.910681511284997e-06,0.0074684018867437,0,0.0,0.0001858583492238,185276271,0.2141581450107252,2023-05-10 21:13:47.048476+00:00
334,0xf4eebdd0704021ef2a6bbe993fdf93030cd784b4,109,Synthetix,0xde910777c787903f78c89e7a0bf7f4c435cbb1fe,360,480,2023-05-09 00:00:00.000,0,0.0,531,0,710,0,1.468479745236402e-05,0.0048899357358141,734408,0.0436938345660495,0.0005467643444927,540142081,0.1698008378376629,2023-05-10 21:13:47.048476+00:00
335,0x69cc4951d587d11577f16ca9b7d0e9d2745b27cb,396,Synthetix,0x302d2451d9f47620374b54c521423bf0403916a2,33,236,2023-05-09 00:00:00.000,0,0.0,103,0,198,0,0.0008390747702361,0.0109759204052646,0,0.0,0.0145178943410893,13699177925,0.2120898638495889,2023-05-10 21:13:47.048476+00:00
336,0x01e77288b38b416f972428d562454fb329350bac,3,Mummy Finance,0x30b12942912cee5a719edec2dd147224fcc373a0,68,68,2023-05-09 00:00:00.000,0,0.0,257,0,466,0,0.0,0.0059317339082495,0,0.0,0.0,0,0.2114298397390327,2023-05-10 21:13:47.048476+00:00
337,0xf6da0e129fdc6e8fda49d8b2b33a6d4ba43c677b,30,Exactly,0xe61bdef3fff4c3cf7a07996dcb8802b5c85b665a,36,67,2023-05-09 00:00:00.000,0,0.0,67,0,168,0,5.6060735650000005e-05,0.0089432874513958,0,0.0,0.0012265715631677,1197463888,0.2070995759889166,2023-05-10 21:13:47.048476+00:00
338,0x8c0ef71b6ffb7786db4b4b00ed2503c8896e6038,9,Quix,0x1a3daa6f487a480c1ad312b90fd0244871940b66,287,375,2023-05-09 00:00:00.000,0,0.0,59,0,89,0,0.0,0.0125527077747339,0,0.0,0.0,0,0.206836715695105,2023-05-10 21:13:47.048476+00:00
339,0x5d9102d6a0734fc6731a958a685de18101d98357,11,Quix,0x1a3daa6f487a480c1ad312b90fd0244871940b66,287,375,2023-05-09 00:00:00.000,0,0.0,59,0,89,0,6.553746000000006e-07,0.0125527077747339,0,0.0,9.953866300000003e-06,9942480,0.2068367156951049,2023-05-10 21:13:47.048476+00:00
340,0x47e136cf4a96e1afa72e19022f9699bbaa1be60e,10,Socket,0x5fd7d0d6b91cc4787bcb86ca47e0bd4ea0346d34,330,505,2023-05-09 00:00:00.000,0,0.0,70,0,78,0,1.555272900000002e-06,0.0104975655905062,0,0.0,3.128923701092705e-05,31085595,0.2052856554875017,2023-05-10 21:13:47.048476+00:00
341,0x7ba95ca22c2da423924088d72a0825f6e9eabc92,101,Polynomial Protocol,0x9f76043b23125024ce5f0fb4ae707482107dd2a8,91,406,2023-05-09 00:00:00.000,0,0.0,108,0,305,0,3.83489922795e-06,0.0057104020773162,0,0.0,0.0001601315418042,122134284,0.194952879352255,2023-05-10 21:13:47.048476+00:00
342,0x4ab5bca031ae92bf05decfffd9013426b495056a,248,Dhedge,0xef31d75a2f85cfdd9032158a2ceb773c84d79192,145,526,2023-05-09 00:00:00.000,0,0.0,80,0,248,0,0.0002811600679725,0.0091649605229533,0,0.0,0.0062511089608427,5975080335,0.1941069349946714,2023-05-10 21:13:47.048476+00:00
343,0x4f1f0665ef05eb734d2a19ebf9948aabef898e7d,263,Thales,0x9841484a4a6c0b61c4eea71376d76453fd05ec9c,105,526,2023-05-09 00:00:00.000,0,0.0,133,0,402,0,6.916968058928801e-05,0.0059852803866065,0,0.0,0.0019954451791567,1098936572,0.1930710023402708,2023-05-10 21:13:47.048476+00:00
344,0x8d0db2bd9111e35554b8152e172451c80dff22b7,67,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,79,226,2023-05-09 00:00:00.000,0,0.0,98,0,190,0,3.066220559999999e-05,0.0057952535153477,0,0.0,0.0008232526199209,738735528,0.1897585375198755,2023-05-10 21:13:47.048476+00:00
345,0x121ab82b49b2bc4c7901ca46b8277962b4350204,37,Synapse,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,537,543,2023-05-09 00:00:00.000,0,0.0,92,0,128,0,5.161230100000001e-07,0.0072209318834012,0,0.0,1.441855775434802e-05,14056077,0.189087013080891,2023-05-10 21:13:47.048476+00:00
346,0x3417e54a51924c225330f8770514ad5560b9098d,1,Redkoin,0xa63e6102719a36562860a804f9020018c1683c7a,202,202,2023-05-09 00:00:00.000,0,0.0,59,0,445,0,0.0,0.0091931510139176,0,0.0,0.0,0,0.1871910082971117,2023-05-10 21:13:47.048476+00:00
347,0x2cdcce2b00978bc8788f4c7db8216f09f5d33df1,7,Paraswap,0xf01121e808f782d7f34e857c27da31ad1f151b39,298,298,2023-05-09 00:00:00.000,0,0.0,120,0,123,0,2.448764e-07,0.0068493198964711,0,0.0,6.711843149134005e-06,6595172,0.1789574748138108,2023-05-10 21:13:47.048476+00:00
348,0xabc61f92c372fc440d6b39513afde6f081749f6d,171,Reaper Farm,0x1e71aee6081f62053123140aacc7a06021d77348,139,309,2023-05-09 00:00:00.000,0,0.0,239,0,318,0,1.0613522239745957e-05,0.006157038580276,0,0.0,0.0003901074436769,151422205,0.1778345716237375,2023-05-10 21:13:47.048476+00:00
349,0xf7b5965f5c117eb1b5450187c9dcfccc3c317e8e,38,Sonne Finance,0xfb59ce8986943163f14c590755b29db2998f2322,223,226,2023-05-09 00:00:00.000,0,0.0,84,0,160,0,2.3146683199999996e-05,0.0054767524573923,0,0.0,0.0006106239939971,589837867,0.1767054777489995,2023-05-10 21:13:47.048476+00:00
350,0xe726586f11bfb7856d4c52c77cdc5ff333953e15,172,Reaper Farm,0x1e71aee6081f62053123140aacc7a06021d77348,139,309,2023-05-09 00:00:00.000,0,0.0,239,0,318,0,6.757787389670008e-06,0.0060873867925749,0,0.0,0.0002297952945254,46773594,0.1761219727385799,2023-05-10 21:13:47.048476+00:00
351,0xfb6527ba5700b1d8ed135469b15bf8264aeb8335,118,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,216,507,2023-05-09 00:00:00.000,0,0.0,78,0,131,0,1.0125616451960008e-05,0.0046394536981588,0,0.0,0.0004377214118845,411442681,0.1659145010534394,2023-05-10 21:13:47.048476+00:00
352,0x7f8face1fba2901cb46f8a87a9e1717ecb215210,13,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,116,0,229,0,2.0114204e-06,0.0049087198925965,0,0.0,6.157438769258e-05,60426228,0.1654060897488693,2023-05-10 21:13:47.048476+00:00
353,0x88483b3e3b4dd7cedb8efcef81f6dc9adb6292d5,50,Connext,0xade09131c6f43fe22c2cbabb759636c43cfc181e,139,200,2023-05-09 00:00:00.000,0,0.0,79,0,122,0,1.617707579999998e-06,0.0072243425480727,0,0.0,0.0005646556480784,32710054,0.163318750190624,2023-05-10 21:13:47.048476+00:00
354,0xcdaa51fa12ac485153f5b74f7ba8ed12b673ebfc,215,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,55,507,2023-05-09 00:00:00.000,0,0.0,210,0,435,0,0.0087169038901238,0.0114475106556688,0,0.0,0.1210938274249209,67777548016,0.1615311327338764,2023-05-10 21:13:47.048476+00:00
355,0x161c7bfef0eb6c0618881249871d1363330242cf,18,Slingshot,0x44045fd5d3840fec51b76fb6a87cbcda735a8629,384,523,2023-05-09 00:00:00.000,0,0.0,102,0,119,0,1.8870689999999988e-06,0.0072834732281613,0,0.0,3.683915530794397e-05,36094350,0.1614914729328898,2023-05-10 21:13:47.048476+00:00
356,0x16419058f15a86795933f78dc624b384d09e3a4e,25,Stargate Finance,0x1d7c6783328c145393e84fb47a7f7c548f5ee28d,294,418,2023-05-09 00:00:00.000,0,0.0,342,0,388,0,0.0,0.0058451653509247,0,0.0,0.0,0,0.1606423184771333,2023-05-10 21:13:47.048476+00:00
357,0xe27bff97ce92c3e1ff7aa9f86781fdd6d48f5ee9,13,Synapse,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,542,543,2023-05-09 00:00:00.000,0,0.0,127,0,205,0,2.6569684400000047e-06,0.0051183519229914,0,0.0,7.713139974686395e-05,71770095,0.1597920901170824,2023-05-10 21:13:47.048476+00:00
358,0x9425b96462b1940e7563cd765464300f6a774805,59,Ethos Reserve,0xe00691e65cd4400c84a174a4c56f20ba43dffd89,41,43,2023-05-09 00:00:00.000,0,0.0,69,0,100,0,1.26928486e-05,0.0054491063707162,2163956,0.0738256040634945,0.0002068654145992,192446796,0.0854907170990127,2023-05-10 21:13:47.048476+00:00
359,0xa8fbb95cac84b94a54a2bd41ca130cb46dd24349,194,Thales,0x8314125c8b68af2afd0d151eb4a551e88128a2ae,85,507,2023-05-09 00:00:00.000,0,0.0,76,0,128,0,0.0008999095802,0.0072075778877415,0,0.0,0.0222204024322783,21833582078,0.1592466069442802,2023-05-10 21:13:47.048476+00:00
360,0x7ef7560789ee2cb301ec38c3c8b91ba8a94cd1e4,42,Synapse,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,446,543,2023-05-09 00:00:00.000,0,0.0,66,0,143,0,4.553814393000033e-05,0.0073677270666474,0,0.0,0.0008156822443574,759047850,0.1586070704264991,2023-05-10 21:13:47.048476+00:00
361,0x7ecc9d0ee071c7b86d0ae2101231a3615564009e,21,Reaper Farm,0x3b410908e71ee04e7de2a87f8f9003afe6c1c7ce,229,284,2023-05-09 00:00:00.000,0,0.0,126,0,164,0,3.701244575680006e-06,0.0079006933236696,0,0.0,0.0001063459065975,49654440,0.1578946205366654,2023-05-10 21:13:47.048476+00:00
362,0xb54a8709a96d045454e735328437cc0b0a884077,174,Reaper Farm,0x1e71aee6081f62053123140aacc7a06021d77348,139,309,2023-05-09 00:00:00.000,0,0.0,222,0,292,0,1.2447809984669947e-05,0.0055270941904021,0,0.0,0.0003704244660762,167440931,0.1551619958907533,2023-05-10 21:13:47.048476+00:00
363,0x5c8765f08aec9f117b58b83834ca45c948a59ab1,175,Reaper Farm,0x1e71aee6081f62053123140aacc7a06021d77348,139,309,2023-05-09 00:00:00.000,0,0.0,222,0,292,0,6.50542429197e-06,0.0054990012924475,0,0.0,0.0002250300826873,42386196,0.1534506270991129,2023-05-10 21:13:47.048476+00:00
364,0x8dba75e83da73cc766a7e5a0ee71f656bab470d6,32,Chainlink,0x83bc3055649f9a829bebeccbc86e090d6a157161,470,491,2023-05-09 00:00:00.000,0,0.0,171,0,284,0,8.170220130467997e-06,0.004744916520691,0,0.0,0.0002874398659539,87926051,0.1517777194127534,2023-05-10 21:13:47.048476+00:00
365,0xf5cef9011c259574797f381caceffc0178355daa,25,Slingshot,0x44045fd5d3840fec51b76fb6a87cbcda735a8629,273,523,2023-05-09 00:00:00.000,0,0.0,105,0,133,0,1.952075250000001e-06,0.0063140686421726,0,0.0,4.090708485216901e-05,40652553,0.1426711341010131,2023-05-10 21:13:47.048476+00:00
366,0x389ee3f9a95f5cb73b50d138679b3f21883dac37,14,Granary,0xe027880ceb8114f2e367211df977899d00e66138,348,348,2023-05-09 00:00:00.000,0,0.0,110,0,211,0,0.0,0.0041820583957218,0,0.0,0.0,0,0.1383799544414103,2023-05-10 21:13:47.048476+00:00
