date,round,application_name,amount_op,amount_usd_equiv,oso_project_slug,application_url
2025-10-10,retrofunding_s8_devtooling,Viem: TypeScript Interface for Ethereum,25000.0,12500.0,wevm,https://atlas.optimism.io/project/0x6bd057da522918a4675396313ae33a2f2788a1ceeb3bd7ae228015e3eb317a7d
2025-10-10,retrofunding_s8_devtooling,Vscode Solidity Extension,398.99,199.495,vscode-solidity,https://atlas.optimism.io/project/0x819775803938d78eaa95809971ce94cae6a54b4df58505fa36153ffa1d55e12c
2025-10-10,retrofunding_s8_devtooling,Vyper,6948.58,3474.29,vyperlang,https://atlas.optimism.io/project/0x9ca1f7b0e0d10d3bd2619e51a54f2e4175e029c87a2944cf1ebc89164ba77ea0
2025-10-10,retrofunding_s8_devtooling,Wagmi: Reactive primitives for Ethereum apps ,25000.0,12500.0,wevm,https://atlas.optimism.io/project/0xc0615947773148cbc340b175fb9afc98dbb4e0acd31d018b1ee41a5538785abf
2025-10-10,retrofunding_s8_devtooling,WhatsABI,6909.52,3454.76,whatsabi-shazow,https://atlas.optimism.io/project/0xabdfa10e699db5127100da1dd2403692afe8d86e793d57780f1c7e93437a73a0
2025-10-10,retrofunding_s8_devtooling,alloy,7923.92,3961.96,alloy-rs,https://atlas.optimism.io/project/0x56ce7cbc27852a8d8ef5869dc9033a215c8893f799468f61527dacb9f92be790
2025-10-10,retrofunding_s8_devtooling,bulloak,1323.82,661.91,bulloak-alexfertel,https://atlas.optimism.io/project/0x740bebbc731ec56dcc17c7d429656220a73960022c3809edf324bd8120285722
2025-10-10,retrofunding_s8_devtooling,eRPC,7190.96,3595.48,erpc,https://atlas.optimism.io/project/0x1e7a1f9763d25b6844567a7133b1005ef6ed785642a75229acf1b9b25202a5f3
2025-10-10,retrofunding_s8_devtooling,ethereum-bloom-filters,4020.97,2010.485,ethereum-bloom-filters-joshstevens19,https://atlas.optimism.io/project/0x4c9626843c4e3f3c96d80b0ec6b1d10b7682fc9b6d67ab61ece5a87648535b1f
2025-10-10,retrofunding_s8_devtooling,ethereum-multicall,6190.68,3095.34,ethereum-multicall-joshstevens19,https://atlas.optimism.io/project/0x37fe5886f4c77d5a5cb947deff90158c045a5d207572763187748ac4dd4bd9b9
2025-10-10,retrofunding_s8_devtooling,ethers-multicall-provider,2959.84,1479.92,ethers-multicall-provider-rubilmax,https://atlas.optimism.io/project/0xf46bb7a4597826d57ce9ef1579b7a11079dccfd8510770ad64b2e5a801d8ff27
2025-10-10,retrofunding_s8_devtooling,evmc,295.09,147.545,evmc-joshstevens19,https://atlas.optimism.io/project/0xf4f7d13f2ac3c9805998d8540950883b872d7c5d7c81d6254dde8655af690b2a
2025-10-10,retrofunding_s8_devtooling,foundry-gas-diff,317.0,158.5,foundry-gas-diff-rubilmax,https://atlas.optimism.io/project/0xb024f6abfa79f7eb7af334f56015509bb70355709991d31bc689c7bea3250f7e
2025-10-10,retrofunding_s8_devtooling,foundry-storage-check,373.36,186.68,foundry-storage-check-rubilmax,https://atlas.optimism.io/project/0xfeafe16f8c1a25aebe754f3653340a17943a483a3e389464e44cf14613e210f0
2025-10-10,retrofunding_s8_devtooling,hardhat-gas-reporter,7148.87,3574.435,hardhat-gas-reporter-cgewecke,https://atlas.optimism.io/project/0xc2d8139cd61ddc75689610ee0cca0fe37ba8bec3270beb6aac6eac91c6256f60
2025-10-10,retrofunding_s8_devtooling,hevm,468.06,234.03,hevm-ethereum,https://atlas.optimism.io/project/0x2c97e213fef2bd3f30a71edf6ed48232640368d0083dc0a134a1b59391639bde
2025-10-10,retrofunding_s8_devtooling,js-libp2p,3046.96,1523.48,libp2p,https://atlas.optimism.io/project/0x5a7e7c7acb21521e99021d746740b368801cbfe531301e50bdbaafdc24a0aac5
2025-10-10,retrofunding_s8_devtooling,keccak256js,3727.48,1863.74,keccak256js,https://atlas.optimism.io/project/0x48220ef1d103189cd918e9290db4c4b99b463ae2817fb5ef0cc54556a7961b6f
2025-10-10,retrofunding_s8_devtooling,noble cryptography,7339.66,3669.83,paulmillr,https://atlas.optimism.io/project/0x62d9a8a3b602c688610abfbe3965e04ca0d19c5c506f40e79cd185cb501d2018
2025-10-10,retrofunding_s8_devtooling,rindexer,4923.12,2461.56,rindexer-joshstevens19,https://atlas.optimism.io/project/0x97525ec91080ddd917eaccabf9d383cf70a2f78839ab21eeabe1687e312f2132
2025-10-10,retrofunding_s8_devtooling,rotki,5010.56,2505.28,rotki,https://atlas.optimism.io/project/0xc0ad090a80d748c19dce84d17f85d7b0016daa1c35f72ada2d92f469f8a77067
2025-10-10,retrofunding_s8_devtooling,solidity-coverage,11978.88,5989.44,solidity-coverage-sc-forks,https://atlas.optimism.io/project/0x2bb095e1f297c71da8bd4ee15097abad3b99e299fe14cd6aa704df3f36d0ae22
2025-10-10,retrofunding_s8_devtooling,thirdweb,4883.56,2441.78,third-web,https://atlas.optimism.io/project/0xc6052138bbdae5976fa2866f46b0537182d4126c4bb97485738d1b43f2276134
2025-10-10,retrofunding_s8_devtooling,web3.py,10364.53,5182.265,web3py-ethereum,https://atlas.optimism.io/project/0xebe03c3d6d33cad60124b9b05ef6e2ff056293a1de3c5fa51dfbb90c86c14bf7
2025-10-10,retrofunding_s8_devtooling,xdeployer,2723.46,1361.73,xdeployer,https://atlas.optimism.io/project/0x537097f27d55cb52d39b95c3ed65076349ab68aac48051d742d715456e0884d8
2025-10-10,retrofunding_s8_devtooling,🏗️  Scaffold-ETH 2,11851.05,5925.525,buidlguidl,https://atlas.optimism.io/project/0x154a42e5ca88d7c2732fda74d6eb611057fc88dbe6f0ff3aae7b89c2cd1666ab
2025-10-10,retrofunding_s8_devtooling,🐍 snekmate,4133.46,2066.73,snekmate,https://atlas.optimism.io/project/0x50159544ec22884b777a997a625c75bb02e55b1dc8934aad3b78678e7c11d039
2025-10-10,retrofunding_s8_onchain_builders,AION,1312.3,656.15,world-mini-app-aion,https://atlas.optimism.io/project/0x12721a0927c5d0598380e718e69c7f3395cc7b8847da42ac384af9c59efd025d
2025-10-10,retrofunding_s8_onchain_builders,Account Abstraction - ERC-4337,5000.0,2500.0,eth-infinitism-account-abstraction,https://atlas.optimism.io/project/0xb98778ca9ff41446e2bc304f7b5d27f0fa7c2bcd11df19e22d1352c06698a1f6
2025-10-10,retrofunding_s8_onchain_builders,Across Protocol,1968.15,984.075,across,https://atlas.optimism.io/project/0x72723e07fe409557489a6643b43d9493a94c10ba68230b0527f01834cb6a550f
2025-10-10,retrofunding_s8_onchain_builders,Arcadia Finance ,254.18,127.09,arcadia-finance,https://atlas.optimism.io/project/0xdd35cc4641c3c35bee5782fc0442b2a1b88a058ec0a7b90ba32c70347e4e9194
2025-10-10,retrofunding_s8_onchain_builders,Arkada,1196.13,598.065,,https://atlas.optimism.io/project/0x5962ef9e4955bc4cd4c6ed080c55879be9ee2dddb1b7cd37d72182a142dc9eab
2025-10-10,retrofunding_s8_onchain_builders,Arrows,467.57,233.785,,https://atlas.optimism.io/project/0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898
2025-10-10,retrofunding_s8_onchain_builders,Avantis ,3500.07,1750.035,avantis-labs,https://atlas.optimism.io/project/0x6371518c95cfa543514e01a77d470c695fac36691cffa3a45e992b2c0cc6ba72
2025-10-10,retrofunding_s8_onchain_builders,BMX,219.14,109.57,morphex-labs,https://atlas.optimism.io/project/0xe5c133e05956a3939b9a78f4ad5d0a897a027da60a7d5e1b6276a2266211f69f
2025-10-10,retrofunding_s8_onchain_builders,BSX,213.04,106.52,bsx-exchange,https://atlas.optimism.io/project/0xc938557155993da8f33857e52d7deb04421d1bb341fc24216563aae64fe32d36
2025-10-10,retrofunding_s8_onchain_builders,BaseSwap ,944.51,472.255,baseswapfi,https://atlas.optimism.io/project/0xca3f26e1c876e821d2384a5cb699c6be494f9810301c2e2be49c232656262642
2025-10-10,retrofunding_s8_onchain_builders,Basepaint,1742.12,871.06,basepaint,https://atlas.optimism.io/project/0xc0901c8f9503f0bf91a1cca0c6c90e55af8719cc2237fb4a0bf0770b307cbd11
2025-10-10,retrofunding_s8_onchain_builders,Beefy,356.53,178.265,beefy-finance,https://atlas.optimism.io/project/0x30769523b16315b6404ce3c6dbaf610028acdf3133dca8a4d427e0d19d3628c9
2025-10-10,retrofunding_s8_onchain_builders,BitMaster,1194.76,597.38,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x79e3ed10841da009fbbaef5ac13c27022dd35e95ac5c02bae078775981a9aaa0
2025-10-10,retrofunding_s8_onchain_builders,Brahma,1307.36,653.68,brahma,https://atlas.optimism.io/project/0xc66e357ad67e63954cd1eb79da4d507d8800518f06c82e423e93e8771e7b8d13
2025-10-10,retrofunding_s8_onchain_builders,Cash Convert,2540.42,1270.21,kids-table-inc,https://atlas.optimism.io/project/0x2bdfa034cf1e853db8ed4b30531270c7a62d66550cd23383819e816abb234f0a
2025-10-10,retrofunding_s8_onchain_builders,Coop Records,327.4,163.7,coop-records,https://atlas.optimism.io/project/0x0b06e685eab9c4fee7d93ca54e1c02281e2be560bfc54f43fa738961fa2ce4c1
2025-10-10,retrofunding_s8_onchain_builders,CreateX,1418.4,709.2,createx,https://atlas.optimism.io/project/0x0008577196fa6ec286440b418e2f6305fc10e62ce759625d826be272ee6b45a3
2025-10-10,retrofunding_s8_onchain_builders,Credit,1483.33,741.665,world-mini-app-credit,https://atlas.optimism.io/project/0x08447636de20816960f0427a65677df5571d503f09235b2bec37f7dd5c28161d
2025-10-10,retrofunding_s8_onchain_builders,DAOBase,517.97,258.985,daobase-ai,https://atlas.optimism.io/project/0x76596da0afbf2980ce80e6238c974495fbe52f5c29ec38893dcfdacd5378eaa3
2025-10-10,retrofunding_s8_onchain_builders,DIAMANTE,2355.92,1177.96,,https://atlas.optimism.io/project/0xc7104d126ffe628630e89f455711ef296175069fffb1f9c0e85b396ee1d23f27
2025-10-10,retrofunding_s8_onchain_builders,DICE MAXx6,211.65,105.825,,https://atlas.optimism.io/project/0x22f19557b1142eeed40eceffa2e5b31fb8393ca57dafb3454035a71c613b5ce1
2025-10-10,retrofunding_s8_onchain_builders,DNA Token,1237.34,618.67,dnatokenio,https://atlas.optimism.io/project/0xdafc4d2a060c7d08913ceb05b19c4fe7fb6d93a7f5f1142642be939be16bf6e9
2025-10-10,retrofunding_s8_onchain_builders,DackieSwap,310.53,155.265,dackieswap,https://atlas.optimism.io/project/0x18e7582de42dd9a7fd2cb69fb6566b8bcb3e86b936b229b0c5af78fa1de791a4
2025-10-10,retrofunding_s8_onchain_builders,Daimo Pay,543.12,271.56,daimo-pay,https://atlas.optimism.io/project/0xc850d11fe786d1168bfeda108721101427dd5425d9d9e6595c35573f7616e940
2025-10-10,retrofunding_s8_onchain_builders,Dalgona,656.8,328.4,,https://atlas.optimism.io/project/0x1f998a77880db01b4938b7fa84fc2f6577fee032fd0a55393406e665d7f3a9e1
2025-10-10,retrofunding_s8_onchain_builders,Double or Nothing,2594.42,1297.21,world-mini-app-goodluckgame,https://atlas.optimism.io/project/0x394cdf60010e890aeb52606b938e6ff6ef7a52b0b5a3e897daf0133bed243b14
2025-10-10,retrofunding_s8_onchain_builders,Drop Wallet,3369.89,1684.945,world-mini-app-drop-wallet,https://atlas.optimism.io/project/0xf9af65e8afbd0fd21802bca92c9d0d6201a8b1d114d5c9170fea7e914fd2b392
2025-10-10,retrofunding_s8_onchain_builders,EARN HUB!,1678.45,839.225,,https://atlas.optimism.io/project/0x6fbc494492f9d721670f2a4b6b7b9a3a86c5050cb342146d4d4e3a606e1a3478
2025-10-10,retrofunding_s8_onchain_builders,Eggs Vault,3398.37,1699.185,holdstation,https://atlas.optimism.io/project/0xf4e56e0c6654d6ef621191708f27ee20242462f541d3e79dc5512e1a10d90736
2025-10-10,retrofunding_s8_onchain_builders,Enso Build,3890.8,1945.4,ensobuild,https://atlas.optimism.io/project/0x738c0967c0f70a0a78d8794dcf2c40540f60ea9568e163dd5826b85e8e2a9a79
2025-10-10,retrofunding_s8_onchain_builders,Ethereum Attestation Service (EAS),327.16,163.58,ethereum-attestation-service,https://atlas.optimism.io/project/0xa88844cea135382e3484e39c3172033437121b35ca0bc8b10b9b8253984876b5
2025-10-10,retrofunding_s8_onchain_builders,FLAG!,3154.22,1577.11,party-dao,https://atlas.optimism.io/project/0x7d5bcf0b123ca5611f1bb0c889816753cc215b0a230849c8464c6c2a08c4eddc
2025-10-10,retrofunding_s8_onchain_builders,Flaunch,1252.18,626.09,flayerlabs,https://atlas.optimism.io/project/0x259b729af86ba38c0c84be9b739dfbca109a6df985371d8cabd43116d18d7a1a
2025-10-10,retrofunding_s8_onchain_builders,GM,1207.32,603.66,inkonchain,https://atlas.optimism.io/project/0x2c1d2ae68e4a718a04a41f1a9fde1ed0648602e08c150e3f72d3dc7ef22dd71a
2025-10-10,retrofunding_s8_onchain_builders,GMonchain,529.84,264.92,,https://atlas.optimism.io/project/0xef71b036123a72aa9aa64afb1263751bdfc7e7e4e63ec658c323136dc3a88d37
2025-10-10,retrofunding_s8_onchain_builders,Gains Network (gTrade),873.54,436.77,gainsnetwork,https://atlas.optimism.io/project/0x70ba3cb2e433f1cd9ace8aea84c46d167ba5db12293cd108eaca068d06be3a71
2025-10-10,retrofunding_s8_onchain_builders,Guild.xyz,337.05,168.525,guildxyz,https://atlas.optimism.io/project/0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5
2025-10-10,retrofunding_s8_onchain_builders,Gyroscope,2040.71,1020.355,gyrostable,https://atlas.optimism.io/project/0x3526b9c6fdc34076d7d2c31893b94e760f4d5a010387b6b76b45f8b5577ceb98
2025-10-10,retrofunding_s8_onchain_builders,Highlight,538.83,269.415,highlightxyz,https://atlas.optimism.io/project/0x331511dd6300baf10a35b2d3f3953fd7160412b970049b3a63b64564ce26c347
2025-10-10,retrofunding_s8_onchain_builders,Holdstation Wallet,1684.23,842.115,holdstation,https://atlas.optimism.io/project/0x8fbddc02ddbc9c9b303b7bbb645aa933541876a31a93d7dea165fb0283d7f685
2025-10-10,retrofunding_s8_onchain_builders,Hydrex,3045.34,1522.67,hydrex-fi,https://atlas.optimism.io/project/0xab28184ffcd1429ce9bbcffdba320787e9d2ab1e2f365352af3b5a9ef64f4600
2025-10-10,retrofunding_s8_onchain_builders,Ionic Protocol,460.85,230.425,ionicprotocol,https://atlas.optimism.io/project/0xbcb5c437d5347be21add3972512679054416805274f80e85ab8053ae79340a69
2025-10-10,retrofunding_s8_onchain_builders,Kim Exchange,291.99,145.995,kim-protocol,https://atlas.optimism.io/project/0xfd9f98de666c5b0a5ce96d4a4b8d4ceee9f8c2156734d57bf6c23d0cff183e90
2025-10-10,retrofunding_s8_onchain_builders,Kyo finance,4578.11,2289.055,kyo-finance,https://atlas.optimism.io/project/0x5958eb35cf4d4b8871924adc5e6272eff2ac701e368ca6ad043ee486cce9e223
2025-10-10,retrofunding_s8_onchain_builders,LI.FI,2965.13,1482.565,lifinance,https://atlas.optimism.io/project/0x517eaa9c56951de89261f2d7830ea49aae92f2a903104a17d9c5c2edd4959806
2025-10-10,retrofunding_s8_onchain_builders,Layer3,1987.85,993.925,layer3xyz,https://atlas.optimism.io/project/0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752
2025-10-10,retrofunding_s8_onchain_builders,LeverageX by Javsphere,1349.41,674.705,javsphere,https://atlas.optimism.io/project/0xf9513b5bfca3be3513450bd56b48ae485ce157aa56c1d8b2e06a68bce0b8d084
2025-10-10,retrofunding_s8_onchain_builders,MetaMap,887.86,443.93,,https://atlas.optimism.io/project/0x4f64c34669043d9fac6a8fd01a93c27b2ab0c88a803c7b72dedb8cef035ede01
2025-10-10,retrofunding_s8_onchain_builders,Mint Club,689.07,344.535,mintclub-steemhunt,https://atlas.optimism.io/project/0x0ee3defac0e2a31b995bc073ac02a2140aaf01679e141eb8d1d80409f75f90ea
2025-10-10,retrofunding_s8_onchain_builders,Morkie,285.51,142.755,morkiexyz,https://atlas.optimism.io/project/0x2a2d2dbfa03619094fbeb6474776f2f3b5f6be443c8576abc6f3caa2c18dc45e
2025-10-10,retrofunding_s8_onchain_builders,Multicaller,324.23,162.115,multicaller-vectorized,https://atlas.optimism.io/project/0xfc54b4a9c537be25238cba3f05100b733aeee83a3eb3fdae60d651b3b913390c
2025-10-10,retrofunding_s8_onchain_builders,MySphere,234.65,117.325,,https://atlas.optimism.io/project/0x94db05b6b1f8196cbc00d76fba5434c275f26cc90826351ecb327a85df4bb25a
2025-10-10,retrofunding_s8_onchain_builders,Neptune Finance,417.97,208.985,nepfinance,https://atlas.optimism.io/project/0x469f813ce1b0c64293d1f884363808f076d27abc8c6060bd3abe46bedd0d7982
2025-10-10,retrofunding_s8_onchain_builders,ORB,1820.92,910.46,party-dao,https://atlas.optimism.io/project/0xb620f012eb197e5661f65c1a5aee6a4bbb43629f0056879ae4dc66adf8383ae3
2025-10-10,retrofunding_s8_onchain_builders,ORO,4734.92,2367.46,party-dao,https://atlas.optimism.io/project/0x40ee6048c99aefd288f6133db207849d0951fe6b62afa1cca0db5a4ad7f558de
2025-10-10,retrofunding_s8_onchain_builders,Oku Trade,507.28,253.64,gfx-labs,https://atlas.optimism.io/project/0xb926ab918147d2264dba94a429eb07986aa533fd6062a78736d3eda4e0b4a69b
2025-10-10,retrofunding_s8_onchain_builders,Omni Exchange,2442.06,1221.03,omni-exchange,https://atlas.optimism.io/project/0xdd73108cfd9ee7517836e18800a06412a6ba08b43356791c2db6a7a75b910692
2025-10-10,retrofunding_s8_onchain_builders,OnChainGM,1915.72,957.86,onchaingm,https://atlas.optimism.io/project/0xa1f96576ad998e804140caccd478bae81b8b1059a107166df87b59fbf42c9e4a
2025-10-10,retrofunding_s8_onchain_builders,OpenOcean,1267.93,633.965,openocean-finance,https://atlas.optimism.io/project/0x24ff0fb2933e55b169a80d9bd35a00a7011795387717b27445ccdc0f8660d740
2025-10-10,retrofunding_s8_onchain_builders,Orbiter,262.28,131.14,orbiter-finance,https://atlas.optimism.io/project/0x9d4b7018b3a7c6010c5035ef99c485f960e6705ac0e99b4d832b2e748490f089
2025-10-10,retrofunding_s8_onchain_builders,Origin Protocol,420.17,210.085,originprotocol,https://atlas.optimism.io/project/0x9c691ba3012549259099205cc1a7ca4d09d9b7a24a1b7b821b52c7bf1c9b89f4
2025-10-10,retrofunding_s8_onchain_builders,Orki Finance,707.6,353.8,,https://atlas.optimism.io/project/0x578d022acd70130def85327e2926a2ed4545e08617ced951ef54a872f5a2a5f5
2025-10-10,retrofunding_s8_onchain_builders,Otterverse,1594.58,797.29,world-mini-app-otterverse,https://atlas.optimism.io/project/0xc55fe3df4a2689935cc0a4b912e3f913de7a8c1c6758370550aaf25a949ec79c
2025-10-10,retrofunding_s8_onchain_builders,O＝C＝O,341.6,170.8,pileum-org,https://atlas.optimism.io/project/0xc55da0ccb43d29814ac5ac3e1eacb85a5008a30df7fff6c34c45684c89ad5f11
2025-10-10,retrofunding_s8_onchain_builders,PHI,525.52,262.76,phi-labs-inc,https://atlas.optimism.io/project/0xf87906563da69538c969ba438f127ce5f2196e76c84c9026ab6dafc4280b6be3
2025-10-10,retrofunding_s8_onchain_builders,PUF,4937.47,2468.735,world-mini-app-puf,https://atlas.optimism.io/project/0x2c41bf7b4d36a344881581e20ecb2929d38c3415fffa4bf65f81ae049dfb2e72
2025-10-10,retrofunding_s8_onchain_builders,PancakeSwap,5000.0,2500.0,pancakeswap,https://atlas.optimism.io/project/0x1ac8413aaf8110410b9447af27251ba89311f5ec4e2d289006e834b122a44dbf
2025-10-10,retrofunding_s8_onchain_builders,Pinto Protocol,1950.98,975.49,pinto-org,https://atlas.optimism.io/project/0x7eb6ba7a1057659d04ec414446c1b32509bf57704958139266c7120903446ad6
2025-10-10,retrofunding_s8_onchain_builders,Pixotchi,754.43,377.215,pixotchi,https://atlas.optimism.io/project/0x43c0bbbedc1c04715c3fb34b9387a0779a0d43092c716c29949e7099429eccdb
2025-10-10,retrofunding_s8_onchain_builders,Rainbow (Rainbow Router),625.64,312.82,rainbow,https://atlas.optimism.io/project/0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896
2025-10-10,retrofunding_s8_onchain_builders,Relay Protocol,5000.0,2500.0,reservoirprotocol,https://atlas.optimism.io/project/0x250065e82e6a2fd0127f0f7c7e0df7eb305810bd9796f72aa28a0c7f2c71ae08
2025-10-10,retrofunding_s8_onchain_builders,Rolu,746.76,373.38,rolu-abdulrahimiqbal,https://atlas.optimism.io/project/0xaf0b91c11966164d5b8e3cf02f082b19479c5f3faca1108ca1e2aec1e1177d06
2025-10-10,retrofunding_s8_onchain_builders,SOCKET protocol,2264.03,1132.015,socket,https://atlas.optimism.io/project/0xe8833ceee8beb2b3fb0f7f2dcef576f6f9cf20e35d8e53324d71b0ed47b01982
2025-10-10,retrofunding_s8_onchain_builders,SONEX,1727.09,863.545,sonex,https://atlas.optimism.io/project/0x57b84242462a1ddfb9006369b96a60d85ec41fa29aa20b8f2902ce9ba22e3f54
2025-10-10,retrofunding_s8_onchain_builders,Sake,3502.25,1751.125,sake-finance,https://atlas.optimism.io/project/0x18923b60296e26a8ce35a0b4754cd6fd5427b2820a202f82901c826794fdbc9e
2025-10-10,retrofunding_s8_onchain_builders,Send,524.19,262.095,0xsend,https://atlas.optimism.io/project/0x5614d129eba060ce7d224e8e8f9f29aeddfdb572b0dd45edc81f18f5307bc01a
2025-10-10,retrofunding_s8_onchain_builders,Sonus Exchange,1457.05,728.525,sonusexchange,https://atlas.optimism.io/project/0x96767e87a27cdb9798f40c3a6fd78e70da611afe53a5e45cbaafc50cae4ad0e7
2025-10-10,retrofunding_s8_onchain_builders,Splits,272.46,136.23,0x-splits,https://atlas.optimism.io/project/0xb6266f3d955040aa7583f2f346db87abe0649f545389af3cc8fe302aacfc850b
2025-10-10,retrofunding_s8_onchain_builders,Stargate Finance,922.22,461.11,stargate-finance,https://atlas.optimism.io/project/0x62e37e96aa6e1cbfb6bd24b97c4b8f1e12cc3fe35d5388d2f041c42a12b40745
2025-10-10,retrofunding_s8_onchain_builders,SuperSwap,227.54,113.77,superswapink,https://atlas.optimism.io/project/0x8f7edabd00cd8a9bc0065eec465bd3d97ebe3f4632c8d3d52b336a9bc1d8fb3a
2025-10-10,retrofunding_s8_onchain_builders,Superfluid,1424.63,712.315,superfluid,https://atlas.optimism.io/project/0x3ecbf66c1b21342b26acb0f7d4c6b8bbbef168ffafff3f425de3503fd8dfa535
2025-10-10,retrofunding_s8_onchain_builders,Superhero,360.45,180.225,world-mini-app-superhero,https://atlas.optimism.io/project/0x42bdd05fa3beb0b21780bbd35b34eefc3e69e45bc4f17043f6eb6b2bbed26237
2025-10-10,retrofunding_s8_onchain_builders,Sushiswap,1349.32,674.66,sushi,https://atlas.optimism.io/project/0x41b2ae8a2ead458ff7c85549a9a11380353e1ae4b234666312d495326636f77a
2025-10-10,retrofunding_s8_onchain_builders,SwapBased,857.38,428.69,swapbased,https://atlas.optimism.io/project/0x8595f830f4d1716621d19bca6394f304837133fb473d8fcd1699e84402df1409
2025-10-10,retrofunding_s8_onchain_builders,SwapMode,216.84,108.42,swapmode,https://atlas.optimism.io/project/0x491ffd3c2e4c25ab7fbdbefe0f5fc8dc2beee5ab801287b9c6c93c9c3c810463
2025-10-10,retrofunding_s8_onchain_builders,Symbiosis,297.06,148.53,symbiosis-finance,https://atlas.optimism.io/project/0x47047238c33fb3f16f4e93d5b9844c06a64525c8a483538dc72085c0df4495e8
2025-10-10,retrofunding_s8_onchain_builders,SynFutures,2307.08,1153.54,synfutures,https://atlas.optimism.io/project/0x596292c1581406fc4cfba89bc8ed86e32c7ac85c6239d074df7b91fcbc53f4c8
2025-10-10,retrofunding_s8_onchain_builders,SynStation,326.79,163.395,synstation-staking-contract-wasd3rplay,https://atlas.optimism.io/project/0x869d601d2c5d78bcad37b589225632a9674c7bfbafeebf3c379ccc41265d6f33
2025-10-10,retrofunding_s8_onchain_builders,TPulseFi,679.44,339.72,world-mini-app-tpulsefi,https://atlas.optimism.io/project/0x84893ce34d8069c43d8814db55a1ff5d472e4765650f0c37c1156b5ce97421ff
2025-10-10,retrofunding_s8_onchain_builders,The Box,3082.53,1541.265,world-mini-app-birdgames,https://atlas.optimism.io/project/0x00d5eaebec0fa6a41bbf5e29d347162dabc04dfffcd188663fc16393a5d9917a
2025-10-10,retrofunding_s8_onchain_builders,The Button,593.11,296.555,world-mini-app-hocus-labs,https://atlas.optimism.io/project/0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f
2025-10-10,retrofunding_s8_onchain_builders,UNO,5000.0,2500.0,party-dao,https://atlas.optimism.io/project/0x9fb539aa3ddb63cda1c29b50fbeaa6071f290926ce10f3d224233577b823454e
2025-10-10,retrofunding_s8_onchain_builders,Uman,379.73,189.865,world-mini-app-samiibou,https://atlas.optimism.io/project/0x7e7d21d6fd33a544b7d1dc853239b1af732c778d16dbf0e2e059f5f34b1c1bfe
2025-10-10,retrofunding_s8_onchain_builders,UniDerpFun,591.69,295.845,,https://atlas.optimism.io/project/0x6318678f29da36a652cda174bf1cf5ed9bba753381c7b3b613b981803ba3d550
2025-10-10,retrofunding_s8_onchain_builders,Uniswap on Superchain (Oku),5000.0,2500.0,uniswap,https://atlas.optimism.io/project/0x9d9162fac637991d2a56da8fbe03dba24c87eb82d47c7a00b921e39e956f8a9d
2025-10-10,retrofunding_s8_onchain_builders,Untitled Bank,1562.41,781.205,untitled-bank,https://atlas.optimism.io/project/0x2ecedc3cad0a68d398020bf6d41167535fcaeb6d5bbf1602d6318f07e9c59af6
2025-10-10,retrofunding_s8_onchain_builders,Velodrome Finance,5000.0,2500.0,velodrome,https://atlas.optimism.io/project/0x08df6e20a3cfabbaf8f34d4f4d048fe7da40447c24be0f3ad513db6f13c755dd
2025-10-10,retrofunding_s8_onchain_builders,Virtuals Protocol,5000.0,2500.0,virtual-protocol,https://atlas.optimism.io/project/0x780cf3d5aa4e3c94b8a4157f4b06a3f92ebcc20813585e20e3fe0271bf76b7a9
2025-10-10,retrofunding_s8_onchain_builders,WOOFi,1144.17,572.085,woonetwork,https://atlas.optimism.io/project/0x000c2ce4773defb3010a58d3800d0ec9d432189c574ba26d3103f1db44a5af6d
2025-10-10,retrofunding_s8_onchain_builders,Winance,257.64,128.82,,https://atlas.optimism.io/project/0x82d0c4b823b28da0bfeeef79d42a5daa8c039bdbeb75cd4b426c0748832a21da
2025-10-10,retrofunding_s8_onchain_builders,World Billboard,930.9,465.45,world-mini-app-world-billboard,https://atlas.optimism.io/project/0xd17c16ed0ff3c31ae81ae9af4070a2150db0be538cabcb720c67cc5f221d3965
2025-10-10,retrofunding_s8_onchain_builders,World MiniApps - NFT and Gaming,2322.31,1161.155,world-mini-app-world-miniapps---nft-and-gaming,https://atlas.optimism.io/project/0xcae812d91b7b86edf3141f44f006e8a03931ebc489e0a417b82b603bf325bc96
2025-10-10,retrofunding_s8_onchain_builders,World Republic,3062.05,1531.025,worldrepublicorg,https://atlas.optimism.io/project/0x5831a5bc2b6e683bcb8e392453a85c5e7f755aa700e827ed9c3e1c6d67fb2a96
2025-10-10,retrofunding_s8_onchain_builders,Worldle,801.13,400.565,,https://atlas.optimism.io/project/0x041baee0d8c07a4e89e4c6c19410d8f6cd0a8439cbe8ea0687bf9a504f1c6a88
2025-10-10,retrofunding_s8_onchain_builders,X3X,599.77,299.885,world-mini-app-x3x,https://atlas.optimism.io/project/0xfb9ddb0fdae7aa1049979189c20c53bad5ab49b44435ca939cef7c618c96a187
