alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_secs_between_l1_txs_inbox,avg_secs_between_l1_txs_output,calldata_bytes_l1_inbox,chain_id,chain_version,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,share_elapsed,last_updated
OP Stack fork,,,,1.0073241878947277,,43200.0,,8853,modern,,,2024-06-07 00:00:00.000 UTC,,,,,,0.00017493594776655,,0.00017493594776655,173664,,173664.0,,,0.6568879062425976,,0.6568879062425976,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0066140922095426,,43200.0,,8853,modern,,,2024-07-01 00:00:00.000 UTC,,,,,,0.000174812629709478,,0.000174812629709478,173664,,173664.0,,,0.6081173045870949,,0.6081173045870949,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0055537143783335,,43200.0,,8853,modern,,,2024-07-26 00:00:00.000 UTC,,,,,,0.000174652613542944,,0.000174652613542944,173688,,173688.0,,,0.5702389062332149,,0.5702389062332149,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0120664209152157,,43200.0,,8853,modern,,,2024-07-24 00:00:00.000 UTC,,,,,,0.00017575950292182002,,0.00017575950292182002,173664,,173664.0,,,0.6017367336013356,,0.6017367336013356,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.007118131907131,,43200.0,,8853,modern,,,2024-07-02 00:00:00.000 UTC,,,,,,0.00017490016325952,,0.00017490016325952,173664,,173664.0,,,0.5997259389050381,,0.5997259389050381,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0056294270580615,,3600.0,,5112,modern,,,2024-09-13 00:00:00.000 UTC,,,,,,0.002249150551380978,,0.002249150551380978,2236560,,2236560.0,,,5.352668604340286,,5.352668604340286,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0041642549426906,,617.1428571428571,,969,modern,,,2024-07-25 00:00:00.000 UTC,,,,,,0.013101126184729276,,0.013101126184729276,13046796,,13046796.0,,,41.585472823658534,,41.585472823658534,EthXY,,140,,140.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0033624441620839,,43200.0,,8853,modern,,,2024-09-14 00:00:00.000 UTC,,,,,,0.000174272016201624,,0.000174272016201624,173688,,173688.0,,,0.4209169671684077,,0.4209169671684077,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0068954183650922,,3600.0,,969,modern,,,2024-07-03 00:00:00.000 UTC,,,,,,0.0022517041137631627,,0.0022517041137631627,2236284,,2236284.0,,,7.504883299282647,,7.504883299282647,EthXY,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0047684109021904,,43200.0,,8853,modern,,,2024-06-04 00:00:00.000 UTC,,,,,,0.00017449210131091798,,0.00017449210131091798,173664,,173664.0,,,0.6589648918498938,,0.6589648918498938,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0059263927248792,,43200.0,,8853,modern,,,2024-06-29 00:00:00.000 UTC,,,,,,0.000174669058832748,,0.000174669058832748,173640,,173640.0,,,0.5925111452426963,,0.5925111452426963,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.148897350236496,1.0494772975336013,1.0471469507366582,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-04-16 00:00:00.000 UTC,,,,3.0548552490684e-05,0.09393142618628303,0.00220157069265507,0.0011104603243386841,0.0010911103683163858,2100092,1058108.0,1041984.0,0.001079911771848,3.320534634520597,6.765478682167904,3.414466060706879,3.351012621461025,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0076960756770073,,43200.0,,8853,modern,,,2024-08-30 00:00:00.000 UTC,,,,,,0.000175024715992188,,0.000175024715992188,173688,,173688.0,,,0.4416616651958527,,0.4416616651958527,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0087909229467926,,3600.0,,5112,modern,,,2024-08-02 00:00:00.000 UTC,,,,,,0.002256209321134803,,0.002256209321134803,2236548,,2236548.0,,,7.012636098220774,,7.012636098220774,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.003883080958719,,43200.0,,8853,modern,,,2024-09-19 00:00:00.000 UTC,,,,,,0.00017436244456555799,,0.00017436244456555799,173688,,173688.0,,,0.42644180792242725,,0.42644180792242725,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0959045765,,43200.0,,8853,modern,,,2024-05-23 00:00:00.000 UTC,,,,,,0.000190332323228214,,0.000190332323228214,173676,,173676.0,,,0.7187079219706773,,0.7187079219706773,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0056432431984117,,3600.0,,5112,modern,,,2024-08-22 00:00:00.000 UTC,,,,,,0.0022492297228835128,,0.0022492297228835128,2236608,,2236608.0,,,5.901321670303947,,5.901321670303947,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0083265775009147,,3600.0,,5112,modern,,,2024-08-09 00:00:00.000 UTC,,,,,,0.002255231289851166,,0.002255231289851166,2236608,,2236608.0,,,5.94721601453851,,5.94721601453851,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.005307860893326,,43200.0,,8853,modern,,,2024-07-09 00:00:00.000 UTC,,,,,,0.00017460991174284,,0.00017460991174284,173688,,173688.0,,,0.5356359132916191,,0.5356359132916191,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.004542876,,43200.0,,8853,modern,,,2024-08-09 00:00:00.000 UTC,,,,,,0.0001744890975612,,0.0001744890975612,173700,,173700.0,,,0.46048265849814884,,0.46048265849814884,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0099171630438086,,43200.0,,8853,modern,,,2024-06-19 00:00:00.000 UTC,,,,,,0.00017538625420284,,0.00017538625420284,173664,,173664.0,,,0.6227015591648971,,0.6227015591648971,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0062687955,,43200.0,,8853,modern,,,2024-08-23 00:00:00.000 UTC,,,,,,0.00017478888977835,,0.00017478888977835,173700,,173700.0,,,0.4732617493672967,,0.4732617493672967,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0040029887169408,,43200.0,,8853,modern,,,2024-09-26 00:00:00.000 UTC,,,,,,0.000174383271104268,,0.000174383271104268,173688,,173688.0,,,0.4596855447664927,,0.4596855447664927,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,38.02085009318111,1.0467410157630956,1.0471370874526227,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-04-19 00:00:00.000 UTC,,,,2.9869646323016006e-05,0.0914861467721965,0.002176122533382398,0.001084984745515016,0.001091137787867382,2078556,1036536.0,1042020.0,0.001055115099192,3.231694292069797,6.6648165313487855,3.323180438841994,3.341636092506792,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.70020319084573,1.0091792264623345,1.0080635355148828,1234.2857142857142,7200.0,2870.0,4653,modern,base,celestia,2024-08-04 00:00:00.000 UTC,,,,4.1945352693312e-05,0.1195388813667189,0.0025759823211697922,0.0015254389882683119,0.0010505433329014802,2553704,1511564.0,1042140.0,0.0014834936355750002,4.227705421658165,7.351535204664505,4.347244303024884,3.004290901639621,Gold,70.0,82,70.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4597444713380474,1.004936771131278,1.0058078560000001,1489.655172413793,43200.0,31471.0,42026,modern,base,eigenda base,2024-07-26 00:00:00.000 UTC,,,,0.000501064419318036,1.628514197597464,0.0018997873056582361,0.0017250784810710362,0.0001747088245872,1890304,1716604.0,173700.0,0.0012240140617530003,3.978182621046056,6.172408113839482,5.606696818643519,0.5657112951959634,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3545765263137524,1.0090630144076738,1.0148345115000001,1489.655172413793,43200.0,33045.0,42026,modern,base,eigenda base,2024-08-08 00:00:00.000 UTC,,,,0.0005287295002858801,1.3191461472777497,0.0019340199884571542,0.00175776758983788,0.000176252398619274,1915656,1741980.0,173676.0,0.001229038089552,3.067720224298797,4.8220067865423095,4.386866371576546,0.43514041496576383,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.58450192643955,1.0068450805371036,1.0070704685629401,1763.265306122449,7854.545454545455,2009.0,4653,modern,base,celestia,2024-07-03 00:00:00.000 UTC,,,,2.9319253949919997e-05,0.09766096058424686,0.0020272622463839377,0.00106536291661792,0.0009618993297660179,2013266,1058120.0,955146.0,0.001036043662668,3.450937990258842,6.751340503058809,3.5485989508430884,3.2027415522157203,Gold,49.0,60,49.0,11.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.48786517687617,1.0056138239733483,1.005963744527073,1216.9014084507041,7200.0,2911.0,4653,modern,base,celestia,2024-09-13 00:00:00.000 UTC,,,,4.2493281819079996e-05,0.10111728272919066,0.002590363344790736,0.00154186342929008,0.0010484999155006558,2575540,1533256.0,1042284.0,0.0014993701474710001,3.567880258061109,6.163789463838757,3.6689975407903,2.4947919230484574,Gold,71.0,83,71.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.51671269750035,1.0052020487249853,1.0051282503360834,1136.842105263158,7200.0,3116.0,4653,modern,base,celestia,2024-08-24 00:00:00.000 UTC,,,,4.5410903280275976e-05,0.12568008065623765,0.0026972098938625264,0.0016497134775182764,0.0010474964163442498,2683328,1641176.0,1042152.0,0.0016043025742379993,4.440106139658914,7.461772094714066,4.565786220315152,2.8959858743989133,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.54145210201631,1.00604676835036,1.0058944459928556,1183.5616438356165,7200.0,2993.0,4653,modern,base,celestia,2024-07-27 00:00:00.000 UTC,,,,4.3662509957508e-05,0.14288216356354821,0.002634251175774558,0.0015859321256275081,0.00104831905014705,2618576,1576400.0,1042176.0,0.0015422696156700004,5.046956426402323,8.621417805150381,5.18983858996587,3.431579215184511,Gold,73.0,85,73.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.004482089,,43200.0,,8853,modern,,,2024-08-13 00:00:00.000 UTC,,,,,,0.000174454431289164,,0.000174454431289164,173676,,173676.0,,,0.4675414733151193,,0.4675414733151193,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0033988855,,43200.0,,8853,modern,,,2024-09-29 00:00:00.000 UTC,,,,,,0.000174266304838098,,0.000174266304838098,173676,,173676.0,,,0.4635763067915103,,0.4635763067915103,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.005311472864496,,3600.0,,5112,modern,,,2024-06-26 00:00:00.000 UTC,,,,,,0.0022481981529963294,,0.0022481981529963294,2236320,,2236320.0,,,7.606032144709817,,7.606032144709817,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0104212208618901,,43200.0,,8853,modern,,,2024-07-19 00:00:00.000 UTC,,,,,,0.00017549804100906,,0.00017549804100906,173688,,173688.0,,,0.6116742607287061,,0.6116742607287061,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.005022944838433,,3600.0,,5112,modern,,,2024-09-19 00:00:00.000 UTC,,,,,,0.0022478061777831838,,0.0022478061777831838,2236572,,2236572.0,,,5.471339234483856,,5.471339234483856,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.002190460057771,,3600.0,,5112,modern,,,2024-09-08 00:00:00.000 UTC,,,,,,0.00224149517420337,,0.00224149517420337,2236596,,2236596.0,,,5.125951615525709,,5.125951615525709,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0021531362790541,,3600.0,,5112,modern,,,2024-07-06 00:00:00.000 UTC,,,,,,0.0022411110500483037,,0.0022411110500483037,2236296,,2236296.0,,,6.7543453861508365,,6.7543453861508365,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.003868846,,43200.0,,8853,modern,,,2024-06-22 00:00:00.000 UTC,,,,,,0.00017434792569789598,,0.00017434792569789598,173676,,173676.0,,,0.6093797319158831,,0.6093797319158831,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0117757865964803,,3600.0,,5112,modern,,,2024-07-16 00:00:00.000 UTC,,,,,,0.0022629336771985407,,0.0022629336771985407,2236596,,2236596.0,,,7.782799211930326,,7.782799211930326,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0044358855326987,,3600.0,,5112,modern,,,2024-09-28 00:00:00.000 UTC,,,,,,0.0022465293370695187,,0.0022465293370695187,2236608,,2236608.0,,,6.019034344361203,,6.019034344361203,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0023418145673115,,43200.0,,8853,modern,,,2024-06-09 00:00:00.000 UTC,,,,,,0.000174046632681468,,0.000174046632681468,173640,,173640.0,,,0.6436643040971604,,0.6436643040971604,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.462905495487726,1.007131027257203,1.011674929,2160.0,43200.0,21779.0,42026,modern,base,eigenda base,2024-07-04 00:00:00.000 UTC,,,,0.000346935956575612,1.1005832158259505,0.0013686302141346159,0.0011929265591656118,0.00017570365496900398,1358156,1184480.0,173676.0,0.0008459906025900001,2.683709544566405,4.342230895340623,3.784292760392357,0.5579381349482657,Donatuz,40.0,42,40.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.58750210032249,1.007555325558399,1.006886999330468,1200.0,7200.0,2952.0,4653,modern,base,celestia,2024-07-31 00:00:00.000 UTC,,,,4.3139501234408e-05,0.1421416326457153,0.002615880358545663,0.0015665631410634086,0.0010493172174822541,2596956,1554816.0,1042140.0,0.0015234236398289998,5.019592144586148,8.62461483877048,5.161733777231864,3.462881061538616,Gold,72.0,84,72.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.4998549120268,1.0055126046659553,1.005588773226777,1329.2307692307693,7200.0,2665.0,4653,modern,base,celestia,2024-08-22 00:00:00.000 UTC,,,,3.8881171651252e-05,0.10197203834633602,0.002459346016766248,0.001411405866766252,0.001047940149999996,2445784,1403668.0,1042116.0,0.0013725246951150005,3.599678029840575,6.449866391176134,3.7016500681869102,2.748216322989224,Gold,65.0,77,65.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.519917101418784,1.0050268126196813,1.005047276550656,1252.1739130434783,7200.0,2829.0,4653,modern,base,celestia,2024-08-16 00:00:00.000 UTC,,,,4.1210165556575997e-05,0.10721702214256254,0.002544845697425802,0.001497493970910576,0.001047351726515226,2532096,1490004.0,1042092.0,0.0014562838053539997,3.7888353174094727,6.617677186843206,3.896052339552036,2.7216248472911704,Gold,69.0,81,69.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4549469245576803,1.0055751590665158,1.0062988974988942,1489.655172413793,43200.0,31563.0,42026,modern,base,eigenda base,2024-08-22 00:00:00.000 UTC,,,,0.0005028140033657279,1.3188631541055895,0.0019023641711159761,0.0017276062793807282,0.000174757891735248,1891692,1718028.0,173664.0,0.001224792276015,3.2125412267858566,4.9890346597320185,4.531404380891445,0.45763027884057417,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.4416388065156283,1.0077878600432837,1.0077804377934916,1489.655172413793,43200.0,31809.0,42026,modern,base,eigenda base,2024-07-31 00:00:00.000 UTC,,,,0.000508296584891188,1.6747952144364975,0.001910776586940664,0.001735737218261188,0.000175039368679476,1896012,1722324.0,173688.0,0.0012274406333699999,4.044505169959928,6.297836340852735,5.719300384396425,0.5785359564563097,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.54674824731322,1.0076640161477481,1.0069530107098605,1053.658536585366,7200.0,3362.0,4653,modern,base,celestia,2024-07-25 00:00:00.000 UTC,,,,4.9198288537820026e-05,0.1561114362971096,0.00283373330056748,0.0017843956237308198,0.00104933767683666,2812916,1770824.0,1042092.0,0.0017351973351929998,5.505960861979659,8.996780564897689,5.662072298276766,3.3347082666209227,Gold,82.0,94,82.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.3327047030225248,1.0084100548693204,1.0152023415,1464.406779661017,43200.0,33910.0,42026,modern,base,eigenda base,2024-08-07 00:00:00.000 UTC,,,,0.000542052503940104,1.3252592990764012,0.0019678133783156537,0.0017914727315971038,0.00017634064671855,1950232,1776532.0,173700.0,0.0012494202276570002,3.0546954829863813,4.813806841431209,4.379954782062781,0.43385205936842747,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.369379174533684,1.0021280798754664,1.002127442042415,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-07-06 00:00:00.000 UTC,,,,2.9218049360703998e-05,0.08814525563630901,0.002104608601057828,0.001060407840488704,0.001044200760569124,2100140,1058156.0,1041984.0,0.001031189791128,3.110947718311014,6.343797452652108,3.1990929739473226,3.1447044787047855,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0113696876372367,,43200.0,,8853,modern,,,2024-10-01 00:00:00.000 UTC,,,,,,0.000175674914742588,,0.000175674914742588,173700,,173700.0,,,0.45155127463330924,,0.45155127463330924,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0044603931241136,,3600.0,,5112,modern,,,2024-09-04 00:00:00.000 UTC,,,,,,0.0022466082579939723,,0.0022466082579939723,2236632,,2236632.0,,,5.4241414706826685,,5.4241414706826685,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.011751359,,43200.0,,8853,modern,,,2024-09-18 00:00:00.000 UTC,,,,,,0.0001757412110583,,0.0001757412110583,173700,,173700.0,,,0.4089786239511066,,0.4089786239511066,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0029444612617107,,43200.0,,8853,modern,,,2024-09-17 00:00:00.000 UTC,,,,,,0.00017419941758762398,,0.00017419941758762398,173688,,173688.0,,,0.4053790549543886,,0.4053790549543886,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0007686,,43200.0,,8853,modern,,,2024-05-31 00:00:00.000 UTC,,,,,,0.0001738094873736,,0.0001738094873736,173676,,173676.0,,,0.6535324407547947,,0.6535324407547947,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0045751775,,43200.0,,8853,modern,,,2024-09-04 00:00:00.000 UTC,,,,,,0.00017449470833175,,0.00017449470833175,173700,,173700.0,,,0.4221199608461682,,0.4221199608461682,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0080194927029034,,3600.0,,5112,modern,,,2024-08-04 00:00:00.000 UTC,,,,,,0.00225452026906743,,0.00225452026906743,2236584,,2236584.0,,,6.441119233836847,,6.441119233836847,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.011622328680466,,3756.521739130435,,969,modern,,,2024-07-16 00:00:00.000 UTC,,,,,,0.0021682880319801503,,0.0021682880319801503,2143377,,2143377.0,,,7.451878035525834,,7.451878035525834,EthXY,,23,,23.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0076696265293974,,43200.0,,8853,modern,,,2024-09-06 00:00:00.000 UTC,,,,,,0.000175020122092638,,0.000175020122092638,173688,,173688.0,,,0.3993320259948775,,0.3993320259948775,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0062724794898539,,3600.0,,5112,modern,,,2024-09-06 00:00:00.000 UTC,,,,,,0.0022505887767278283,,0.0022505887767278283,2236560,,2236560.0,,,5.231106795321669,,5.231106795321669,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.009053878442003,,3600.0,,5112,modern,,,2024-06-24 00:00:00.000 UTC,,,,,,0.002256543152144337,,0.002256543152144337,2236296,,2236296.0,,,7.556076667029109,,7.556076667029109,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.0019136477469017,,3600.0,,5112,modern,,,2024-08-10 00:00:00.000 UTC,,,,,,0.002240888079859902,,0.002240888079859902,2236608,,2236608.0,,,5.856336037735384,,5.856336037735384,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0093936170664732,,43200.0,,8853,modern,,,2024-06-25 00:00:00.000 UTC,,,,,,0.000175295333114232,,0.000175295333114232,173664,,173664.0,,,0.5943776129766609,,0.5943776129766609,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0072538135,,43200.0,,8853,modern,,,2024-06-11 00:00:00.000 UTC,,,,,,0.000174911639221902,,0.000174911639221902,173652,,173652.0,,,0.6141217734423354,,0.6141217734423354,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,,,1.0026873312437299,,43200.0,,8853,modern,,,2024-09-07 00:00:00.000 UTC,,,,,,0.00017414272494108602,,0.00017414272494108602,173676,,173676.0,,,0.3978919425774491,,0.3978919425774491,Clique STP,,2,,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,,,1.005084820313544,,3600.0,,5112,modern,,,2024-08-24 00:00:00.000 UTC,,,,,,0.002247956627756148,,0.002247956627756148,2236584,,2236584.0,,,6.219633117386393,,6.219633117386393,Ham,,24,,24.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.71332085757913,1.0112154049172257,1.011736064779286,1093.6708860759493,7200.0,3239.0,4653,modern,base,celestia,2024-07-19 00:00:00.000 UTC,,,,4.751514897192798e-05,0.16392964954859207,0.0027794676870874584,0.0017251213462039284,0.00105434634088353,2748104,1705988.0,1042116.0,0.0016776061972320004,5.787821881158425,9.58741734601011,5.9517515307070195,3.6356658153030903,Gold,79.0,91,79.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.215732953857283,1.0055508885041193,1.0061556885489154,1489.655172413793,43200.0,34942.0,42026,modern,base,eigenda base,2024-09-13 00:00:00.000 UTC,,,,0.000557201660748028,1.3259028012071208,0.0019567220541757114,0.0017819648849430273,0.000174757169232684,1945816,1772128.0,173688.0,0.0012247632241949998,2.914293039995913,4.652632564244325,4.2401958412030325,0.41243672304129253,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,1.8322349462113159,1.0092542096798625,1.0057552748483616,1136.842105263158,7200.0,122936.0,4653,modern,base,celestia,2024-08-01 00:00:00.000 UTC,,,,0.0019814174354765837,6.154331323545316,0.004634203585935949,0.0035860295766155835,0.001048174009320366,4595324,3553148.0,1042176.0,0.0016046121411390003,5.093218587221348,14.576860509386517,11.247549910766665,3.329310598619851,Gold,76.0,88,76.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.462973537701638,1.00759305123872,1.0072786255,1800.0,43200.0,26128.0,42026,modern,base,eigenda base,2024-07-10 00:00:00.000 UTC,,,,0.000416774350032604,1.291434239972351,0.001607390821867954,0.0014324265246186039,0.00017496429724935,1595332,1421632.0,173700.0,0.0010156521745859999,3.1471194448064748,4.983880236994171,4.438553684778825,0.5453265522153454,Donatuz,48.0,50,48.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.460886967723983,1.0050258438347817,1.0078588445687093,1464.406779661017,43200.0,31996.0,42026,modern,base,eigenda base,2024-10-04 00:00:00.000 UTC,,,,0.0005095763431561559,1.2193627165361831,0.0019298562510546061,0.0017548032640591561,0.00017505298699545,1919716,1746028.0,173688.0,0.0012452269209030002,2.9796961550985985,4.613585361529031,4.199058871634781,0.4145264898942503,Donatuz,59.0,61,59.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Chain,,3.461349578796737,1.0050080496214127,1.006219395549019,1489.655172413793,43200.0,31453.0,42026,modern,base,eigenda base,2024-08-16 00:00:00.000 UTC,,,,0.00050082433135362,1.3024194714005692,0.0018996916901647383,0.0017249234557906203,0.000174768234374118,1890016,1716328.0,173688.0,0.001224099124437,3.183327651059388,4.9359253024414445,4.4857471224599585,0.4501781799814862,Donatuz,58.0,60,58.0,2.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.385437713841824,1.0009654413750848,1.0009477363897858,1763.265306122449,7200.0,2009.0,4653,modern,base,celestia,2024-05-31 00:00:00.000 UTC,,,,2.9136106380508003e-05,0.10978020037053003,0.002102089056024046,0.001059129541242508,0.001042959514781538,2100080,1058108.0,1041972.0,0.001029993434862,3.880846609213226,7.9201841567485385,3.990626809583757,3.9295573471647813,Gold,49.0,61,49.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,39.5980767737434,1.0892706806336752,1.088455200243666,1800.0,7200.0,1968.0,4653,modern,base,celestia,2024-04-27 00:00:00.000 UTC,,,,3.1057669597972e-05,0.09813544033991145,0.0022632211580204736,0.0011290421317249719,0.001134179026295502,2078520,1036512.0,1042008.0,0.0010979844621269998,3.4693817315099387,7.151524177547358,3.5675171718498495,3.5840070056975084,Gold,48.0,60,48.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.56455778940096,1.0061415313155337,1.0059044580380738,1183.5616438356165,7200.0,2993.0,4653,modern,base,celestia,2024-09-12 00:00:00.000 UTC,,,,4.3642688244056005e-05,0.10277681254675573,0.0026345075555643076,0.0015860573625690554,0.001048450192995252,2618672,1576376.0,1042296.0,0.0015424146743250001,3.6323413464478445,6.203804578970871,3.735118158994601,2.46868641997627,Gold,73.0,85,73.0,12.0,base,base,,2024-10-07 02:35:37.299792
OP Stack fork,,36.5063828679845,1.0050752013946507,1.0049997192776312,970.7865168539325,7200.0,3649.0,4653,modern,base,celestia,2024-09-19 00:00:00.000 UTC,,,,5.3180555291796e-05,0.12943570922903974,0.002979173277866994,0.001931666090462796,0.0010475071874041979,2964208,1921912.0,1042296.0,0.001878485535171,4.57201959061889,7.2484983436016,4.701455299847928,2.547043043753672,Gold,89.0,101,89.0,12.0,base,base,,2024-10-07 02:35:37.299792
