dt,dune_schema,has_eth_tfer,has_eth_tfer_desc,has_event_log,has_event_log_desc,has_rev_dev,has_rev_dev_desc,is_contract_tx,is_contract_tx_desc,num_destination_wallets,num_raw_transactions,num_sender_wallets,sum_eth_fees,sum_eth_fees_l2contrib,sum_gas_used,sum_l1gas_used,tx_success,tx_success_desc,last_updated
2024-04-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,11,17,16,0.00013939090307214599,1.85122314543e-07,1056104,293772,False,failed,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,1305,128337,17173,23.103141781039316,11.282297194710333,31737727999,682487704,False,failed,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,154642,25329157,1746948,1043.3512746325503,1005.0087307070139,4641502532880,140377056608,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,3047,71343,34221,14.539161115773705,1.7685011780686912,7892661841,534017132,True,success,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,78954,1658518,217157,6.489836919410328,1.6474462209746024,353302372816,8250279060,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,726924,1646560,494544,100.37183214893665,10.871849889868827,34577760000,3343901068,True,success,2024-04-24 19:49:27.212153+00:00
2023-12-01 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,561,2452,1380,1.2156079129050064,0.1947166392454988,594904421,40795976,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,74465,245384,97083,6.689759251263802,0.6586922044659437,5245599222,488146940,True,success,2024-04-24 19:49:27.212153+00:00
2024-04-01 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,155,17620,6327,0.018869323845151817,0.0038658635763610372,856272378,30377200,True,success,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,1104,6473,3178,4.258413435584432,0.8975144619435362,1897914964,146181212,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,63391,1041728,209826,70.67151410040908,12.3600266672275,213644948583,5549782384,True,success,2024-04-24 19:49:27.212153+00:00
2024-01-01 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,15472,5457694,378158,1055.2525061825947,279.3953630054274,5935520076520,48086256664,True,success,2024-04-24 19:49:27.212153+00:00
2024-02-01 00:00:00.000 UTC,base,True,eth tfer,True,has event,False,not revdev,True,contract tx,374,73689,33994,3.2781501395788304,0.12557672899012354,3166521015,143422948,True,success,2024-04-24 19:49:27.212153+00:00
2024-03-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,2741,7526,3313,0.21535573989687562,0.042177666613740006,158046000,13149748,True,success,2024-04-24 19:49:27.212153+00:00
