dt,dune_schema,has_eth_tfer,has_eth_tfer_desc,has_event_log,has_event_log_desc,has_rev_dev,has_rev_dev_desc,is_contract_tx,is_contract_tx_desc,num_raw_transactions,sum_gas_used,tx_success,tx_success_desc,last_updated
2023-08-22 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,118,5765782,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-18 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,18396,1178375650,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-21 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,8372,1764757859,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-22 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,160681,3374301000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-28 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,26024,3552168169,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-15 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,26852,590721616,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,33682,4816382269,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-16 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,4745,263691447,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-12 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,1804,534350220,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-02 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,3994,83874000,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-08 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,6179,343611964,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,21276,900884783,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-27 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,29836,626556000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-25 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,7813,164560356,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-19 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,79,13553986,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-06 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,214,154228287,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-17 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,137,6001790,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-29 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,109,271280080,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-18 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,2,45506,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-21 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,3,64734,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-18 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,5,917837,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-02 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,2,42000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-10 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-22 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,2,87327,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-01 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,215498,197189155850,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-19 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,147306,191849548509,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-05 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,214352,191578804435,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-18 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,34301,6446440371,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-08 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,16919,2751048509,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-24 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,9134,300045497,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-10 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,102468,2151828000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-01 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,2784,58464000,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-29 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,2876,60396000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-29 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,214755,4509855000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-21 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,7084,148764000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-16 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,317,173948400,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-10 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,264,14297995,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-27 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,298,2009001107,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-22 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,355,79537339,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-15 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,155,3255000,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-21 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,308,106573149,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-21 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,219,31291096,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-11 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,205,25018375,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-07 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,222,65910901,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-08 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,7,203684,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-31 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,23,574392,False,failed,2024-05-16 00:33:20.268740+00:00
2023-07-16 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,17,1626339,False,failed,2024-05-16 00:33:20.268740+00:00
2023-12-13 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,11,231000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-19 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,3,63000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-26 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-29 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,41438,13584522016,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-03 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,576963,114053664107,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-03 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,659,93772915,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-15 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,False,not revdev,True,contract tx,38820,2047305462,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-27 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,72688,29453505297,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-22 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2896,1070544397,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-07 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,47,13445916,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-23 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,166,35230125,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-22 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,28450,597450000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-13 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,114690,21347199887,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-04 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,3553,233511968,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-13 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,57980,1217580000,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-23 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1103,140444883,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-30 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,3762,992672695,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-26 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1894,135937271,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-07 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,222016,4662336000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-19 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,5223,322822739,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-23 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,533,11193000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-06 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,2454,597960084,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-10 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1555,246430831,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-20 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,126,2646000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-20 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,33,874039,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-18 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,151,3683707,False,failed,2024-05-16 00:33:20.268740+00:00
2023-07-20 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,25,2475259,True,success,2024-05-16 00:33:20.268740+00:00
2023-05-15 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,3,63000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-11-24 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,9,354456,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-04 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,68405,14908369749,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-16 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,12014,1052652890,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-21 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,199405,169838754410,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-27 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,445,60241667,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-04 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,False,not revdev,True,contract tx,57744,3243791554,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-10 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,15819,2209607117,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-14 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,373,60266902,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-13 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,342,48958928,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-09 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,45,38647939,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-21 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,148,13963508,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-06 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,64,7376256,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-25 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,39,23387993,True,success,2024-05-16 00:33:20.268740+00:00
2023-05-31 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,33560,704760000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-14 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,18285,383985000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-21 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,1778,521268094,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-01 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1169,43496684,False,failed,2024-05-16 00:33:20.268740+00:00
2024-05-13 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,5485,791700517,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-05 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,2691,56511000,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-09 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,True,contract tx,4880,103077898,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-15 00:00:00.000 UTC,zora,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,4275,89775000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-21 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,36,1103224,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-14 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,6130,2840418155,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-01 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,19114,401394000,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-01 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,656,71986588,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-13 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,19659,412839000,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-30 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,497,10437000,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-22 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,308,177918332,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-07 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,785,150918219,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-29 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,542,44617245,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-27 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,193,30860276,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-25 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,32,1067553,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-10 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-22 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,18,378000,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-25 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,55,8175676,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,59,3383102,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-14 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,26,546000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-14 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,87,1827000,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-06 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,10,1366506,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-02 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,15,16800045,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-25 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,3,66468,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-03 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1,3000000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-28 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,70447,25437326300,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-30 00:00:00.000 UTC,optimism,False,no eth tfer,True,has event,True,revdev,True,contract tx,122954,198904451993,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-22 00:00:00.000 UTC,base,True,eth tfer,True,has event,True,revdev,True,contract tx,58161,38358158541,True,success,2024-05-16 00:33:20.268740+00:00
2023-09-05 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2684,445847067,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-09 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,364,51114993,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-31 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,678,58476775,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-06 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,17627,2626210076,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-07 00:00:00.000 UTC,base,False,no eth tfer,True,has event,False,not revdev,True,contract tx,2339,201093463,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-08 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,308,123356393,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-22 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,82,7483857,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-09 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,28878,606438000,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-25 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,41966,881286000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-15 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,38,920513,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-14 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,89347,1876287000,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-01 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,False,non-contract tx,90537,1901277000,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-03 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,True,contract tx,346,81815552,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-01 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,660,60040653,True,success,2024-05-16 00:33:20.268740+00:00
2024-05-07 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,244,20787554,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-11 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,True,contract tx,208,56533253,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-25 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,290,11899895,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-16 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,807,226462465,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-25 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,77,8173896,True,success,2024-05-16 00:33:20.268740+00:00
2023-06-03 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,177,3756365,True,success,2024-05-16 00:33:20.268740+00:00
2023-07-20 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,133,191365598,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-12 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,166,659201956,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-15 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,214,41261924,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-09 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,False,non-contract tx,32,672000,True,success,2024-05-16 00:33:20.268740+00:00
2024-03-10 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,32,1358069,False,failed,2024-05-16 00:33:20.268740+00:00
2024-02-14 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,30,1847385,False,failed,2024-05-16 00:33:20.268740+00:00
2024-04-12 00:00:00.000 UTC,zora,True,eth tfer,False,no events,True,revdev,True,contract tx,34,2330909,True,success,2024-05-16 00:33:20.268740+00:00
2023-11-04 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,2,42000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-28 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,False,not revdev,True,contract tx,28,1619953,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-02 00:00:00.000 UTC,base,True,eth tfer,False,no events,False,not revdev,True,contract tx,5,13991774,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,False,non-contract tx,1,21000,False,failed,2024-05-16 00:33:20.268740+00:00
2023-08-02 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,80255,42596427621,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-15 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,True,revdev,True,contract tx,49175,14586933519,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-23 00:00:00.000 UTC,base,False,no eth tfer,True,has event,True,revdev,True,contract tx,165301,55103079256,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-30 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,548,60688041,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-21 00:00:00.000 UTC,optimism,True,eth tfer,True,has event,False,not revdev,True,contract tx,753,185407039,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-23 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,True,revdev,True,contract tx,68069,7981913707,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-04 00:00:00.000 UTC,zora,True,eth tfer,True,has event,True,revdev,True,contract tx,26380,3800185669,True,success,2024-05-16 00:33:20.268740+00:00
2024-04-29 00:00:00.000 UTC,zora,False,no eth tfer,True,has event,False,not revdev,True,contract tx,481,105019282,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-26 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,69,6553885,True,success,2024-05-16 00:33:20.268740+00:00
2023-12-06 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,31,2890063,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-17 00:00:00.000 UTC,zora,True,eth tfer,True,has event,False,not revdev,True,contract tx,141,11133030,True,success,2024-05-16 00:33:20.268740+00:00
2024-02-13 00:00:00.000 UTC,base,True,eth tfer,False,no events,True,revdev,True,contract tx,2453,698445138,False,failed,2024-05-16 00:33:20.268740+00:00
2024-03-29 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,True,revdev,True,contract tx,20719,3461078133,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-30 00:00:00.000 UTC,zora,False,no eth tfer,False,no events,True,revdev,True,contract tx,507,21180335,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-18 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,25456,1908578124,False,failed,2024-05-16 00:33:20.268740+00:00
2023-09-12 00:00:00.000 UTC,optimism,False,no eth tfer,False,no events,False,not revdev,False,non-contract tx,53,1113000,True,success,2024-05-16 00:33:20.268740+00:00
2023-08-19 00:00:00.000 UTC,base,False,no eth tfer,False,no events,True,revdev,True,contract tx,30652,2460130776,False,failed,2024-05-16 00:33:20.268740+00:00
2024-01-11 00:00:00.000 UTC,optimism,True,eth tfer,False,no events,True,revdev,True,contract tx,1405,369102807,False,failed,2024-05-16 00:33:20.268740+00:00
2023-10-22 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,822,82064089,True,success,2024-05-16 00:33:20.268740+00:00
2024-01-10 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,1323,234009778,True,success,2024-05-16 00:33:20.268740+00:00
2023-10-18 00:00:00.000 UTC,base,False,no eth tfer,False,no events,False,not revdev,True,contract tx,407,1070790155,False,failed,2024-05-16 00:33:20.268740+00:00
