avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_num_success_txs_per_day,l2_eth_fees_per_second,chain_name,l2_eth_fees_per_block,chain_gs,l2_num_txs_per_day_per_block,tvl,chain_dfl,layer,defillama_slug,source,distinct_protocol,distinct_parent_protocol,sum_token_value_usd_flow,sum_price_usd_flow,chain_l2b,valueUsd_l2b,cbvUsd_l2b,ebvUsd_l2b,nmvUsd_l2b,valueEth_l2b,cbvEth_l2b,ebvEth_l2b,nmvEth_l2b,transactions_l2b,alignment,display_name,mainnet_chain_id,op_based_version,is_op_chain
,,,,,,2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,948908477.1396948,OP Mainnet,L2,Optimism,chain,38.0,37.0,-2990353.1225106744,23033607.20408066,optimism,1571697584.25,1362892658.9,0.0,208804925.35,1074996.51819,932179.87842,0.0,142816.63977,289588.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,979433300.0537392,OP Mainnet,L2,Optimism,chain,38.0,37.0,-1527869.0961568898,16339291.482036885,optimism,1644325625.38,1404853155.31,0.0,239472470.07,1048177.301159,895525.293866,0.0,152652.007293,297100.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,992734302.0479964,OP Mainnet,L2,Optimism,chain,38.0,37.0,37549000.125969134,-8014250.929209118,optimism,1653524175.8,1423645348.28,0.0,229878827.52,1091533.445727,939784.573615,0.0,151748.872112,270044.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,1017626916.9562398,OP Mainnet,L2,Optimism,chain,39.0,38.0,7140847.691691832,8107058.747628158,optimism,1686131908.6,1438104522.88,0.0,248027385.72,1084308.840501,924808.693671,0.0,159500.14683,284742.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,1004618219.195376,OP Mainnet,L2,Optimism,chain,39.0,38.0,17862515.371084403,7407876.490305608,optimism,1700061115.95,1468590087.21,0.0,231471028.74,1049790.071844,906856.393995,0.0,142933.677849,285441.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,978103952.8742782,OP Mainnet,L2,Optimism,chain,39.0,38.0,-2776173.6851383783,-8685706.949291628,optimism,1672455666.79,1449228299.38,0.0,223227367.41,1051163.555436,910861.795674,0.0,140301.759762,264745.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,964656527.9507468,OP Mainnet,L2,Optimism,chain,38.0,38.0,-28955311.746905845,3275164.253085872,optimism,1675253808.32,1452194835.6,0.0,223058972.72,1065019.479587,923212.817308,0.0,141806.662279,290724.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,909105665.9131408,OP Mainnet,L2,Optimism,chain,38.0,37.0,-10824577.421128428,1924911.38540841,optimism,1670365308.94,1455312384.44,0.0,215052924.5,1056939.835642,920863.013737,0.0,136076.821905,314801.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,867232557.1669611,OP Mainnet,L2,Optimism,chain,39.0,38.0,-46311365.79196671,-11042445.695143305,optimism,1645676847.99,1423864757.17,0.0,221812090.82,1082227.672503,936359.92024,0.0,145867.752263,295421.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,876519660.6734366,OP Mainnet,L2,Optimism,chain,40.0,39.0,-51845540.66885882,3015944.983468815,optimism,1616887128.38,1377369038.69,0.0,239518089.69,1056020.976497,899586.972847,0.0,156434.00365,343829.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,876818890.595687,OP Mainnet,L2,Optimism,chain,39.0,39.0,-8059123.49694529,25204748.1371953,optimism,1724554374.92,1437081265.18,0.0,287473109.74,1048875.940946,874034.467211,0.0,174841.473735,358613.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,858134747.6247418,OP Mainnet,L2,Optimism,chain,39.0,39.0,926620.8947710396,-786187.8155810402,optimism,1714144141.62,1433043423.14,0.0,281100718.48,1053686.622953,880893.64741,0.0,172792.975543,393770.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,866846219.2238512,OP Mainnet,L2,Optimism,chain,40.0,40.0,-4385100.979042166,-11875765.105017813,optimism,1680485225.49,1403058875.72,0.0,277426349.77,1068366.811429,891993.285384,0.0,176373.526045,350527.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,776388685.0059773,OP Mainnet,L2,Optimism,chain,40.0,40.0,6864072.895954399,2091136.9694855483,optimism,1674413172.1,1391820732.95,0.0,282592439.15,1066512.949389,886516.458235,0.0,179996.491154,477324.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,687622391.118417,OP Mainnet,L2,Optimism,chain,40.0,40.0,60008908.54908966,-136506697.23300964,optimism,1481546942.75,1272961100.62,0.0,208585842.13,1111381.03859,954910.566307,0.0,156470.472283,499720.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,662687788.820111,OP Mainnet,L2,Optimism,chain,40.0,40.0,-41319498.63555918,-37578611.11527084,optimism,1329364878.95,1160360305.18,0.0,169004573.77,1213827.885694,1059511.739935,0.0,154316.145759,336375.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,640172599.0042456,OP Mainnet,L2,Optimism,chain,40.0,40.0,-56578403.51045711,25589071.06194709,optimism,1455626894.58,1230699706.67,0.0,224927187.91,1118376.278221,945561.917482,0.0,172814.360739,401788.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,617323720.4340913,OP Mainnet,L2,Optimism,chain,40.0,40.0,-16826541.59169704,-9400018.143522937,optimism,1420259701.45,1204261346.94,0.0,215998354.51,1097648.171361,930713.772973,0.0,166934.398388,330581.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,605396728.4233518,OP Mainnet,L2,Optimism,chain,41.0,40.0,-3366481.5384482867,-15100930.300701728,optimism,1356527795.45,1160245015.61,0.0,196282779.84,1080381.178098,924055.43114,0.0,156325.746958,304406.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,564616643.9375933,OP Mainnet,L2,Optimism,chain,41.0,40.0,86201.73692625813,-8603763.132776275,optimism,1335259913.84,1143934808.75,0.0,191325105.09,1091784.805762,935346.46705,0.0,156438.338712,328158.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,563760725.7404486,OP Mainnet,L2,Optimism,chain,41.0,40.0,-58941479.60076828,15238059.596538289,optimism,1353750120.97,1155377241.08,0.0,198372879.89,1089978.487999,930257.599851,0.0,159720.888148,302898.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,562755224.1494831,OP Mainnet,L2,Optimism,chain,41.0,40.0,-3929274.8398830574,2769996.4658730496,optimism,1350017958.01,1150229218.74,0.0,199788739.27,1077680.713636,918195.078789,0.0,159485.634847,297640.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,548200097.3673065,OP Mainnet,L2,Optimism,chain,41.0,40.0,-2164498.4619602747,-710200.957059711,optimism,1329857659.59,1136622753.7,0.0,193234905.89,1092104.267378,933416.107194,0.0,158688.160184,320277.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,551277483.3196622,OP Mainnet,L2,Optimism,chain,41.0,40.0,-9291583.59195988,-5114593.217290121,optimism,1308341179.09,1116877001.1,0.0,191464177.99,1088660.578843,929344.716785,0.0,159315.862058,318779.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,558059110.1716483,OP Mainnet,L2,Optimism,chain,41.0,40.0,2083738.7504467736,1237443.7671132204,optimism,1321868131.27,1122903098.69,0.0,198965032.58,1089305.448625,925345.300927,0.0,163960.147698,393615.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,543513108.5407603,OP Mainnet,L2,Optimism,chain,41.0,40.0,1637832.5850141144,507811.525615892,optimism,1316328005.42,1114357243.74,0.0,201970761.68,1079936.671775,914236.609751,0.0,165700.062024,394107.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,536890695.2148731,OP Mainnet,L2,Optimism,chain,41.0,40.0,4603.210755145876,-10592632.898595154,optimism,1268774203.26,1085116850.54,0.0,183657352.72,1108822.945368,948318.825535,0.0,160504.119833,417687.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,541440312.1295145,OP Mainnet,L2,Optimism,chain,41.0,40.0,-815064.6708356485,-5097817.630634346,optimism,1239290926.94,1056033689.6,0.0,183257237.34,1116438.080732,951347.419716,0.0,165090.661016,385788.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,549225791.1219178,OP Mainnet,L2,Optimism,chain,41.0,40.0,39468520.33535656,-37037234.78366656,optimism,1219439626.31,1035322259.27,0.0,184117367.04,1070285.026325,908687.800219,0.0,161597.226106,411735.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,547920397.3513094,OP Mainnet,L2,Optimism,chain,41.0,40.0,-2330211.6253044344,5546747.544154429,optimism,1245556494.75,1045092731.98,0.0,200463762.77,1050290.745697,881253.66408,0.0,169037.081617,426799.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,534563062.5384648,OP Mainnet,L2,Optimism,chain,41.0,40.0,-1351468.0100109174,-608203.1619290798,optimism,1253857081.43,1050160640.42,0.0,203696441.01,1041083.289793,871953.199897,0.0,169130.089896,361965.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,530835787.01420987,OP Mainnet,L2,Optimism,chain,41.0,40.0,-16484081.426120743,520663.2541707427,optimism,1241584277.89,1043558686.95,0.0,198025590.94,1034824.483579,869775.897259,0.0,165048.58632,363635.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,526316885.3949734,OP Mainnet,L2,Optimism,chain,41.0,40.0,-2144964.305981708,-2098528.6413582885,optimism,1238455164.03,1043652714.22,0.0,194802449.81,1026545.993422,865075.735852,0.0,161470.25757,366053.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,521541142.0724411,OP Mainnet,L2,Optimism,chain,41.0,40.0,-4272635.694524258,283576.1708342661,optimism,1232203889.28,1041672528.21,0.0,190531361.07,1030101.825657,870820.797112,0.0,159281.028545,335026.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,534211825.9542328,OP Mainnet,L2,Optimism,chain,40.0,40.0,43812.08733673766,-3993092.4347267495,optimism,1221074837.44,1033323047.2,0.0,187751790.24,1043724.091862,883241.653987,0.0,160482.437875,345501.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,540631906.1425905,OP Mainnet,L2,Optimism,chain,40.0,40.0,-787908.7777560944,9206729.545686118,optimism,1224619207.63,1033006818.77,0.0,191612388.86,1005923.410903,848529.678585,0.0,157393.732318,369005.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,544294952.7011918,OP Mainnet,L2,Optimism,chain,40.0,40.0,940627.5195088084,4667106.945541166,optimism,1286767756.99,1070066604.65,0.0,216701152.34,991734.101607,824718.78634,0.0,167015.315267,357831.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,547138544.5675703,OP Mainnet,L2,Optimism,chain,40.0,40.0,3503415.7880134555,-1003177.4924334527,optimism,1289090143.77,1062412782.0,0.0,226677361.77,1009752.749256,832194.887746,0.0,177557.86151,355633.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,540005352.3024806,OP Mainnet,L2,Optimism,chain,40.0,40.0,-2707791.0269382694,1639091.4272582585,optimism,1313583840.66,1075830538.27,0.0,237753302.39,1011201.053032,828177.798434,0.0,183023.254598,344441.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,549356515.0563847,OP Mainnet,L2,Optimism,chain,40.0,40.0,-3219984.375984873,-4836868.068725113,optimism,1274950920.52,1050124821.78,0.0,224826098.74,1025504.037103,844665.647036,0.0,180838.390067,348802.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,551164152.3380196,OP Mainnet,L2,Optimism,chain,41.0,40.0,3360584.402189134,4828078.06262087,optimism,1282907642.29,1055492090.28,0.0,227415552.01,1001245.709975,823759.164342,0.0,177486.545633,370782.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,559241330.8355027,OP Mainnet,L2,Optimism,chain,42.0,41.0,-3650206.228083481,5680955.716623465,optimism,1260807987.6,1039553733.35,0.0,221254254.25,1000598.774417,825007.61558,0.0,175591.158837,347133.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,558184189.7011169,OP Mainnet,L2,Optimism,chain,42.0,41.0,5215450.607826305,1606954.2625037082,optimism,1271408146.66,1042930756.8,0.0,228477389.86,999585.471744,819955.759521,0.0,179629.712223,349876.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,564643362.0890292,OP Mainnet,L2,Optimism,chain,42.0,41.0,-1937968.6087928212,-549376.8886771769,optimism,1258742665.13,1039242138.77,0.0,219500526.36,1021020.420743,842974.084545,0.0,178046.336198,407892.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,562940861.2893584,OP Mainnet,L2,Optimism,chain,42.0,41.0,3029344.696803268,1763000.175946711,optimism,1280523933.49,1048000578.27,0.0,232523355.22,999979.097802,818398.348812,0.0,181580.74899,362898.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,563385691.1689141,OP Mainnet,L2,Optimism,chain,42.0,41.0,1830734.3174218964,-2257628.318491896,optimism,1269290902.68,1039545788.13,0.0,229745114.55,1004238.912994,822468.931352,0.0,181769.981642,454766.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,559212150.330346,OP Mainnet,L2,Optimism,chain,42.0,41.0,1199593.0142219572,618875.76255806,optimism,1265083038.49,1041030629.07,0.0,224052409.42,999109.262674,822162.113169,0.0,176947.149505,423485.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,562703089.7663635,OP Mainnet,L2,Optimism,chain,42.0,41.0,-2381084.476331501,-1467317.7847784949,optimism,1259839305.77,1041743444.59,0.0,218095861.18,996457.620618,823956.824777,0.0,172500.795841,448852.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,572492140.6499295,OP Mainnet,L2,Optimism,chain,42.0,41.0,3424129.474245872,-856424.4873358854,optimism,1251893630.92,1028430632.53,0.0,223462998.39,982962.548421,807503.745118,0.0,175458.803303,512257.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,576191724.3346113,OP Mainnet,L2,Optimism,chain,44.0,42.0,6469516.163605945,3678028.778674049,optimism,1285294625.26,1042475519.98,0.0,242819105.28,973230.576777,789366.913761,0.0,183863.663016,590670.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,568806131.3283846,OP Mainnet,L2,Optimism,chain,44.0,42.0,1731694.2793377517,-1282498.4330777463,optimism,1288895000.96,1041483509.24,0.0,247411491.72,985082.542106,795989.76031,0.0,189092.781796,473928.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,542665973.38391,OP Mainnet,L2,Optimism,chain,44.0,42.0,762869.350220703,-5467675.989920714,optimism,1249183520.35,1020972465.42,0.0,228211054.93,987716.650411,807272.500235,0.0,180444.150176,468702.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,549213189.5867099,OP Mainnet,L2,Optimism,chain,44.0,42.0,31310.229118284788,-20844186.909218263,optimism,1176783693.27,975275716.16,0.0,201507977.11,1007185.361874,834718.759911,0.0,172466.601963,538130.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,551624920.5061549,OP Mainnet,L2,Optimism,chain,44.0,42.0,-489569.64437932114,3110041.343929312,optimism,1190049948.19,986843285.33,0.0,203206662.86,1002339.098833,831184.952237,0.0,171154.146596,437497.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,522047072.0255044,OP Mainnet,L2,Optimism,chain,44.0,42.0,1440923.4417569423,1936595.0462930584,optimism,1187109919.08,986626947.32,0.0,200482971.76,1003421.476563,833960.404514,0.0,169461.072049,409962.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,526957381.40814286,OP Mainnet,L2,Optimism,chain,44.0,42.0,-389075.3560350383,-5111184.844274965,optimism,1166063441.72,976006526.83,0.0,190056914.89,997742.06138,835119.882146,0.0,162622.179234,538228.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,525331518.9915708,OP Mainnet,L2,Optimism,chain,45.0,43.0,-1084014.8558048562,4966158.32152486,optimism,1201547164.37,991836226.18,0.0,209710938.19,985989.458885,813900.688195,0.0,172088.77069,600810.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,527699857.47826713,OP Mainnet,L2,Optimism,chain,45.0,43.0,164526.35025521732,-2558552.601465202,optimism,1190952409.54,985076210.7,0.0,205876198.84,981546.28294,811869.462882,0.0,169676.820058,544547.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,524961060.5351301,OP Mainnet,L2,Optimism,chain,45.0,43.0,4174315.722694295,1339827.125145674,optimism,1194246412.89,990168912.47,0.0,204077500.42,980394.926582,812861.205016,0.0,167533.721566,502035.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,522496844.0361496,OP Mainnet,L2,Optimism,chain,45.0,43.0,-16712532.373275967,-2291076.849304009,optimism,1187139306.55,982136389.89,0.0,205002916.66,972505.575672,804567.004055,0.0,167938.571617,461441.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,521021181.2620304,OP Mainnet,L2,Optimism,chain,45.0,43.0,16785919.800827257,-1759415.671027277,optimism,1180487090.27,980233752.29,0.0,200253337.98,966754.493492,802757.939948,0.0,163996.553544,521911.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,522139296.1509594,OP Mainnet,L2,Optimism,chain,45.0,43.0,-660185.1242694461,-1755276.6776205292,optimism,1178423635.66,978333281.17,0.0,200090354.49,966309.992387,802235.45837,0.0,164074.534017,507812.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,518853909.8013462,OP Mainnet,L2,Optimism,chain,46.0,44.0,627644.9960445547,268468.3968654232,optimism,1181611316.92,978547610.48,0.0,203063706.44,963772.750116,798145.302256,0.0,165627.44786,520519.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,512497672.6301252,OP Mainnet,L2,Optimism,chain,46.0,44.0,-646448.8581626485,-421140.2514573533,optimism,1179786170.98,978269088.05,0.0,201517082.93,973565.843616,807272.871516,0.0,166292.9721,599310.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,501484449.7672523,OP Mainnet,L2,Optimism,chain,46.0,44.0,-2408567.469437727,-4217127.499812253,optimism,1159468708.83,967038950.63,0.0,192429758.2,974454.49166,812730.384099,0.0,161724.107561,566184.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,501281490.0510034,OP Mainnet,L2,Optimism,chain,46.0,44.0,-11801675.23273105,-64905.35346896034,optimism,1166935409.21,970438266.23,0.0,196497142.98,971155.104736,807624.885378,0.0,163530.219358,583101.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,496556127.0808655,OP Mainnet,L2,Optimism,chain,46.0,44.0,-1951826.546736375,622337.2830263857,optimism,1163089009.43,966839697.02,0.0,196249312.41,969702.096326,806083.174577,0.0,163618.921749,465696.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,496637920.9698786,OP Mainnet,L2,Optimism,chain,46.0,44.0,-5078482.529724262,-659743.4918857659,optimism,1167928437.28,970844680.9,0.0,197083756.38,976165.588464,811441.128595,0.0,164724.459869,378464.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,502300839.3958792,OP Mainnet,L2,Optimism,chain,46.0,44.0,-928824.032554229,1687178.9215742373,optimism,1174136923.91,976066803.82,0.0,198070120.09,977658.710613,812733.330751,0.0,164925.379862,398730.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,502444354.71016216,OP Mainnet,L2,Optimism,chain,46.0,44.0,3253653.0433272417,3692767.846872763,optimism,1188546938.95,982774799.04,0.0,205772139.91,978728.252918,809281.847089,0.0,169446.405829,506572.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,508934659.7473682,OP Mainnet,L2,Optimism,chain,46.0,44.0,-518628.77155952953,341649.81254953064,optimism,1188095648.49,982601329.6,0.0,205494318.89,978060.484956,808894.077001,0.0,169166.407955,526869.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,506323468.57975465,OP Mainnet,L2,Optimism,chain,46.0,44.0,-1937701.1225519867,7657692.960281977,optimism,1270581382.26,1005529241.21,0.0,265052141.05,1011257.856108,800302.411907,0.0,210955.444201,513552.0,OP Chain,OP Mainnet,10.0,modern,yes
,,,,,,2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,op,,,,508444725.08012366,OP Mainnet,L2,Optimism,chain,46.0,44.0,-63439.99944347756,-2391464.101586506,optimism,1245112849.33,1002810728.94,0.0,242302120.39,995459.397275,801740.47226,0.0,193718.925015,632342.0,OP Chain,OP Mainnet,10.0,modern,yes
