avg_l1_fee_scalar,num_raw_txs,num_blocks,l2_num_txs_per_day,l2_gas_used,l1_gas_paid,dt,base_fee_gwei,compressedtxsize_approx_user_txs_l2_per_day,l2_eth_fees_per_day,avg_l1_gas_price_on_l2,num_users_per_day,l2_gas_used_user_txs_per_day,num_user_txs_per_second,active_secs_per_day,l2_num_attr_deposit_txs_per_day,l1_gas_used_user_txs_l2_per_day,l2_gas_used_per_block,l2_gas_eth_fees_priority_fee,chain_type,l2_num_user_deposit_txs_per_day,l1_gas_paid_user_txs,calldata_gas_user_txs_l2_per_day,avg_l2_gas_price,calldata_bytes_user_txs_l2_per_day,is_initial_day,l1_contrib_l2_eth_fees_per_day,calldata_bytes_l2_per_day,compressedtxsize_approx_l2_per_day,l2_gas_eth_fees_base_fee,l2_gas_used_per_second,equivalent_l1_tx_fee,l2_contrib_l2_eth_fees_per_day,calldata_gas_l2_per_day,l1_gas_used_on_l2,l2_num_success_txs_per_day,l2_eth_fees_per_second,chain_name,l2_eth_fees_per_block,chain_gs,l2_num_txs_per_day_per_block
0.684000015,"324,361","43,200","264,869","93,598,419,002","836,071,445.88",2023-08-05,4.049e-05,"61,458,273.75",49.73,16.18,"56,123","90,580,254,241",3.07,"86,400","43,200","1,222,326,648","2,166,630.07",36.2,mainnet,"1,297","836,071,445.88","695,154,908",0.399657615161054,"82,399,277",0,13.53,"94,261,819","70,998,480.75",0.0037,"1,083,315.03","1,404,655,519,645.44",36.2,"783,070,924","1,222,326,648","254,579",0.0005755592076292,base,0.0012,base,6.13
0.684000015,"331,147","43,200","253,225","107,022,666,416","784,303,949.88",2023-08-04,2.29761995032e-05,"57,535,407.25",50.93,19.96,"71,165","102,253,467,043",2.93,"86,400","43,200","1,146,643,176","2,477,376.54",35.27,mainnet,"1,839","784,303,949.88","645,057,716",0.3449934306585059,"74,187,611",0,15.65,"97,238,678","78,553,468",0.0024,"1,238,688.27","1,946,711,684,295.95",35.28,"896,567,552","1,146,643,176","243,305",0.0005894812652058,base,0.0011789625304116,base,5.86
0.684000015,"517,012","43,200","458,089","52,331,791,791","1,234,218,790.4",2023-08-03,5.424597149e-07,"87,741,654.25",80.36,29.38,"51,520","49,242,007,989",5.3,"86,400","43,200","1,804,413,396","1,211,384.07",44.1,mainnet,"1,392","1,234,218,790.4","905,465,636",0.89565536864043,"89,928,977",0,36.26,"104,678,951","99,890,203.75",2.7202750056e-05,"605,692.03","1,335,492,541,713.2",44.1,"1,035,734,204","1,804,413,396","429,832",0.0009301092,base,0.00186022,base,10.6
0.684000015,"193,053","43,200","145,005","49,599,056,768","498,343,587.44",2023-08-02,1.3890672901e-05,"37,433,661.5",38.13,23.29,"27,202","47,317,486,287",1.68,"86,400","43,200","728,572,480","1,148,126.31",26.52,mainnet,71,"498,343,587.44","441,173,144",0.5604886065,"46,433,990",0,11.61,"57,702,455","45,913,577",0.00066,"574,063.16","1,191,503,026,276.44",26.52,"524,575,568","728,572,480","127,278",0.000441293395093,base,0.00088258679019,base,3.36
0.684000015,"206,671","43,200","158,837","40,878,852,172","531,491,188.51",2023-08-01,7.9021e-07,"39,630,695.25",41.26,22.42,"27,705","38,608,792,398",1.84,"86,400","43,200","777,033,884","946,269.73",29.34,mainnet,11,"531,491,188.51","461,276,468",0.7600058,"49,332,239",0,11.92,"60,570,210","48,082,286.75",3.093e-05,"473,134.86","860,672,286,363.36",29.34,"544,458,540","777,033,884","143,120",0.00048,base,0.0009550835057,base,3.68
0.684000015,"607,599","43,200","542,793","135,011,728,306","1,612,856,990.72",2023-07-31,4.3015e-06,"116,632,264.75",185.0,23.28,"85,662","132,384,430,534",6.28,"86,400","43,200","2,357,978,004","3,125,271.49",147.45,mainnet,8,"1,612,856,990.72","1,275,557,452",1.11,"139,171,756",0,37.55,"150,418,789","126,246,919",0.0005765977023653,"1,562,635.74","3,107,793,773,099.56",147.45,"1,358,882,992","2,357,978,004","495,813",0.0021,base,0.0043,base,12.56
0.684000015,"654,545","43,200","565,070","132,135,850,837","1,735,234,035.38",2023-07-30,0.060579376857094,"125,822,685.25",231.77,20.49,"48,565","128,993,203,451",6.54,"86,400","43,200","2,536,891,808","3,058,700.25",188.26,mainnet,11,"1,735,234,035.38","1,398,366,804",1.52,"146,330,019",0,35.56,"157,566,494","137,104,299.75",7.95,"1,529,350.13","2,604,073,555,660.62",196.21,"1,481,523,836","2,536,891,808","518,230",0.0026825697189025,base,0.005365139437805,base,13.08
0.684000015,"64,274","43,200","17,162","5,909,051,880","91,893,139.38",2023-07-29,5.000094e-08,"7,450,410",6.98,20.37,"5,999","3,655,370,967",0.2,"86,400","43,200","134,346,692","136,783.61",5.11,mainnet,5,"91,893,139.38","100,534,304",1.4,"8,357,579",0,1.87,"19,591,391","15,850,437",2.95458203e-07,"68,391.8","80,975,596,566.49",5.11,"183,676,880","134,346,692","16,642",8.0791074e-05,base,0.00016,base,0.4
0.684000015,"53,079","43,200","8,328","3,876,736,172","46,022,637.33",2023-07-28,5.00008373e-08,"3,744,837.75",3.76,30.39,"3,246","1,672,417,029",0.096,"86,400","43,200","67,284,556","89,739.26",2.37,mainnet,14,"46,022,637.33","50,856,540",1.41,"4,339,332",0,1.4,"15,577,663","11,986,088.5",1.9e-07,"44,869.63","55,115,140,944.59",2.37,"134,027,464","67,284,556","8,146",4.35747104683e-05,base,8.71494209366e-05,base,0.19
0.684000015,"54,212","43,200","9,482","4,175,790,112","46,789,644.85",2023-07-27,5.00905e-08,"3,748,672",4.69,27.78,"2,951","1,967,371,973",0.1097453703703703,"86,400","43,200","68,405,912","96,661.81",3.39,mainnet,5,"46,789,644.85","49,662,336",1.72,"4,420,494",0,1.3,"15,654,830","11,986,777.5",2.09e-07,"48,330.9","55,817,485,710.04",3.39,"132,805,784","68,405,912","9,271",5.4e-05,base,0.0001085,base,0.2194907407407407
0.684000015,"55,090","43,200","9,944","3,772,395,426","49,612,646.98",2023-07-26,5.00001273e-08,"3,984,911.5",4.99,24.07,"3,365","1,561,490,116",0.115093,"86,400","43,200","72,533,108","87,323.97",3.79,mainnet,3,"49,612,646.98","52,939,512",2.43,"4,822,038",0,1.19,"16,055,335","12,250,922.25",1.8862052e-07,"43,661.98","38,574,890,181.32",3.79,"136,076,836","72,533,108","9,765",5.8e-05,base,0.000115489195995,base,0.23019
0.684000015,"59,828","43,200","15,421","4,531,550,820","77,916,127.11",2023-07-25,5.00003516e-08,"6,284,760.5",3.57,28.6,"2,716","2,335,103,974",0.18,"86,400","43,200","113,912,464","104,897.01",1.35,mainnet,7,"77,916,127.11","83,778,120",0.5761322670707038,"8,198,439",0,2.23,"19,433,380","14,501,236.25",2.265797964e-07,"52,448.5","66,411,989,989.89",1.35,"166,926,916","113,912,464","15,388",4.1364769474e-05,base,8.3e-05,base,0.36
0.684000015,"61,198","43,200","16,810","4,591,448,687","74,104,495.99",2023-07-24,5.000015e-08,"5,857,453",3.66,31.38,"4,425","2,395,415,659",0.19456019,"86,400","43,200","108,339,904","106,283.53",1.33,mainnet,5,"74,104,495.99","75,429,968",0.55601013,"7,645,133",0,2.33,"18,879,426","14,071,073",2.295730542e-07,"53,141.77","75,572,878,515.99",1.33,"158,553,744","108,339,904","16,733",4.23287489163e-05,base,8.46574978327e-05,base,0.3891203703703704
0.684000015,"66,109","43,200","19,488","5,042,318,484","94,302,198.38",2023-07-23,5e-08,"7,561,841.75",3.89,18.13,"5,837","2,800,081,768",0.23,"86,400","43,200","137,868,708","116,720.34",2.18,mainnet,0,"94,302,198.38","99,786,524",0.778819003510029,"9,381,494",0,1.71,"20,613,494","15,927,502",2.5e-07,"58,360.17","51,030,863,017.94",2.18,"182,913,440","137,868,708","19,338",4.5031156193e-05,base,9.0062e-05,base,0.45
0.684000015,"69,113","43,200","21,653","5,468,441,011","108,920,252.72",2023-07-22,5.0000038e-08,"8,776,195.5",4.64,17.97,"6,493","3,208,913,209",0.25061,"86,400","43,200","159,240,132","126,584.28",2.68,mainnet,2,"108,920,252.72","116,860,664",0.84,"10,828,391",0,1.96,"22,061,366","17,199,297.75",2.734224679e-07,"63,292.14","58,097,055,348.89",2.68,"199,993,820","159,240,132","21,485",5.37082184085e-05,base,0.000107416436817,base,0.5012
0.684000015,"60,276","43,200","14,898","4,603,359,310","84,115,854",2023-07-21,5.0000204e-08,"6,869,640",4.12,26.74,"3,696","2,386,950,342",0.17243056,"86,400","43,200","122,976,392","106,559.24",1.87,mainnet,0,"84,115,854","93,705,216",0.78,"8,703,495",0,2.25,"19,935,496","15,150,610.75",2.3017e-07,"53,279.62","64,489,935,127.03",1.87,"176,829,484","122,976,392","14,696",4.77111089028e-05,base,9.54222178056e-05,base,0.34
0.684000015,"61,088","43,200","15,163","4,448,219,415","73,841,145.04",2023-07-20,5.00013159e-08,"5,912,040.5",3.5,26.13,"4,269","2,219,959,195",0.18,"86,400","43,200","107,954,888","102,968.04",1.57,mainnet,0,"73,841,145.04","78,095,304",0.7079,"7,459,965",0,1.93,"18,691,965","14,230,441.75",2.224143854e-07,"51,484.02","57,234,228,760.48",1.57,"161,223,324","107,954,888","14,999",4.0521177727e-05,base,8.10423554541e-05,base,0.3509953703703704
0.684000015,"66,152","43,200","18,757","4,838,805,023","88,818,042.21",2023-07-19,5.0001095e-08,"7,081,217.25",4.03,23.5,"6,000","2,580,462,867",0.2170949074074074,"86,400","43,200","129,850,936","112,009.38",1.95,mainnet,0,"88,818,042.21","92,891,860",0.7540034,"8,719,993",0,2.09,"19,951,994","15,499,830.75",2.4e-07,"56,004.69","60,490,806,375.95",1.95,"176,023,916","129,850,936","18,571",4.7e-05,base,9.3e-05,base,0.43
0.684000015,"60,392","43,200","13,637","3,861,045,869","51,937,615.01",2023-07-18,5.00058e-08,"4,002,038.25",2.86,30.41,"6,020","1,617,143,481",0.16,"86,400","43,200","75,932,184","89,376.06",1.28,mainnet,0,"51,937,615.01","49,195,556",0.7945141789261508,"4,789,337",0,1.58,"16,021,339","12,376,808.75",1.93063e-07,"44,688.03","48,747,987,299.78",1.28,"132,322,444","75,932,184","13,510",3.3e-05,base,6.63064e-05,base,0.32
0.684000015,"59,162","43,200","11,105","3,351,119,285","38,453,391.93",2023-07-17,5e-08,"2,901,576.5",2.02,20.19,"7,411","1,077,845,191",0.128530093,"86,400","43,200","56,218,408","77,572.21",1.24,mainnet,5,"38,453,391.93","34,342,984",1.15,"2,982,097",0,0.776185345186057,"14,216,005","11,365,763.75",1.7e-07,"38,786.1","21,430,400,601.64",1.24,"117,483,964","56,218,408","10,935",2.3e-05,base,4.67044e-05,base,0.25706019
0.684000015,"67,629","43,200","14,639","3,773,031,893","49,487,064.58",2023-07-16,5.00002266e-08,"3,696,937.75",2.65,15.44,"11,815","1,398,603,267",0.1694328703703703,"86,400","43,200","72,349,508","87,338.7",1.89,mainnet,2,"49,487,064.58","43,223,772",1.35,"3,885,582",0,0.76414443237082,"15,118,552","12,496,211.5",1.886523508e-07,"43,669.35","21,614,263,521.1",1.89,"126,359,032","72,349,508","14,289",3.071e-05,base,6.14268324559e-05,base,0.3388657407407407
0.684000015,"77,912","43,200","22,240","4,485,557,273","67,094,636.74",2023-07-15,5.000082e-08,"4,897,525.75",3.31,14.0,"17,728","2,055,320,001",0.2574074074074074,"86,400","43,200","98,091,572","103,832.34",2.37,mainnet,0,"67,094,636.74","54,163,292",1.16,"5,202,662",0,0.939292683138013,"16,434,670","13,878,476.75",2.2e-07,"51,916.17","28,735,881,760.4",2.37,"137,287,372","98,091,572","21,381",3.83570072e-05,base,7.6714014e-05,base,0.51
0.684000015,"61,859","43,200","13,835","3,559,871,768","45,247,323.31",2023-07-14,5e-08,"3,351,178",2.58,22.5,"6,572","1,288,276,018",0.16013,"86,400","43,200","66,151,056","82,404.44",1.56,mainnet,1,"45,247,323.31","38,566,368",1.21,"3,384,084",0,1.02,"14,616,474","11,811,175",1.8e-07,"41,202.22","29,209,698,834.1",1.56,"121,676,208","66,151,056","12,986",2.98530535923e-05,base,5.97061071847e-05,base,0.32025
0.684000015,"44,103","43,200",735,"2,328,837,237","5,451,945.24",2023-07-13,5e-08,"459,696.5",0.4253431488025,49.47,316,"155,702,969",0.0085069,"86,400","43,200","7,970,680","53,908.27",0.16,mainnet,0,"5,451,945.24","6,555,464",1.0,"497,201",0,0.2697047036984003,"11,729,201","8,604,187.25",1.2e-07,"26,954.13","7,555,782,381.52",0.1556384451041,"89,682,932","7,970,680",702,4.9229531111e-06,base,9.8459062222e-06,base,0.017014
0.684000015,"43,265","43,200",65,"2,291,885,362","4,880,184.16",2023-07-12,5e-08,"443,130.25",0.29267670462823,26.5,13,"122,971,902",0.00075,"86,400","43,200","7,134,772","53,052.9",0.16336124413135,mainnet,0,"4,880,184.16","7,019,364",1.33,"472,983",0,0.1293153459023,"11,704,983","8,576,096.5",1.1e-07,"26,526.45","3,189,718,072.46",0.163361358725958,"90,145,224","7,134,772",65,3.3874618591e-06,base,6.7749237182e-06,base,0.0015046
0.684000015,"43,285","43,200",82,"2,304,160,564","6,376,992.33",2023-07-11,5e-08,"578,763",0.56761374032077,20.54,16,"133,738,994",0.000949074074074,"86,400","43,200","9,323,088","53,337.05",0.4366076997093,mainnet,1,"6,376,992.33","9,170,992",3.26,"607,678",0,0.1310059254028,"11,840,098","8,712,312",1.152085558e-07,"26,668.53","2,760,480,824.47",0.436607814917996,"92,302,912","9,323,088",78,6.5696035e-06,base,1.3139207e-05,base,0.0019
0.684000015,"43,220","43,200",19,"2,171,884,819","102,578.11",2023-07-10,5e-08,"8,432.25",0.0149179871083,22.8,9,"2,117,193",0.0002199074074074,"86,400","43,200","149,968","50,275.11",0.01257915290077,mainnet,1,"102,578.11","114,244",5.94,"8,155",0,0.0023,"11,240,575","8,141,667.5",1.085942409e-07,"25,137.56","48,150,456.17",0.0125792614950101,"83,243,320","149,968",16,1.7e-07,base,3.5e-07,base,0.00044
,"43,200","43,200",0,"2,168,664,084",0,2023-07-09,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,200.56",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,132,949",1.084332042e-07,"25,100.28",0,0.0,"83,125,584",0,0,0.0,base,0.0,base,0.0
,"43,200","43,200",0,"2,170,165,548",0,2023-07-08,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,235.31",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,132,909.25",1.085083e-07,"25,117.66",0,0.0,"83,124,948",0,0,0.0,base,0.0,base,0.0
0.684000015,"43,206","43,200",6,"2,168,914,556","8,424.14",2023-07-07,5e-08,408,0.00018,20.38,2,"126,000",6.9e-05,"86,400","43,200","12,316","50,206.36",1.2e-05,mainnet,0,"8,424.14",0,0.100000044,0,0,0.00017,"11,232,000","8,133,286.5",1.084e-07,"25,103.18","2,568,007.78",1.26000055e-05,"83,124,456","12,316",6,2.1e-09,base,4.3e-09,base,0.00014
0.684000015,"43,213","43,200",13,"2,171,846,008","89,765.43",2023-07-06,5e-08,"7,449",0.004302211683018,37.8,3,"1,463,416",0.00015046,"86,400","43,200","131,236","50,274.21",0.0009085904808704,mainnet,0,"89,765.43","105,040",0.62094,"18,544",0,0.0033935126098,"11,250,544","8,140,479.75",1.085923004e-07,"25,137.11","70,961,336.82",0.0009086990731708,"83,231,932","131,236",13,4.97941167e-08,base,9.95882334e-08,base,0.00030093
0.684000015,"43,207","43,200",5,"2,170,601,270","6,960.38",2023-07-05,5e-08,340,0.001075,53.44,5,"105,000",5.78703703703e-05,"86,400","43,200","10,176","50,245.4",0.0007034,mainnet,1,"6,960.38",0,6.7,0,0,0.000371952911083,"11,232,420","8,132,452.25",1.08530063e-07,"25,122.7","5,602,842.09",0.0007035000053,"83,110,020","10,176",5,1.2e-08,base,2.5e-08,base,0.0001157407407407
0.684000015,"43,208","43,200",7,"2,169,275,840","18,867.46",2023-07-04,5e-08,"1,315.5",0.00099,26.09,3,"573,674",8.1019e-05,"86,400","43,200","27,584","50,214.72",0.0005,mainnet,1,"18,867.46","13,432",0.86,"2,452",0,0.00049,"11,234,872","8,134,322",1.085e-07,"25,107.36","13,007,521.38",0.000495937029,"83,138,848","27,584",7,1.14371916e-08,base,2.28743832e-08,base,0.000162037037037
,"43,200","43,200",0,"2,170,374,888",0,2023-07-03,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,240.16",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,133,355.5",1.085e-07,"25,120.08",0,0.0,"83,132,088",0,0,0.0,base,0.0,base,0.0
,"43,200","43,200",0,"2,168,750,228",0,2023-07-02,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,202.55",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,132,751.75",1.084e-07,"25,101.28",0,0.0,"83,122,428",0,0,0.0,base,0.0,base,0.0
,"43,200","43,200",0,"2,169,690,048",0,2023-07-01,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,224.31",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,133,246.75",1.084845024e-07,"25,112.15",0,0.0,"83,130,348",0,0,0.0,base,0.0,base,0.0
0.684000015,"43,203","43,200",3,"2,171,305,849","24,046.7",2023-06-30,5e-08,"2,043.75",0.0019,26.61,3,"561,521",3.5e-05,"86,400","43,200","35,156","50,261.71",0.0013,mainnet,0,"24,046.7","29,436",2.3,"2,007",0,0.000639814039051,"11,234,007","8,135,189.25",1.086e-07,"25,130.85","15,151,454.68",0.001292642528076,"83,158,164","35,156",3,2.2e-08,base,4.47327909e-08,base,6.9e-05
0.684000015,"43,219","43,200",15,"2,170,748,549","26,503.63",2023-06-29,5e-08,"1,672.25",0.003604064270862,55.88,9,"931,801",0.00017,"86,400","43,200","38,748","50,248.81",0.0021228247029,mainnet,0,"26,503.63","10,436",2.28,"1,628",0,0.00148113103057,"11,233,628","8,135,003.5",1.085e-07,"25,124.4","52,299,028.15",0.00212293324029,"83,137,784","38,748",12,4.17137068e-08,base,8.3e-08,base,0.00035
0.684000015,"43,215","43,200",13,"2,184,053,455","650,139.28",2023-06-28,5e-08,"58,752",0.015,21.54,5,"14,103,435",0.00015046,"86,400","43,200","950,496","50,556.79",0.001475848098995,mainnet,0,"650,139.28","925,888",0.1047,"63,145",0,0.014001425071,"11,295,145","8,192,139.25",1.092027701e-07,"25,278.4","303,753,945.12",0.0014759573018,"84,056,308","950,496",13,1.7913637e-07,base,3.582727401e-07,base,0.00030093
0.684000015,"43,202","43,200",1,"2,169,803,826","1,398.1",2023-06-27,5e-08,68,5.6e-05,17.47,3,"21,000",1.1574074074e-05,"86,400","43,200","2,044","50,226.94",3.139151073e-05,mainnet,1,"1,398.1",0,1.5,0,0,2.4e-05,"11,232,420","8,133,153.25",1.0849019e-07,"25,113.47","366,940.67",3.150000092e-05,"83,126,676","2,044",1,6.5e-10,base,1.294663e-09,base,2.3e-05
,"43,201","43,200",0,"2,169,269,518",0,2023-06-26,,0,0.0,,2,0,0.0,"86,400","43,200",0,"50,214.57",-0.0,mainnet,1,0,0,,0,0,0.0,"11,232,420","8,131,953.5",1.085e-07,"25,107.29",0,0.0,"83,108,568",0,0,0.0,base,0.0,base,0.0
,"43,200","43,200",0,"2,168,956,524",0,2023-06-25,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,207.33",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,133,301.5",1.084e-07,"25,103.66",0,0.0,"83,131,224",0,0,0.0,base,0.0,base,0.0
,"43,200","43,200",0,"2,168,249,012",0,2023-06-24,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,190.95",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,132,963.25",1.084124506e-07,"25,095.47",0,0.0,"83,125,812",0,0,0.0,base,0.0,base,0.0
0.684000015,"43,201","43,200",1,"2,168,548,901","1,649.81",2023-06-23,5e-08,108.25,9.7e-05,15.08,2,"51,345",1.1574074074e-05,"86,400","43,200","2,412","50,197.89",7.2288025e-05,mainnet,0,"1,649.81",644,1.41,68,0,2.4873523582e-05,"11,232,068","8,133,155.5",1.08427445e-07,"25,098.95","774,108.91",7.2e-05,"83,127,800","2,412",1,1.1258099e-09,base,2.3e-09,base,2.3e-05
0.684000015,"43,202","43,200",2,"2,169,176,310","2,684.02",2023-06-22,5e-08,136,0.0001378315081079,16.84,2,"65,702",2.3e-05,"86,400","43,200","3,924","50,212.41",9.3e-05,mainnet,0,"2,684.02",0,1.41,0,0,4.5191685175e-05,"11,232,000","8,133,292.75",1.085e-07,"25,106.21","1,082,847.24",9.3e-05,"83,128,908","3,924",2,1.595272e-09,base,3.19054e-09,base,4.6e-05
0.684000015,"43,202","43,200",1,"2,170,242,976","1,411.78",2023-06-21,5e-08,68,0.00010044,50.17,3,"21,000",1.1574074074e-05,"86,400","43,200","2,064","50,237.11",2.95015e-05,mainnet,0,"1,411.78",0,1.41,0,0,7.083e-05,"11,232,000","8,133,097",1.085e-07,"25,118.55","1,053,542.78",2.961000092e-05,"83,125,776","2,064",1,1.2e-09,base,2.3e-09,base,2.3e-05
0.684000015,"43,205","43,200",5,"2,170,558,938","23,321.66",2023-06-20,5e-08,"1,866.5",0.0008083,14.49,5,"461,502",5.78703703703e-05,"86,400","43,200","34,096","50,244.42",0.00047021,mainnet,0,"23,321.66","24,424",1.02,"1,648",0,0.00033794075063,"11,233,648","8,134,775",1.085e-07,"25,122.21","6,639,962.62",0.000470322022,"83,149,360","34,096",5,9.4e-09,base,1.87098e-08,base,0.0001157407407407
0.684000015,"43,203","43,200",3,"2,170,063,640","4,101.26",2023-06-19,5e-08,204,0.00014,17.8,3,"63,000",3.5e-05,"86,400","43,200","5,996","50,232.95",6.5e-05,mainnet,0,"4,101.26",0,1.03,0,0,7.3016e-05,"11,232,000","8,133,219",1.085032e-07,"25,116.48","1,124,036.8",6.51000021e-05,"83,126,640","5,996",3,1.6e-09,base,3.2e-09,base,6.9e-05
,"43,200","43,200",0,"2,168,383,168",0,2023-06-18,,0,0.0,,1,0,0.0,"86,400","43,200",0,"50,194.05",-0.0,mainnet,0,0,0,,0,0,0.0,"11,232,000","8,132,916.75",1.084e-07,"25,097.03",0,0.0,"83,125,068",0,0,0.0,base,0.0,base,0.0
0.684000015,"43,204","43,200",4,"2,168,287,272","5,428.22",2023-06-17,5e-08,272,0.0001508485056,15.41,3,"84,000",4.6e-05,"86,400","43,200","7,936","50,191.83",6.7092e-05,mainnet,0,"5,428.22",0,0.800000025,0,0,8.36485035e-05,"11,232,000","8,132,039",1.084e-07,"25,095.92","1,294,759.85",6.72000021e-05,"83,106,672","7,936",4,1.7459317e-09,base,3.5e-09,base,9.3e-05
0.684000015,"43,203","43,200",1,"2,170,669,049","27,707.47",2023-06-16,5e-08,"2,493",0.001242310330019,14.44,3,"597,337",1.1574074074e-05,"86,400","43,200","40,508","50,246.97",0.0008421366628303,mainnet,0,"27,707.47","38,800",1.41,"2,557",0,0.000400065,"11,234,557","8,135,798.5",1.085e-07,"25,123.48","8,624,883.09",0.00084,"83,167,912","40,508",1,1.4e-08,base,2.9e-08,base,2.3e-05
0.684000015,"42,140","42,126",9,"2,122,509,581","104,249.81",2023-06-15,5e-08,"9,118",0.1639950727668108,15.28,7,"4,616,404",0.0001068,"84,252","42,126","152,412","50,384.79",0.159903529017,mainnet,1,"104,249.81","136,096",35.18,"9,313",1,0.001592904612613,"10,962,557","7,940,502.75",0.0025,"25,192.39","67,333,725",0.1624022,"81,199,724","152,412",9,1.9464828463e-06,base,3.8929656926e-06,base,0.00021
0.0,"242,712","43,200","199,431","151,739,865,364",0,2024-05-13,5.5e-07,"26,842,087.5",0.28091093182045,8.66,"12,556","149,778,947,464",2.31,"86,400","43,200","567,136,672","3,512,496.88",0.18,mainnet,81,0,"212,492,472",0.0012200212537455,"25,152,771",0,0.09817743255076,"32,272,871","34,010,538.5",8.3772026093e-05,"1,756,248.44","1,214,495,065,314.12",0.18,"280,097,960","567,136,672","195,673",3.2512839331e-06,mode,6.5025678662e-06,mode,4.62
0.0,"229,161","43,200","185,832","145,053,574,972",0,2024-05-12,4.543578169e-07,"25,681,228",0.1704317340024,3.83,"13,504","143,088,506,648",2.15,"86,400","43,200","538,448,596","3,357,721.64",0.1291611080154023,mainnet,129,0,"208,714,432",0.0009031262892106,"24,738,277",0,0.0412047,"31,878,633","32,846,793",6.5884022268e-05,"1,678,860.82","548,330,618,139.82",0.129226992038,"276,221,520","538,448,596","182,677",2e-06,mode,3.945179028e-06,mode,4.3
0.0,"198,035","43,200","154,723","103,962,620,895",0,2024-05-11,3.59701082e-07,"22,813,057.5",0.1462766653118082,4.73,"14,374","101,998,384,791",1.79,"86,400","43,200","472,369,320","2,406,542.15",0.10154635053,mainnet,112,0,"196,670,296",0.0009959347853603,"23,440,171",0,0.0446929258479006,"30,573,899","29,992,369.5",3.7e-05,"1,203,271.08","479,184,527,367.63",0.101583739463909,"264,415,832","472,369,320","151,555",1.693017e-06,mode,3.386034e-06,mode,3.58
0.0,"287,450","43,200","244,051","162,654,131,030",0,2024-05-10,6.005949435e-07,"50,681,872.25",0.424508618056,5.81,"23,609","160,681,139,600",2.82,"86,400","43,200","979,920,448","3,765,141.92",0.310455064,mainnet,199,0,"545,382,468",0.0019,"70,660,977",0,0.11,"77,831,917","57,882,038",9.8e-05,"1,882,570.96","1,030,897,572,638.63",0.31055,"613,367,008","979,920,448","235,231",4.9132941904e-06,mode,9.8265883809e-06,mode,5.65
0.0,"306,926","43,200","263,363","171,877,958,856",0,2024-05-09,5.95851079e-07,"58,469,337",0.739052,4.74,"28,482","169,888,307,619",3.05,"86,400","43,200","1,116,124,664","3,978,656.46",0.6331603102819008,mainnet,363,0,"648,970,448",0.0037,"83,086,964",0,0.105788964104666,"90,328,544","65,703,745.5",0.000102387337619,"1,989,328.23","788,802,756,311.8",0.63,"717,324,440","1,116,124,664","252,582",8.6e-06,mode,1.71077e-05,mode,6.1
0.0,"369,250","43,200","325,545","190,177,530,305",0,2024-05-08,1.75063087e-05,"88,545,587.75",0.7741146693561067,5.4,"52,067","188,172,136,881",3.77,"86,400","43,200","1,638,279,504","4,402,257.65",0.59,mainnet,504,0,"1,062,536,444",0.0032,"116,167,355",0,0.177013,"123,471,451","95,822,898.75",0.0033250212632706,"2,201,128.82","977,949,022,008.95",0.59710191561087,"1,131,422,380","1,638,279,504","306,155",8.95966052e-06,mode,1.79193210499e-05,mode,7.54
0.0,"564,537","43,200","520,330","151,338,655,591",0,2024-05-07,0.0047759053255672,"165,789,233",3.09,6.99,"118,121","149,280,498,556",6.02,"86,400","43,200","3,007,482,540","3,503,209.62",1.95,mainnet,"1,007",0,"2,086,508,688",0.0179145757431004,"222,478,278",0,0.420687937472607,"230,004,066","173,200,092.75",0.720027,"1,751,604.81","1,003,629,987,187.07",2.67,"2,156,985,228","3,007,482,540","480,705",3.58215825905e-05,mode,7.1643165181e-05,mode,12.04
0.0,"243,843","43,200","199,751","74,303,805,277",0,2024-05-06,2.824754703e-07,"43,730,227.25",0.3925926052710007,6.84,"21,527","72,257,345,461",2.31,"86,400","43,200","837,260,276","1,719,995.49",0.27799515328023,mainnet,891,0,"482,354,548",0.003847582893057,"58,453,321",0,0.11,"65,927,673","51,113,645.25",2.0973013e-05,"859,997.75","472,656,118,683.27",0.278016,"552,517,140","837,260,276","188,268",4.5438958943e-06,mode,9.0877917886e-06,mode,4.62
