alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Stack fork,1.0845070422535213e-09,Infinity,2.763847898464787,2.566391011751211,0.0,62050,ethereum,ethereum,2024-08-23 00:00:00.000 UTC,1.0092544000000002e-11,9306112.0,2.709463891968e-08,0.0,0.0,0.00986093869140654,0.004120897226703545,0.0057400414647029935,3727620,1491000.0,2236620.0,0.004120897216611001,11.09584645485823,26.54843317979222,11.095846481952863,15.452586697839358,Optopia,71.0,95,71.0,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,107.66665692325041,2.969046405775553,2.997547789038871,1025.0,aevo,ethereum,ethereum,2024-08-26 00:00:00.000 UTC,,,,4.4217330337352e-05,0.12061695428053987,0.00524756297089331,0.0016029525259213522,0.0036446104449719577,1755752,539888.0,1215864.0,0.001558735195584,4.251969528825367,14.318252363433901,4.372586483105907,9.945665880327994,Aevo,25.0,39,25.0,14.0,ethereum,ethereum,3456.0,6171.428571428572,,2024-08-28 21:25:31.559620
OP Chain,1.051948051948052e-09,Infinity,8.203397914259744,8.868288880357946,0.0,6805,ethereum,ethereum,2024-07-31 00:00:00.000 UTC,1.0616832e-11,10092544.0,3.495162019840001e-08,0.0,0.0,0.03309946103569477,0.013264894437974836,0.019834566597719934,3853572,1617000.0,2236572.0,0.013264894427358002,43.774052516039625,109.24216079993984,43.77405255099126,65.46810824894858,Race,77.0,101,77.0,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0432098765432081e-09,Infinity,2.3809412449433967,2.334996500902077,0.0,255,ethereum,ethereum,2024-08-22 00:00:00.000 UTC,2.2151167999999985e-11,21233664.0,5.808927670271998e-08,0.0,0.0,0.02222124896784908,0.007949962839017166,0.014271286128831915,9450909,3339000.0,6111909.0,0.007949962816866,20.83871941082571,58.25932201412854,20.838719468914984,37.420602545213555,Kroma,162.0,188,159.0,29.0,ethereum,ethereum,543.3962264150944,2979.310344827586,,2024-08-28 21:25:31.559620
OP Chain,1.1006289308176084e-09,Infinity,11.158128615805037,10.5327093467954,0.0,255,ethereum,ethereum,2024-06-10 00:00:00.000 UTC,2.2937599999999985e-11,20840448.0,8.446329487359996e-08,0.0,0.0,0.09654344264609643,0.0372569914711106,0.05928645117498584,8967794,3339000.0,5628794.0,0.037256991448172995,137.17726331185548,355.6097425050553,137.1772633963188,218.4324791087365,Kroma,159.0,186,159.0,27.0,ethereum,ethereum,543.3962264150944,3200.0,,2024-08-28 21:25:31.559620
OP Chain,1.107351225204199e-09,Infinity,15.679339136337234,10.802512170983881,0.0,8453,ethereum,ethereum,2024-06-10 00:00:00.000 UTC,7.463239680000009e-10,673972224.0,2.7479501989478398e-06,0.0,0.0,0.3037589772194034,0.28218106718298486,0.021577910036418593,19994490,17997000.0,1997490.0,0.28218106643666074,1038.8434537772168,1118.2999654494956,1038.8434565251682,79.45650892432735,Base,5142.0,880,857.0,23.0,ethereum,ethereum,100.81680280046675,3756.521739130435,,2024-08-28 21:25:31.559620
OP Stack fork,,150.31523206749782,4.135132767412155,4.411646447340972,7544.0,169,ethereum,celestia,2024-08-12 00:00:00.000 UTC,,,,0.00045235528283677195,1.2000164174243397,0.044015723635868136,0.016430139565289777,0.02758558407057836,10226204,3973304.0,6252900.0,0.015977784282453,42.38595803079991,116.83090584215468,43.58597444822425,73.24493139393043,Manta Pacific,184.0,256,184.0,72.0,ethereum,ethereum,469.5652173913044,1200.0,,2024-08-28 21:25:31.559620
OP Chain,1.700365408038971e-09,Infinity,11.018990675476246,8.623529054497975,0.0,8453,ethereum,ethereum,2024-07-16 00:00:00.000 UTC,9.148825599999975e-10,538050560.0,3.147463825817601e-06,0.0,0.0,0.20926856376335612,0.1899784191507685,0.019290144612587615,19477920,17241000.0,2236920.0,0.18997841823588626,653.8665850254501,720.2372415035786,653.8665881729147,66.37065333066391,Base,4105.0,845,821.0,24.0,ethereum,ethereum,105.23751522533496,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.5e-08,Infinity,5.320268701571428,4.91350413372134,0.0,254,ethereum,ethereum,2024-07-23 00:00:00.000 UTC,1.3762560000000002e-11,917504.0,4.8001228472320005e-08,0.0,0.0,0.001697848586328276,0.00078207951289356,0.000915769073434716,333378,147000.0,186378.0,0.0007820794991310001,2.7173610559543366,5.885108370017934,2.717361103955565,3.1677472660623693,SwanChain,7.0,9,7.0,2.0,ethereum,ethereum,12342.857142857143,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,7.49127934675162,2.738858032080503,2.9377478463962228,114360.0,169,ethereum,celestia,2024-07-12 00:00:00.000 UTC,,,,0.004225172397404861,13.170885998509254,0.03196903827845074,0.013599383251874857,0.018369655026575886,11218320,4965348.0,6252972.0,0.009374210854469996,29.10120297836976,99.31300179064937,42.27208897687902,57.040912813770355,Manta Pacific,150.0,222,150.0,72.0,ethereum,ethereum,576.0,1200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0343300110741926e-09,Infinity,3.725391921549281,2.566246666852292,0.0,8453,ethereum,ethereum,2024-08-16 00:00:00.000 UTC,6.121062399999995e-10,591790080.0,1.5915626135552008e-06,0.0,0.0,0.07638500372958043,0.07064460762044521,0.005740396109135224,21199884,18963000.0,2236884.0,0.07064460700833904,183.6016295034881,198.51031292299714,183.6016310950507,14.908681827946447,Base,4515.0,927,903.0,24.0,ethereum,ethereum,95.68106312292359,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,187.42017677008144,4.612495607622848,,2856.0,690,ethereum,op-plasma,2024-06-16 00:00:00.000 UTC,,,,0.00020526981916778404,0.7349014933875482,0.008341735206350783,0.008341735206350783,,1808508,1808508.0,,0.008136465387182998,29.12993806139231,29.86483955477986,29.86483955477986,,Redstone,84.0,84,84.0,,,,1028.5714285714287,,,2024-08-28 21:25:31.559620
OP Chain,1.0377358490566047e-09,Infinity,4.362658112245285,3.552972126355205,0.0,34443,ethereum,ethereum,2024-07-29 00:00:00.000 UTC,1.4417919999999989e-11,13893632.0,4.816456908799999e-08,0.0,0.0,0.012802116467933434,0.00485563849334692,0.007946477974586513,3349572,1113000.0,2236572.0,0.004855638478929001,16.205783108972167,42.70586638437757,16.205783157136743,26.50008322724083,Mode,106.0,77,53.0,24.0,ethereum,ethereum,1630.188679245283,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,107.87499172354858,2.6594998232082045,2.6868206054272905,6494.0,7560,ethereum,eigenda,2024-08-23 00:00:00.000 UTC,,,,0.00026961160318725194,0.7229701661771927,0.016946281223475038,0.010936884520964252,0.006009396702510786,6349004,4112384.0,2236620.0,0.010667272917776999,28.60471144407038,45.52110337950208,29.32768161024757,16.193421769254513,Cyber,191.0,215,191.0,24.0,ethereum,ethereum,452.35602094240835,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,2.8459030313333336,2.2849001655,0.0,254,ethereum,ethereum,2024-08-23 00:00:00.000 UTC,1.966080000000001e-12,1966080.0,5.27710814208e-09,0.0,0.0,0.001322341998683625,0.0008964594568360801,0.00042588254184754495,501390,315000.0,186390.0,0.00089645945487,2.402531029699194,3.5379856566795453,2.4025310349763025,1.1354546217032429,SwanChain,15.0,17,15.0,2.0,ethereum,ethereum,5760.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.0027777777777792e-09,Infinity,3.8618434026194466,2.0598882405,0.0,1750,ethereum,ethereum,2024-08-27 00:00:00.000 UTC,4.731699200000005e-11,47185920.0,1.2416692125696005e-07,0.0,0.0,0.029579478740266753,0.02919553617111996,0.000383942569146795,7746390,7560000.0,186390.0,0.029195536123803,75.94462138435885,76.95553964599144,75.94462150852581,1.0109181374656284,Metal,360.0,362,360.0,2.0,ethereum,ethereum,240.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.970059880239521e-09,Infinity,6.40425513970625,6.068039229337806,0.0,255,ethereum,ethereum,2024-07-01 00:00:00.000 UTC,4.312268800000001e-11,21889024.0,1.4962864685056e-07,0.0,0.0,0.060756866430420234,0.021518297312535673,0.03923856911788456,9826433,3360000.0,6466433.0,0.021518297269412987,74.73476969337227,210.9325374053967,74.73476984300089,136.1977675623958,Kroma,167.0,199,160.0,39.0,ethereum,ethereum,540.0,2215.3846153846152,,2024-08-28 21:25:31.559620
OP Stack fork,1.0000000000000003e-09,Infinity,4.346990690071428,3.701201361088783,0.0,56026,ethereum,ethereum,2024-07-12 00:00:00.000 UTC,1.8350080000000007e-12,1835008.0,5.69966460928e-09,0.0,0.0,0.009556240667370732,0.001278015264716008,0.008278225402654724,2530632,294000.0,2236632.0,0.001278015262881,3.974211770781712,29.67115907850227,3.974211776481375,25.696947302020895,Lambda Chain,14.0,38,14.0,24.0,ethereum,ethereum,6171.428571428572,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.8421052631578949e-09,Infinity,3.9001057906470584,2.825469644,0.0,60808,ethereum,ethereum bitcoin,2024-07-06 00:00:00.000 UTC,4.58752e-12,2490368.0,1.3847292805120002e-08,0.0,0.0,0.0018831218490113198,0.0013923377718485198,0.0004907840771628,530700,357000.0,173700.0,0.0013923377672609997,4.200735936603312,5.6896195554986795,4.200735950450604,1.4888836050480752,BOB (Build on Bitcoin),19.0,19,17.0,2.0,ethereum,ethereum,5082.35294117647,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.2023809523809472e-09,Infinity,10.199034705779761,7.997349115167971,0.0,8453,ethereum,ethereum,2024-08-01 00:00:00.000 UTC,7.942963199999984e-10,660602880.0,2.5197187694591994e-06,0.0,0.0,0.2337823097243756,0.2158931674462422,0.01788914227813339,23404884,21168000.0,2236884.0,0.21589316665194605,681.5305945688793,738.0135896558736,681.5305970885968,56.48299256727684,Base,5040.0,1032,1008.0,24.0,ethereum,ethereum,85.71428571428571,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,3.5067863003749995,3.560319616,0.0,60808,ethereum,ethereum bitcoin,2024-08-11 00:00:00.000 UTC,2.228224000000001e-12,2228224.0,5.86151100416e-09,0.0,0.0,0.001796707716453424,0.001178280199154224,0.0006184275172992,509700,336000.0,173700.0,0.0011782801969260001,3.0973563652899205,4.721599369727901,3.097356371151431,1.6242429985764697,BOB (Build on Bitcoin),17.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,383.60465819643434,10.536876946221255,10.547143962043291,1025.0,aevo,ethereum,ethereum,2024-06-20 00:00:00.000 UTC,,,,0.00015621816009772798,0.5556271591110277,0.01851212042011808,0.005688101208124729,0.012824019211993349,1755704,539828.0,1215876.0,0.005531883048027001,19.67539784958509,65.82808364387657,20.231025008696115,45.59705863518046,Aevo,25.0,39,25.0,14.0,ethereum,ethereum,3456.0,6171.428571428572,,2024-08-28 21:25:31.559620
OP Chain,1.5821727019498622e-09,Infinity,4.105356314760444,2.8305270325,0.0,1750,ethereum,ethereum,2024-07-06 00:00:00.000 UTC,7.444889600000019e-11,47054848.0,2.2479015903231998e-07,0.0,0.0,0.031477863265015574,0.0309502813314279,0.000527581933587675,7725390,7539000.0,186390.0,0.030950281256979,93.35667632930736,94.95012524020149,93.3566765540975,1.5934486861039772,Metal,359.0,361,359.0,2.0,ethereum,ethereum,240.66852367688023,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.5769607843137255e-06,Infinity,4.4723620006274505,3.4027865814249156,0.0,34443,ethereum,ethereum,2024-06-22 00:00:00.000 UTC,2.1082931200000002e-08,13369344.0,7.411213147308032e-05,0.0,0.0,0.012400579642471838,0.0047899207856032,0.007610658856868639,3307596,1071000.0,2236596.0,0.004789899702672001,16.769622736472165,43.419481006968056,16.769696848603637,26.649784158364415,Mode,102.0,75,51.0,24.0,ethereum,ethereum,1694.1176470588234,3600.0,,2024-08-28 21:25:31.559620
OP Chain,3.76e-09,Infinity,22.079544916520007,14.308370110643809,0.0,34443,ethereum,ethereum,2024-06-13 00:00:00.000 UTC,7.3924608e-11,19660800.0,2.577018519552e-07,0.0,0.0,0.04492744476398588,0.011591761155097606,0.03333568360888827,2854803,525000.0,2329803.0,0.011591761081173001,40.553182051257004,157.05239971404077,40.55318230895886,116.49921740508192,Mode,150.0,50,25.0,25.0,ethereum,ethereum,3456.0,3456.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,7.010157016437499,6.122609056000001,0.0,60808,ethereum,ethereum bitcoin,2024-07-21 00:00:00.000 UTC,2.097152000000001e-12,2097152.0,7.3533318758399995e-09,0.0,0.0,0.003418909952647352,0.002355412759620152,0.0010634971930272,509700,336000.0,173700.0,0.002355412757523,8.257982196861645,11.95796407845312,8.257982204214976,3.6999818742381434,BOB (Build on Bitcoin),16.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,1740.610491145417,48.036872857875004,66.08597654563638,328.0,888888888,ethereum,celestia,2024-08-05 00:00:00.000 UTC,,,,0.000229039809786348,0.5377661455715953,0.1345633655819084,0.00829923444990935,0.12626413113199905,2083372,172768.0,1910604.0,0.008070194640123,18.948136001683725,308.94640885038444,19.485902147255324,289.4605067031291,Ancient8,8.0,30,8.0,22.0,ethereum,ethereum,10800.0,3927.2727272727275,,2024-08-28 21:25:31.559620
OP Chain,1.2727272727272728e-09,Infinity,20.207722839272723,19.089410965982548,0.0,34443,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,2.2020096e-11,17301504.0,8.332026839039999e-08,0.0,0.0,0.05025177238179886,0.009335967973764096,0.040915804408034766,2605377,462000.0,2143377.0,0.009335967951744002,35.004121277031224,188.394089767992,35.00412136035148,153.3899684076405,Mode,132.0,45,22.0,23.0,ethereum,ethereum,3927.2727272727275,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,,362.6898424155317,8.94299019835015,,2584.0,690,ethereum,op-plasma,2024-08-01 00:00:00.000 UTC,,,,0.0003609165512688679,1.1388034748958993,0.014633844125089864,0.014633844125089864,,1636348,1636348.0,,0.014272927573821,45.03523760451222,46.17404107940812,46.17404107940812,,Redstone,76.0,76,76.0,,,,1136.842105263158,,,2024-08-28 21:25:31.559620
OP Chain,1.1263157894736837e-08,Infinity,7.419953385684209,7.171273817122843,0.0,6805,ethereum,ethereum,2024-07-10 00:00:00.000 UTC,1.1219763200000007e-10,9961472.0,3.4435199270912006e-07,0.0,0.0,0.028550073079275498,0.011842245715749633,0.016707827363525864,3925827,1596000.0,2329827.0,0.011842245603552001,36.755395145799376,88.5956839837923,36.75539549015137,51.84028849364093,Race,76.0,101,76.0,25.0,ethereum,ethereum,1136.842105263158,3456.0,,2024-08-28 21:25:31.559620
OP Chain,,140.10902179532258,3.8558924651266344,3.8843439973881266,574.0,957,ethereum,celestia,2024-08-14 00:00:00.000 UTC,,,,3.2057889500084003e-05,0.08616764806544078,0.009936624305663434,0.001165713410057084,0.00877091089560635,2560336,302320.0,2258016.0,0.001133655520557,3.047004392991122,26.742427772323495,3.1331720410565627,23.60925573126693,Derive,14.0,40,14.0,26.0,ethereum,ethereum,6171.428571428572,3323.076923076923,,2024-08-28 21:25:31.559620
OP Stack fork,5.7582278481012655e-08,Infinity,5.7488648819113894,5.47650615529901,0.0,62050,ethereum,ethereum,2024-07-23 00:00:00.000 UTC,5.962465279999995e-10,10354688.0,2.0905029009408e-06,0.0,0.0,0.02178649350469785,0.009537367435337528,0.012249126069360324,3895668,1659000.0,2236668.0,0.009537366839090998,33.15118663482521,75.68340899448738,33.15118872532812,42.53222026915926,Optopia,79.0,103,79.0,24.0,ethereum,ethereum,1093.6708860759493,3600.0,,2024-08-28 21:25:31.559620
OP Chain,4.7147239263803606e-09,Infinity,16.40009422177607,13.54401063411582,0.0,10,ethereum,ethereum,2024-06-13 00:00:00.000 UTC,1.0072883199999989e-09,213647360.0,3.5058139004928008e-06,0.0,0.0,0.2491001629181702,0.11227504604956734,0.13682511686860285,16948260,6846000.0,10102260.0,0.11227504504227895,392.38582073486646,870.6926094948901,392.3858242406806,478.3067852542095,OP Mainnet,1630.0,350,326.0,24.0,ethereum,ethereum,265.03067484662574,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,9.999999999999999e-10,Infinity,4.578652365916666,4.597570569665998,0.0,62050,ethereum,ethereum,2024-06-16 00:00:00.000 UTC,9.437184000000003e-12,9437184.0,3.378724732928001e-08,0.0,0.0,0.01720538896576119,0.006922922386703182,0.010282466579058005,3748500,1512000.0,2236500.0,0.006922922377266001,24.79179568396281,61.60071874449414,24.79179571775005,36.80892302674409,Optopia,72.0,96,72.0,24.0,ethereum,ethereum,1200.0,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,2.4642857142857148e-08,Infinity,18.862212064857143,19.159540442944788,0.0,56026,ethereum,ethereum,2024-06-05 00:00:00.000 UTC,4.5219840000000005e-11,1835008.0,1.7233096081408003e-07,0.0,0.0,0.04661321810966272,0.005545490392287841,0.04106772771737488,2437461,294000.0,2143461.0,0.0055454903470679995,21.194585412503617,178.55044746665308,21.194585584834577,157.3558618818185,Lambda Chain,14.0,37,14.0,23.0,ethereum,ethereum,6171.428571428572,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,1.5283018867924526e-09,Infinity,4.154330845113208,2.974796960617698,0.0,7777777,ethereum,ethereum,2024-07-06 00:00:00.000 UTC,2.1233664000000003e-11,13893632.0,6.413948551167999e-08,0.0,0.0,0.011277260629901417,0.004623770251844664,0.006653490378056753,3349620,1113000.0,2236620.0,0.004623770230611,13.951039529545378,34.02348934432202,13.951039593684863,20.072449750637162,Zora,106.0,77,53.0,24.0,ethereum,ethereum,1630.188679245283,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.5000000000000002e-09,Infinity,4.809235721142857,4.725534867262761,0.0,56026,ethereum,ethereum,2024-08-12 00:00:00.000 UTC,2.752512000000001e-12,1835008.0,7.24140294144e-09,0.0,0.0,0.011542461345539162,0.001413915304768512,0.01012854604077065,2437365,294000.0,2143365.0,0.001413915302016,3.7462192542353123,30.6412575752252,3.7462192614767154,26.895038313748486,Lambda Chain,14.0,37,14.0,23.0,ethereum,ethereum,6171.428571428572,3756.521739130435,,2024-08-28 21:25:31.559620
OP Chain,,,,2.2149115732022246,,8866,,,2024-08-04 00:00:00.000 UTC,,,,,,0.000384703561326348,,0.000384703561326348,173688,,173688.0,,,1.0824308985985729,,1.0824308985985729,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,7.286042120499999,,8866,,,2024-06-19 00:00:00.000 UTC,,,,,,0.00126558551633085,,0.00126558551633085,173700,,173700.0,,,4.463977045891711,,4.463977045891711,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Chain,,,,1.859986608,,8866,,,2024-08-25 00:00:00.000 UTC,,,,,,0.00032303503413100797,,0.00032303503413100797,173676,,173676.0,,,0.8923860676084352,,0.8923860676084352,Pontem,,2,,2.0,ethereum,ethereum,,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,175.37449952296873,4.8307412247256325,11.752228253544635,2952.0,2410,ethereum,celestia,2024-08-04 00:00:00.000 UTC,,,,0.00020716544163270403,0.5748189974015936,0.013786026984024848,0.007510971716957705,0.0062750552670671434,2088774,1554828.0,533946.0,0.0073038062753249975,20.266200236078966,37.836225269253816,20.84101923348055,16.99520603577327,Karak,72.0,78,72.0,6.0,ethereum,ethereum,1200.0,14400.0,,2024-08-28 21:25:31.559620
OP Chain,,174.21904732178854,4.297143661236425,,2618.0,690,ethereum,op-plasma,2024-07-20 00:00:00.000 UTC,,,,0.00017572379796458,0.6157157445854915,0.007124200098814577,0.007124200098814577,,1657892,1657892.0,,0.006948476300850002,24.346659202637696,24.96237494722318,24.96237494722318,,Redstone,77.0,77,77.0,,,,1122.077922077922,,,2024-08-28 21:25:31.559620
OP Stack fork,3.354545454545457e-08,Infinity,3.3301153632727263,3.314740837904216,0.0,62050,ethereum,ethereum,2024-07-26 00:00:00.000 UTC,3.869245439999996e-10,11534336.0,1.26405849513984e-06,0.0,0.0,0.013567869231125872,0.006154053578252544,0.007413815652873326,4084620,1848000.0,2236620.0,0.006154053191328,19.98818413939281,44.067199803694336,19.988185403451293,24.079014400243043,Optopia,88.0,112,88.0,24.0,ethereum,ethereum,981.8181818181819,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,,26.95831530261193,6.732598608758955,6.878028259559965,80552.0,169,ethereum,celestia,2024-06-08 00:00:00.000 UTC,,,,0.007912931162136797,29.221107371897155,0.07730572940120524,0.034297446206289814,0.043008283194915425,11347232,5094236.0,6252996.0,0.026384515044152995,97.35213037645549,285.2400234663045,126.5732377483526,158.66678571795185,Manta Pacific,182.0,254,182.0,72.0,ethereum,ethereum,474.72527472527474,1200.0,,2024-08-28 21:25:31.559620
OP Chain,1e-09,Infinity,9.5732145122,2.282661373582003,0.0,1135,ethereum,ethereum,2024-08-19 00:00:00.000 UTC,6.5536e-13,655360.0,1.7130887577599998e-09,0.0,0.0,0.002068795874118268,0.0010051875244363598,0.001063608349681908,570951,105000.0,465951.0,0.001005187523781,2.632968015150652,5.409425622016576,2.63296801686374,2.776457605152835,Lisk,5.0,10,5.0,5.0,ethereum,ethereum,17280.0,17280.0,,2024-08-28 21:25:31.559620
OP Chain,1.0129870129870128e-09,Infinity,2.4407033294805203,2.284933364316945,0.0,6805,ethereum,ethereum,2024-08-18 00:00:00.000 UTC,1.0223616000000005e-11,10092544.0,2.701030457344e-08,0.0,0.0,0.009057144955292185,0.003946617293993619,0.0051105276612985655,3853620,1617000.0,2236620.0,0.003946617283769999,10.43834330437892,23.95798659808525,10.438343331389225,13.519643266696024,Race,77.0,101,77.0,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-28 21:25:31.559620
OP Chain,,169.21530368892158,4.1773556736109745,3.9608791250859148,884.0,2702128,ethereum,altda,2024-07-20 00:00:00.000 UTC,,,,5.7684744946896e-05,0.20201987383338624,0.011197453660851552,0.002338567253200896,0.008858886407650656,2796416,559820.0,2236596.0,0.0022808825082540002,7.9879293247225265,39.234089520687334,8.189949198555915,31.04414032213142,Xterio,26.0,50,26.0,24.0,ethereum,ethereum,3323.076923076923,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0253906250000026e-09,Infinity,4.412911046273438,3.293878364182943,0.0,48900,ethereum,ethereum,2024-07-20 00:00:00.000 UTC,6.881280000000023e-11,67108864.0,2.411662789836797e-07,0.0,0.0,0.15807888827242855,0.047447619638344804,0.11063126863408373,44338932,10752000.0,33586932.0,0.04744761956953199,166.22863676519898,553.7150346170555,166.22863700636535,387.4863976106902,Zircuit,512.0,620,512.0,108.0,ethereum,ethereum,168.75,800.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,4.8385124028125,6.046668479294874,0.0,60808,ethereum,ethereum bitcoin,2024-08-14 00:00:00.000 UTC,3.145728000000001e-12,3145728.0,8.5081063424e-09,0.0,0.0,0.0026759739253224965,0.0016257401704907282,0.001050233754831768,509688,336000.0,173688.0,0.0016257401673450001,4.377954935085385,7.197391678073242,4.377954943593491,2.81943673447975,BOB (Build on Bitcoin),24.0,18,16.0,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-28 21:25:31.559620
OP Chain,1.1250000000000001e-09,Infinity,4.6155438755,3.495069035499582,0.0,254,ethereum,ethereum,2024-07-20 00:00:00.000 UTC,1.1796480000000002e-12,1048576.0,4.1296789503999996e-09,0.0,0.0,0.001426815348961989,0.000775411372263648,0.000651403976698341,354378,168000.0,186378.0,0.000775411371084,2.714348288020245,4.995659578794031,2.714348292149925,2.2813112866441063,SwanChain,8.0,10,8.0,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,198.2286286206824,5.434966727280661,4.643216899019057,492.0,424,ethereum,ethereum,2024-07-25 00:00:00.000 UTC,,,,3.8723153717328e-05,0.12261274882964071,0.011489416280680937,0.001408221618905328,0.01008119466177561,2430270,259104.0,2171166.0,0.001369498465188,4.33642181914126,36.477297587692135,4.459034567970901,32.01826301972123,Public Goods Network,12.0,37,12.0,25.0,ethereum,ethereum,7200.0,3456.0,,2024-08-28 21:25:31.559620
OP Chain,,245.2288204429534,6.058990555807691,5.4071967849208225,884.0,7560,ethereum,eigenda,2024-07-21 00:00:00.000 UTC,,,,8.3807957367932e-05,0.29368224204196824,0.015485471955760027,0.003392016800838932,0.012093455154921095,2796380,559832.0,2236548.0,0.0033082088434709996,11.59272008060401,54.272577661469995,11.886402322645976,42.38617533882402,Cyber,26.0,50,26.0,24.0,ethereum,ethereum,3323.076923076923,3600.0,,2024-08-28 21:25:31.559620
OP Stack fork,1.0547945205479452e-09,Infinity,4.311755679835617,4.14921319632553,0.0,62050,ethereum,ethereum,2024-07-20 00:00:00.000 UTC,1.0092544000000002e-11,9568256.0,3.5364026449920006e-08,0.0,0.0,0.01589003510532944,0.006609921467280544,0.009280113638048896,3769596,1533000.0,2236596.0,0.006609921457188001,23.153886334209066,55.669773118397856,23.153886369573094,32.51588674882476,Optopia,73.0,97,73.0,24.0,ethereum,ethereum,1183.5616438356165,3600.0,,2024-08-28 21:25:31.559620
OP Chain,1.0000000000000003e-09,Infinity,2.2235332562727272,2.09357505686607,0.0,254,ethereum,ethereum,2024-08-10 00:00:00.000 UTC,1.4417920000000004e-12,1441792.0,3.77298485248e-09,0.0,0.0,0.0009038073926886939,0.000513636183640792,0.00039017120904790196,417366,231000.0,186366.0,0.000513636182199,1.3450189919649336,2.3617406954052163,1.3450189957379184,1.0167216996672979,SwanChain,11.0,13,11.0,2.0,ethereum,ethereum,7854.545454545455,43200.0,,2024-08-28 21:25:31.559620
OP Stack fork,,5.67173728825666,3.0948145722922935,4.080937841984288,339191.0,169,ethereum,celestia,2024-08-15 00:00:00.000 UTC,,,,0.011452385399551724,29.701352203767303,0.056129330573422426,0.030611095657483732,0.025518234915938694,16144124,9891092.0,6253032.0,0.019158710257932008,50.20592438157896,146.82069920278036,79.90727658534625,66.91342261743412,Manta Pacific,214.0,286,214.0,72.0,ethereum,ethereum,403.7383177570093,1200.0,,2024-08-28 21:25:31.559620
OP Chain,,87.0424895090153,2.1443070530032746,2.161323548286772,5610.0,7560,ethereum,eigenda,2024-08-10 00:00:00.000 UTC,,,,0.00018765554627698386,0.4910933719014924,0.012653091329710991,0.007617685114706983,0.005035406215004008,5882295,3552516.0,2329779.0,0.007430029568429993,19.444396916072876,33.09657725370139,19.935490287974357,13.161086965727035,Cyber,165.0,190,165.0,25.0,ethereum,ethereum,523.6363636363636,3456.0,,2024-08-28 21:25:31.559620
