alignment_map,avg_blob_base_fee_on_l1_inbox,avg_l1_calldata_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,calldata_bytes_l1_inbox,chain_id,data_availability_data_source,data_availability_layer,dt,l1_blobgas_eth_fees_inbox,l1_blobgas_purchased_inbox,l1_blobgas_usd_fees_inbox,l1_calldata_eth_fees_inbox,l1_calldata_usd_fees_inbox,l1_eth_fees_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_gas_used_combined,l1_gas_used_inbox,l1_gas_used_output,l1_overhead_eth_fees_inbox,l1_overhead_usd_fees_inbox,l1_usd_fees_combined,l1_usd_fees_inbox,l1_usd_fees_output,name,num_l1_submissions,num_l1_txs_combined,num_l1_txs_inbox,num_l1_txs_output,output_root_data_source,output_root_layer,secs_between_l1_txs_inbox,secs_between_l1_txs_output,share_elapsed,last_updated
OP Chain,,28.828976627772523,27.914151055835816,29.438985555778284,5745194,8453.0,ethereum,ethereum,2023-07-21 00:00:00.000 UTC,,,,2.55620249942604,4842.156810454318,2.705477664972603,2.6415614469950595,0.06391621797754359,96802766,94631624,2171142.0,0.08535894756902102,161.7307311244579,5124.969162763065,5003.887541578776,121.08162118428874,Base,143,168,143,25.0,ethereum,ethereum,604.1958041958042,3456.0,,2024-08-22 20:54:20.250727
OP Chain,,50.63769737962592,47.17767622267724,47.39931663988922,2564875,255.0,ethereum,ethereum,2024-02-22 00:00:00.000 UTC,,,,1.9302253550957758,5743.052272481558,2.3747640589109915,2.073406408410705,0.30135765050028634,50306736,43948888,6357848.0,0.14318105331492895,425.886102070428,7066.880855688201,6168.938374551987,897.9424811362144,Kroma,143,188,143,45.0,ethereum,ethereum,604.1958041958042,1920.0,,2024-08-22 20:54:20.250727
OP Stack fork,1.0000000000000005e-09,Infinity,2.3820025167464793,2.2423482932351,0,62050.0,ethereum,ethereum,2024-08-11 00:00:00.000 UTC,9.306112e-12,9306112.0,2.450381340672e-08,0.0,0.0,0.008566792985031563,0.003551565761775111,0.005015227223256453,3727596,1491000,2236596.0,0.0035515657524690008,9.335365605757108,22.52661353557958,9.335365630260915,13.191247905318665,Optopia,71,95,71,24.0,ethereum,ethereum,1216.9014084507041,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.12e-09,Infinity,6.385799074388889,3.3726674204999996,0,60808.0,ethereum,ethereum bitcoin,2024-08-12 00:00:00.000 UTC,3.6700160000000015e-12,3276800.0,9.647452323840003e-09,0.0,0.0,0.002999664384729866,0.002413832053789016,0.00058583233094085,551700,378000,173700.0,0.002413832050119,6.368932426324563,7.904755313297614,6.368932435972016,1.5358228773255986,BOB (Build on Bitcoin),25,20,18,2.0,ethereum,ethereum,4800.0,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,,35.12643432090313,31.115139828769873,33.702684968095795,1561023,424.0,ethereum,ethereum,2024-01-16 00:00:00.000 UTC,,,,0.7707984871378586,1952.7213463516173,0.9456933786122999,0.8754467375225579,0.07024664108974195,30220020,28135716,2084304.0,0.10464825038469901,266.8428354329104,2398.629314538346,2219.5641817845276,179.06513275381852,Public Goods Network,153,177,153,24.0,ethereum,ethereum,564.7058823529412,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,23.588947516492922,21.60503056195252,17.170268292612334,1990144,255.0,ethereum,ethereum,2023-09-11 00:00:00.000 UTC,,,,0.6857507778750478,1077.929907289118,0.8143402139273085,0.7498414747075737,0.06449873921973481,38463220,34706800,3756420.0,0.06409069683252601,100.72061809841686,1280.232537552003,1178.6505253875353,101.5820121644677,Kroma,139,163,139,24.0,ethereum,ethereum,621.5827338129496,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,15.210336763458333,13.707968877831938,0,34443.0,ethereum,ethereum,2024-04-06 00:00:00.000 UTC,1.8874368e-11,18874368.0,6.309739757568e-08,0.0,0.0,0.03742828570426422,0.007666009747657366,0.029762275956606857,2675166,504000,2171166.0,0.0076660097287830015,25.624451667056622,125.06397092159895,25.62445173015402,99.43951919144493,Mode,144,49,24,25.0,ethereum,ethereum,3600.0,3456.0,,2024-08-22 20:54:20.250727
OP Stack fork,1.0666666666666667e-09,Infinity,9.723976418666666,8.78359906051146,0,56026.0,ethereum,ethereum,2024-08-01 00:00:00.000 UTC,2.097152e-12,1966080.0,6.644269056e-09,0.0,0.0,0.02352689720957648,0.0030630525739771524,0.020463844635599325,2644779,315000,2329779.0,0.00306305257188,9.662396118721858,74.19037716675747,9.662396125366127,64.52798104139134,Lambda Chain,15,40,15,25.0,ethereum,ethereum,5760.0,3456.0,,2024-08-22 20:54:20.250727
OP Stack fork,,493.9494734305218,13.631892002249998,12.426286425592846,820,424.0,ethereum,ethereum,2024-04-14 00:00:00.000 UTC,,,,0.00016249215266682,0.4966879757626293,0.0328668209253721,0.0058878867936118205,0.026978934131760283,2603038,431920,2171118.0,0.005725394640944999,17.500750823851032,100.54195370721021,17.99743879961366,82.54451490759655,Public Goods Network,20,45,20,25.0,ethereum,ethereum,4320.0,3456.0,,2024-08-22 20:54:20.250727
OP Chain,,13.676855791765083,13.525930517052881,13.032810625396579,73405834,10.0,ethereum,ethereum,2024-01-21 00:00:00.000 UTC,,,,15.831124993048979,39201.400684456254,16.03530231277738,16.008133594435254,0.02716871834212673,1185599044,1183514404,2084640.0,0.17700860138627406,438.31376609872933,39706.97501181883,39639.714450554944,67.26056126388468,OP Mainnet,622,646,622,24.0,ethereum,ethereum,138.90675241157555,3600.0,,2024-08-22 20:54:20.250727
OP Chain,3.6e-09,Infinity,5.037757164,4.957916295278724,0,1135.0,ethereum,ethereum,2024-07-02 00:00:00.000 UTC,2.3592960000000004e-12,655360.0,8.11167383552e-09,0.0,0.0,0.002376998056146669,0.000528964504579296,0.001848033551567373,477744,105000,372744.0,0.00052896450222,1.8179066993206785,8.168110418704488,1.817906707432352,6.350203711272136,Lisk,5,9,5,4.0,ethereum,ethereum,17280.0,21600.0,,2024-08-22 20:54:20.250727
OP Chain,,41.41220869343835,37.59433775447997,40.34170944023632,1877308,34443.0,ethereum,ethereum,2023-11-29 00:00:00.000 UTC,,,,1.1270643484153984,2305.440341674925,1.3257781438953762,1.2416937575422538,0.08408438635312232,35113048,33028744,2084304.0,0.11462940912685503,234.46597101166543,2711.8939710824075,2539.9063126865917,171.98765839581563,Mode,145,169,145,24.0,ethereum,ethereum,595.8620689655172,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.3116883116883122e-09,Infinity,3.4824170017402594,3.2824286733573587,0,6805.0,ethereum,ethereum,2024-08-13 00:00:00.000 UTC,1.3238271999999994e-11,10092544.0,3.537956765696e-08,0.0,0.0,0.012972298811304166,0.005631068305052271,0.007341230506251895,3853524,1617000,2236524.0,0.005631068291814,15.101137053239617,34.82549096181003,15.101137088619186,19.724353873190847,Race,77,101,77,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,34.13399000978658,29.898738985123536,30.602070745529165,75499,288.0,ethereum,ethereum,2023-11-06 00:00:00.000 UTC,,,,0.10605383329478729,200.89709391947375,0.24143149512774845,0.12144766120044632,0.11998383392730212,7982741,4061966,3920775.0,0.015393827905659,29.162637430980944,457.32002111983337,230.0597313504547,227.26028976937866,Boba,24,48,24,24.0,ethereum,ethereum,3600.0,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,10.59397959925,12.393807682,0,185.0,ethereum,ethereum,2024-05-15 00:00:00.000 UTC,1.048576e-12,1048576.0,3.09248262144e-09,0.0,0.0,0.003932295516701607,0.001779788573722576,0.002152506942979032,341676,168000,173676.0,0.001779788572674,5.261530087657545,11.616590700405201,5.261530090750027,6.355060609655173,Mint,8,10,8,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-22 20:54:20.250727
OP Chain,,14.945718464743122,14.462768416900278,13.693086194766623,6704745,7777777.0,ethereum,ethereum,2023-07-15 00:00:00.000 UTC,,,,1.5474042371714747,2999.4611689658263,1.6263143837616796,1.597773993750617,0.028540390011062518,112559268,110474976,2084292.0,0.05036975657914202,97.56430267681898,3152.2867295178307,3097.0254716426466,55.26125787518434,Zora,170,194,170,24.0,ethereum,ethereum,508.2352941176471,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.290116896918167e-09,Infinity,4.297570493522847,3.1012992727570157,0,8453.0,ethereum,ethereum,2024-08-13 00:00:00.000 UTC,7.956070399999978e-10,616693760.0,2.1264527130624024e-06,0.0,0.0,0.09186150082496251,0.08492429131811198,0.006937209506850531,21997872,19761000,2236872.0,0.08492429052250507,227.6703239112762,246.28788996244074,227.67032603772898,18.617563924711757,Base,4705,965,941,24.0,ethereum,ethereum,91.81721572794899,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.1666666666666676e-09,Infinity,5.11111630147619,3.542011459147528,0,34443.0,ethereum,ethereum,2024-08-21 00:00:00.000 UTC,1.2845055999999994e-11,11010048.0,3.340580683776e-08,0.0,0.0,0.01243001074809307,0.004508004590747055,0.007922006157346015,3118584,882000,2236584.0,0.004508004577902,11.729370825355511,32.39574650653716,11.729370858761316,20.666375647775844,Mode,84,66,42,24.0,ethereum,ethereum,2057.1428571428573,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,28.087474866410705,26.37099868287867,29.255603408707287,3194391,34443.0,ethereum,ethereum,2024-01-30 00:00:00.000 UTC,,,,1.3440798074879776,3135.029902247264,1.4927452701243615,1.4317676989171793,0.06097757120718223,56377572,54293268,2084304.0,0.08768789142920103,204.6479357062754,3482.0007486387417,3339.677837953539,142.3229106852029,Mode,158,182,158,24.0,ethereum,ethereum,546.8354430379746,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.1176470588235292e-09,Infinity,7.31778491263158,7.5347849395,0,185.0,ethereum,ethereum,2024-07-22 00:00:00.000 UTC,4.980736000000002e-12,4456448.0,1.7360152166400003e-08,0.0,0.0,0.0042285883291118855,0.0029197961851207357,0.00130879214399115,572700,399000,173700.0,0.00291979618014,10.181403158138801,14.771559689041537,10.18140317549895,4.590156513542587,Mint,34,21,19,2.0,ethereum,ethereum,4547.368421052632,43200.0,,2024-08-22 20:54:20.250727
OP Chain,,76.36012333415658,39.74396351173065,40.02960815414288,2040698,8453.0,ethereum,ethereum,2023-07-06 00:00:00.000 UTC,,,,1.2887001376000535,2458.1792438290195,2.5602229941791124,2.476788641429702,0.08343435274941047,64402928,62318612,2084316.0,1.1880885038296467,2266.229099855596,4883.424130565574,4724.408343684617,159.01578688095776,Base,1423,1447,1423,24.0,ethereum,ethereum,60.71679550245959,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,6.436805574428942,6.350302383233658,5.958506391845709,111592962,81457.0,ethereum,ethereum,2024-05-07 00:00:00.000 UTC,,,,11.303573505069052,34749.61664393302,11.47125510542178,11.458520013544515,0.012735091877266267,1806542712,1804405416,2137296.0,0.15494650847547886,476.35839605698357,35265.09901042859,35225.97503998999,39.123970438596835,Blast,1155,1179,1155,24.0,ethereum,ethereum,74.8051948051948,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,48.93014444729102,47.786062916664335,44.667971278643584,5741684,10.0,ethereum,ethereum,2021-08-07 00:00:00.000 UTC,,,,4.904182689000001,14910.795225416485,6.248816953,5.021320689,1.2274962640000002,132559645,105079188,27480457.0,0.11713799999999998,355.96147356000006,18997.188799072585,15266.756698976485,3730.4321000961,OP Mainnet (OVM1),117,143,117,26.0,ethereum,ethereum,738.4615384615385,3323.076923076923,,2024-08-22 20:54:20.250727
OP Chain,0.001432702305882353,Infinity,9.76679029472941,5.379948183781882,0,10.0,ethereum,ethereum,2024-06-21 00:00:00.000 UTC,0.00039904770785279984,278528000.0,1.395861955419773,0.0,0.0,0.14191715730864873,0.08756765108831277,0.054349506220335964,19027236,8925000,10102236.0,0.08716860338046002,305.45173912843694,497.2894320478003,306.84760108385655,190.44183096394374,OP Mainnet,2125,449,425,24.0,ethereum,ethereum,203.2941176470588,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,6.860032706857144,6.9522515854317195,0,254.0,ethereum,ethereum,2024-07-19 00:00:00.000 UTC,9.17504e-13,917504.0,3.1643100774400002e-09,0.0,0.0,0.002304171554815097,0.001008424808825504,0.001295746745989593,333378,147000,186378.0,0.001008424807908,3.4770698792258132,7.997248335667452,3.4770698823901234,4.520178453277328,SwanChain,7,9,7,2.0,ethereum,ethereum,12342.857142857143,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,,12.544429247801375,12.121747771359813,,792597,,ethereum,ethereum,2023-09-03 00:00:00.000 UTC,,,,0.15334321050398023,250.76297196212985,0.15864264665280522,0.15864264665280522,,13087440,13087440,,0.005299436148824999,8.666128473199272,259.42910043532913,259.42910043532913,,Aevo,21,21,21,,,,4114.285714285715,,,2024-08-22 20:54:20.250727
OP Stack fork,,46.95428804493232,39.86831316809632,37.924613807126,45605,288.0,ethereum,ethereum,2023-06-01 00:00:00.000 UTC,,,,0.1083916979662438,202.35025224630186,0.25587241326492816,0.12759961273894782,0.12827280052598033,6582837,3200527,3382310.0,0.019207914772703998,35.86302548595013,477.54978422335694,238.21327773225198,239.33650649110498,Boba,23,46,23,23.0,ethereum,ethereum,3756.521739130435,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,15.129259049674044,13.907750205395468,16.31924189919851,196465,288.0,ethereum,ethereum,2022-08-05 00:00:00.000 UTC,,,,0.08354922128202401,140.02482652862068,0.17051493127077666,0.09043358804256103,0.08008134322821564,11409561,6502388,4907173.0,0.006884366760537,11.521578316680504,286.0227448820872,151.5464048453012,134.47634003678598,Boba,25,48,25,23.0,ethereum,ethereum,3456.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,42.60338090758864,40.21545998161072,38.663996163069065,3212620,424.0,ethereum,ethereum,2023-12-17 00:00:00.000 UTC,,,,2.0633396858112882,4585.189048328455,2.2653333492761543,2.1847444355136227,0.08058891376253134,56410324,54325984,2084340.0,0.12140474970233392,269.8540615557938,5034.070926230184,4855.0431098842455,179.02781634593893,Public Goods Network,145,169,145,24.0,ethereum,ethereum,595.8620689655172,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,263.6872717560775,7.262185686433527,7.1705783065863296,779,424.0,ethereum,ethereum,2024-05-07 00:00:00.000 UTC,,,,8.210868099567601e-05,0.25237088160990684,0.017302489061008085,0.002979674787143676,0.014322814273864408,2407742,410300,1997442.0,0.002897566106148,8.905973195558055,53.19186032375139,9.158344077167962,44.03351624658343,Public Goods Network,19,42,19,23.0,ethereum,ethereum,4547.368421052632,3756.521739130435,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,6.4929445474000005,6.499990879509964,0,1135.0,ethereum,ethereum,2024-05-17 00:00:00.000 UTC,1.3107199999999999e-12,1310720.0,3.9511497113600004e-09,0.0,0.0,0.0031807403064219586,0.00136351835626472,0.0018172219501572389,489573,210000,279573.0,0.001363518354954,4.127925004758976,9.680899565623445,4.127925008710126,5.55297455691332,Lisk,10,13,10,3.0,ethereum,ethereum,8640.0,28800.0,,2024-08-22 20:54:20.250727
OP Stack fork,,32.14860631141893,28.651586728839508,30.471592007867113,109423,288.0,ethereum,ethereum,2023-03-14 00:00:00.000 UTC,,,,0.11885750366472345,204.11687128401792,0.25120785148570524,0.13275188386770648,0.11845596761799877,8520740,4633317,3887423.0,0.013894380202982998,23.821003515629418,431.8622643404385,227.9378747996473,203.92438954079122,Boba,24,47,24,23.0,ethereum,ethereum,3600.0,3756.521739130435,,2024-08-22 20:54:20.250727
OP Stack fork,,1426.2347923161497,39.360825603650014,35.75534544272212,820,424.0,ethereum,ethereum,2024-02-21 00:00:00.000 UTC,,,,0.000469181041195508,1.377350681305249,0.091525737322376,0.01700072779472851,0.07452500952764748,2516224,431920,2084304.0,0.016531546753533,48.53081259632589,269.04135982270077,49.90816327763113,219.13319654506964,Public Goods Network,20,44,20,24.0,ethereum,ethereum,4320.0,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,584.2740438070856,16.12464269425,,820,,ethereum,ethereum,2024-04-30 00:00:00.000 UTC,,,,0.00019220574091546,0.5852563595371651,0.0069645556725004614,0.0069645556725004614,,431920,431920,,0.006772349931585001,20.62144890986656,21.206705269403724,21.206705269403724,,Aevo,20,20,20,,,,4320.0,,,2024-08-22 20:54:20.250727
OP Chain,3.2499999999999997e-09,Infinity,15.386405878875,13.290745406176237,0,1750.0,ethereum,ethereum,2024-05-29 00:00:00.000 UTC,3.4078720000000004e-12,1048576.0,1.289712697344e-08,0.0,0.0,0.005062018738371187,0.002584916191058872,0.002477102547312315,354378,168000,186378.0,0.0025849161876509994,9.826545806595462,19.185708009188602,9.826545819492587,9.359162189696015,Metal,8,10,8,2.0,ethereum,ethereum,10800.0,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,,20.76733967499204,20.36550016704905,,1333957,,ethereum,ethereum,2024-01-05 00:00:00.000 UTC,,,,0.4340614104582721,974.0196447189609,0.4420281304817582,0.4420281304817582,,21704752,21704752,,0.007966720023485998,17.901910971206647,991.9215556901676,991.9215556901676,,Aevo,20,20,20,,,,4320.0,,,2024-08-22 20:54:20.250727
OP Stack fork,,41.28597021701378,34.49026421701872,34.76294624569506,34759,288.0,ethereum,ethereum,2024-01-17 00:00:00.000 UTC,,,,0.09180597802631442,234.05355407625282,0.22715500422515894,0.1100075254865224,0.11714747873863655,6559419,3189524,3369895.0,0.018201547460208,46.39049638812087,579.379463340072,280.4440504643736,298.9354128756984,Boba,25,49,25,24.0,ethereum,ethereum,3456.0,3600.0,,2024-08-22 20:54:20.250727
OP Chain,,44.8629026275741,44.35691816730587,42.47825187988758,55169406,10.0,ethereum,ethereum,2023-12-01 00:00:00.000 UTC,,,,39.03135916476822,81547.79984474806,39.56524047678,39.47668912352013,0.08855135325986628,892062804,889978176,2084628.0,0.44532995875189496,930.4204617905995,82663.26710616992,82478.2203065387,185.04679963122,OP Mainnet,478,502,478,24.0,ethereum,ethereum,180.7531380753138,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,17.81285962278924,17.111525400623936,,642300,,ethereum,ethereum,2023-06-12 00:00:00.000 UTC,,,,0.1753398175938532,305.3891683162694,0.18252973658608115,0.18252973658608115,,10667064,10667064,,0.007189918992227999,12.522239255835334,317.91140757210474,317.91140757210474,,Aevo,20,20,20,,,,4320.0,,,2024-08-22 20:54:20.250727
OP Chain,3.1279373368146156e-09,Infinity,5.723972545879894,2.7227489744240483,0,10.0,ethereum,ethereum,2024-07-07 00:00:00.000 UTC,7.851212799999977e-10,251002880.0,2.3543345250303986e-06,0.0,0.0,0.07354379735301073,0.04603791197163333,0.027505885381377396,18145248,8043000,10102248.0,0.04603791118651199,138.41222197345252,221.02344048489815,138.41222432778704,82.6112161571111,OP Mainnet,1915,407,383,24.0,ethereum,ethereum,225.5874673629243,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1.5142857142857142e-09,Infinity,6.075299418947368,6.29170383,0,185.0,ethereum,ethereum,2024-08-12 00:00:00.000 UTC,6.946816000000002e-12,4587520.0,1.8391692738560003e-08,0.0,0.0,0.0035169134303778167,0.0024240444751068165,0.001092868955271,572700,399000,173700.0,0.00242404446816,6.400320462720775,9.320299322464217,6.400320481112468,2.9199788413517496,Mint,35,21,19,2.0,ethereum,ethereum,4547.368421052632,43200.0,,2024-08-22 20:54:20.250727
OP Chain,1.0340740740740744e-07,Infinity,9.3940127071875,7.175003494397326,0,60808.0,ethereum,ethereum bitcoin,2024-06-27 00:00:00.000 UTC,3.6595302399999995e-10,3538944.0,1.2393149851238402e-06,0.0,0.0,0.004402514542460974,0.0031563886355680244,0.00124612590689295,509676,336000,173676.0,0.0031563882696150005,10.81979440520492,15.08357145534977,10.819795644519907,4.263775810829862,BOB (Build on Bitcoin),27,18,16,2.0,ethereum,ethereum,5400.0,43200.0,,2024-08-22 20:54:20.250727
OP Stack fork,1.0044642857142887e-09,Infinity,52.781677007747795,48.12499229947082,0,48900.0,ethereum,ethereum,2024-08-05 00:00:00.000 UTC,5.898240000000009e-11,58720256.0,1.396692274380798e-07,0.0,0.0,2.0530547945431543,0.4965700173478737,1.5564847771952808,41750546,9408000,32342546.0,0.496570017288891,1154.976539238613,4777.800946173426,1154.9765393782811,3622.8244067951455,Zircuit,448,552,448,104.0,ethereum,ethereum,192.85714285714286,830.7692307692307,,2024-08-22 20:54:20.250727
OP Stack fork,,91.17066150371463,86.54962207998594,71.275374048,51325,288.0,ethereum,ethereum,2022-05-09 00:00:00.000 UTC,,,,0.06817072396953605,154.23679001685642,0.10691858597296472,0.07171795954262705,0.03520062643033767,1322502,828634,493868.0,0.003547235573091,8.031011758268367,242.34993091667158,162.26780177512478,80.0821291415468,Boba,2,3,2,1.0,ethereum,ethereum,43200.0,86400.0,,2024-08-22 20:54:20.250727
OP Chain,1.000000000000003e-09,Infinity,7.364667105681997,5.926665850527429,0,8453.0,ethereum,ethereum,2024-05-16 00:00:00.000 UTC,3.9321600000000205e-10,393216000.0,1.1737246728192003e-06,0.0,0.0,0.0896819783417947,0.07732900500287698,0.01235297333891772,12584304,10500000,2084304.0,0.077329004609661,230.69199390084208,267.5364162880207,230.69199507456676,36.84442121345394,Base,3000,524,500,24.0,ethereum,ethereum,172.8,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,13.968376218694372,13.469680326884193,13.356186914035142,21172060,10.0,ethereum,ethereum,2022-08-17 00:00:00.000 UTC,,,,5.395987219294538,10063.896101818744,8.060938901367381,5.585441993959294,2.475496907408087,600012331,414667747,185344584.0,0.189454774664757,353.6804989474815,15032.600825549605,10417.576600766231,4615.024224783373,OP Mainnet (OVM2),705,846,705,141.0,ethereum,ethereum,122.55319148936171,612.7659574468086,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,16.653400317586442,15.69211697701066,15.662724360519702,47978409,10.0,ethereum,ethereum,2022-11-16 00:00:00.000 UTC,,,,15.726174718553414,19302.12916144653,23.0244739742718,16.703872715639847,6.320601258631951,1468019594,1064475414,403544180.0,0.9776979970864264,1199.778534069159,28261.18528222853,20501.9076955157,7759.2775867128275,OP Mainnet (OVM2),2926,3233,2926,307.0,ethereum,ethereum,29.528366370471634,281.43322475570034,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,14.843757065265795,14.270023698525053,14.220767457040386,22041642,10.0,ethereum,ethereum,2022-08-01 00:00:00.000 UTC,,,,6.023337301332204,10001.689531156622,9.143056102512556,6.264309172188485,2.8787469303240725,641416396,438983796,202432600.0,0.24097187085627597,400.1692858034752,15180.91057963211,10401.858816960103,4779.051762672007,OP Mainnet (OVM2),808,962,808,154.0,ethereum,ethereum,106.93069306930693,561.038961038961,,2024-08-22 20:54:20.250727
OP Stack fork,1.128888888888891e-09,Infinity,21.117307264200004,14.642366824651702,0,81457.0,ethereum,ethereum,2024-06-07 00:00:00.000 UTC,1.6646144000000033e-10,147456000.0,6.2983692091392e-07,0.0,0.0,0.11555347961228403,0.08425805615061946,0.03129542346166457,6127320,3990000,2137320.0,0.08425805598415802,317.81153195363447,435.84302358483313,317.8115325834715,118.03149100136163,Blast,1125,214,190,24.0,ethereum,ethereum,454.7368421052632,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,1.228275862068966e-09,Infinity,8.057286630333332,6.8187061866405045,0,81457.0,ethereum,ethereum,2024-08-08 00:00:00.000 UTC,2.3343923200000015e-10,190054400.0,5.812527104e-07,0.0,0.0,0.13944542188822723,0.12487182843034524,0.014573593457882002,17635296,15498000,2137296.0,0.12487182819690604,312.99247808446347,349.51639937695927,312.9924786657162,36.52392071124305,Blast,1450,762,738,24.0,ethereum,ethereum,117.07317073170732,3600.0,,2024-08-22 20:54:20.250727
Legacy OP Mainnet,,119.66071120256026,114.25940861145105,111.76160425782628,11501770,10.0,ethereum,ethereum,2022-02-03 00:00:00.000 UTC,,,,16.912841140999998,44693.1924773615,23.393811439999997,17.701370140999995,5.692441299000001,205856431,154922648,50933783.0,0.7885289999999993,2084.3484427500007,61821.6684216853,46777.540920111525,15044.127501573776,OP Mainnet (OVM2),333,371,333,38.0,ethereum,ethereum,259.4594594594595,2273.684210526316,,2024-08-22 20:54:20.250727
OP Stack fork,,12.725592589997557,12.274708504930482,11.895603133328787,5268041,424.0,ethereum,ethereum,2024-01-01 00:00:00.000 UTC,,,,1.03185240751383,2383.150612055393,1.0941954746090585,1.0694012786686111,0.024794195940447336,89206652,87122336,2084316.0,0.03754887115478102,86.75575075272958,2527.2151201541615,2469.9063628081226,57.30875734603908,Public Goods Network,147,171,147,24.0,ethereum,ethereum,587.7551020408164,3600.0,,2024-08-22 20:54:20.250727
OP Chain,0.0017240006560798552,Infinity,8.36346847471778,5.8824896547627095,0,8453.0,ethereum,ethereum,2024-06-21 00:00:00.000 UTC,0.0012450848591052802,722206720.0,4.355154124475647,0.0,0.0,0.20756383970566583,0.1947924723010243,0.012771367404641529,25313082,23142000,2171082.0,0.19354738744191874,677.820333759225,726.8922554075438,682.1754878837012,44.716767523842556,Base,5510,1127,1102,25.0,ethereum,ethereum,78.40290381125227,3456.0,,2024-08-22 20:54:20.250727
OP Chain,,77.99414616415679,75.40288504338407,77.22180113739597,6053611,7777777.0,ethereum,ethereum,2024-03-06 00:00:00.000 UTC,,,,7.274924764290933,27595.127659149035,7.69124566592975,7.53028917694703,0.16095648898272,101951728,99867388,2084340.0,0.255364412656101,966.7126860344277,29171.771779009214,28561.840345183475,609.931433825739,Zora,158,182,158,24.0,ethereum,ethereum,546.8354430379746,3600.0,,2024-08-22 20:54:20.250727
OP Stack fork,,224.6970606406879,6.191025912304205,,984,,ethereum,ethereum,2024-06-25 00:00:00.000 UTC,,,,8.8455139661024e-05,0.2999449496110092,0.0032086849098290245,0.0032086849098290245,,518280,518280,,0.003120229770168,10.58049069790446,10.88043564751547,10.88043564751547,,Aevo,24,24,24,,,,3600.0,,,2024-08-22 20:54:20.250727
OP Stack fork,,27.79842612258786,27.420825606720264,27.051757994153313,76749859,81457.0,ethereum,ethereum,2024-04-04 00:00:00.000 UTC,,,,33.57794060703457,112514.62952894144,34.09697768117407,34.03916071626239,0.057816964911680056,1243498900,1241361628,2137272.0,0.461220109227801,1545.3395435505056,114253.71843109219,114059.96907249179,193.74935860039113,Blast,803,827,803,24.0,ethereum,ethereum,107.59651307596513,3600.0,,2024-08-22 20:54:20.250727
OP Chain,9.999999999999996e-10,Infinity,3.054417392883116,3.002158466066495,0,6805.0,ethereum,ethereum,2024-08-03 00:00:00.000 UTC,1.0092544000000007e-11,10092544.0,2.988199641088001e-08,0.0,0.0,0.011653356369643854,0.004938992934384545,0.006714363435259309,3853512,1617000,2236512.0,0.004938992924292,14.592416373197208,34.45152252109455,14.592416403079195,19.859106118015358,Race,77,101,77,24.0,ethereum,ethereum,1122.077922077922,3600.0,,2024-08-22 20:54:20.250727
OP Chain,1e-09,Infinity,16.299819610307694,14.18763062014168,0,7777777.0,ethereum,ethereum,2024-05-21 00:00:00.000 UTC,1.0223616e-11,10223616.0,3.806998560768e-08,0.0,0.0,0.03750406489396812,0.0044498507638376155,0.0330542141301305,2602791,273000,2329791.0,0.004449850753614001,16.618175763636934,140.07436985014007,16.61817580170692,123.45619404843316,Zora,78,38,13,25.0,ethereum,ethereum,6646.153846153846,3456.0,,2024-08-22 20:54:20.250727
OP Stack fork,,303.9264961855755,8.36716550356918,,984,,ethereum,ethereum,2024-06-19 00:00:00.000 UTC,,,,0.000119416180918792,0.4237391096382097,0.004336434131203791,0.004336434131203791,,518268,518268,,0.004217017950285,14.963739882847092,15.387478992485297,15.387478992485297,,Aevo,24,24,24,,,,3600.0,,,2024-08-22 20:54:20.250727
