delta_total_op_delegated,dt,gini_coefficient,num_delegates_to_reach_10pct,num_delegates_to_reach_25pct,num_delegates_to_reach_33pct,num_delegates_to_reach_45pct,num_delegates_to_reach_51pct,num_delegates_to_reach_75pct,num_recognized_delegates,pct_delegated,pct_delegated_100,pct_diff_total_op_delegated,total_circ,total_op_delegated,last_updated
-11293.957458227873,2024-07-10 00:00:00,0.40589487982344097,1,4,5,9,11,30,31,0.07944289693225583,7.944289693225583,-0.0001267209054940997,1121728540.0,89113364.78918982,2024-07-10 00:29:11.225077
111405.8777192682,2024-07-09 00:00:00,0.4058912173213529,1,4,5,9,11,30,31,0.07945296528396081,7.945296528396081,0.0012515650661965175,1121728540.0,89124658.74664804,2024-07-10 00:29:11.225077
-33189.32448640466,2024-07-08 00:00:00,0.40694703985103775,1,4,5,9,11,30,31,0.07935364902896094,7.935364902896095,-0.000372719265013588,1121728540.0,89013252.86892878,2024-07-10 00:29:11.225077
663.9734622985125,2024-07-07 00:00:00,0.4068811840962807,1,4,5,9,11,30,31,0.07938323669059466,7.938323669059466,7.456540619572383e-06,1121728540.0,89046442.19341518,2024-07-10 00:29:11.225077
-99342.2323923707,2024-07-06 00:00:00,0.40660290819322653,1,4,5,9,11,30,31,0.07938264477067944,7.9382644770679445,-0.0011143877745442789,1121728540.0,89045778.21995288,2024-07-10 00:29:11.225077
-176425.8745045215,2024-07-05 00:00:00,0.4070122470026911,1,4,5,9,11,30,31,0.0794712065116443,7.94712065116443,-0.001975177118619681,1121728540.0,89145120.45234525,2024-07-10 00:29:11.225077
-153591.9361938238,2024-07-04 00:00:00,0.4062131039649963,1,4,5,9,11,31,31,0.07962848687691389,7.9628486876913875,-0.001716587860890322,1121728540.0,89321546.32684977,2024-07-10 00:29:11.225077
113899.77634643018,2024-07-03 00:00:00,0.40643925423088767,1,4,5,9,11,31,31,0.07976541121352194,7.976541121352194,0.0012745993483895812,1121728540.0,89475138.2630436,2024-07-10 00:29:11.225077
-86168.99564932287,2024-07-02 00:00:00,0.40620221918864075,1,4,5,9,11,30,31,0.07966387169456986,7.9663871694569846,-0.000963348162620916,1121728540.0,89361238.48669717,2024-07-10 00:29:11.225077
-93970.71677234769,2024-07-01 00:00:00,0.40649755903332696,1,4,5,9,11,31,31,0.07974068974151848,7.974068974151847,-0.001049466946592882,1121728540.0,89447407.48234649,2024-07-10 00:29:11.225077
107269.13444338739,2024-06-30 00:00:00,0.40647868072486915,1,4,5,9,11,31,31,0.07982446287683724,7.982446287683724,0.0011994208425089169,1121728540.0,89541378.19911884,2024-07-10 00:29:11.225077
-35996.715861693025,2024-06-29 00:00:00,0.4065334750164038,1,4,5,9,11,31,31,0.07972883445104771,7.97288344510477,-0.0004023323270678815,1121728540.0,89434109.06467545,2024-07-10 00:29:11.225077
-3376.8610774725676,2024-06-28 00:00:00,0.4065593766708152,1,4,5,9,11,31,31,0.07976092484955152,7.976092484955152,-3.774147353801528e-05,1121728540.0,89470105.78053714,2024-07-10 00:29:11.225077
-53590.68404145539,2024-06-27 00:00:00,0.40634042633335166,1,4,5,9,11,31,31,0.07976393525800335,7.976393525800334,-0.0005985975197303554,1121728540.0,89473482.64161462,2024-07-10 00:29:11.225077
-23196.342253357172,2024-06-26 00:00:00,0.4058481548051681,1,4,5,9,11,31,31,0.07981171034986421,7.9811710349864216,-0.00025903151759764764,1121728540.0,89527073.32565607,2024-07-10 00:29:11.225077
-317409.4833536595,2024-06-25 00:00:00,0.4068478093973479,1,4,5,9,11,31,31,0.07983238945485815,7.983238945485815,-0.003531964843772182,1121728540.0,89550269.66790943,2024-07-10 00:29:11.225077
-1870573.074504897,2024-06-24 00:00:00,0.40791682339245294,1,4,5,9,11,30,31,0.08011535406887578,8.011535406887578,-0.020390328234087277,1121728540.0,89867679.15126309,2024-07-10 00:29:11.225077
42613.402813866735,2024-06-23 00:00:00,0.4158901656839946,1,4,6,9,12,31,32,0.08178293495658762,8.178293495658762,0.0004647266038044041,1121728540.0,91738252.22576798,2024-07-10 00:29:11.225077
