project_name,application_id,is_oss,gas_fees,transaction_count,trusted_transaction_count,trusted_transaction_share,trusted_users_onboarded,daily_active_addresses,trusted_daily_active_users,monthly_active_addresses,trusted_monthly_active_users,recurring_addresses,trusted_recurring_users,power_user_addresses,openrank_trusted_users_count,log_gas_fees,log_transaction_count,log_trusted_transaction_count
DefiLlama,0xae07bfec2c3c90937679f8c8c5c32e80407c09903aa03d1b5e5a075e67592b86,false,0.17172517093963988,38731.0,3854.0,0.099506854974051789,50.0,137.11885245901638,13.651639344262295,3592.0987654320988,300.0,1107.0,211.0,3995.0,73.0,0.06882575951407191,4.5880699231812239,3.5860243823869755
Dmail Network,0xcbfdcf8f724d73504d1518d5ecd7d7256b12d37e68cd84569b383bfb6e2eeea4,false,4.411599701528524,2559757.0,288579.0,0.11273687307037347,1507.0,8389.13524590164,961.04918032786884,64144.1975308642,4224.0740740740739,52520.0,4777.0,34050.0,144.0,0.73332566415490841,6.4081989089710234,5.4602662290768853
Drakula.app,0x54ff216c822bda60476028563e056b6aa5d48aeffa73173267cb988a340c5332,true,0.48779267529637177,1013.0,0.0,0.0,0.0,0.11475409836065574,0.0,0.49382716049382719,0.0,0.0,0.0,0.0,0.0,0.1725424162582363,3.0060379549973173,0.0
Egg Wars: A Game on Base,0xa4d3729a488eeabcc3a59de70b760391db50e9bf488d5942e704089c58825c24,false,0.10923371292626101,2520.0,1027.0,0.0,4.0,3.528688524590164,1.0737704918032787,60.74074074074074,7.5308641975308648,3.0,1.0,100.0,15.0,0.045023060613130869,3.401572845676446,3.0119931146592571
Equalizer,0x3065db37b2feaa39fe11e313726e38fc14f461c174629174e2f434f2cfc938f9,false,3.759844540199659,153424.0,10240.0,0.066743143184899364,61.0,236.92622950819671,15.438524590163935,3407.7777777777778,159.62962962962965,1092.0,102.0,2714.0,8.0,0.67759276859528672,5.1858961319559693,4.0103423661395681
EthXY,0x030d3b4efdbeb15c8c70bbb4c4fe194c1893ef126148146235412a5d1eed3b97,false,5.3196953597418828,346918.0,1350.0,0.0038914094973451939,27.0,39.200819672131146,1.8852459016393444,655.80246913580254,44.320987654320987,149.0,6.0,1069.0,31.0,0.80069614366658515,5.5402280858587538,3.1306553490220308
Ethos Reserve,0x753735dcf81ae3bd485765a433f7d9fd93f704bc8713d873b4cacfbbec060c0d,false,0.15477697987004141,16468.0,1145.0,0.069528783094486277,3.0,31.827868852459016,2.5942622950819674,463.95061728395063,44.814814814814817,512.0,39.0,852.0,8.0,0.062498117765782117,4.2166672295482091,3.0591846176313711
Exactly Protocol,0x89216c66f45f82595fddb810c78df46fcee9be72181e9c92b26b0ce31bd6f413,false,1.3211174905430296,25471.0,2702.0,0.10608142593537749,3.0,40.307377049180324,5.9918032786885247,737.90123456790127,143.82716049382717,288.0,56.0,1778.0,25.0,0.36569712417116329,4.4060630460575751,3.4318460456987254
Extra Finance,0x512f97f1de28ad530f752d53bf4f56ed16d34a3121f0512cd5a0485c2074b312,false,49.743504671062929,634466.0,28401.0,0.044763627995826415,60.0,748.90163934426232,45.778688524590166,8469.0123456790134,434.44444444444446,3894.0,414.0,5744.0,68.0,1.7053804590768968,5.8024090384234608,4.453348923088627
Fractal Visions,0x808b31862cec6dccf3894bb0e76ce4ca298e4c2820e2ccbf4816da740463b220,false,0.033633353260313352,2690.0,554.0,0.0,2.0,6.4057377049180326,0.72540983606557374,179.1358024691358,14.567901234567902,6.0,4.0,142.0,6.0,0.014366514682744507,3.4299136977637543,2.7442929831226763
Gamma,0x20528d941017e017af28e86bd57bec2c7c5467e6ed952941502e04493a966cb3,true,6.8550958531216359,38170.0,1060.0,0.027770500392978778,6.0,32.4344262295082,2.1475409836065573,492.09876543209879,34.567901234567906,404.0,29.0,697.0,8.0,0.89515148895941787,4.5817335377010782,3.0257153839013409
Gangster Arena,0x87d49ebca1bda6345aada7953ff55aa18acd69bf97caecdcedfac93b506ef0d6,false,0.73638637493917725,14895.0,26.0,0.0,1.0,8.4508196721311482,0.073770491803278687,74.938271604938279,2.2222222222222223,3.0,0.0,30.0,0.0,0.23964636936203967,4.1730696636372677,1.4313637641589874
Get Mint,0xdc8c675a16e135a3518852b240cde44e9105622473623bf86725a9abb8d18847,false,0.65345746632804758,53064.0,6707.0,0.12639454243931855,108.0,104.51229508196721,12.225409836065573,2700.7407407407409,299.75308641975312,181.0,32.0,3917.0,11.0,0.218393027567465,4.7248081685657191,3.8265930539340482
Gitcoin,0x6aa80764b6082947c3b2de86fe12804eb475b0afb719de50b9eed60b86f20535,true,0.31938364538084119,31303.0,7051.0,0.22524997604063507,335.0,101.22540983606558,21.848360655737704,2749.7530864197533,555.18518518518522,260.0,118.0,5427.0,424.0,0.1203710964149846,4.4955998348926238,3.8483123036272846
Gitcoin Passport,0x120cdd8e43ae1efbafdf02eda876e1952c05a52870c8d5a8f56d9ec0f79f586d,true,2.6196832905296077,47435.0,12792.0,0.26967429113523772,604.0,185.80737704918033,49.393442622950822,5349.7530864197533,1403.3333333333335,901.0,420.0,12084.0,272.0,0.55867057296616562,4.6761080603905958,4.1069723998866738
Giveth,0xe434930e189c807b137ff0d8e2fa6a95eaa57dde574143a02ca0d7fb31a40bea,true,0.019131157377736553,3728.0,1902.0,0.51019313304721026,4.0,5.9590163934426226,2.692622950819672,102.09876543209877,39.012345679012348,100.0,41.0,104.0,33.0,0.0082300792566259284,3.571592383361307,3.2794387882870204
Glo Dollar,0xe13ef8130233ba5feca029110f3abf30cb33f7efe2d915ba7e536200b67fe0bf,true,0.014531279162390647,1983.0,226.0,0.0,3.0,4.9836065573770494,0.54918032786885251,131.85185185185185,13.827160493827162,12.0,3.0,115.0,12.0,0.0062654413725307181,3.2975416678181597,2.3560258571931225
Gloom,0xaf344305f30af57f984af95f7c8570fdfcf7520b55e605bb34095ba49f8a385a,true,0.17173412820071537,16910.0,5907.0,0.34931992903607334,343.0,49.5,16.889344262295083,1217.7777777777778,381.97530864197535,139.0,76.0,2586.0,231.0,0.068829079468516616,4.22816928953985,3.771440486639912
Guac (Farcaster),0x07bbe4af3099fbf9f18fb4ac7078ee836c5d0d3cc2c29f192dd366455671e2a5,false,0.044262374309444942,28167.0,5041.0,0.17896829623318067,955.0,74.77459016393442,13.959016393442623,1885.1851851851852,348.76543209876547,40.0,10.0,2180.0,111.0,0.01880963027421232,4.449756012062128,3.7026028413404273
Guild.xyz,0x3d009f8f7c1e8a3bcbc81ca8ed60d2e86b956dd0fa68c4595f851be37052a2b5,false,0.66668439683647018,29093.0,16571.0,0.56958718592101187,636.0,88.581967213114751,45.102459016393439,1986.6666666666667,828.27160493827159,61.0,53.0,7992.0,286.0,0.2218533696607275,4.4638034344991677,4.2193749246262557
