Address,Badgeholder,Status,Created at,Updated at,Published at,Metrics in ballot,Metrics viewed,Os multiplier,Ballot content,Signature,Payload
0x12681667bb220521c222f50ece5eb752046bc144,true,SUBMITTED,2024-07-01T13:39:42.017Z,2024-07-07T12:40:38.816Z,2024-07-07T12:40:38.816Z,3,0,2.2,"[{""log_gas_fees"":40},{""trusted_monthly_active_users"":40},{""trusted_users_onboarded"":20}]",0xe2298803e0b6c4c924350661d76661d9d9c182f4a2efc7db5c6bd1bfc10abf4d27ef8fd7f3b18438ef178cc4691c658f69131e17d3e2771ce804a2bb6fb73bce1c,"{""allocations"":[{""log_gas_fees"":40},{""trusted_monthly_active_users"":40},{""trusted_users_onboarded"":20}],""os_only"":false,""os_multiplier"":2.2}"
0x0f2ce18919b4eb9838760cfdda65e4c8766e9c19,true,SUBMITTED,2024-07-09T22:40:31.194Z,2024-07-09T22:42:33.223Z,2024-07-09T22:42:33.223Z,2,0,1,"[{""log_gas_fees"":30},{""gas_fees"":70}]",0x186f07af04501a0a5a3a67c40dd701f31faef984703e9da221d74aff301329c770f85681e43079e03a65e1dd062713312f552f3b7f9684ce1e296cec02766b261b,"{""allocations"":[{""log_gas_fees"":30},{""gas_fees"":70}],""os_only"":false,""os_multiplier"":1}"
0xdadd7c883288cfe2e257b0a361865e5e9349808b,true,SUBMITTED,2024-07-11T13:57:26.050Z,2024-07-11T14:50:52.779Z,2024-07-11T14:50:52.779Z,5,8,2,"[{""trusted_users_onboarded"":25},{""gas_fees"":30},{""trusted_recurring_users"":25},{""trusted_daily_active_users"":5},{""trusted_monthly_active_users"":15}]",0xea4ceab1791c30ed65c0ed6479fb85ea5a6b8d88995e3f8393d6730884f0cd872c728d464053d9f73105298463594c26b67760b15f5a22ce127b72d3496738ee1b,"{""allocations"":[{""trusted_users_onboarded"":25},{""gas_fees"":30},{""trusted_recurring_users"":25},{""trusted_daily_active_users"":5},{""trusted_monthly_active_users"":15}],""os_only"":false,""os_multiplier"":2}"
0x53e0b897eae600b2f6855fce4a42482e9229d2c2,true,SUBMITTED,2024-07-07T15:02:57.234Z,2024-07-07T15:04:05.995Z,2024-07-07T15:04:05.995Z,3,15,3,"[{""trusted_users_onboarded"":50},{""daily_active_addresses"":25},{""gas_fees"":25}]",0x30aea752696f0d3375c5a679f7801fa695f94a8af0abcd419db9960e8a82011108bbf4db2177b96c0bce60636a87b9834e8edd47d25ca993f441c6429f4f56eb1b,"{""allocations"":[{""trusted_users_onboarded"":50},{""daily_active_addresses"":25},{""gas_fees"":25}],""os_only"":false,""os_multiplier"":3}"
0x534631bcf33bdb069fb20a93d2fdb9e4d4dd42cf,true,SUBMITTED,2024-07-08T20:14:32.588Z,2024-07-09T10:54:42.153Z,2024-07-09T10:54:42.153Z,4,16,3,"[{""log_gas_fees"":30},{""recurring_addresses"":30},{""log_transaction_count"":20},{""power_user_addresses"":20}]",0xd49b50ab7a55d209843dc05f6d5d55bb1891025576a54c81bfb827108e3450351e6b6565721280175bdcc3e0f3adce87ebb8457a3b442d1a4e6b24cd9877eec91b,"{""allocations"":[{""log_gas_fees"":30},{""recurring_addresses"":30},{""log_transaction_count"":20},{""power_user_addresses"":20}],""os_only"":false,""os_multiplier"":3}"
0x7899d9b1181cbb427b0b1be0684c096c260f7474,true,SUBMITTED,2024-07-05T08:15:55.832Z,2024-07-08T21:16:00.644Z,2024-07-08T21:16:00.644Z,6,4,3,"[{""monthly_active_addresses"":15},{""openrank_trusted_users_count"":15},{""gas_fees"":15},{""trusted_monthly_active_users"":20},{""trusted_transaction_count"":20},{""trusted_transaction_share"":15}]",0xf044c1bc6e926e852a0187eeef9ca597cfcbfb359ad9887388a11aa762766e867c7925499fd9587d98505439872b56f3034b9d76643875cc6c0bf389b68ecc7f1b,"{""allocations"":[{""monthly_active_addresses"":15},{""openrank_trusted_users_count"":15},{""gas_fees"":15},{""trusted_monthly_active_users"":20},{""trusted_transaction_count"":20},{""trusted_transaction_share"":15}],""os_only"":false,""os_multiplier"":3}"
0x842bb1bb84cc8a3d6277b0ff9729d22d55e9c50b,true,SUBMITTED,2024-07-11T15:29:57.115Z,2024-07-11T15:34:32.512Z,2024-07-11T15:34:32.512Z,9,0,3,"[{""trusted_transaction_count"":15},{""trusted_users_onboarded"":15},{""power_user_addresses"":10},{""trusted_daily_active_users"":6},{""gas_fees"":20},{""monthly_active_addresses"":8},{""daily_active_addresses"":8},{""trusted_monthly_active_users"":8},{""openrank_trusted_users_count"":10}]",0x53af61fda5638d770f9b63ff9e01bbb7d9e6a86b83ea1bac4f3dd0adefeeda6b27a84d8a6eabe5f29ca48e3de4bb271b7aa0689a66d8517b9dbd670e0f19e90b1c,"{""allocations"":[{""trusted_transaction_count"":15},{""trusted_users_onboarded"":15},{""power_user_addresses"":10},{""trusted_daily_active_users"":6},{""gas_fees"":20},{""monthly_active_addresses"":8},{""daily_active_addresses"":8},{""trusted_monthly_active_users"":8},{""openrank_trusted_users_count"":10}],""os_only"":false,""os_multiplier"":3}"
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,true,SUBMITTED,2024-06-27T21:02:46.747Z,2024-07-11T09:50:54.422Z,2024-07-11T09:50:54.422Z,8,15,3,"[{""log_transaction_count"":13.84},{""openrank_trusted_users_count"":14.05},{""log_gas_fees"":13.96},{""log_trusted_transaction_count"":14.26},{""trusted_transaction_share"":13.89},{""trusted_recurring_users"":10},{""trusted_daily_active_users"":10},{""trusted_monthly_active_users"":10}]",0xab4c1da7a70a026fcac50275a004d5731ffab7427e86ed4dd4b9a23898c929ab1ee88711eec91470531950be2cb1a7973e79b720d59c7fec28704708fbd774991c,"{""allocations"":[{""log_transaction_count"":13.84},{""openrank_trusted_users_count"":14.05},{""log_gas_fees"":13.96},{""log_trusted_transaction_count"":14.26},{""trusted_transaction_share"":13.89},{""trusted_recurring_users"":10},{""trusted_daily_active_users"":10},{""trusted_monthly_active_users"":10}],""os_only"":false,""os_multiplier"":3}"
0x98ab20307fdaba1ce8b16d69d22461c6dbe85459,true,SUBMITTED,2024-07-11T18:17:37.036Z,2024-07-11T18:19:19.337Z,2024-07-11T18:19:19.337Z,2,0,3,"[{""log_gas_fees"":50},{""gas_fees"":50}]",0x272ae1c58ace4efcd064a5460e8e7a31f1e946209177a117c4aa079a36ea4dc23ca8dbf118c1151460ecc30772ab422f5e4f7d3ccd81c209819cb22aa4e29a851b,"{""allocations"":[{""log_gas_fees"":50},{""gas_fees"":50}],""os_only"":false,""os_multiplier"":3}"
0x64fed9e56b548343e7bb47c49ecd7ffa9f1a34fe,true,SUBMITTED,2024-07-01T18:39:33.726Z,2024-07-11T15:40:29.691Z,2024-07-11T15:40:29.691Z,3,2,1,"[{""transaction_count"":25},{""gas_fees"":50},{""recurring_addresses"":25}]",0xa16e40018a64c84a47aabf88e117562c4e1be4c3eab83a8d2945ea8f48c3f943321fa0a3a87b30909f7da754abcc8977dd9049f4a07ccc4414936ba028a138e81b,"{""allocations"":[{""transaction_count"":25},{""gas_fees"":50},{""recurring_addresses"":25}],""os_only"":false,""os_multiplier"":1}"
0x28f569cc6c29d804a1720edc16bf1ebab2ea35b4,true,SUBMITTED,2024-07-03T19:21:32.921Z,2024-07-05T12:09:01.497Z,2024-07-05T12:09:01.497Z,5,15,3,"[{""trusted_users_onboarded"":20.00599940005999},{""trusted_recurring_users"":19.99800019998},{""log_trusted_transaction_count"":19.99800019998},{""trusted_monthly_active_users"":19.99800019998},{""trusted_transaction_share"":20}]",0x4e246655f03206f6469a1105fcc26516176248a2b681598ace91358313cfbe8033205994c2df813d3f385c5a8caeef87b5d2b712e013e29aeb6ede79b8fd875e1c,"{""allocations"":[{""trusted_users_onboarded"":20.00599940005999},{""trusted_recurring_users"":19.99800019998},{""log_trusted_transaction_count"":19.99800019998},{""trusted_monthly_active_users"":19.99800019998},{""trusted_transaction_share"":20}],""os_only"":false,""os_multiplier"":3}"
0x73186b2a81952c2340c4eb2e74e89869e1183df0,true,SUBMITTED,2024-07-06T22:05:34.674Z,2024-07-07T22:36:18.237Z,2024-07-07T22:36:18.237Z,7,16,3,"[{""daily_active_addresses"":17},{""monthly_active_addresses"":10},{""recurring_addresses"":10},{""log_gas_fees"":14.3925},{""openrank_trusted_users_count"":15.75},{""transaction_count"":14.5875},{""log_transaction_count"":18.27}]",0x3bd7f575894c145501e306d31fbaecc99d21fd153c923d5ecdfdfac5be2fc17d75a1f0058d456468a7f560cdeaf07ed9b58b188b6a458263f653db1dab0a777d1c,"{""allocations"":[{""daily_active_addresses"":17},{""monthly_active_addresses"":10},{""recurring_addresses"":10},{""log_gas_fees"":14.3925},{""openrank_trusted_users_count"":15.75},{""transaction_count"":14.5875},{""log_transaction_count"":18.27}],""os_only"":false,""os_multiplier"":3}"
0x396a34c10b11e33a4bf6f3e6a419a23c54ad34fb,true,SUBMITTED,2024-07-01T15:51:27.043Z,2024-07-09T17:04:33.094Z,2024-07-09T17:04:33.094Z,5,15,2,"[{""log_gas_fees"":25},{""log_transaction_count"":25},{""daily_active_addresses"":16.59204871060172},{""monthly_active_addresses"":16.31446991404011},{""recurring_addresses"":17.09348137535817}]",0x02f8a0182d8ee38cacf83146afed4882bbf417fa1f84c861b6eb0a95349c6d09222356bfe9d1eeb715afd285662e63021b3655aa41fb5be2abe53beefcb652fe1c,"{""allocations"":[{""log_gas_fees"":25},{""log_transaction_count"":25},{""daily_active_addresses"":16.59204871060172},{""monthly_active_addresses"":16.31446991404011},{""recurring_addresses"":17.09348137535817}],""os_only"":false,""os_multiplier"":2}"
0x00de4b13153673bcae2616b67bf822500d325fc3,true,SUBMITTED,2024-07-05T15:20:36.608Z,2024-07-11T14:33:13.212Z,2024-07-11T14:33:13.212Z,4,0,1.9,"[{""daily_active_addresses"":31},{""openrank_trusted_users_count"":30},{""transaction_count"":19.5},{""trusted_users_onboarded"":19.5}]",0xa125851767e9b586c742a33a17e97323f5e8b2fb048b0027dcc4b39f74ac2b143c17962af22b412e68d9dd8a6d49650104d46b1098cee31889497dd721e69a671b,"{""allocations"":[{""daily_active_addresses"":31},{""openrank_trusted_users_count"":30},{""transaction_count"":19.5},{""trusted_users_onboarded"":19.5}],""os_only"":false,""os_multiplier"":1.9}"
0xb0623c91c65621df716ab8afe5f66656b21a9108,true,SUBMITTED,2024-07-03T18:20:25.329Z,2024-07-08T01:33:23.453Z,2024-07-08T01:33:23.453Z,6,0,1.7,"[{""openrank_trusted_users_count"":20},{""trusted_daily_active_users"":10},{""trusted_users_onboarded"":30},{""trusted_recurring_users"":10},{""trusted_monthly_active_users"":10},{""trusted_transaction_count"":20}]",0xbbe5554708fcf02e06dcc9b6648aebdbb67b7c13c1355dddf7a4260a52fa9b2607e52792004c8e6145524cdfacb2f3264c85ee1468092e0c0e0c3292f894ee911c,"{""allocations"":[{""openrank_trusted_users_count"":20},{""trusted_daily_active_users"":10},{""trusted_users_onboarded"":30},{""trusted_recurring_users"":10},{""trusted_monthly_active_users"":10},{""trusted_transaction_count"":20}],""os_only"":false,""os_multiplier"":3}"
0x3db5b38ef4b433d9c6a664bd35551be73313189a,true,SUBMITTED,2024-06-30T13:44:50.319Z,2024-07-08T23:11:38.820Z,2024-07-08T23:11:38.820Z,5,12,1,"[{""monthly_active_addresses"":15.76451612903226},{""power_user_addresses"":16},{""trusted_users_onboarded"":22},{""gas_fees"":32},{""recurring_addresses"":14.23548387096774}]",0x5e16d85eaecff9b9a6abb33fbabb3b6f847fe0aa787332e46ceced8dc3fc6309510f2f865c2228c7b68926adfba431d0b6c9a25502acc200fc694cff4ef75d2b1c,"{""allocations"":[{""monthly_active_addresses"":15.76451612903226},{""power_user_addresses"":16},{""trusted_users_onboarded"":22},{""gas_fees"":32},{""recurring_addresses"":14.23548387096774}],""os_only"":false,""os_multiplier"":1}"
0x00409fc839a2ec2e6d12305423d37cd011279c09,true,SUBMITTED,2024-07-03T07:22:54.744Z,2024-07-10T15:25:46.307Z,2024-07-10T15:25:46.307Z,7,16,2,"[{""trusted_transaction_share"":9.943257676902537},{""monthly_active_addresses"":9.993324432576769},{""log_gas_fees"":30},{""trusted_monthly_active_users"":10.06341789052069},{""trusted_users_onboarded"":20},{""transaction_count"":10},{""trusted_recurring_users"":10}]",0x33051f75f0fe2bfa0308fcc9f72b91d851d10145db3f1f597dee4cff016044113cbd2d73be5a07d7b39b24cd05ce20439384945b4e6d61559eab7996d341cddf1b,"{""allocations"":[{""trusted_transaction_share"":9.943257676902537},{""monthly_active_addresses"":9.993324432576769},{""log_gas_fees"":30},{""trusted_monthly_active_users"":10.06341789052069},{""trusted_users_onboarded"":20},{""transaction_count"":10},{""trusted_recurring_users"":10}],""os_only"":false,""os_multiplier"":2}"
0x5a5d9ab7b1bd978f80909503ebb828879daca9c3,true,SUBMITTED,2024-06-29T15:41:06.035Z,2024-07-08T09:17:42.638Z,2024-07-08T09:17:42.638Z,4,16,1.5,"[{""monthly_active_addresses"":30},{""openrank_trusted_users_count"":20},{""gas_fees"":30},{""trusted_transaction_share"":20}]",0xed75d1e2aa489326172bc1192297f7bada0714021c6f5b42547f5b49718c0d8a11e6c05003b1e41c9f8ecb2d904250f29d42bd64c30b856b293fd2ea8fbe8ee61b,"{""allocations"":[{""monthly_active_addresses"":30},{""openrank_trusted_users_count"":20.94634146341463},{""gas_fees"":30},{""trusted_transaction_share"":19.05365853658537}],""os_only"":false,""os_multiplier"":1.5}"
0xdc0a92c350a52b6583e235a57901b8731af8b249,true,SUBMITTED,2024-07-11T18:01:36.501Z,2024-07-11T18:10:40.469Z,2024-07-11T18:10:40.469Z,5,1,2,"[{""log_gas_fees"":38},{""trusted_monthly_active_users"":22},{""trusted_daily_active_users"":10},{""trusted_recurring_users"":20},{""trusted_users_onboarded"":10}]",0x88186f5d1d84dd147158740236c973efeba0ba2e4159716ea5822663c6c27cf107d9f16a604fa050b1e375d4c649100b2658cd63704256af680e079ded8570381c,"{""allocations"":[{""log_gas_fees"":38},{""trusted_monthly_active_users"":22},{""trusted_daily_active_users"":10},{""trusted_recurring_users"":20},{""trusted_users_onboarded"":10}],""os_only"":false,""os_multiplier"":2}"
0x9c949881084dcbd97237f786710ab8e52a457136,true,SUBMITTED,2024-07-09T22:32:41.250Z,2024-07-09T22:54:45.169Z,2024-07-09T22:54:45.169Z,8,10,3,"[{""openrank_trusted_users_count"":5},{""trusted_daily_active_users"":15},{""trusted_recurring_users"":15},{""recurring_addresses"":5},{""log_gas_fees"":25},{""trusted_users_onboarded"":25},{""trusted_transaction_count"":5},{""daily_active_addresses"":5}]",0xf5324798ee080436c94b9984b7e3889c3da1f05c1f7361e83a9ec716f290b6bb72c3b1471a87ffa37c59f198962917f2d32f79ed685d52e86dd80a495f1e22001c,"{""allocations"":[{""openrank_trusted_users_count"":5},{""trusted_daily_active_users"":15},{""trusted_recurring_users"":15},{""recurring_addresses"":5},{""log_gas_fees"":25},{""trusted_users_onboarded"":25},{""trusted_transaction_count"":5},{""daily_active_addresses"":5}],""os_only"":false,""os_multiplier"":3}"
0xbf430a49c4d85aeed3908619d5387a1fbf8e74a9,true,SUBMITTED,2024-07-09T22:16:04.221Z,2024-07-10T01:20:36.309Z,2024-07-10T01:20:36.309Z,7,16,2,"[{""trusted_transaction_count"":5},{""gas_fees"":35},{""transaction_count"":10},{""trusted_recurring_users"":20},{""trusted_users_onboarded"":15},{""monthly_active_addresses"":10},{""trusted_monthly_active_users"":5}]",0x65b36cc9badbf923503ec2761e5cc5f4536bcd5979b7ed9fc382240248247e9056c1b2ff68041ece4935d6b204a12d8ee5fe73b5f2db31b9b8f7f6a03e4f1b491b,"{""allocations"":[{""trusted_transaction_count"":5},{""gas_fees"":35},{""transaction_count"":10},{""trusted_recurring_users"":20},{""trusted_users_onboarded"":15},{""monthly_active_addresses"":10},{""trusted_monthly_active_users"":5}],""os_only"":false,""os_multiplier"":2}"
0xc2e2b715d9e302947ec7e312fd2384b5a1296099,true,SUBMITTED,2024-07-01T15:46:04.289Z,2024-07-06T10:04:48.365Z,2024-07-06T10:04:48.365Z,5,1,3,"[{""trusted_transaction_share"":25},{""trusted_users_onboarded"":10},{""power_user_addresses"":15},{""log_gas_fees"":25},{""openrank_trusted_users_count"":25}]",0x9bc93e8a7ba6c1c7b19c5273c25b03d9a73b51ad6df06ed51a499b7d60b2da362c2b9e97f3dae9d8c71653913aafd3199f2d9007650aa498ff0aa5484810178e1c,"{""allocations"":[{""trusted_transaction_share"":25},{""trusted_users_onboarded"":10},{""power_user_addresses"":15},{""log_gas_fees"":25},{""openrank_trusted_users_count"":25}],""os_only"":false,""os_multiplier"":3}"
0x665d84fffddd72d24df555e6b065b833478dffca,true,SUBMITTED,2024-07-07T16:04:27.237Z,2024-07-07T16:36:28.083Z,2024-07-07T16:36:28.083Z,7,16,1.6,"[{""trusted_transaction_share"":25},{""log_gas_fees"":10},{""log_transaction_count"":15},{""power_user_addresses"":5},{""recurring_addresses"":25},{""trusted_users_onboarded"":10},{""log_trusted_transaction_count"":10}]",0x8cf7e05e3510ec1d8462c4addbed537eab4df1fdfed673f5b86dc0cb78547db228f2b657e3d271b789d31bf47d43dc4bdd4e65acae0c15476717497d4ad2c1821b,"{""allocations"":[{""trusted_transaction_share"":25},{""log_gas_fees"":10},{""log_transaction_count"":15},{""power_user_addresses"":5},{""recurring_addresses"":25},{""trusted_users_onboarded"":10},{""log_trusted_transaction_count"":10}],""os_only"":false,""os_multiplier"":1.6}"
0x14276eb29e90541831cb94c80331484ae6d2a1d8,true,SUBMITTED,2024-07-11T06:03:16.909Z,2024-07-11T07:39:51.577Z,2024-07-11T07:39:51.577Z,5,15,2,"[{""gas_fees"":40},{""trusted_monthly_active_users"":17.5},{""trusted_recurring_users"":12.5},{""trusted_users_onboarded"":12.5},{""trusted_daily_active_users"":17.5}]",0x84457f06664cf01b98e2d75114c7a175bc7709837ed56f4631c370975c4c92ac110b3fec43867583e4fabbe1b137176264b732317df25d9b3e5d835a5bb015dd1b,"{""allocations"":[{""gas_fees"":40},{""trusted_monthly_active_users"":17.5},{""trusted_recurring_users"":12.5},{""trusted_users_onboarded"":12.5},{""trusted_daily_active_users"":17.5}],""os_only"":false,""os_multiplier"":2}"
0x91031dcfdea024b4d51e775486111d2b2a715871,true,SUBMITTED,2024-07-08T20:47:37.164Z,2024-07-08T20:54:04.532Z,2024-07-08T20:54:04.532Z,2,12,3,"[{""openrank_trusted_users_count"":75},{""trusted_users_onboarded"":25}]",0x37df8cda398334f4155a31cc6c9a66fcf937eb8713da0ebe8760311f88e0f55906b9d7265473a1297045d29227faa8dd9cc11f3b66133ef7aff53acc82aca1921c,"{""allocations"":[{""openrank_trusted_users_count"":75},{""trusted_users_onboarded"":25}],""os_only"":false,""os_multiplier"":3}"
0xde2b6860cb3212a6a1f8f8628abfe076723a4b39,true,SUBMITTED,2024-07-04T10:03:32.661Z,2024-07-09T12:08:21.613Z,2024-07-09T12:08:21.613Z,6,10,3,"[{""log_transaction_count"":22},{""recurring_addresses"":20},{""log_gas_fees"":23},{""daily_active_addresses"":5},{""monthly_active_addresses"":20},{""trusted_users_onboarded"":10}]",0x68da24f8884c7a7608ab59f5c01a1f942f03b0f30003b98c39c6abae7a611e1f5af683a1f9a165921a72437444ee50e2226ad732a925cfe85cf0f01ad8d884141b,"{""allocations"":[{""log_transaction_count"":22},{""recurring_addresses"":20},{""log_gas_fees"":23},{""daily_active_addresses"":5},{""monthly_active_addresses"":20},{""trusted_users_onboarded"":10}],""os_only"":false,""os_multiplier"":3}"
0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,true,SUBMITTED,2024-06-27T18:50:59.902Z,2024-07-11T12:43:52.858Z,2024-07-11T12:43:52.858Z,7,4,2.5,"[{""trusted_transaction_share"":5},{""monthly_active_addresses"":5},{""trusted_monthly_active_users"":5},{""trusted_users_onboarded"":7.5},{""transaction_count"":18},{""log_transaction_count"":18},{""log_gas_fees"":41.5}]",0x8b7aae9b3c0ab6c321a1fcf03ddcb54fb52825ba2fda5ded33c83caca55ed22a02079e96747a660b58b1b219bebc95a260fda0b48136bbcd360f5dfd81571c1e1b,"{""allocations"":[{""trusted_transaction_share"":5},{""monthly_active_addresses"":5},{""trusted_monthly_active_users"":5},{""trusted_users_onboarded"":7.5},{""transaction_count"":18},{""log_transaction_count"":18},{""log_gas_fees"":41.5}],""os_only"":false,""os_multiplier"":2.5}"
0x8eb9e5e5375b72ee7c5cb786ce8564d854c26a86,true,SUBMITTED,2024-07-04T16:34:09.838Z,2024-07-08T05:04:35.598Z,2024-07-08T05:04:35.598Z,5,15,1.5,"[{""log_transaction_count"":30},{""monthly_active_addresses"":30},{""recurring_addresses"":20},{""trusted_monthly_active_users"":5},{""trusted_users_onboarded"":15}]",0x1e503632de7bb570f852d4be74036c51d76152766d9066bb9288ad850059c18e2cb3fbf76fff8af48ecafa4e3cba9b8d1e45d9938020df7129f53036d735ad981c,"{""allocations"":[{""log_transaction_count"":30},{""monthly_active_addresses"":30},{""recurring_addresses"":20},{""trusted_monthly_active_users"":5},{""trusted_users_onboarded"":15}],""os_only"":false,""os_multiplier"":1.5}"
0x1de2a056508e0d0dd88a88f1f5cdf9cfa510795c,true,SUBMITTED,2024-07-01T16:33:39.273Z,2024-07-11T08:37:44.409Z,2024-07-11T08:37:44.409Z,6,16,3,"[{""trusted_monthly_active_users"":20},{""trusted_transaction_share"":15},{""gas_fees"":20},{""trusted_users_onboarded"":10},{""log_trusted_transaction_count"":20},{""trusted_recurring_users"":15}]",0x8c930311d262c4005de818fd8ce5965e1e08bb2c8fb0b86c9e637537266a30b508ee3e8b097782e22ba4a97fbd2867671ec33c2f7ccf0bde794c034d2011eda41c,"{""allocations"":[{""trusted_monthly_active_users"":20},{""trusted_transaction_share"":15},{""gas_fees"":20},{""trusted_users_onboarded"":10},{""log_trusted_transaction_count"":20},{""trusted_recurring_users"":15}],""os_only"":false,""os_multiplier"":3}"
0x894aa5f1e45454677a8560dde3b45cb5c427ef92,true,SUBMITTED,2024-07-11T04:49:25.363Z,2024-07-11T17:27:14.524Z,2024-07-11T17:27:14.524Z,5,5,1.5,"[{""trusted_recurring_users"":4.841666666666667},{""trusted_users_onboarded"":5.158333333333333},{""transaction_count"":20},{""monthly_active_addresses"":20},{""gas_fees"":50}]",0x29499480fe2317bf22f4a2d731a4f0269f02a0ba6e5d37fc80cbe206dca665e6781bcd98f0430db5f7d8a3d1c74869fcffe92a75c1d9c1c043348f18818ce8af1b,"{""allocations"":[{""trusted_recurring_users"":4.841666666666667},{""trusted_users_onboarded"":5.158333333333333},{""transaction_count"":20},{""monthly_active_addresses"":20},{""gas_fees"":50}],""os_only"":false,""os_multiplier"":1.5}"
0xa142ab9eab9264807a41f0e5cbdab877d204e233,true,SUBMITTED,2024-07-04T00:00:21.162Z,2024-07-11T13:28:17.567Z,2024-07-11T13:28:17.567Z,3,3,1,"[{""gas_fees"":70},{""monthly_active_addresses"":10},{""transaction_count"":20}]",0xca2344a33ddef894f203f4ae1a4563a7fca83b161353eae403a536aedf8df8240a451c4dcb43dd7b22498552aa2b3e9c36a47a5ae7c2f9353622065fc0ff1b1e1c,"{""allocations"":[{""gas_fees"":70},{""monthly_active_addresses"":10},{""transaction_count"":20}],""os_only"":false,""os_multiplier"":1}"
0xf503017d7baf7fbc0fff7492b751025c6a78179b,true,SUBMITTED,2024-07-11T16:51:47.885Z,2024-07-11T16:55:46.837Z,2024-07-11T16:55:46.837Z,16,0,3,"[{""transaction_count"":5.954315863172636},{""monthly_active_addresses"":6.25},{""recurring_addresses"":5.954315863172636},{""power_user_addresses"":6.254375875175037},{""trusted_transaction_share"":5.954315863172636},{""openrank_trusted_users_count"":6.254375875175037},{""trusted_monthly_active_users"":6.244998999799961},{""log_transaction_count"":6.244998999799961},{""trusted_users_onboarded"":7.454615923184639},{""gas_fees"":6.244998999799961},{""daily_active_addresses"":6.254375875175037},{""trusted_recurring_users"":5.954315863172636},{""trusted_transaction_count"":6.244998999799961},{""log_trusted_transaction_count"":6.244998999799961},{""log_gas_fees"":6.244998999799961},{""trusted_daily_active_users"":6.244998999799961}]",0xc74e3f63b2ca073b1d7685cad6cf07cf3b0e93ec41b232182ecde12846728b3a67ef26f803b69550e69245a8e57db4e46edaa2f729e37052709b62d42d8d4ece1c,"{""allocations"":[{""transaction_count"":5.954315863172636},{""monthly_active_addresses"":6.25},{""recurring_addresses"":5.954315863172636},{""power_user_addresses"":6.254375875175037},{""trusted_transaction_share"":5.954315863172636},{""openrank_trusted_users_count"":6.254375875175037},{""trusted_monthly_active_users"":6.244998999799961},{""log_transaction_count"":6.244998999799961},{""trusted_users_onboarded"":7.454615923184639},{""gas_fees"":6.244998999799961},{""daily_active_addresses"":6.254375875175037},{""trusted_recurring_users"":5.954315863172636},{""trusted_transaction_count"":6.244998999799961},{""log_trusted_transaction_count"":6.244998999799961},{""log_gas_fees"":6.244998999799961},{""trusted_daily_active_users"":6.244998999799961}],""os_only"":false,""os_multiplier"":3}"
0x849151d7d0bf1f34b70d5cad5149d28cc2308bf1,true,SUBMITTED,2024-07-06T00:24:47.033Z,2024-07-09T22:59:00.708Z,2024-07-09T22:59:00.708Z,5,0,1.5,"[{""trusted_daily_active_users"":10},{""trusted_monthly_active_users"":35},{""trusted_users_onboarded"":10},{""trusted_recurring_users"":10},{""gas_fees"":35}]",0x3e817840172982b0483d6efb0c2a622191d3a470b3b6fbe7d804448e8cad19180d2404b38fd79239c3d9608ae1ea8270025dcac63960a3a8d955256b4db2eb221b,"{""allocations"":[{""trusted_daily_active_users"":10},{""trusted_monthly_active_users"":35},{""trusted_users_onboarded"":10},{""trusted_recurring_users"":10},{""gas_fees"":35}],""os_only"":false,""os_multiplier"":1.5}"
0xdd7a79b1b6e8dd444f99d68a7d493a85556944a2,true,SUBMITTED,2024-07-11T18:06:35.000Z,2024-07-11T18:19:49.162Z,2024-07-11T18:19:49.162Z,3,7,3,"[{""log_gas_fees"":50},{""power_user_addresses"":25},{""monthly_active_addresses"":25}]",0x12357c3bec187098a662723a4def004d6ba6b4fd03e54351efaa34236380974677e4aa15b15742ed6a6b948411039bd6c0afd45e14883a12c9f00824350b34131b,"{""allocations"":[{""log_gas_fees"":50},{""power_user_addresses"":25},{""monthly_active_addresses"":25}],""os_only"":false,""os_multiplier"":3}"
