date,protocol,chain,usd_value,name,category,parent_protocol,net_dollar_flow,net_dollar_flow_latest_price,rank_desc,mark_at_latest_price,cumul_net_dollar_flow,flow_direction,abs_cumul_net_dollar_flow,cumul_net_dollar_flow_1d,daily_avg_tvl_1d,flow_direction_1d,abs_cumul_net_dollar_flow_1d,cumul_net_dollar_flow_3d,daily_avg_tvl_3d,flow_direction_3d,abs_cumul_net_dollar_flow_3d,cumul_net_dollar_flow_7d,daily_avg_tvl_7d,flow_direction_7d,abs_cumul_net_dollar_flow_7d,cumul_net_dollar_flow_14d,daily_avg_tvl_14d,flow_direction_14d,abs_cumul_net_dollar_flow_14d,cumul_net_dollar_flow_30d,daily_avg_tvl_30d,flow_direction_30d,abs_cumul_net_dollar_flow_30d,cumul_net_dollar_flow_90d,daily_avg_tvl_90d,flow_direction_90d,abs_cumul_net_dollar_flow_90d,cumul_net_dollar_flow_180d,daily_avg_tvl_180d,flow_direction_180d,abs_cumul_net_dollar_flow_180d,cumul_net_dollar_flow_365d,daily_avg_tvl_365d,flow_direction_365d,abs_cumul_net_dollar_flow_365d,pct_of_tvl
2024-07-08,liquity,Ethereum,460844014.92933,Liquity,CDP,Liquity,-279954.90392942406,-279954.90392942406,1,1,-736598008.3879431,-1,736598008.3879431,-279954.90392942406,460844014.92933,-1,279954.90392942406,1404330.7368248878,467920094.48677325,1,1404330.7368248878,116724.83736616425,495979756.8301086,1,116724.83736616425,1042864.9229528408,512708865.60685927,1,1042864.9229528408,4445034.400411585,530837613.50121796,1,4445034.400411585,-190892419.1113713,641375080.2310532,-1,190892419.1113713,-358187957.42364335,699154851.0585159,-1,358187957.42364335,-736727497.4921137,695348604.4024508,-1,736727497.4921137,-0.060748299828165264
2024-07-08,iziswap,ZetaChain,546167.15012,iZiSwap,Dexes,parent#izumi-finance,954.584801186296,954.584801186296,1,1,127817.78283385148,1,127817.78283385148,954.584801186296,546167.15012,1,954.584801186296,-1615.248086530201,550711.7665933333,-1,1615.248086530201,2584.06338170165,598369.4217828572,1,2584.06338170165,-13972.807175121174,632154.95478,-1,13972.807175121174,54160.29156912868,677358.0065216667,1,54160.29156912868,86892.27792068651,802144.6585082223,1,86892.27792068651,127817.78283385148,927643.6303780392,1,127817.78283385148,127817.78283385148,927643.6303780392,1,127817.78283385148,0.17477887510747603
2024-07-08,iziswap,Ultron,152765.70929000003,iZiSwap,Dexes,parent#izumi-finance,-43.46682438784205,-43.46682438784205,1,1,40494.99784754865,1,40494.99784754865,-43.46682438784205,152765.70929000003,-1,43.46682438784205,-31.41407161689176,154712.18995333335,-1,31.41407161689176,27.570506031182646,156798.92995857142,1,27.570506031182646,62.32343709608254,153981.12012785714,1,62.32343709608254,2.8713321802501213,155470.09085500002,1,2.8713321802501213,-5826.4918366276515,174221.97240088892,-1,5826.4918366276515,-17350.75577399529,197618.4597677222,-1,17350.75577399529,39474.71951243186,134664.652311863,1,39474.71951243186,-0.0284532599559549
2024-07-08,iziswap,Taiko,1342248.24095,iZiSwap,Dexes,parent#izumi-finance,886.2388214002895,886.2388214002895,1,1,473684.54022980336,1,473684.54022980336,886.2388214002895,1342248.24095,1,886.2388214002895,-303685.6496779964,1363919.4774866665,-1,303685.6496779964,-493251.12799362064,1649126.8672785717,-1,493251.12799362064,-465107.3286264616,1723632.0931585715,-1,465107.3286264616,-49283.793272596784,1668252.8738336666,-1,49283.793272596784,473684.54022980336,1666288.5285541934,1,473684.54022980336,473684.54022980336,1666288.5285541934,1,473684.54022980336,473684.54022980336,1666288.5285541934,1,473684.54022980336,0.06602644684958113
2024-07-08,iziswap,Scroll,6366298.59864,iZiSwap,Dexes,parent#izumi-finance,-33765.57232039331,-33765.57232039331,1,1,6366686.334630248,1,6366686.334630248,-33765.57232039331,6366298.59864,-1,33765.57232039331,-387709.1051496996,6457924.277673334,-1,387709.1051496996,-299351.21457886323,6917689.607784286,-1,299351.21457886323,675819.6639091282,6912456.755772143,1,675819.6639091282,1515593.6018767164,6182971.381821666,1,1515593.6018767164,2081134.682194654,5391231.054100334,1,2081134.682194654,4110908.0411159275,4185765.384552667,1,4110908.0411159275,6366686.334630248,3454594.394597283,1,6366686.334630248,-0.5303799656460738
2024-07-08,iziswap,Polygon,110.65899,iZiSwap,Dexes,parent#izumi-finance,0.022872132040658966,0.022872132040658966,1,1,-195.75391372057496,-1,195.75391372057496,0.022872132040658966,110.65899,1,0.022872132040658966,0.013121147307151193,110.79055333333334,1,0.013121147307151193,-2341.307366580684,1184.3103142857142,-1,2341.307366580684,-2340.792294650622,1905.4408885714286,-1,2340.792294650622,-2488.137679675819,2354.895695666667,-1,2488.137679675819,-2540.545827367762,2778.5410396666666,-1,2540.545827367762,-127.96595942676585,2110.9633599444446,-1,127.96595942676585,-196.01309182420167,1173.167731808219,-1,196.01309182420167,0.02066902295119354
2024-07-08,iziswap,OntologyEVM,4232.65663,iZiSwap,Dexes,parent#izumi-finance,-917.6470906129085,-917.6470906129085,1,1,-28797.267902608506,-1,28797.267902608506,-917.6470906129085,4232.65663,-1,917.6470906129085,-614.0700908117622,4637.760226666666,-1,614.0700908117622,-6.685114649170714,5307.934457142857,-1,6.685114649170714,-334.06330106991663,5371.037392142856,-1,334.06330106991663,-2353.3639504231123,6070.0544390000005,-1,2353.3639504231123,-4324.792595517429,8319.275649444444,-1,4324.792595517429,-2541.7347052508044,8704.676417333332,-1,2541.7347052508044,-28190.113903006215,8688.701960876713,-1,28190.113903006215,-21.680168528409745
2024-07-08,iziswap,Mode,3272186.48296,iZiSwap,Dexes,parent#izumi-finance,4535.010502858005,4535.010502858005,1,1,3272155.3320225384,1,3272155.3320225384,4535.010502858005,3272186.48296,1,4535.010502858005,3296.4522935466457,3299172.9760966464,1,3296.4522935466457,-5823.116634505205,3461712.8117357143,-1,5823.116634505205,-431006.9881505267,3582250.801833571,-1,431006.9881505267,-468990.9554718985,4025917.9761723336,-1,468990.9554718985,3211504.306613815,61495602.453447886,1,3211504.306613815,3272155.3320225384,50321934.751220636,1,3272155.3320225384,3272155.3320225384,50321934.751220636,1,3272155.3320225384,0.13859266659996902
2024-07-08,iziswap,Meter,338.74144,iZiSwap,Dexes,parent#izumi-finance,0.0,0.0,1,1,-54496.61941447384,-1,54496.61941447384,0.0,338.74144,1,0.0,0.0,337.99449666666186,1,0.0,0.0,341.88581428571433,1,0.0,0.0,343.7598428571428,1,0.0,-1.3006059912745347,355.0137476666667,-1,1.3006059912745347,-3.594886247688377,386.18115744444447,-1,3.594886247688377,-18736.34316901618,13360.148506555557,-1,18736.34316901618,-55101.1279999333,18589.119986136986,-1,55101.1279999333,0.0
2024-07-08,iziswap,Mantle,381505.81042,iZiSwap,Dexes,parent#izumi-finance,1865.1165845826654,1865.1165845826654,1,1,243701.3881568828,1,243701.3881568828,1865.1165845826654,381505.81042,1,1865.1165845826654,23460.083715693065,385978.12429,1,23460.083715693065,27207.07880580894,391046.4961442857,1,27207.07880580894,31328.437280222024,397322.49321071425,1,31328.437280222024,27082.18718320207,409235.50091966667,1,27082.18718320207,-8285633.774339917,3474136.4828446666,-1,8285633.774339917,-21154515.500486754,8418663.035635278,-1,21154515.500486754,243701.3881568828,10626606.771827837,1,243701.3881568828,0.4888828777022707
2024-07-08,iziswap,Manta,1241031.72218,iZiSwap,Dexes,parent#izumi-finance,-300891.1160002223,-300891.1160002223,1,1,1024350.5042661023,1,1024350.5042661023,-300891.1160002223,1241031.72218,-1,300891.1160002223,-298574.87345010595,1459722.9758433334,-1,298574.87345010595,11889.471079208888,1486830.7794285715,1,11889.471079208888,-126581.76023005706,1427589.7564035715,-1,126581.76023005706,-252142.48429998354,1563057.3896683333,-1,252142.48429998354,-746633.5831537924,1806528.245620111,-1,746633.5831537924,-3503823.5528122447,3352214.873128889,-1,3503823.5528122447,1024350.5042661023,2371767.39284,1,1024350.5042661023,-24.245239716489763
2024-07-08,iziswap,Linea,6440292.9912,iZiSwap,Dexes,parent#izumi-finance,27149.06366634121,27149.06366634121,1,1,6638391.533294752,1,6638391.533294752,27149.06366634121,6440292.9912,1,27149.06366634121,-555851.7817770812,6474760.351599999,-1,555851.7817770812,-554080.678433866,7071267.2002842855,-1,554080.678433866,-316224.583042319,7252889.674218572,-1,316224.583042319,913305.0257841194,7056657.830911667,1,913305.0257841194,3304266.087472094,4950296.685055445,1,3304266.087472094,3403585.638985076,3932908.1044278895,1,3403585.638985076,6638391.533294752,2868721.203726119,1,6638391.533294752,0.42155013294329347
2024-07-08,iziswap,Kroma,1156729.28551,iZiSwap,Dexes,parent#izumi-finance,-22448.662459691117,-22448.662459691117,1,1,1156636.3437536806,1,1156636.3437536806,-22448.662459691117,1156729.28551,-1,22448.662459691117,-31021.81109206689,1185834.1904,-1,31021.81109206689,-18107.61388389469,1258346.4463457144,-1,18107.61388389469,54973.1473259093,1268457.9860121429,1,54973.1473259093,165121.23086810345,1250039.5118656668,1,165121.23086810345,935917.9712003564,716058.5549766666,1,935917.9712003564,856529.6453710825,528299.5918311111,1,856529.6453710825,1156636.3437536806,338675.68542993243,1,1156636.3437536806,-1.940701488316995
2024-07-08,iziswap,X Layer,116760.04834000001,iZiSwap,Dexes,parent#izumi-finance,26.591862820919857,26.591862820919857,1,1,-330632.12671580777,-1,330632.12671580777,26.591862820919857,116760.04834000001,1,26.591862820919857,-2312.8075317087614,115368.52974666667,-1,2312.8075317087614,-695.9742006379455,123762.81998285714,-1,695.9742006379455,2356.885307709688,124939.46281571429,1,2356.885307709688,2909.042321722894,129207.64300366667,1,2909.042321722894,-330632.12671580777,282602.1680114865,-1,330632.12671580777,-330632.12671580777,282602.1680114865,-1,330632.12671580777,-330632.12671580777,282602.1680114865,-1,330632.12671580777,0.02277479600169876
2024-07-08,liqwid,Cardano,24030418.22391,Liqwid,Lending,Liqwid,119054.64576572798,119054.64576572798,1,1,5791463.157785591,1,5791463.157785591,119054.64576572798,24030418.22391,1,119054.64576572798,176806.24324352766,24317039.966623336,1,176806.24324352766,-409635.69404187426,25994574.686431427,-1,409635.69404187426,-1021410.8672632985,26446091.09144857,-1,1021410.8672632985,-546242.1947326266,27979045.780669667,-1,546242.1947326266,-8131021.983844264,33412091.619492892,-1,8131021.983844264,-6347509.233724411,41418206.54843205,-1,6347509.233724411,5791463.157785591,33165889.131893314,1,5791463.157785591,0.4954330992344941
2024-07-08,lisusd,Binance,276077286.78914,lisUSD,CDP,parent#lista-dao,-2862673.1732123047,-2862673.1732123047,1,1,114489141.74331453,1,114489141.74331453,-2862673.1732123047,276077286.78914,-1,2862673.1732123047,176613.9524497781,281533657.11324334,1,176613.9524497781,-27798693.463815,298400974.2274257,-1,27798693.463815,-19440061.562981978,303532673.38637215,-1,19440061.562981978,64717477.196528904,300199318.80007136,1,64717477.196528904,11006830.848798482,275983249.8801808,1,11006830.848798482,148306721.66614476,228574276.83793208,1,148306721.66614476,114489765.79759,133923817.74963644,1,114489765.79759,-1.036910064752532
2024-07-08,llama-airforce,Ethereum,14159012.30256,Llama Airforce,Yield,Llama Airforce,11733.966810134234,11733.966810134234,1,1,9147155.133354278,1,9147155.133354278,11733.966810134234,14159012.30256,1,11733.966810134234,32133.90712064525,14546345.908479998,1,32133.90712064525,10126.820503231113,16108518.858152855,1,10126.820503231113,136711.09705686854,17644368.783783574,1,136711.09705686854,640965.0630277075,17716695.940062664,1,640965.0630277075,1516304.5524284118,17992998.31723333,1,1516304.5524284118,10132624.712062055,20200343.29987389,1,10132624.712062055,9129746.69111337,14806977.946192002,1,9129746.69111337,0.08287277784208642
2024-07-08,meson,inEVM,34454.70569,Meson,Cross Chain,Meson,410.45539551502964,410.45539551502964,1,1,-6202.307525588353,-1,6202.307525588353,410.45539551502964,34454.70569,1,410.45539551502964,432.26973807380233,34158.39526333333,1,432.26973807380233,427.7112141019687,34047.27974714286,1,427.7112141019687,2226.2619787505337,33360.062735,1,2226.2619787505337,-17879.56602055365,39928.54897133333,-1,17879.56602055365,-6202.307525588353,44101.50661214286,-1,6202.307525588353,-6202.307525588353,44101.50661214286,-1,6202.307525588353,-6202.307525588353,44101.50661214286,-1,6202.307525588353,1.1912898029315009
2024-07-08,meson,Zkfair,33432.68452,Meson,Cross Chain,Meson,2040.9633327781976,2040.9633327781976,1,1,-25400.21035516955,-1,25400.21035516955,2040.9633327781976,33432.68452,1,2040.9633327781976,7809.430769520024,31991.175383333335,1,7809.430769520024,9886.98621639054,28045.72529857143,1,9886.98621639054,-27762.78973220492,43686.85958714286,-1,27762.78973220492,-36421.72330454653,65851.77673366667,-1,36421.72330454653,-25400.21035516955,62534.94625585714,-1,25400.21035516955,-25400.21035516955,62534.94625585714,-1,25400.21035516955,-25400.21035516955,62534.94625585714,-1,25400.21035516955,6.104694738339838
2024-07-08,meson,ZetaChain,44211.58678,Meson,Cross Chain,Meson,65.54191248663552,65.54191248663552,1,1,31376.471551266415,1,31376.471551266415,65.54191248663552,44211.58678,1,65.54191248663552,17561.185311484303,45192.98535666667,1,17561.185311484303,17684.6696521577,36909.651495714286,1,17684.6696521577,18436.72742986417,33798.616956428574,1,18436.72742986417,23839.669599092213,31154.15242566667,1,23839.669599092213,31376.471551266415,25462.74881957143,1,31376.471551266415,31376.471551266415,25462.74881957143,1,31376.471551266415,31376.471551266415,25462.74881957143,1,31376.471551266415,0.14824600802675722
2024-07-08,meson,X Layer,188327.42274,Meson,Cross Chain,Meson,767.5416142545307,767.5416142545307,1,1,128984.7281025059,1,128984.7281025059,767.5416142545307,188327.42274,1,767.5416142545307,-1623.1738409485836,189668.44812666668,-1,1623.1738409485836,-3108.2094869002976,196513.95704142857,-1,3108.2094869002976,-33750.24077647787,207596.5564964286,-1,33750.24077647787,-288780.69032194134,367447.22024233337,-1,288780.69032194134,128984.7281025059,443318.50436514284,1,128984.7281025059,128984.7281025059,443318.50436514284,1,128984.7281025059,128984.7281025059,443318.50436514284,1,128984.7281025059,0.4075570105975373
2024-07-08,meson,Tron,80450.65229,Meson,Cross Chain,Meson,39827.52312439493,39827.52312439493,1,1,-81539.26005021283,-1,81539.26005021283,39827.52312439493,80450.65229,1,39827.52312439493,316.9572305820766,51523.54301666666,1,316.9572305820766,-29331.751878697156,69531.31666142857,-1,29331.751878697156,-56380.51507948137,68748.05256857142,-1,56380.51507948137,62456.31334786956,86828.32118233334,1,62456.31334786956,-81539.26005021283,87150.34315914285,-1,81539.26005021283,-81539.26005021283,87150.34315914285,-1,81539.26005021283,-81539.26005021283,87150.34315914285,-1,81539.26005021283,49.50553164047557
2024-07-08,meson,Taiko,38291.860329999996,Meson,Cross Chain,Meson,1959.4125126125725,1959.4125126125725,1,1,-4249.50142908948,-1,4249.50142908948,1959.4125126125725,38291.860329999996,1,1959.4125126125725,-2684.403280332617,37107.80142333333,-1,2684.403280332617,-1330.9339545338883,39728.14149714286,-1,1330.9339545338883,-4249.50142908948,40301.905922727274,-1,4249.50142908948,-4249.50142908948,40301.905922727274,-1,4249.50142908948,-4249.50142908948,40301.905922727274,-1,4249.50142908948,-4249.50142908948,40301.905922727274,-1,4249.50142908948,-4249.50142908948,40301.905922727274,-1,4249.50142908948,5.117047058373026
2024-07-08,meson,Scroll,150271.85846,Meson,Cross Chain,Meson,-22351.709047464996,-22351.709047464996,1,1,54829.44733129393,1,54829.44733129393,-22351.709047464996,150271.85846,-1,22351.709047464996,-113205.20312748925,190813.64735999997,-1,113205.20312748925,59097.89537115096,211894.48247714288,1,59097.89537115096,-30426.305332783777,157127.8430807143,-1,30426.305332783777,34585.13602647824,122454.44592799999,1,34585.13602647824,54829.44733129393,123212.43506328572,1,54829.44733129393,54829.44733129393,123212.43506328572,1,54829.44733129393,54829.44733129393,123212.43506328572,1,54829.44733129393,-14.87418155104182
2024-07-08,meson,SKALE Europa,84748.35574,Meson,Cross Chain,Meson,-1505.8731290553787,-1505.8731290553787,1,1,42167.088815475654,1,42167.088815475654,-1505.8731290553787,84748.35574,-1,1505.8731290553787,17678.793191765366,87894.68253333333,1,17678.793191765366,42167.088815475654,83081.2918675,1,42167.088815475654,42167.088815475654,83081.2918675,1,42167.088815475654,42167.088815475654,83081.2918675,1,42167.088815475654,42167.088815475654,83081.2918675,1,42167.088815475654,42167.088815475654,83081.2918675,1,42167.088815475654,42167.088815475654,83081.2918675,1,42167.088815475654,-1.7768759239120298
2024-07-08,meson,Polygon zkEVM,61970.156050000005,Meson,Cross Chain,Meson,2661.574566040938,2661.574566040938,1,1,3182.0074494951914,1,3182.0074494951914,2661.574566040938,61970.156050000005,1,2661.574566040938,4093.831620723001,60330.97773333333,1,4093.831620723001,-17450.960738258265,62973.21467,-1,17450.960738258265,-16568.346333265228,72206.84079142856,-1,16568.346333265228,-3085.1920641741503,82720.14638233333,-1,3085.1920641741503,3182.0074494951914,79982.66399657144,1,3182.0074494951914,3182.0074494951914,79982.66399657144,1,3182.0074494951914,3182.0074494951914,79982.66399657144,1,3182.0074494951914,4.294929584965822
2024-07-08,meson,Polygon,427040.26765,Meson,Cross Chain,Meson,-59331.60179396735,-59331.60179396735,1,1,-126951.79336008872,-1,126951.79336008872,-59331.60179396735,427040.26765,-1,59331.60179396735,-80844.28331293783,474266.42660333327,-1,80844.28331293783,-114237.54161296986,521213.22891714284,-1,114237.54161296986,-39367.420201810324,520859.0983507143,-1,39367.420201810324,-29999.82112866857,614856.583039,-1,29999.82112866857,-126951.79336008872,668438.0012265714,-1,126951.79336008872,-126951.79336008872,668438.0012265714,-1,126951.79336008872,-126951.79336008872,668438.0012265714,-1,126951.79336008872,-13.893678486216016
2024-07-08,meson,Optimism,196192.20974,Meson,Cross Chain,Meson,-15593.333220860013,-15593.333220860013,1,1,-120711.72471773166,-1,120711.72471773166,-15593.333220860013,196192.20974,-1,15593.333220860013,570.0852730414026,204630.00260000004,1,570.0852730414026,85101.81218919223,185321.17393999998,1,85101.81218919223,-114253.06234705253,179342.37637642858,-1,114253.06234705253,-45696.81169792956,271821.3659916667,-1,45696.81169792956,-120711.72471773166,271820.812285,-1,120711.72471773166,-120711.72471773166,271820.812285,-1,120711.72471773166,-120711.72471773166,271820.812285,-1,120711.72471773166,-7.947987966252474
2024-07-08,meson,Moonbeam,18572.56553,Meson,Cross Chain,Meson,513.0664046654155,513.0664046654155,1,1,-4713.447649373483,-1,4713.447649373483,513.0664046654155,18572.56553,1,513.0664046654155,-4527.135118064254,21510.78956666667,-1,4527.135118064254,-4395.280404997721,22579.199315714282,-1,4395.280404997721,-3828.2036752896292,23931.54396142857,-1,3828.2036752896292,-7468.585717089962,25308.29113066667,-1,7468.585717089962,-4713.447649373483,26882.958737714285,-1,4713.447649373483,-4713.447649373483,26882.958737714285,-1,4713.447649373483,-4713.447649373483,26882.958737714285,-1,4713.447649373483,2.7624961335399068
2024-07-08,meson,Mode,230147.17869,Meson,Cross Chain,Meson,13552.921553622593,13552.921553622593,1,1,-85222.46346104646,-1,85222.46346104646,13552.921553622593,230147.17869,1,13552.921553622593,63586.626854689064,222958.68964,1,63586.626854689064,100253.63043068902,191325.52169999998,1,100253.63043068902,15593.048849189008,173227.78973999998,1,15593.048849189008,113184.70537463734,188177.60067466667,1,113184.70537463734,-85222.46346104646,219737.18863457144,-1,85222.46346104646,-85222.46346104646,219737.18863457144,-1,85222.46346104646,-85222.46346104646,219737.18863457144,-1,85222.46346104646,5.888806298111477
2024-07-08,meson,Metis,24276.38852,Meson,Cross Chain,Meson,14.37285958382164,14.37285958382164,1,1,-37614.84980767514,-1,37614.84980767514,14.37285958382164,24276.38852,1,14.37285958382164,2447.9490030924057,24189.417956666668,1,2447.9490030924057,1833.1757400292972,22914.82648714286,1,1833.1757400292972,-31491.922259715295,37213.695027857146,-1,31491.922259715295,-17769.883864086176,46570.710908333334,-1,17769.883864086176,-37614.84980767514,63513.25835314285,-1,37614.84980767514,-37614.84980767514,63513.25835314285,-1,37614.84980767514,-37614.84980767514,63513.25835314285,-1,37614.84980767514,0.05920509787516631
2024-07-08,meson,Merlin,966057.61164,Meson,Cross Chain,Meson,104598.21470015148,104598.21470015148,1,1,-994894.873016102,-1,994894.873016102,104598.21470015148,966057.61164,1,104598.21470015148,-12023.677552541325,914257.83058,-1,12023.677552541325,-980487.5631246334,1027330.25698,-1,980487.5631246334,-628630.5668994649,1520147.2438957144,-1,628630.5668994649,-642692.6245089225,1869798.0717373334,-1,642692.6245089225,-994894.873016102,1918308.2901058572,-1,994894.873016102,-994894.873016102,1918308.2901058572,-1,994894.873016102,-994894.873016102,1918308.2901058572,-1,994894.873016102,10.827326801202188
2024-07-08,meson,Map,28750.69203,Meson,Cross Chain,Meson,0.0,0.0,1,1,25470.319650305693,1,25470.319650305693,0.0,28750.69203,1,0.0,23906.172908573324,29104.124496666667,1,23906.172908573324,23906.172908573324,15573.508899999999,1,23906.172908573324,23941.89853094477,10544.839972857142,1,23941.89853094477,23941.89853094477,7984.058735333334,1,23941.89853094477,25470.319650305693,6226.273250857143,1,25470.319650305693,25470.319650305693,6226.273250857143,1,25470.319650305693,25470.319650305693,6226.273250857143,1,25470.319650305693,0.0
2024-07-08,meson,Mantle,34196.99916,Meson,Cross Chain,Meson,15121.214283998446,15121.214283998446,1,1,-37202.61436655196,-1,37202.61436655196,15121.214283998446,34196.99916,1,15121.214283998446,14499.868907720102,24093.080466666666,1,14499.868907720102,899.7832699617229,23060.517204285716,1,899.7832699617229,-16621.834133652934,40161.57964214286,-1,16621.834133652934,-20022.977721595576,57477.469999,-1,20022.977721595576,-37202.61436655196,68667.61707142857,-1,37202.61436655196,-37202.61436655196,68667.61707142857,-1,37202.61436655196,-37202.61436655196,68667.61707142857,-1,37202.61436655196,44.21795670798398
2024-07-08,meson,Manta,173974.66713000002,Meson,Cross Chain,Meson,-1116.0095696206242,-1116.0095696206242,1,1,-4115060.7880060934,-1,4115060.7880060934,-1116.0095696206242,173974.66713000002,-1,1116.0095696206242,-7757.131603737648,173960.2517700001,-1,7757.131603737648,-69809.36041493475,220559.07913,-1,69809.36041493475,-538078.1499868156,310181.39334714285,-1,538078.1499868156,-687792.3601972186,592781.390859,-1,687792.3601972186,-4115060.7880060934,996100.516834,-1,4115060.7880060934,-4115060.7880060934,996100.516834,-1,4115060.7880060934,-4115060.7880060934,996100.516834,-1,4115060.7880060934,-0.6414782037126718
2024-07-08,meson,Linea,348188.1824,Meson,Cross Chain,Meson,18843.945973166257,18843.945973166257,1,1,302323.53669300734,1,302323.53669300734,18843.945973166257,348188.1824,1,18843.945973166257,70008.58559398458,333668.7916766666,1,70008.58559398458,125157.01979988744,303965.24227999995,1,125157.01979988744,142158.11092003304,289236.5113814286,1,142158.11092003304,-78578.03690185625,343169.1439973333,-1,78578.03690185625,302323.53669300734,267135.05629842856,1,302323.53669300734,302323.53669300734,267135.05629842856,1,302323.53669300734,302323.53669300734,267135.05629842856,1,302323.53669300734,5.412000442771563
2024-07-08,meson,Kava,28936.14686,Meson,Cross Chain,Meson,2.7226399200353018,2.7226399200353018,1,1,6036.665144589276,1,6036.665144589276,2.7226399200353018,28936.14686,1,2.7226399200353018,-701.4308100892146,29149.54542,-1,701.4308100892146,841.8114605010546,28735.68592,1,841.8114605010546,30.999308340404767,28671.614191428573,1,30.999308340404767,-5953.681013358187,33467.24600033333,-1,5953.681013358187,6036.665144589276,32759.77231242857,1,6036.665144589276,6036.665144589276,32759.77231242857,1,6036.665144589276,6036.665144589276,32759.77231242857,1,6036.665144589276,0.009409130846646878
2024-07-08,meson,Fantom,31246.12028,Meson,Cross Chain,Meson,-3043.003649209802,-3043.003649209802,1,1,11546.73457518208,1,11546.73457518208,-3043.003649209802,31246.12028,-1,3043.003649209802,-2669.996203388944,33182.909433333334,-1,2669.996203388944,25481.256225345573,24609.647487142855,1,25481.256225345573,3906.0851608011726,24297.963095000003,1,3906.0851608011726,94.06312366526981,25374.855065333333,1,94.06312366526981,11546.73457518208,25092.209346,1,11546.73457518208,11546.73457518208,25092.209346,1,11546.73457518208,11546.73457518208,25092.209346,1,11546.73457518208,-9.738820762197367
2024-07-08,meson,Ethereum,860214.454,Meson,Cross Chain,Meson,134728.62491972925,134728.62491972925,1,1,-62979.3841120202,-1,62979.3841120202,134728.62491972925,860214.454,1,134728.62491972925,-637212.9641652612,778372.7152399999,-1,637212.9641652612,-172014.00121868012,1140779.7067914286,-1,172014.00121868012,-700962.694755947,1294627.78645,-1,700962.694755947,-793360.6232541937,1397284.2112056667,-1,793360.6232541937,-62979.3841120202,1779580.1610668572,-1,62979.3841120202,-62979.3841120202,1779580.1610668572,-1,62979.3841120202,-62979.3841120202,1779580.1610668572,-1,62979.3841120202,15.662213567005379
2024-07-08,meson,EOS EVM,34229.0973,Meson,Cross Chain,Meson,0.0,0.0,1,1,34229.097300000016,1,34229.097300000016,0.0,34229.0973,1,0.0,-299.07877997902875,34305.89403333333,-1,299.07877997902875,-201.99590409583948,34351.16076714286,-1,201.99590409583948,-21.91600410845786,34355.54115,-1,21.91600410845786,2174.9578248875055,33914.503510333336,1,2174.9578248875055,34229.097300000016,36524.328859538466,1,34229.097300000016,34229.097300000016,36524.328859538466,1,34229.097300000016,34229.097300000016,36524.328859538466,1,34229.097300000016,0.0
2024-07-08,meson,op_bnb,45203.68217,Meson,Cross Chain,Meson,172.6215195137828,172.6215195137828,1,1,20938.194169505445,1,20938.194169505445,172.6215195137828,45203.68217,1,172.6215195137828,2366.808824562539,45110.08470666667,1,2366.808824562539,7069.797168927662,42736.34071142857,1,7069.797168927662,11843.970577121834,39208.76812071429,1,11843.970577121834,8939.679639284697,37034.91448366667,1,8939.679639284697,20938.194169505445,41110.802727,1,20938.194169505445,20938.194169505445,41110.802727,1,20938.194169505445,20938.194169505445,41110.802727,1,20938.194169505445,0.38187490758959736
2024-07-08,meson,xDai,31071.43828,Meson,Cross Chain,Meson,-971.6539851562064,-971.6539851562064,1,1,4648.239604224452,1,4648.239604224452,-971.6539851562064,31071.43828,-1,971.6539851562064,13256.433124911218,33910.98082999999,1,13256.433124911218,13672.348150318132,24819.432137142856,1,13672.348150318132,-25395.284536485095,26648.21839642857,-1,25395.284536485095,-10103.118225427863,44074.61284733334,-1,10103.118225427863,4648.239604224452,39853.536658000005,1,4648.239604224452,4648.239604224452,39853.536658000005,1,4648.239604224452,4648.239604224452,39853.536658000005,1,4648.239604224452,-3.1271612739653536
2024-07-08,meson,zkLink,144762.06973,Meson,Cross Chain,Meson,352.897105733742,352.897105733742,1,1,9054.387541914877,1,9054.387541914877,352.897105733742,144762.06973,1,352.897105733742,28881.44900194713,138026.50087999995,1,28881.44900194713,41297.28228535382,125368.02811142858,1,41297.28228535382,-395123.4473639724,170764.807695,-1,395123.4473639724,-182997.54147619946,305866.32024166663,-1,182997.54147619946,9054.387541914877,364482.97275157145,1,9054.387541914877,9054.387541914877,364482.97275157145,1,9054.387541914877,9054.387541914877,364482.97275157145,1,9054.387541914877,0.24377732813017997
2024-07-08,meson,zkSync Era,107865.24174000001,Meson,Cross Chain,Meson,-12797.98613524748,-12797.98613524748,1,1,67548.95230395073,1,67548.95230395073,-12797.98613524748,107865.24174000001,-1,12797.98613524748,2722.1190328663324,113469.22537666665,1,2722.1190328663324,31930.43776193672,106970.77479857144,1,31930.43776193672,2033.4928044286025,101915.13919714287,1,2033.4928044286025,26779.034422715868,112429.02489100001,1,26779.034422715868,67548.95230395073,93723.69137571429,1,67548.95230395073,67548.95230395073,93723.69137571429,1,67548.95230395073,67548.95230395073,93723.69137571429,1,67548.95230395073,-11.864791594400666
