address,op_total
0xa8180e17db4487fc72717c44916362842cc1adad,65490263271021658112
0x55842426ecf8bc5ae830550e9cc8936ddccb253c,65490201785036316672
0x264d16db7ad3d270c80353dd20cfe571a9f3a1f5,65468582687306481664
0x83be62c3a874e86774cfd5cc0ebcd054cf7d77be,65323172500498006016
0xf8cf0c2f9cab9a440d94c19df7599174e7055db1,65268157133505683456
0x44ce060b07f29cf70ee03786a76bde697e981f65,65252589715723640832
0x98d40cdb507f5e9dfcd60f1471e41d5f2e89eabc,65230221322680819712
0x7dd90de9572e4a605747634a15cb90c73dc51359,65221983242779426816
0x6d4e9fae6d15954d534b9f435bab47e5456b1305,65175375823749718016
0x29cd6933055aedfb27343bfc9c2f61043e7d5d52,65158223318108102656
0xbc2247de3421a8bb7a8bb4268605b367e72a5cce,65153742136125046784
0x567360d0bf158535455e307e596b59362d84a0f5,65131672835926220800
0x7aabab1b36d4975e76a4fa098656f73124547b7a,64945159788979748864
0xebcd250474c27cbad3c56f3f34e08f97b370ac2d,64857935144882774016
0x2efba4ccd1aee02c9f37467ac281465d688e6469,64817593043546562560
0x6b6597710ac103f998e77f48caad882788e24471,64812612678733316096
0xba8abaa947d3b96dfccbaa458a3d263f4e77bc0a,64810051110055550976
0x80d8d03a6b44f98443129e172c781d888f398f9f,64788794675425746944
0x4d5f77ad1610f267152a1c9ed8a413ce1217b939,64782357405400334336
0x6f4a3fd9668c0882dfb733dd8b2a07bad71b3597,64765638428062187520
0xac310de145355e46dcca22b2f49edb6d29bcbbba,64754548023721828352
0x4df1865fdbdc6cbc57b8445df78c1b0dcd3532d2,64669941223611219968
0x23d3c0d5e8226f18bf58bb3c68b149b3d7385936,64655111637653364736
0x3b2ae6db08362c1c52a22c6e44902bee097c4e4a,64636985777599619072
0x7c00c4b7c14262e6ee159aa58be9f4bc4da1d1f3,64633125708282134528
0x7f00d98671df30a5998dfe3633a8a608d92d66c7,64631427027669942272
0xe9172943030bde835d211135eaea39396cacee5d,64597611819998814208
0xc617da044303fb14ac7f42e87fc1289020e82c9e,64471506148319166464
0x7cf7b955764f4afeab3087a3cfa3fda6defb3a2c,64440059714286977024
0x9bf3aebe6eb7cb0ab720ea7cd85d0ad2948b0037,64353598955397799936
0xbaef6b12d793668463354096736c2804d7f4d151,64320124525984440320
0x3af94528b79f949ae43e89540cd3153e90176906,64235495841031593984
0x5b2009e206fec141fa44665bcd4e0b54154e0b39,64190558964959731712
0x663dbe05f86c03c394b56dc7a22bd11ef0129bc4,64183260891139440640
0xdb499e22e2b002648db0127f64a5239c540b5317,64181558041985884160
0x2c2b87fcf3c1e60ad01b98a9b00bbda1e4859ce4,64168162434262614016
0x9c0d9587da00a29c8a1d567b9a9e1dc50db99d64,64157542032962797568
0x6e543fd8a391fce4514f31eee7cd48889437aea3,64144433012459356160
0xb78e34117091edd1b8363eda976a5edbada2360d,64098365419538292736
0xd7f9e3e2a28b7d0f0a534511f2a4cafa7e517a6c,64094445948506161152
0xbb1b620196f8431da5d34f1773127a523359f307,64087704374960029696
0x1cb432f80416f07db4420b8c20447924a0658894,64027498131814776832
0xdbdeba3172db939e2dd475df173426c23873ccc3,64024387357810270208
0x58f2b059387ca0bd613e720ab0c55c872e11e9ca,64002544200981291008
0x86da630341a5a34ded8c26096dce6e64166b8a0e,63967555548911796224
0x8ade80e9c115e28ab0f6277a650bc69a9b3b232f,63902128207688630272
0x0108639f2e957fdde721241896bdc653d2baf821,63892618722666463232
0xcc6dbba1273e45c54dbaa38f6cf18e7899a53b0e,63878231002094854144
0x83aec4cf2a45299efb39fda62b277c5a342a72f2,63866844631316529152
0x48dd4314aa1c68f12a879019d5ecac83ca979207,63865659723429388288
0xb329748ed21105b08fbfddcdbf7d1751e78f3950,63835718132835221504
0xb3d8bfee35c6272095db789b6eaa45ac2fb571b1,63785025543253524480
0x25f2650cc9e8ad863bf5da6a7598e24271574e29,63715824629946490880
0xdb486d14e1699bdcd6fb4c9465de3f8b2af72fca,63667934342307209216
0xef960b7fecbfdadd1ebb8986858fc2ae75bb066d,63666797372645933056
0x19f681d32399ab0383c1099f2ee7d1e6643802cc,63660170433987747840
0xdbc0513ae340a4b12df945c9d5b5a3fe8b9e9642,63645798345446301696
0x7534ea71b68afa9584a54ea00a7cf883540d9f98,63603146872185806848
0x713aa0891b17dcb54208502518e4665a4affc40b,63601907773260726272
0x463fdb63a7239bacd2581a0dbd9fc94075f2b9e5,63584579146745823232
0xa1f3aaa3a96db3b20dbde1b5f8e3bd564df8ae7c,63536357460066861056
0x5d4d3fae4d0282fd8a558b5f42ba700974cbfd1a,63522180250834911232
0x58d7546bf5760af5146f6028689f5ff992dfbbbb,63521232949806407680
0xc22e97801ed1aa3cfbbb40b251773d8917249a82,63289267169792376832
0x8cd2237235eb98d52441e2b3dc96276918910c3c,63229372525115252736
0x70ad3f73ded1bbc878e59da74582c8ded55f5a37,63217648502485180416
0x33768a3a7a8539fef534f4c4ff0fbbb1c8122643,63136978889707593728
0x7a045b99e88e4c124a108ebf7cd71c1675c9a645,63128947152604487680
0xef22d4235aa03bffa3f52f27edb09d62bb204a25,63057449372997312512
0x6b4fe1f90e65100921260844d486ef59ffcffc0b,63009999908608917504
0x4fc3f434360462339542b43dad2f64db86c55ad1,63002752899420520448
0xd6f273d0ba47530940896d7f8dedcd98f6381674,62964441919871508480
0x1d81beb7e39c3c0bc26d38aebf66161966a8773d,62928342351524372480
0x614a88bdac70ddb63c36cde8918b9cb3755fc021,62908982603222253568
0x15ee04afa97c458ee62f811f23103cc3266b663d,62896932392229249024
0xef0e3ef537735d97c48e2fb2f4446841d423945c,62853989121072177152
0x4d023f0044a8f4daa3ef94aaac4bf4ee85c933b6,62823321162142621696
0xdc77942427e282cc38cd2f836f2e0006287c3fb7,62810606068799561728
0x0cb2e6b42c9e631e980bf6108261912d3aa062ea,62785301980490178560
0xcf272d039ff88643f74eb4f7d6f5778c7a487eb0,62779483738859634688
0x5599a8d25bdd1c36777322af5be0ac0d84b6a6fc,62773263232985956352
0x6573b0394c7657d1081d2f07a2603e5342430ab6,62761769522267111424
0xf45af4063eb45a7e943cf0c461c655b9ff4557bb,62757589517398745088
0x830f4c15480aa516a0cc4826902443936f9596cf,62756054452035715072
0xa9c022511c38127951fa71475e43f469e6ec8e1d,62743785392620265472
0xab7b49bacd43bd4cfa41433d477f690bb9e1fb26,62713560341212291072
0x6d394fbc3b64472002f94a0a190b287daa66e86f,62702876369656438784
0x3648a93f3365b93109f8517f0056b36e529cdbb0,62691515010126397440
0x356a59b6169a124796e88cea8e33d1e95c76cdf8,62673591324329558016
0xc6a0d3c3d306cbb0915013cb6a7c45b89f804703,62625880283969593344
0x6667877caeb7a3beffeb62b822e03d5f760c9a86,62617077366711271424
0xa18ad530c4f1d77517e06bb609ed06a351e0be95,62599361065848053760
0x11475eca9e123cf0f814ca0f55479d0f7b3d7d8e,62537792751807037440
0x33d9c6eee733879b6d051efe4788582338992f19,62511205794888089600
0xaa1a812edda262afcd0a48f6ed7b55310a63a737,62506044098524831744
0xa4cf2fbdb8c86492467787628dfa351c8d432929,62491929417413574656
0xb0d4b6708b150307bdb08f1cb2bc6eb6db181293,62444231924813094912
0x1b0af407c632b98b9af6c892525b219cb28ad731,62406653566411538432
0x2dcf93088ecc6b41f1ffe654c7a7c7e2e9765588,62400373658823213056
0xd76c7cb048ed70f809d15f5d4c59a00c50e4c155,62396800176725573632
0xe3e8673fc2d966678b5807a927cd12bb9a4c08f5,62354234158563352576
0xac11596f6b35b4dcd22975a7d9048a0f21d4a2ed,62315647013147942912
0xdd0206010ca82ff22303b58863b3a6f3006c86c4,62315315614108270592
0x9629e47dded0657a5145a72e0e7b9e295ffaddf5,62221541149368623104
0xf208c75f3d2eb9c96dc9da90885a27fd0063d9bd,62219527743882289152
0xd3d7338b1844068cb6870279477e803f9f0f96ed,62208924016747986944
0xe37c1baf5c8de7c09fba07abb2a42042321cddd2,62092360136286191616
0xb0c28ab59bc7f8d26c5a0b31908cc81bd68455fd,62034475770689372160
0xe091254f0ff8909b15cd2effa2424313e541c4e0,62019459642504781824
0x0e76ccfff799ee0ea7ea11b18c7222bd8e95548c,61989003237050245120
0xf05c11a15aca92c7f8864d20d9edc845c02e9a30,61948378717035560960
0xcbd1cb6377f079fe79d7aa4e6f5f0859735bf281,61933466802385469440
0x34bc579a95e1b22951d39768b933747790f41b6f,61930601972322353152
0xea3ebd0cc853dda25c65c13ca2ac1a8eb6b38f09,61913369222259171328
0x5d16c65121d1bfb90cfb49ef6606be5da9bb28f1,61907440514282070016
0x3fa332824ea18f6400b4713722e9bff815e89ccc,61892477535000084480
0x8a4e1011aad59797496af8caa197fe2e5afc4de9,61887727482098049024
0x4eeec9917f0978d568e890eee27683769d03ba35,61845975371640193024
0xc82b4515519c8bc290228a6ae2720061323717e0,61769100173653352448
0x1dca1fda376c566bc07193a38c6a4d9449d5eb13,61737667287380656128
0x788decb25f84db3fec15101aa414fbff0ecf5a17,61736941961180602368
0x6c33738b7b7c30663dd57c4959f025022501ae04,61707879932817530880
0x5741bbe4cc1c973f7b002cc688f8969dc6d27458,61691887323814780928
0x336a81cbcd8141bbf40540a966a18bf9ef73eea6,61682048524023627776
0x9781f72f15ff9d961f5b0aaf1d93b40c23905f05,61675735268104257536
0x91f82d236f6b88e830864032301b0ba6145a50fc,61615003788745187328
0xcfbd76ec9e6a545afdac1c3b7bc1bfc4eb50187c,61613886619655454720
0xc735ed42a413e400fd330725c5ffff7c5ebd1704,61600629615933054976
0xa200369d36d9a1040bddddf7f83995220e87211c,61558398123216551936
0x1c42169ad51742b300791ab4030baa0edf74ae17,61499981226458488832
0x5b3778bbcae3b127e7a58f2935ec59e96ec97502,61482995462472056832
0xe431f7736784d033f7c981efa591e13affdb0408,61463376222469062656
0xe380aca59c5b5515cae0c1cb6204b4c4a9ed164e,61451742865614012416
0x39c937dc6ec447caf3c148e848fddc55a62ab54b,61431191956612694016
0x83b603ac42b942fe607d76a51a0ab65bdf3787e4,61399030617733898240
0xe36092b847de5be70d52f1b978e9269c43330909,61364467156885127168
0xa1c76e639fda30506c3bd9fe8c8bbd7ef332defb,61342409320175091712
0x02a6faadc8fdacf8bf99951b3c6303ef19168149,61295974895612633088
0x2067bed542762d26e2755ce7d8776728f3429f48,61291245685417492480
0x3e3672b23eb22946a31263d2d178bf0fb1f4bbfd,61259116652734398464
0x75929c8fb7ac39c925b7d80e5c4d5d87b093b18b,61228504969113468928
0xc18658aed32e150b18c4faae73fce4f23a0d75b3,61223587132420907008
0xb96be0721713f1488154a8da7727688c40908e13,61186511083255603200
0x3d9b9c23d06777473c7fd3e55a1a20bd5ca0f9c2,61171417837055492096
0xe8f029fbbe7b697daf322bc15aad8f3367ed6c1e,61148087553089339392
0x7432643c80914a83325afaffb78274da499de3b5,61144794405399470080
0xb57b3bff4d291c4e9760a6d531d741a70754dfca,61142072347878604800
0x03864dd60343fa825a19e0e47ce02eef9a936169,61120783607053099008
0x970d2b755bbd5680dfe30ff206497d5bcdede7e2,61112470493406871552
0xaa972f819d1848d6587829b1e0ad95339cc7da78,61097659665885241344
0x25652b7750934c68e78d5a8dd643ffec9dc9cc37,61095828634084253696
0x3cc64f19f491493c6b0ad7e39b9a69bf7a317530,61061086968091508736
0x07854877f8a6ea542a29a963bf040ccf63d3a893,61061006723669958656
0xdfec973f7e06f2afa008f0f691baa59d2a5e95c9,61055608462583390208
0x71c3e5585ac4dffabcafcdfc6f906cd7534834e0,60994371547582054400
0xa91e492b00c00b6a05186e85754133d2790ea009,60983714671545155584
0xa6614e006c2a40ce4933a98e9d57cea09ea47c02,60978577986430173184
0x2893e8995c59662b2b9fa579582af3dc5a6c5884,60970673389839138816
0xffe6d9d29480d0673c4fc46da22d21e245c8e731,60959295356143591424
0x9064f6682dadc60ed4492916dfb1b236a9f7212c,60952597552281952256
0xa8ad329a1ffa25f4a5e7a6b78a004c983f081add,60935401276955852800
0x0a5c7480c4e44ff77a4cc92f52a1db5085f08741,60881139373817880576
0xc343b65ec11dfb5dbe0f1d3af4b1a201fbe7de9b,60854549290492895232
0x72a0b75e4c7229219678e7194c05df2f54a9bce0,60844015386426703872
0x8043dbee98663ad31e861c57db42ae911bd362f4,60833698246512246784
0x3bc78c5fb49f5a50aed564dabea2512b0fad37e6,60813418292700610560
0xbd5795bcdc089a9e6890fa935a08246ef777b3ff,60809106978778775552
0xf8b9ce42eb8c71d075d5b7590bf2ce7643316dd8,60730255892178018304
0x48126c48f9ea786e44e2da83de614f601abdac2f,60712984583107084288
0xcb254c4f9224d4c906a47453e76f801de8709e96,60700462284802834432
0x3a7715b5e72262e963fba330a804d3f7b70b016a,60698555177121685504
0xeaba0b1d9c61feea01848e87b54a602ed38ecfac,60679266294023020544
0x79051d1ae91b0d1ef98fa5f70e1802bbf630b36f,60638448978969534464
0x773b1acc268f8a0c6076752fcc042bab87597718,60578618946683797504
0xb4f17c28b4fee29231c37aa4b4fc4b42a02d6673,60578313601027743744
0x8b071471a28830b95aa7768e2f924e746d803bd3,60569863967651340288
0xed46a3a95070ae9760fb89ad77b7fa524bfe1523,60556094233339248640
0x7773141bed079313b2bd519af46eded481c26478,60541907644889202688
0xf90500d9d47d82cb36f0e786361e3faf0c425c1d,60527465733279645696
0x17f80ece5b9b56ef9122c4fce4ad65af8342c41b,60473558156158943232
0xe2c2bbac29a8991c21d50cfb76d56ef455d85157,60423410603362615296
0x36d3035d306c630f4843a795af29635bbdbe69fd,60408795697285824512
0xaa0c09b6a2a0e8e490956dfd83e6a930f6afe53c,60397831391322185728
0x0777e59b6e682b583338b35a6d13e8c71868adf3,60344669983108423680
0x4c62f1d096d39a78342d406120dab5aeb560a2f5,60258422861964951552
0x468121719d6bacbcad08a560a9820633febd3acb,60247876452274626560
0x91b5d9a11dab73c9bfe8ecde11933833f8a5c82f,60219923255918526464
0x046f0d907e4c87d598d18c92d3f15cd6c572dfcf,60186712486747414528
0x9aa42b02f77e1c9321c30c0d7028c762aa1a9fc7,60160136993317265408
0xc8f5e91a1e4bb9252f4c8f4cd5c85776f13f4669,60142062197895413760
0x71d9e97e7c6b1db8746320314fd841f082b7f23a,60129175152220446720
0x24724a32f5e141ee9232bd4880bbb775cf0aa528,60104423395643867136
0x120baa19be589697269372e243da7582a9b25959,60067556815682871296
0x7c2ffb059a5b0a9dad492d57484626bc16cac021,60045321815964196864
0x5ecc25d1f658af69d9b59fcaedb2d9ee38254036,59972269170422431744
0x4bba504587d11f490c56ea02e53f77ee7af50783,59932809757723353088
0xfb53cc84f5187c2f386e9895476b3decf33d4982,59929666677523152896
0xb4286f8e008f6db407f91b3df7f139452d4f0a87,59927673072608370688
0x8c89f32b3bcb396f1d189bbe26f4d01c7bbec552,59927519878712664064
0x49dc5bcd08a2c3c262e88328584d7eb67642ed48,59927236417898864640
0x8914ae3b9da2c949efb986e46701f40b480b1fd0,59919995661522534400
0x5bd0261cf83c918fd38df4617f9887a815b167f1,59917392407430979584
0x270eb7dda386d54e5dc85e10a7007ece0347849e,59916956794856824832
0xa5c61b6f6fbb6b71ae2515e37215977199e32614,59916809853773185024
0xe89e42553c449993c1d96760b512aff4b9cd89f6,59916236679333494784
0xd35fd953e189ad9d74c310627fa13991baa88c60,59906410385166491648
0xd74dcd063aa414fe2272b79918c80dc071ad9fa1,59901339354578231296
0x5b289cd2bea034b42714619319f166b9873651fb,59899767814478127104
0x48002082cda92a7e3b87d022c95228f1df8598af,59825772036449239040
0xb852f337dd15626917317e4b7dbe7b19f2982dd2,59820198696624742400
0xd6b97c294530ed250b64f01f26ff4f28dd6436c1,59815045337344237568
0x4c2b7ca8759951709df9b1afbc6c2782d4f35a75,59811011231424143360
0x53e17e794c576819b5e9c26be2c3d3ebd404a679,59806915639518715904
0xc467b68919af3d8eb5e085a10a3181db559d0df1,59693074858713128960
0x1f4fb51a6652e0c640223108ed1edc65c08028dd,59686356212144594944
0x9cf4dbab25fd916d09f73217b6852cc2347d14ba,59682452373142626304
0xe203474b93f39eb316ff33944144b179ff2c125c,59652718167482089472
0xf495f25e3bc3726d8576a19c0757155e2067db96,59607958454418874368
0xdfb7266ad92813cec4606a0dbc1f58559d4a9c57,59467382733475356672
0xb2b1dd1ed63db19a6fa3310718994135457e3405,59381640005838815232
0xe2084e20114f62822be53d7522192502f7ac45bb,59367281465056862208
0xa2c1aef4106a556526a5679f808d8141fe4c9769,59324395511343759360
0x9883a6520c38f8763d3333b579d4fb21fd6bf252,59318307356658884608
0x9f3cb1d13ad41056cdbba5c06f0fe974b159c02a,59317126617313124352
0x66911f0d4c73a9189ed29ecafc1514236f51dd45,59305640201541689344
0xfbea1765932d0c289abdbc1e164d198146591f2c,59298641220565377024
0x9c1a49192f7b635dfeeed1f32c9166bf1b9974ca,59183681186399379456
0x87fc06fd9845fab20105a3311e7b03b1f41b04b6,59181891840012197888
0x1547352f49cb52ea655f469f75e574bf1115f1d5,59178195385943859200
0xf79be417550003399b60797140d5dcb59c2c0f77,59152387946262880256
0x9d292255ddc87532974ef5b13cb5d8c44bfcab23,59149225065491128320
0x552398406eaf406c6a9a52c7d7d3c601e588dc98,59145385838880546816
0x9e196c0ffc03cbeb5a0c845c57205f45786ea399,59111089164680060928
0xec7278ae27d08ab2747f2780994017c92695a482,59110331532284329984
0xff55ff98f7b6eab33be6a946f7a5c30c9a849e52,59081626956344541184
0x2b8e71cccabeadc11a4cfff2305c8a8a0342672b,59081457088283336704
0x8ab86546fd3a0143eeabf4320693006f354201c4,59078715230190911488
0xe4459ed8e5a60098a21d4de937647c5c6b971b5b,59043255532945530880
0x734cbbff65d8d44a3e4dedb832c0beeeebab5e5e,58960650674832465920
0x4d161a17fc075cbaabed1d95a083818bfdd631a6,58936336615100735488
0xa0889a7f94fafabb93f100fb6b479a34b70e16de,58899755580224241664
0x76a593e6852d875e74a653e630179011b2c4b8f7,58897705700000833536
0x9fa1eaf426171f4dc408a89c5e98f95fb79e5600,58895063886901534720
0xdc9c5e34959ec3643af1e1d34a83d6b251aab1ef,58872615249437155328
0xdbb6c32c5cc886f95bba73c9c891799f4d767046,58819063040469057536
0xf863276a28a8ca3e7a84c628d3931db6815e35fb,58805699738941480960
0xb439b0844d0d9af237ff37dc2379f07b6cd06171,58772814115997990912
0xab3a3c907ebe59eaf6e5a58918ef1798c034a71c,58769061386621026304
0x001ccb4aee11e54217dc4b02b7bd252f5d420d1f,58764904308730241024
0x64bac0fc115ef0bb3e49eacafe89a8404dbb4c8a,58707347173631713280
0x603121410742328b0af3b0e4a066b29a9018fb1b,58691380618012590080
0x3315e0878d5224e1ae8ac94043603303b5dea893,58643262102732775424
0x7923457858043cd093b5b07be5976bcc33d44c9a,58615468353084432384
0x25e58696fbc8eb88301ee06a57f77d9f0715ec97,58551155054544953344
0xf8292271bcd97bc8c6aff146a2a93f05946e4b6d,58504152666219528192
0xe45a809149dafe0be5c9897f6e2ad49c31b96beb,58487222135406370816
0xa406e210039761d21edec73b06bc7ad21b7bfaf8,58460273557522743296
0x9744dbbd9db314b6e9d3ae83d97c12b123cdf406,58451864567424794624
0x233fcc698dcce21553776f3619059efa06abd93e,58423376755636756480
0x39bda5095ed65f1ad5b9d6ece617ca0ec09f6c33,58407742641192648704
0x375de1cb18882d7960e9b7e7feaaf76f7a85cdc0,58364862940291620864
0x828673294311ceca36f84fc97786e9aded8f17ff,58324518754684715008
0x361d1ecd143f6339ebccc8226df5780801e92354,58314913393210826752
0x0039a63910063aa2e4f39261a46589a77767e580,58202873422281203712
0x7dff87ac15ca19df043bf76f2ef5efdfebb9d712,58188216830790615040
0x937b4b5a8467fdf2b2c77178701d5a918ddbef74,58156528621358407680
0x8d1aade42646b715470b20485e7abe43ee35c1b9,58086209496826298368
0xb4be85887d68a3dfdd5e9826a5b7744379fd34e4,58081091570147524608
0x625b3f3f66bcea1fc1f3c5240512600af2236ff1,58052673581427597312
0x145498f409f3952bcb9ab14be8ff02e4f590becc,58029041078211428352
0x540e1dd1895e7bac9115ff262004e0fe6d6ce2ce,57993492799461736448
0xbf4c855ddf7f73cc9e52ff3ca0d8dd80e779b76f,57981528043566989312
0x84df26b640239ec5dddade55d53d2279376d10a9,57969486169656737792
0xc929ccb5e214d55bd8cec88e2b83709c2adaeeed,57969417388723978240
0x9a80a4c460984b932714114d3b7dda1a61924cc1,57967413362455748608
0x43a9a45f32055cb93d3c2826c1838b641ddcbe47,57937401948793470976
0x1fbbd9803f74d43aced0b10a9fca4fe61cb245e9,57922497329090797568
0x59d7c195f7ac6ff3df1b6f85e3ae72b2100966e2,57920562083755319296
0xe14a13b8eb93b6569a748ea57a1a97025fc82be9,57909082962931310592
0xfc0c2df02b1616b05c22b3044c582c4150cfd3a9,57870678191201255424
0xe714428147afaf35651c4716fb0a43c6ab089150,57859678452635893760
0xe80cdea274eafc3d4cc9b972dc9f62e641d76816,57776780754490916864
0x311ffd24207055978b6f8338625e90498f59c831,57767850696720515072
0x0f9cf78002d256a033323ced7f236a96c7bbf01c,57693445359501090816
0xad5a46a99b2bb127fda67ad1fc1e67461891d6a1,57692357370201006080
0x4ab57461f2e09b950525d9acb029c924a17317ff,57640048428699377664
0xba946c46c41f7a414fb05a4a9308af4ee0649ab9,57612972710303670272
0x2169ec73eeb5287ed3180b401b6383beaf5a2011,57602553441125416960
0x1cb3c6b77fde279cf7403a5c0ae2d5fc9d356a55,57587228840878735360
0x0205b690062c25133471e8436d5f4d4db7bed4e2,57586002247577804800
0x350a8c71fab8c80fd74abb82892d82bd0163a1ef,57578019490835906560
0x8ce0bcb273c685ee29108851eaa0462cc1c169a1,57564593661187637248
0xad299c255506232c640828da764e408f890f85e5,57557232017111293952
0xe442145711bf3c56452f0dcc730f3ad65ce230cc,57540488028524879872
0x2cab9667c6e3ab9549c128c9f50f5103c627a575,57503155614064713728
0x6fd9ed768d4b3bd159a69d64d64c2b85b10a43df,57442743028121182208
0x9b32f36536266d37e69f42b1a10dd9a5843ceba5,57428289653022851072
0x962820f5a960989b8dd9230a6b0bd1f7f8516aa1,57385060836781277184
0xf7f69f2ce1d3abd2eb7bdf8e7370dbd8d9f7ba78,57384751322583834624
0x8913c3578081c7f98890773c76710ba2c50b193f,57377707529787695104
0xac206dfe89faf2f394af56df6407ebb9053db240,57363734579083345920
0xc27c1927c0b3d80e3de6d1e181c1055826cab4da,57349540695685890048
0x89e408bcbfe98708df3a76efe79692385cc62b18,57323612368304914432
0x4918c28c871e68f48d0656ef34995890a2f86dd2,57305089454684758016
0xa8ba08f56e626334c152d8229b448ab26886ca2c,57249514461012221952
0x25b6839e6c2bd5cf182522913e9a821394c90296,57216158835028189184
0xd5d74bffec4b1c945094383844aea8bd93073c4d,57194147894408675328
0x47d228fb786bb14117625147f1055638f46b6893,57176389908131667968
0xf4bfedf6b01e67561d21cf589242f52a6bf632ba,57155417976451006464
0x9df11fd2971ebd0d342d5f3e250a18bb7e6cfa3d,57075718591679512576
0xd295d5ad68f82d2bc325a6cb8fef5f2a20bd4f48,57034341649945812992
0x1b00705cf0d965a1ede67b454ff867a44171d815,57032557514235355136
0x9027e1348acb5d1967a272b09332d3f7321c78ae,57010854003542589440
0x2532a281ab4dc38d5202418142d1daa8877c3a82,56966091164073336832
0xa2e7002e0ffc42e4228292d67c13a81fdd191870,56950191305116278784
0xb8ac8eae0d8f30c88570d2c3aa56ace52fd4812d,56940892331433779200
0x451248229712d6f207ff9466d8d3a33cb59d103c,56902334365808033792
0xb287d488cbd2a5aafb312c3bc61db88ed3945002,56872927390645796864
0x4ba2f2b5c028283917c83b68763689bd1c68d4ba,56848812378764943360
0x5678efec3d6aa3d9781188648bedd9d2279b925e,56810997455640092672
0x5cb58bfa6916c501cd3d0839df2318a6e288d05f,56803372151321493504
0x1fc46d86890cb931432ba21e0fa05c70ff9b0ff0,56775738890516275200
0x877890628f38b4653db758c62c02489d8466caf4,56772592683910037504
0x1b1347066fb22eeb3f0eceb9950c0b03b5701ef9,56750817265878466560
0xac88059c5d383c0de8797586dbe66bae174433fa,56722635841881833472
0xc6638719df50e40bb82c6f71ddf31b3c4b07ee83,56713557800892456960
0x16afd06594373da4b2cae26fe5ab6d0733a97bc9,56701934865390845952
0x482ecc8128a100de0dc4e4f00a85b174d24ceb44,56683218114596544512
0x157ea7465237654286ba3fdfaefd145cafc8859e,56633667705352847360
0x0b647a67d5931f055c8cd0e563193423b8e9f329,56594894017710694400
0x3e796a8eed2d57b334796f8356d882827770d7fd,56586035867279089664
0x9ef171a8c62eea6455830bde5de99db5a7ca5119,56552138330915708928
0xd82e7fb68218c22a9ef77e454b9b283cf20dc1b9,56533847813477466112
0x48b340ca77b7084ed348a6f12300f06007748635,56527616886250340352
0xf951a1ab8052ff43ab83436afdcc0ae385b66e56,56517745780263501824
0xe6fa7f556b39cb2d3e34cdf0e4e9007e12e01657,56510869771257888768
0xed56aef509b93065d9752fd7416dbf83865936a7,56510527950864760832
0xc91502004bad692221d293b98c3cd8cc5e0b9025,56504715962046283776
0x103ca48b0577a1bee08d81ac9697b33e4bf6c769,56471776148064862208
0x01238ba1b264777c87bc8e0d1da19e923a5e178e,56470257756867346432
0x5fb235413f5e0614be0a3e7d3510b5748294a1f2,56436707251573817344
0x23548a256ccbcd708b2909de89cc1bb424d2d668,56422824966644465664
0xa495932acc7935c81eeba23c04dabfff106e1c85,56406910517792587776
0xad8734d1c29c4c66ab71eeace5e0b3bbee43b2ab,56311979282820112384
0x25250faf6ca6a7c068d6a661a8a086b8a83a95be,56304867751226556416
0x4c688bfbadb6cf7088a143dc3ab3673ae0a3a318,56255243350373367808
0xff97ec2ebe34655acb18e85b38a4248677fa3efc,56221272864535838720
0x60f0dd98ed1ad2a3a0365ed5fbcd231cde735027,56210073035984257024
0x1a7eed1588b2dc9d72c8f3e2447d07e304cbbf9c,56203941111614898176
0x7da521cbbe62e89cd75e0993c78b8c68c25f696b,56169086895004893184
0x4ad5f2a4cea584f735e1bb4f6714913a170568f4,56166333573423693824
0xcac9c7d4b70b5a6cb6f80bfbccdae0518b9e0b25,56133528194901753856
0xe58e5a551418054e7311a8a2fe4029b5f8101cdc,56127279551373770752
0x6e4399c62027cf8c4791b33fd0b7889b6b3157fa,56081971675119132672
0x394bbb5f3020bab3f786c51821508f683a20f72a,56059698116392706048
0xeae5dfa182c7df8101f0dd65dee918e6ea1d27f8,56036752380368814080
0xe9f3cb25642616866f27a954115114c16e9451a3,56010399903902466048
0x148996c84b2a82bd89024d640f4d669c037b0d3f,55972452629588828160
0x6af58ced7d0e5162aae77aa05b7eb6cb026ef60b,55851655595356069888
0xc876b3452411f759a8da872e0dcb43588f2b31b2,55826329622204432384
0x0ea0fb37e669ea29bb883c44cb5896d55f9e0aa1,55798648423173349376
0xf04c00ec25cf1be2084cbd7b4e6880bb34318683,55770463872770678784
0xffbaa0de31cd06c0031682e6e991b2515e71192e,55760349949248479232
0xf0a157fbb569964da862ecb66b8c6091c2cffe56,55738847570677268480
0xbdc4d0fe81a7bf6f569a898267f8c7fc30bd2121,55668327314023604224
0x76e558956aa66d887e4f371454d79fd10e959f11,55636432761793110016
0x32f5de0d8f24094c660979ae34772985a1a8c831,55625904068403634176
0xf16d19a81da8bc71e2d9fcb284eae732912f575b,55617565943509131264
0xb7387207cefaeee263817780c60deb9b9742b3c8,55617472151328096256
0x6bc2a8f837ffa631fb7f969b7c70f7c7e46b24d3,55587901560916713472
0xcfdc7d0ec919ebad9767deccfeae35303104dd18,55547503184271876096
0x509ed831ee6b6119b3e1c8f0d4db552e786ea956,55542943842137964544
0xecd02810db92ff027ea1b0850d46bda963676d74,55525945572527390720
0x941d795f9c3a947c67e2402450eab0b6cd92d422,55511595368828190720
0x4c615ada1200e54ea81a4a85f263f1c94be73dad,55507643591600349184
