address,total_op
0x072c16803db865c171b4b81882ecff7a4b15329d,518.4125159
0x072d902396666370c49f6450846f750fff5ebd46,516.6285996
0x072e83cde5c102fdcf32be328034e1bb2dadcb01,605.7629643
0x0730fd7d15fa9a40a6c7b2bbb4b8ce9ee6e6d08b,148.9881749
0x07356b0edf9b934330f41952b09d076c3810c608,72.85145275
0x0739451df30622e482ced29fc915ecefe2b967fe,1008.591584
0x073aba73177668ba1c6661a4ccddbf77dfc8809a,11389.55497
0x073bd72a224946a368148399c1c8b558605d90bd,105.141094
0x073c332ced8b9c6e73b3d3ef4ee6f0862fff3549,293.7324484
0x073e069fb2d6f17dfb9faf08d222ab6a9e398ac7,63.94821476
0x073f4afaf299c34ceaa367d1551177e6542945a9,320.7866677
0x074385cbd1bdaf413a7ff7c9358703a179457a76,98.15331857
0x07453584c359a2b95fe115cc5ea72c56eefe3ee2,206.7744225
0x074776f639b54360ac83a6a75befb36c362c84ee,1002.161052
0x074806bcedd902627bf19e19231f68a68717c9a5,1866.750358
0x074e2cac504ff3b19f4035bafe23e1ad54d1e871,317.2114783
0x0751b77e8acaeffad53667c72aa7ce66688d8c61,120.3710656
0x0752adfe7c42d89bf2fb3c22ffa18b7d0871c807,53.64093942
0x0752fd71a9cf2068955861ddf738cae2c7ad242b,132.2507274
0x075573270934d6bf665bd7168c43bc34b4ec3dca,64.47331113
0x07584f2f1d3bff6024331d7ade87fe88ab817c46,80.75514415
0x075e309e2c901fc4ec876d6655849835f6849a33,716.2925538
0x075fad58cec5fb6abb30bd8f298de5e91e4cfbdf,72.92797959
0x07619fbec9132d12f81b8de9e6a82e6de2589765,116.9693024
0x0765954cdf67ca367667db20cfb3f0be92597f64,85.56183002
0x076adc2b76a89a3f138b505a43ea425530aea570,61.68311369
0x076eab1704d4fe39430fe931991258291290988a,350.3607702
0x07704bd381b3688fbcce7536a685ed0e96ce0a39,845.4346613
0x07726d7e4ed80c8c64a8dd27e64f876bd4225744,2010.217997
0x0772ce4619f12291aee70cdc3670ba412b8677fd,380.2778937
0x0773cbc2c55cd6354a61b7bcbca52d9dccd56534,74.84738296
0x077632146b35b309c59152c198f57401e61e1910,54.15017467
0x0778a8831af0f6ae36f67224c59036cd29d162e2,1673.596577
0x077994c74c1bcb5f1149353d0a958fa2065ea9c7,948.0196318
0x0779e3002c3a95b95d6acf20013436f3b26ffb92,103.4790989
0x077a2765f189ead1169bf07e6b633bae2f909c62,236.1340603
0x077c5d343e226e7e152246780be2bca2af91631e,118.8155623
0x077cfcd06a14a2dc9147a534131974b15d554e0a,1406.696608
0x078219b1128ce545555a71088a4bcf3fd8ab39c3,116.3834834
0x07827411561d82c4aae46760439e621ada605212,120.8786663
0x0782ec55c51c4984c9fa88e1be618b9ec6ba2dda,95.51633276
0x078632f02edca8ba5e41a3ab13da3b08f0041175,73.40630137
0x0788305e71db160dac550c7c131f231c94dd4c06,152.3259086
0x07889defeb525f614a0293ca49036f7950f6dbac,1006.225579
0x078ad2aa3b4527e4996d087906b2a3da51bba122,79.97787037
0x078d94c31bff90b797e4cb5c9408af7e5f9cca2c,50.02846685
0x078ec322eef36f157600bf3ce43211e28adbc07b,896.4997737
0x07900ba870efb61253c174ed3a02a4537711ee7b,327.2092164
0x07910dc74705887f69e8bfa8cbf92ccd82054024,69.51400631
0x07910ffbc061c3171e222ef706f18508d30c1a8c,168.5800867
0x0791a2b6d55383d37859bcce0631e106666588d0,49.73007336
0x07938d0c5be1ac7579c3eef5f1bf6bb7b6e24684,360.2738833
0x0797e2162b36fbe7eec6843d8eb5c5bef06da75b,945.1859467
0x0797f99d4450a9aafa4acc7899de006020511172,59.11587543
0x07994cfbb0932671e35b73e60374e3fc0136d831,136.4401355
0x079987d2e34b7f37e9cbe4e50f4d9f02505e7192,326.36119
0x079b56b4c205a934caaec38719117ae922e36d0c,181.2316879
0x079cfa5b9047c4e4ebfda5b04cafa8298d8fe969,338.6500613
0x079ec0ff0ea3e08758ae999e18de75613118feed,2677.495392
0x07a0175d1982b504603b9fe5745cc176b02b5bc3,288.5414379
0x07a280e8a764b0cb493c7c5652db248c828d2487,107.4715976
0x07a9acac89a4a63fda53d9c6904c478e2a973b07,317.296308
0x07ad364b9613b23547a64bff0df8a50ff2786bdc,42.41923719
0x07aeeb7e544a070a2553e142828fb30c214a1f86,295.0547802
0x07afd2549adffa23e7ab12d59abbcf9a041e40d9,337.0090648
0x07b047539f9f77adf638ce1f4c77fb25e2f016c6,860.925248
0x07b24ba3e50be7b4411138823176f4382163d59a,94.21303956
0x07b3e12359a738171e2872f4db665fe91bcbadbe,68.8974364
0x07b9a591a320e064e0ed662e2e05f89cbbb0aaa8,491.9805226
0x07b9e0666ca6e43352e9544a2e080397e54e9109,75.57661211
0x07baa05335c7fa207b65d6c35926c21a4e9fa23e,149.5043318
0x07baad937efcf9963bf32332a8c3a8e8a5628ed4,108.4660423
0x07bb5de40681fc975b055110c34a5ee3f3725308,1534.1107
0x07c1a78bcbba290f3a5aa66adae3f0fc5891182c,994.3018137
0x07c3e9dabb2af81b19ba22a4b191c6d7fd8316d7,1439.117159
0x07c423f0ac87eaa76481dd86d446a2807cf27c82,93.72981532
0x07c572233d04de64724d6229aa60c6e60c2e88fb,311.8501972
0x07c96904355115035afb51a3f156a381f83ea078,1001.287803
0x07c9bb85f9cd87e2d4a8e2f8665d2f66843930d0,95.07325879
0x07ca4fa4e890d454df67598eda7467ea13859960,3358.286653
0x07cc26afbc6c01440c3446210f3be07b718385c7,338.8951212
0x07cf6eb791b038ecc157a81738b865154579c911,371.5953623
0x07cff6218249a2351a174bdc1e5b1632e8e4e673,809.31187
0x07d124906e7a2a5d86ad66c1280bb4160c8015ae,605.8802096
0x07d5c6ab58524f912b0a4030af41cfa910abe280,270.8734025
0x07d6256d5cfe583541f573451975526b998f107e,350.6663288
0x07d6b81b8807ed92319d6df4a886d2936b3e92c7,288.4034947
0x07d6f14dea399715dca7d36c643f98969955e5c0,1085.429525
0x07daed15a13a5a39751c05301de2409136d56b20,94.76056854
0x07e13738688080a64df7965ea170c75331aba468,59.76131473
0x07e3fd33a63a8d1eebc7d18a33d1327f5394a1cb,790.7024663
0x07e4413e6d21be528da0b216724d78f271f79c59,89.70661815
0x07e4cd36c5db16abdc6b2930bead0396c39901f8,195.3731782
0x07e54e08f7e6ad85916ab549a9287b1134c31df5,688.845678
0x07e61e9ee56eeed41e8dbe02a7fd8140c0159526,177.8624485
0x07e7cba9f29c7732f1c87e018febbd13e2f264a5,153.7873139
0x07e8e250768a841956c1ede51a0091d87640391b,120.1474314
0x07ea23d8efb70db2a7aed8e77a93dd83cd12fa53,203.5556331
0x07eaa17a305d6eca9aaf0f9c89f5ae4432b29212,389.095212
0x07ebcc0400d154bd16a9cffde5aea0b0abfb5bd9,427.389419
0x07ec5263e3da1467939ded7910c7c5dd33163a14,68.01911416
0x07ed3e8e3ce42087e825011c316e17f0051cc983,574.0353197
0x07f0e22e58f1dfdf754a57aa99104d417a13089e,58.68759584
0x07f19515ce04e8cebaa875408d6ea36c99d49a68,581.7560849
0x07f79c65cd11a8d367cb447b16bf66d28a5e34b4,997.9020434
0x07fd387ae14f8ec8fcc89ff1efa60154f40692f4,103.2150988
0x07fdbf729e4d19c71c486c6a840fe919ee0e6219,158.1895309
0x07fe984c446417c1ff4532ce4fd67eeb59a0d682,9424.260542
0x08003f6a0843a0d2bc4223be96c1e1bed9e0ddac,295.4416124
0x0800b5479e4e47e7caed7c5e9b74ec44d3f0606a,144.736341
0x0807afe565f896a18b1e007ec80eec90fe5f5bd4,241.1133691
0x080b123afa94c33d5f40918034b317a5f1734879,1449.820657
0x080c4303c73aa9a063026d67a97a88d1e7a9c6d1,1462.184503
0x0814d0dc3832b7fb16c339774c99f3235170875e,161.9680895
0x0817949a929a59abb051d7f689d7a8f1447ac3d8,90.56016849
0x0817f4f56a409ad9f2fffb042cacb431e9179b45,359.7267814
0x0818f6e98a6b62e02a6a258458dfb579fd2387c6,74.402506
0x081ad9f0491da1845b4b5e43340ffebd9ef5307f,1494.174854
0x081c235ae0ac8f6222e830306ad95e0b31f6a9cf,110.9532376
0x081d9be68b0866548bc3a35dfc143f6d61ea1ae7,72.26997875
0x08210d233de1b64f541918850f88b2a512c90cd6,491.0288605
0x0821eee3c92228b666896af693c1e904ea91fb5d,100.7066924
0x08298962dea20e49dc83831ce1b0bcb6736badac,338.3589784
0x082a7c12a2ef221a3eee7c404f9e9d60fadef97f,350.3607702
0x082c13ed6d6d4b023b63a45d3732d69c06d2bc77,58.68471753
0x08309e12a0a2e18def25a202ab40dec6e22770eb,172.2694102
0x0830c4022ab03112cbc559d3fef333ed26415025,116.720147
0x0839118d8a5bbdd693512124561f377290152692,116.3689042
0x083ab526c25f6d88219efbe1860d2a9bf83deb18,350.3607702
0x083ab863976e1d67088add45d9ac313c120d8398,350.0552117
0x083b5f5932ce7f9f4550c4fa48743546573ba1b5,112.2110332
0x083ef906b2cad19d603f4c58651af24e5c24fcfe,80.34051777
0x083fc1da2560c5d52e65467ae42ce624f12c9ac9,120.4801604
0x083ff97d30839a46a7467dde4e05289e94b16c1c,350.6663288
0x0840a29abe9217d0429d11a5cbfdb890d2f48400,37.25209714
0x08412f929705695c90fabbe94cb451dab1ff0918,57.54121828
0x084134c1cc441059118f09ce074ca6a89ab0342b,59.78013437
0x0842eeef6e0d6264ea4710601015d66c964ff169,68.75697067
0x08439047b3c1b1c6fc9a6c62a1daa191a19e79dd,158.378968
0x0847f2f58f9515e799662f7165704c1b103b8c54,57.32317892
0x084bd02d4dfb5af7f9d487a60682378b057d36bb,451.5762117
0x084c099a85f268eef4585800a4afd3e40f3ed4b3,63.21424598
0x084ccc1e5bf50b985243a0f1c6cb533a379424eb,59.76895071
0x084cdaa22cbbbaefaf0353fe13870f9988d8d68b,194.4719559
0x084fe8a77fb8849c2ef698103a2c92c78587e982,559.7678842
0x085226c2909e35208a98f0b97b91726745f9f590,878.8273823
0x0857d7771aa13a0988f7aac9d72bfeea6b69d73c,352.7635859
0x085eb845afa5d8dda7d0144b663c6ac40e234102,57.7831606
0x085ed975a8b6b860de3c2b871da60a3f9f48a5b8,168.1608343
0x08605c3d6fe8068fa4fc80e8606a98f3fb181eaf,64.75064357
0x0860950e0b91807d3abbad88ac7321dcf19e5c90,339.8154949
0x08617cc76bd29419743fb1166f404a73fefbf275,1002.161052
0x08625e7ef49dfb1e2e57f84b7b8578230fd4de9c,1673.608345
0x08642a2fd6565019dc17138e0b68705930a80d89,825.7648119
0x0865ab296021946dc8ce735e0d006ab33ba485be,1532.772763
0x0865f47ab38c7062b75ad4e8de4de7ccc1e6e9ae,188.1706767
0x0867613beeb5501c30e7a25ea88982c212f18871,54.54432686
0x0869d5d64522e78950ceb1193da93a336b2f1696,276.6887233
0x086bd168c49ffee2cbeda605828e5a72a25202ee,663.1041826
0x086e76c99363d27208a018ef2747a336ad614c96,350.6663288
0x086fdf7811c3ddbef2c31677d90dbeb5debdf64c,292.7552374
0x087004ef2aa2af11164010e631fe4f9d6ccf830e,351.1290496
0x0870c88c7ceb6aa9a81db57d142f2e3f0d8a5641,989.9355701
0x0870f774ae429c6590a37c2efc7a34d33c3c15da,217.0938562
0x0871e6872f0cdeb32eb013648a76575b4d2dba80,391.5864903
0x0876eb62838cba373bc62fe56327f4ec2c76018d,2505.661078
0x08776f3fb93c5b7332fdda1abefb0343dfb340fb,195.0264915
0x08797952462b82db639ddbfdef2ab1718ffa7676,20000
0x087bf57afe65384bb1c3bc0c3c437bb5a90bb747,51.43592443
0x0886869eaae2b3bcb69a21e93a7edb50579d8176,59.60415019
0x0887bf200f20354b648d66e99b08e9169ad7f758,1000.414555
0x0888354392f3b0f6ccc00636add296f3bb731d91,69.16472141
0x08896945c5bd65cc8c216e7efd6969b9cc306ed5,1731.048538
0x088c415cda2f93050b1520ff2402cb1b834446ce,7897.44138
0x088ca1140e76c10ea99185c2746d26876248ff0c,329.6278453
0x088cda4c48750442548ab476af5eea7135394063,235.6958786
0x088e1da8f1dd0144c1c874f3793d7c93ab875071,3424.170283
0x088ec65ddbf6979418c0fead6109be09930fb146,892.365049
0x08913515803c69ee3c2b8bdff49cf53baa1694d6,68.76215862
0x08940c8f946aac34e460f7883b630ce2c7dc8506,362.0693009
0x0896d781ddd4949990ad530e77550577a5cf4b99,1456.510343
0x08971491517fa2b7ae2b7606b4820588b3ebfa98,344.8513337
0x089a180a1fdf7bef50d1ba45b5456e14f6e44255,818.3307631
0x089bf34290ff2767fbd1cda881566c76415a9c00,266.0778255
0x089c5d0471d7646e937b614468ad0c1465ecec7f,1532.772763
0x08a10a51de22311e42ff12efeb421a63ab5c30c5,118.222677
0x08a5eaf3b355a194939afdb29bfa446bf6f151bf,561.8648312
0x08a5f1bfba3329c442abd27d93bd81c28dbc4458,350.6663288
0x08a66849438981ed5c4d6a4bce39c503d7553325,63.37586654
0x08a738dd2d106e63705456636b2fc1bb04e0878b,96.88607651
0x08a903f0a288f95907d70b60fb2e48efd92e325f,243.7275547
0x08ab6191fecfe37f2a5e1d73a8ac65ecd453e6c9,55.16957141
0x08b3931b2ae83113c711c92e1bb87989f1fab004,158.8630846
0x08b3fb68b108cb3923ad1fc73569402cba84d0dd,228.16488
0x08b5d278a116665aeecf16e60f87891abbbe492a,1069.692281
0x08b9d2a0b3d4f99819e6c61cae16ffb5a6bcd939,211.0935679
0x08c23ca19e06b48ba860d283a16a06acd0b449a8,55.09109482
0x08c2bf6e96badbeac05df0bbf72cef4b57737dbb,3758.059013
0x08c65858d42f5bea87c204edf9ea44bdbcac2c21,63.13097675
0x08c6cab5bf0ae77833c5cbf8d2dd934a9253cd7b,320.9746838
0x08cae32b65f6bb88a3a5a895b99a23481f3bcebc,350.6663288
0x08cbf077180d45868cc04d8c053ec37025545933,154.9123971
0x08ccbf4ea4b55a98451d12194acc65a52532c698,213.196008
0x08ccff06b09d0c17235ab9b0de1dbfeeceef2b5a,350.6663288
0x08cdc04bedc0793d610db8bb4ffc9fe5aa1753d8,459.0045189
0x08d1a1a34dafbba474e24e5042a4e2836aaf1351,122.7245217
0x08d5bd85e9cd8ab2d970995eb1357065ff12ae48,528.1610535
0x08d7c5837a690d20746228fa53eb8690fc96122b,71.61816397
0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,3128.693522
0x08d958d36c21b21e97632aecf2691867103f0814,52.50450411
0x08dfedfaff80fe3ea2423830a846006eac69f4e8,55.59164384
0x08e5e4df2f56be734ead5c80a3b2377616210a62,109.6556898
0x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,2484.103112
0x08ec21c1a969c360030e8c6c6c17f1cfe6e6ba2b,134.9903527
0x08ef0c4ec2629960fa374947f5ec08c328ea0ddb,84.52461737
0x08f02e21c9293a7c0972ea195a04757850882817,692.0521386
0x08f2853e96f1897cd83ae2cdca3455ee8706cc1a,58.38095871
0x08f38b09777486bac18df882f2b9e9a181e36bc2,1566.141759
0x08f518870ec33bc96cc251692b79a745c1af78b5,551.1206749
0x08fa99a691bc8a56328a1cfd95020e4ad9eeece3,376.1249345
0x08faaae08397e1fc6bc96d568f6d44912c3edc3f,512.0864119
0x08fb8805166bb9f009ec4c4ec837bcc6a084424c,1366.865717
0x08fd91c956546cc5efcd9141679acc0e7c884a60,635.6232337
0x08fdbca7475099c37650a42fbe0e2678367be2bf,485.9745423
0x08fdd5ed1f9a424779e0a62e67065045c260ef8f,172.256621
0x0900a13fb9382c6668a74500ccce70eb96385e0c,279.9587468
0x0900e399243042e24d137c897373639bd536dac9,991.6820675
0x0902c3ef4f176db48c4e340eb861b22759c334d7,249.6851712
0x0907d2a7bf7fa53b573d324287b1799e7e020e98,473.9340365
0x0908994a76cd68c8ab9313b1a3c93e50dd1628ad,147.2180005
0x0908e98a25d426dc19705e8672671696a886a626,98.80110664
0x090ef31e4b3ce02c0cf6345804c220bfd1f681c6,39.74321762
0x090f40e082db0d4ff22c944d621c2802d592a1d7,118.5989482
0x0911a8b63fb80fcf7818db304bc4c475adc0b309,362.3189351
0x09127c753627a84c64e374186c50810a2bf32857,451.5009709
0x09165d195d9f50c82aac439840cc6198d69003de,737.8443148
0x09173487b272311edda01f45f97911aeb6abd602,239.5116255
0x09174cb6652c2260d92f2f4e641c3e1f1829f408,50.01315899
0x091d3ead6ea7eca568513e9c3381a64afe7cf628,294.7442006
0x091eb77b118b2478483d2068775f1af820c41f0f,338.6500613
0x09203487a637b28d8d5cfdfe0bce8f7a815a8c48,401.3243143
0x092331a29c069ffc6824a6d9e5d059012368fbfb,2198.578164
0x0926051a979aa8dd87a4cc49fcc40ac3eacc5775,1001.287803
0x09270ef4c29a6ece618f2aa19abbc228b6b8110e,165.2547408
0x0927101e59e1b9df017dbe78d61871e55bbbb181,52.80022758
0x092f0c709bdc1d974cbace76cea4018361b3300c,87.46032612
0x092f190a527a5de46ea2515aee748b87094a6cb5,250.8467308
0x092f56d0279eefbf1d1a3117283f2e0643176939,99.4741069
0x092f8963e749910e23c2fc71d887538fcef9ca19,55.44073534
0x093182f687f584739ac6338764e5428df7b9f094,67.72913375
0x09337f2db0f56f24835f3157bf241886d6f45e19,297.7086476
0x0936289d6c53b6907001f6f5060084de52edd99b,715.8963225
0x093670106724d5b1739bd96a1db2c8ed2b5c759b,108.271596
0x0937239d7daa7e9317ceafd24b7f7d5b26996871,276.2898433
0x093756ff5486aae578b5619ae85c955961c684d2,643.0361657
0x093ab656b147139df62e4031273b3ccba137e01f,98.64167946
0x093f73aeb9258b739dcfaa7fd6f050eb7aee1037,89.19196853
0x094083c7879e256dc6d011914bf0f598d2291eb4,1001.287803
0x0945260089850bc72432072501c6f545f6b64cec,3509.040397
0x09459cd5ef88a95f273631b7f3a450af03450fc7,131.9147693
0x0946bc5c2f9848665cc3811458de403d0a78ad8e,824.457003
0x094a25572659e7e76a4374ae56f632933e9cbe60,744.7278129
0x094cf782bfa47bb9ae0ef5912b6346f446b5624e,1062.229714
0x094eb4822739c6a97c2f8b3839269fe77cdc290d,107.8526939
0x094f8eecdf916aa47e5382c1c1e83888bcc03dff,151.0911424
0x094fdbec9659529f1f2c4f6c51204717384a3e53,97.26506893
0x0951b2f594db590ea4f5c71e5fae835a950005a0,350.883027
0x0951df14fe6cf17b0c716826a3af7bd1bcf7f460,296.0537994
0x0952615cd36904d97c736a0b0a5eea75c75e26d8,805.2627804
0x095bd04311a4e4840597547f65c02b61f1f81e86,350.6663288
0x096192a5f1c6226dfd34509c6891d6fdbd819322,91.39836296
0x0964443bfed43dab2af118dadefb3a9f7728a5ed,439.6236949
0x0965cdd8e39a9b37654bccf241a613487c69e1ef,89.66940563
0x096616d1130302f261c2ae7627494aefc5173fc6,182.0794869
0x096c08408a86a5c060ad730b509aa61ee2bcbc6d,94.75328063
0x096dd83618bbc1b2f60966cfe50866ebf64a2766,69.58488038
0x09737eec05ab50fd2d7f8411c6eeaf51dc6706e8,1495.210899
0x0974a8c59cf55a75b85c8708f886130d44045e1b,94.65700551
0x0974dda5a15b19531d80fdda9ad23442086816f3,1389.40971
0x09772d46c54a4b891271ad5b401a83a1c838f461,257.2257819
0x097a2f280ce5da160f44cf9d6734438acb7723b0,213.915694
0x097ea5c099283c958791c823abb2c65eb6276924,56.02531657
0x098091becc290848a31e79982ab6e5a393dbfa69,1676.97385
0x0982a0bf061f3cec2a004b4d2c802f479099c971,359.1703457
0x0986043bc192c78ff70bddc54c13fb222eaf440e,350.3607702
0x0988aa488ea1979ac964d53f4bad04861881b04e,408.8975418
0x0988e41c02915fe1befa78c556f946e5f20ffbd3,296.9824515
0x098d818816f0427d513d5ae66b4d55fdf55a89c9,297.3151892
0x098ef34cc3085bc1936bfc459326570401240b1f,432.6052421
0x099044f0c1ceb85bc34c30efeac97e4bf4b684ce,718.7193721
0x0991d02f28a5283338e9591cbf7de2eb25da46cd,877.2958224
0x09965fd76aa4aba116e20225c10d4d4d8fa20ce2,72.85561644
0x09988e9aeb8c0b835619305abfe2ce68fea17722,131.8905342
0x0999a13d74291eab3a3f7c1b57434004cd6a464a,387.0682311
0x099b9dc113301ff32af565be130f8fa7cf073e98,173.6459285
0x099d44c9bf1086f1a9250f1366d6fc1fb1183e76,175.6596514
0x099df536cae74eca3090f0f7872df9870a7ecdac,2986.676586
0x09a0a9f330c19166da8991696e4e5b22a7a9a2f7,350.6663288
0x09a2423e03fd86750a4c241ea796916ba29c32d8,69.22194356
0x09a2e5008066ad02433ed0cc9f51844a2a7919ab,318.9772346
0x09a572f21b4e8d51c3edb6bd509a7abed610ac85,1113.760207
0x09a60649f4d29abf919dc130e7d517352f988087,1363.908856
0x09a7add963d80532dfd147616b5c15ed4747d60c,58.01973031
0x09a7fe7a8e5e15d0149dbcc201fab3d49b5720ca,62.30018463
0x09aa8bf4d27dae690486c052f23eda6882597a9a,801.7546279
0x09ab720be0deda7f664e5dd15c5f33472da0e0fe,80.83161285
0x09ac4d1bb3f824b49b9df1599a49b018a851889a,2485.271608
0x09adfe827e504a4cce2df5f5217f0749401e6c5b,132.0971556
0x09afa892a3cfb6763c2160b37d2c842705535bfc,68.79729725
0x09b0d200979243482eca4e13ed046f0ff1d0e7e4,653.4209967
0x09b1075fd62d68a0a7ba4ea25a3825c91649c0c8,2535.398504
0x09b18a094833102390750c893c8528d604ecdd62,52.90935764
0x09b6cd487746481c4b9501e53f2f2f7fc603b5b7,561.6889082
0x09b815873bcd8da7769b673825c9134194833ce0,3595.35001
0x09bb6179ea9293a37c298c96a3f62781bf2e3a4e,3172.772436
0x09be4b490a9c6cac0548cb0a619297fc39278a7f,46.13294902
0x09be58ef3632dbef607b490c205b0c2cd825e8ec,62.27159833
0x09be9ab0eb61327d26904bae69efdc6633d5eec8,3064.354282
0x09c41efc1c7e2c2a11bb153ef39affeaff2cedcd,1181.221904
0x09c570df87334736c650c564527b48564ee838b8,165.4175099
0x09c597f764b21f6e82f5cf9077195a3d51d8b2d3,99.9979803
0x09c607b580bc311441c0efc4bc43e6daf0abd71a,508.1375101
0x09c679ccdd78e58fb3d5bd625e6d1436f4547e6d,173.4400327
0x09d138dba9664001a19d029a0e644624b8c9a172,893.2691857
0x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c,5506.55938
0x09d413c8a85aa1e1cfdeec3ccd6fac19bacdb6bb,311.4234638
0x09d568c376be4b8a9905e3693b3ea6dce617c52d,287.9228021
0x09da2d53c9d7e569e428b7f4a5c82c7cd855a7d4,4001.214314
0x09dc2d2487a7cb7b9561872a801088dfc2e13832,285.9228239
0x09df7acd70041608aa7f9bba941bd64c0a512693,225.8057616
0x09e289a389352e6de87b4467a4675d30cd256805,188.126122
0x09e62ffffbc0c01085b104dbe3ea9f369bea2f08,134.9095185
0x09e67ff60d15a6ee730f9aac94c1139fcb954fb5,528.1610535
0x09e6bbe38dc1fb56950b07804ebd54ad09970f7f,932.5881791
0x09eab44014e7dca26a8a446015aee1b7933f88f7,133.9627058
0x09f02da0a216e9284c28a1e6c04ae2315196eb3b,4685.736595
0x09f0c6903f9bc6edbd09bdb444a9ce21c14953f2,525.3997251
0x09f1b6f9ebe4db2d70b2603a4c658203b54855b2,64.26083143
0x09f3c2982aa8d27f6b9e86b39d2002a0225db1d0,79.88775993
0x09f41c916b5c2e26706febf7c4666d2afe57419a,528.1610535
0x09f44fe6ad938bae7495e0b4939f83b4bff0feb8,873.4669224
0x09f5607266fdab3304537bff8b781fddf1d27b1e,55.80383979
0x09f5644c9fd0a758104b0a43b1ec4cbbecd9e6b8,2518.447388
0x09fa6403b40291cf985a22e72ac7e0fb09f7f623,100.8741097
0x09fac217f9a9f47b50651fb8c7c641dd0d39efc8,738.9956029
0x09fc1031d03a78ed4f60463fa9749870d33439bc,79.04207555
0x09fc3d40e0805bcfadf0c19e0f618670eca0a166,258.464765
0x09fc840fd4277972bc0382eb53e93250a9878b88,212.5665676
0x09fe227727119fa25fcceb88d75b09fdcbe87385,1967.735068
0x0a0287a23e803665a45068dd3874d4a33362f894,304.8321375
0x0a029e060fba3fc2eabdb369c486c9a2ec0194ca,350.3607702
0x0a02c91391298935dbd956c91f14b8272275efeb,64.54058565
0x0a04362fbdc46b8af04e26246fa07cc636a7790b,126.2226698
0x0a04fe911785d5c52b9cbae0cb47a71da5a402b1,187.2967611
0x0a053a329580a888192223a6ff3bb8cc77317834,150.0086419
0x0a0577af4d1ca0040be9ed1a21cbf1f663145cf1,1001.287803
0x0a065d233bc10acaaf55cf5437b723e555963eb1,73.14865606
0x0a086645cbbfc2b3fba5c5aeb7a394b577acdfae,44.82325342
0x0a0871c2ea6f24149758dc5bd1136d337b7f47b8,878.8273823
0x0a0ae914771ec0a5851049864ccc27b1baa8cd43,240.4483035
0x0a0bcaa41f8b59ca10b2ba71743ee2ca330c93d7,392.7746476
0x0a12100fea75c49d33df61de364a354db5e4bdbc,61.81169761
0x0a1304501862e55c1342a3b1ba11ddf61dbb669b,202.8224939
0x0a13fa23a5ccbabb3817cff029b9b8e843d59f72,1429.653742
0x0a1542d916edfb54d29f6e28d2d488da6624cd09,509.5716652
0x0a16c2800cab7da77019cb70a7a2008fc7fb2bfa,70.95950813
0x0a16f7ac86bedf775ec20a36bc4d3ba530cd2ca9,388.4348847
0x0a19093ab4417a82c8eaea2d1bae84b562030fbe,88.47690862
0x0a1a4a861f6ec1e7f113d6d20bce1675bffd7275,140.6265637
0x0a1c6f1638adbe3873c7e8dad6c0e3b08285ba07,528.1610535
0x0a1eeff6c67398c0878ac4ec012b9a243afa879e,379.3004806
0x0a256324b1d9fb59d4c490d93c8d5555f2fe4c7a,528.8383089
0x0a25f2e780d2fcf69bd6813e8e6c2d145cff5dcc,85.11841766
0x0a263623d75eaaae19c82a29f00ae97b9ad6e390,527.7008321
0x0a264e1ee0e75b428688cb615e32f31e836baee0,896.0023065
0x0a27b687b12db250a6f28427b1e91ea259c1b4ee,123.6155242
0x0a27caaead54cc6976175f6f4888beb1f871706b,68.00885505
0x0a27f53e3d044465d07607ef7a048e71809f295e,274.4286489
0x0a2e5a3539974bf1d67c2212f8dd602559288aed,50.63591975
0x0a2e84704391104e81e95436885b85d79ea39d81,950.639378
0x0a2f1b8d1e3bfd649811a4944d155cffb6be5426,333.719422
0x0a2f3020d266a54fa8f0f72fd448969f74602222,910.4699372
0x0a3309b9cdfba496607f1c65d72cabb3092272be,655.8539528
0x0a361b9d21f96f70a12bfa790363239a84ab2444,86.49924146
0x0a3afcf9c5595b577e8bf5fb82a5f94c7c06edd8,361.2453008
0x0a3b0eaa6da9e0f8c5b920008c19812a825abf4e,46.21910454
0x0a3b67b88adf575654e071cf9c3e8065fc365967,1017.580795
0x0a3bfd31570df77c243379606ef1fca7ddd2ec74,169.5710619
0x0a3e7d103f2f85c1f1618b32dc488e51f2d89e73,48.87566066
0x0a41e741a4b1eea65c22d97cac963fcc7a73f0e8,350.6663288
0x0a4215068327ff2900145d0d9cd3eb91da3ae3a1,144.6779471
0x0a447c803782e40674a9d089f1d67e28025c8e9e,34.16118904
0x0a471798f7f609a0b7fac97051e57be1c434fdef,111.142786
0x0a4717ada1d1d7b3a79cca3d0cc24b55bd9b0bda,1002.161052
0x0a4877f802c1069e72d6d2813bba2e37088f4771,2094.46729
0x0a4913bcdaa70370db7820c5d5cdae5a029d7373,54.98906795
0x0a4b2413fc8f172633d8b146d0f3423049d84528,518.0887175
0x0a4be9ae342702320061fefd942d6160ae978633,527.7008321
0x0a4c3fd4f0bb4ed8ee72645e6f677b518bf65d9b,67.51800282
0x0a53765848ecb8ccd820781fc47c9c95bfcf3c36,58.04533972
0x0a53ab509200a29a186c393a16ae1a79c6790d7f,528.1610535
0x0a56bc48b01b7905db07440de96bf02a3c1b0f7e,294.33494
