,join_id,dt,chain,active_secs_per_day,num_l1_txs_inbox,num_l1_txs_output,calldata_bytes_l1_inbox,avg_l1_gas_price_on_l1_inbox,avg_l1_gas_price_on_l1_output,avg_l1_gas_price_on_l2,l1_gas_used_inbox,l1_gas_used_output,l1_gas_used_combined,l1_eth_fees_inbox,l1_eth_fees_output,l1_eth_fees_combined,l1_contrib_l2_eth_fees_per_day,l2_contrib_l2_eth_fees_per_day,l2_num_txs_per_day,l2_num_attr_deposit_txs_per_day,l2_num_user_deposit_txs_per_day,l1_gas_used_on_l2,calldata_bytes_l2_per_day,l1_gas_used_user_txs_l2_per_day,calldata_bytes_user_txs_l2_per_day,l2_gas_used,l2_eth_fees_per_day,gas_compression_ratio,bytes_compression_ratio,dt_rank
186,2023-07-28zora network,2023-07-28 00:00:00+00:00,Zora Network,86400.0,145,24,4095210.0,34.5214391926852,34.00996769794465,6627833163.072233,68399196.0,2084316.0,70483512.0,2.361238685542556,0.0708875198323092,2.4321262053748653,1.4058070362452282,1.9735484020330676,15667.0,43200.0,3.0,68213840.0,20933837.0,68213840.0,5294533.0,5887554894.0,3.3793554382782767,1.0027172784877674,0.1956263440858931,47
187,2023-07-28public goods network,2023-07-28 00:00:00+00:00,Public Goods Network,86400.0,146,24,1934281.0,36.50776527608517,32.82797998444601,183326634.52534467,33959908.0,2084352.0,36044260.0,1.2398003500614472,0.06842506573654,1.3082254157979871,0.0301020861506265,0.0646091950783138,283.0,43200.0,254.0,1569612.0,11455974.0,1569612.0,117166.0,2246174576.0,0.0947112812289402,21.63586160146584,0.16884474423562762,47
188,2023-07-27op mainnet,2023-07-27 00:00:00+00:00,OP Mainnet,86400.0,1572,24,182445770.0,33.52266551953421,28.53240799468977,34.73974205082715,2943450104.0,2084652.0,2945534756.0,98.67229330983018,0.059480141390946,98.73177345122112,132.72375394236093,33.87924078835011,900586.0,43200.0,882.0,5585550280.0,515336528.0,5585550280.0,503772168.0,192669617235.0,166.60299473071103,0.5269758495487037,0.3540322878101899,48
189,2023-07-27zora network,2023-07-27 00:00:00+00:00,Zora Network,86400.0,146,24,4253557.0,28.85706402142938,29.28131920482855,6311877569.924678,70947712.0,2084328.0,73032040.0,2.0473426673579342,0.0610318734955618,2.108374540853496,1.316409185979745,2.3081115579219507,15981.0,43200.0,11.0,71762936.0,18968414.0,71762936.0,5738378.0,5924207840.0,3.6245207439016274,0.9886400411488181,0.22424420934718106,48
190,2023-07-27base,2023-07-27 00:00:00+00:00,Base,86400.0,143,26,4073333.0,29.152582702866336,34.11508412068513,27.77572777802451,67989884.0,2147028.0,70136912.0,1.982080716268289,0.0732460408294663,2.055326757097755,1.2996164092417344,3.385671404757161,9482.0,43200.0,5.0,68405912.0,15654830.0,68405912.0,4420494.0,4175790112.0,4.685287813998896,0.9939182449610495,0.26019656553281,48
191,2023-07-27public goods network,2023-07-27 00:00:00+00:00,Public Goods Network,86400.0,146,24,1947301.0,30.18520431557318,30.40774942114121,270853027.02421534,34166656.0,2084280.0,36250936.0,1.031327492139904,0.0633782639634962,1.0947057561034002,0.0327326675176458,0.0892363551458734,487.0,43200.0,376.0,1950444.0,11514188.0,1950444.0,124268.0,2278133734.0,0.1219690226635189,17.517373480089663,0.16912186947095184,48
192,2023-07-26op mainnet,2023-07-26 00:00:00+00:00,OP Mainnet,86400.0,1452,24,168123287.0,26.320326498641084,25.61487596537324,26.158468331904267,2712402164.0,2084640.0,2714486804.0,71.39131055210063,0.0533977950324556,71.44470834713309,86.80253877075445,20.743890188922727,808336.0,43200.0,738.0,4851365716.0,437472417.0,4851365716.0,425958201.0,196795265478.0,107.54642895967716,0.5591007404480739,0.3843060281443984,49
193,2023-07-26zora network,2023-07-26 00:00:00+00:00,Zora Network,86400.0,146,24,4306857.0,26.16862156769937,25.158413944003897,6613199865.05587,71798004.0,2084316.0,73882320.0,1.878854795992166,0.0524380847181104,1.9312928807102765,1.2757375140143006,1.720634248500084,17253.0,43200.0,8.0,73199436.0,17633364.0,73199436.0,5493748.0,5783165064.0,2.996371762514446,0.9808546065846737,0.24424477371419318,49
194,2023-07-26base,2023-07-26 00:00:00+00:00,Base,86400.0,143,25,4245537.0,25.26415191199137,27.599217542178657,24.074398032703275,70733688.0,2171214.0,72904902.0,1.7870266389274008,0.0599238075166238,1.8469504464440247,1.1943945841780776,3.794738682808621,9944.0,43200.0,3.0,72533108.0,16055335.0,72533108.0,4822038.0,3772395426.0,4.989133266986699,0.9751917427831716,0.2644315425371068,49
195,2023-07-26public goods network,2023-07-26 00:00:00+00:00,Public Goods Network,86400.0,145,24,1903128.0,26.14186250323503,25.656354024867195,173684403.09984234,33440340.0,2084352.0,35524692.0,0.8741927703414304,0.0534768728244399,0.9276696431658704,0.020235595259709,0.0454179233174801,270.0,43200.0,299.0,1111016.0,11422241.0,1111016.0,64661.0,2244906726.0,0.065653518577189,30.098882464338946,0.16661599067993751,49
196,2023-07-25op mainnet,2023-07-25 00:00:00+00:00,OP Mainnet,86400.0,1524,24,177675137.0,28.99601977408274,27.75408983130954,29.175161357212826,2866069532.0,2084664.0,2868154196.0,83.10460882376806,0.057857951924097,83.16246677569215,106.57785418914244,14.579916179220692,843553.0,43200.0,852.0,5340692872.0,482549659.0,5340692872.0,471000939.0,198210423992.0,121.15777036836312,0.5366475101060633,0.3682007306112302,50
197,2023-07-25base,2023-07-25 00:00:00+00:00,Base,86400.0,143,23,5503064.0,28.88281946985283,30.968602754607847,28.6023891128921,90780764.0,1997478.0,92778242.0,2.6220044179473154,0.0618591026930685,2.683863520640384,2.228587336173232,1.3453287463864003,15421.0,43200.0,7.0,113912464.0,19433380.0,113912464.0,8198439.0,4531550820.0,3.573916082559632,0.7969344250160368,0.2831758551523204,50
198,2023-07-25zora network,2023-07-25 00:00:00+00:00,Zora Network,86400.0,145,24,3863565.0,27.55557226154001,28.94027317254523,5250535085.159894,64705848.0,2084388.0,66790236.0,1.7830066703082244,0.0603227581175752,1.8433294284257995,0.995715786357059,1.180109682529034,11915.0,43200.0,1.0,56498680.0,16073402.0,56498680.0,4248406.0,5140026268.0,2.1758254688861283,1.1452630043746155,0.24037008469022303,50
199,2023-07-25public goods network,2023-07-25 00:00:00+00:00,Public Goods Network,86400.0,146,24,1897461.0,29.475855062019843,28.80324897416281,43693854.51324878,33373452.0,2084376.0,35457828.0,0.983711034071276,0.0600368008837695,1.0437478349550458,0.0141671034316836,0.022643875664666,52.0,43200.0,35.0,767984.0,11296536.0,767984.0,49836.0,2194272436.0,0.0368109790963498,43.4559209566866,0.1679683931428183,50
200,2023-07-24op mainnet,2023-07-24 00:00:00+00:00,OP Mainnet,86400.0,1222,24,139368835.0,34.602482687460416,30.7470217492312,34.551883925244866,2248886620.0,2084628.0,2250971248.0,77.8170603346114,0.0640961024550563,77.88115643706645,95.93138170867176,20.107227218307163,650109.0,43200.0,955.0,4059129116.0,365674466.0,4059129116.0,354051894.0,186856212667.0,116.03860892697892,0.5540318023231858,0.3811281562109398,51
201,2023-07-24base,2023-07-24 00:00:00+00:00,Base,86400.0,143,24,5400210.0,31.462479089211715,33.082405662682625,31.37904880606633,89136552.0,2084316.0,91220868.0,2.804456903384432,0.06895418744122,2.8734110908256523,2.325328544518205,1.3318753618553163,16810.0,43200.0,5.0,108339904.0,18879426.0,108339904.0,7645133.0,4591448687.0,3.657203906373522,0.8227490399105394,0.2860367682788661,51
202,2023-07-24zora network,2023-07-24 00:00:00+00:00,Zora Network,86400.0,146,24,3936175.0,29.89781581147109,31.26097962049527,4644531428.413503,65885500.0,2084328.0,67969828.0,1.9698325436466784,0.0651581351304276,2.034990678777106,1.0254973683415929,1.0297561231143215,9758.0,43200.0,1.0,54622528.0,17573964.0,54622528.0,4358055.0,5193763616.0,2.055253491455926,1.2061964616504017,0.22397764101485584,51
203,2023-07-24public goods network,2023-07-24 00:00:00+00:00,Public Goods Network,86400.0,147,24,1871503.0,31.80022731277745,31.869003008505384,3189692.444254137,32978608.0,2084292.0,35062900.0,1.0487272308589817,0.0664243080186037,1.1151515388775852,0.0013429196800372,0.0050194831931313,4.0,43200.0,1.0,62516.0,11237172.0,62516.0,4752.0,2178212081.0,0.0063624028731685,527.5226821933585,0.1665457287652089,51
204,2023-07-23op mainnet,2023-07-23 00:00:00+00:00,OP Mainnet,86400.0,896,24,99277171.0,19.04903025804637,20.517196139485197,18.817658696111128,1602836908.0,2084604.0,1604921512.0,30.532488759205485,0.0427702291411554,30.57525898834664,37.66049978886718,6.201303622161934,489801.0,43200.0,694.0,2925933088.0,274436017.0,2925933088.0,262938393.0,138657197127.0,43.86180341102912,0.5478036782774166,0.36174978811181335,52
205,2023-07-23base,2023-07-23 00:00:00+00:00,Base,86400.0,143,24,6064235.0,18.739495650883036,18.928579002653915,18.13250454791384,99720188.0,2084328.0,101804516.0,1.8687060293312387,0.0394533672154436,1.9081593965466823,1.7099350027802864,2.1807568923004634,19488.0,43200.0,0.0,137868708.0,20613494.0,137868708.0,9381494.0,5042318484.0,3.89069189508075,0.7232981975866489,0.2941876326255025,52
206,2023-07-23zora network,2023-07-23 00:00:00+00:00,Zora Network,86400.0,145,24,4197316.0,19.13724676693657,19.57298502056508,3579643874.141681,70028392.0,2084268.0,72112660.0,1.3401506183957668,0.0407953463428431,1.38094596473861,0.812075178153705,1.2717621217385968,13117.0,43200.0,3.0,64515580.0,20688080.0,64515580.0,5237028.0,6298198142.0,2.0838372998923105,1.0854493131736551,0.2028857196994598,52
207,2023-07-23public goods network,2023-07-23 00:00:00+00:00,Public Goods Network,86400.0,145,24,1853674.0,19.470068342423268,20.25199138810596,0.0,32652232.0,2084304.0,34736536.0,0.6357411885726599,0.0422113066581948,0.6779524952308548,0.0,0.0,0.0,43200.0,0.0,0.0,11232000.0,0.0,0.0,2174306472.0,0.0,inf,0.16503507834757836,52
208,2023-07-22op mainnet,2023-07-22 00:00:00+00:00,OP Mainnet,86400.0,914,24,100866968.0,18.32967858436205,16.991984756977697,18.243318395119527,1628540984.0,2084628.0,1630625612.0,29.85063279818069,0.0354219671999689,29.886054765380663,37.87129232190189,6.327193372542599,524951.0,43200.0,826.0,3034940532.0,283884856.0,3034940532.0,272346608.0,156058975058.0,44.198485694444486,0.536597329281706,0.3553094357382699,53
209,2023-07-22base,2023-07-22 00:00:00+00:00,Base,86400.0,143,24,6660969.0,18.472731375777,19.850676582744907,17.974459285333154,109223160.0,2084304.0,111307464.0,2.017650094693511,0.0413748446041215,2.0590249392976325,1.9577826041499424,2.682607466345204,21653.0,43200.0,2.0,159240132.0,22061366.0,159240132.0,10828391.0,5468441011.0,4.640390070495146,0.6859022196741208,0.301929128051273,53
210,2023-07-22zora network,2023-07-22 00:00:00+00:00,Zora Network,86400.0,153,24,5144353.0,18.450531808996107,17.771790018720974,3105392637.180151,85266532.0,2084388.0,87350920.0,1.5732128609087843,0.0370433058535417,1.610256166762326,0.9736942415664708,1.4765114845001512,13179.0,43200.0,4.0,79868832.0,26234125.0,79868832.0,6460785.0,8959195311.0,2.450205726066633,1.0675820575415451,0.19609394252714737,53
211,2023-07-22public goods network,2023-07-22 00:00:00+00:00,Public Goods Network,86400.0,146,24,1875259.0,18.596962072004477,17.81256649899823,4268246.604831991,33017692.0,2084268.0,35101960.0,0.6140287658291255,0.037126162351734,0.6511549281808595,0.000789838662429047,0.0091526553050885,11.0,43200.0,1.0,69696.0,11238764.0,69696.0,6344.0,2179848864.0,0.0099424939675175,473.73869375573923,0.1668563375830296,53
212,2023-07-21op mainnet,2023-07-21 00:00:00+00:00,OP Mainnet,86400.0,811,24,87987947.0,27.495904685522117,25.868620177616386,27.66046546988497,1420852352.0,2084592.0,1422936944.0,39.0676208427919,0.0539255186732977,39.12154636146519,46.73636112321304,5.313452989288555,484860.0,43200.0,782.0,2470240908.0,217103277.0,2470240908.0,205579669.0,146712467783.0,52.04981411250159,0.5751877670710164,0.4052815241476065,54
213,2023-07-21base,2023-07-21 00:00:00+00:00,Base,86400.0,143,25,5745194.0,27.91415105583583,29.438985555778288,26.737358091182013,94631624.0,2171142.0,96802766.0,2.64156144699506,0.0639162179775435,2.705477664972604,2.249035659491242,1.8732041497127896,14898.0,43200.0,0.0,122976392.0,19935496.0,122976392.0,8703495.0,4603359310.0,4.122239809204032,0.7695104927131055,0.2881891677036779,54
214,2023-07-21zora network,2023-07-21 00:00:00+00:00,Zora Network,86400.0,146,24,2939524.0,27.916485293861808,26.964465925824776,4079395521.0815473,49982572.0,2084304.0,52066876.0,1.395337736187389,0.0562021441870602,1.4515398803744497,0.5680732990465381,0.9079968876285032,8084.0,43200.0,3.0,30347644.0,14141950.0,30347644.0,1960682.0,3560407441.0,1.476070186675046,1.6470000768428679,0.207858463648931,54
215,2023-07-21public goods network,2023-07-21 00:00:00+00:00,Public Goods Network,86400.0,145,24,1884293.0,28.117461940510143,26.76294453638052,17896058.836564712,33140552.0,2084292.0,35224844.0,0.9318282095474972,0.0557817911936216,0.9876100007411188,0.0111766549130107,0.0087958627527156,20.0,43200.0,2.0,860652.0,11293526.0,860652.0,60686.0,2191971446.0,0.0199725176657263,38.506332408453126,0.16684718306753799,54
216,2023-07-20op mainnet,2023-07-20 00:00:00+00:00,OP Mainnet,86400.0,922,24,101516786.0,25.39836017383933,26.07858751826157,25.250040309202067,1638960848.0,2084628.0,1641045476.0,41.62691792832515,0.0543641537410186,41.68128208206617,46.41018073446963,6.709407273577119,585415.0,43200.0,874.0,2687169628.0,214081119.0,2687169628.0,202519735.0,179543946098.0,53.11958800804675,0.6099208739642692,0.4741977549173778,55
217,2023-07-20base,2023-07-20 00:00:00+00:00,Base,86400.0,143,24,5205940.0,26.29016705536752,27.573299309988133,26.13118885170239,86028892.0,2084340.0,88113232.0,2.26171394226817,0.0574721306837806,2.319186072951951,1.9295568630019784,1.571472892615791,15163.0,43200.0,0.0,107954888.0,18691965.0,107954888.0,7459965.0,4448219415.0,3.5010297556177696,0.7968966815101508,0.2785121842460116,55
218,2023-07-20zora network,2023-07-20 00:00:00+00:00,Zora Network,86400.0,145,24,2869804.0,25.86906449819765,25.66212726080976,3573218129.8197527,48850528.0,2084340.0,50934868.0,1.26371745960301,0.0534885983347962,1.3172060579378062,0.5007409475513699,1.2263832204044218,7909.0,43200.0,0.0,29205712.0,13061032.0,29205712.0,1829032.0,3420249440.0,1.7271241679558416,1.672636092556141,0.21972260691191936,55
219,2023-07-20public goods network,2023-07-20 00:00:00+00:00,Public Goods Network,86400.0,146,24,1902807.0,26.114639397804822,25.726313920450373,13346539.54370864,33457380.0,2084328.0,35541708.0,0.8737274138953272,0.0536220764411844,0.9273494903365116,0.0261142352373534,0.0207081355144441,17.0,43200.0,1.0,1133692.0,11311348.0,1133692.0,78928.0,2194500934.0,0.0468223707517976,29.511878005666443,0.16822106436827866,55
220,2023-07-19op mainnet,2023-07-19 00:00:00+00:00,OP Mainnet,86400.0,878,24,96816429.0,24.65424389515761,24.641495738183504,24.45690980757213,1563044328.0,2084604.0,1565128932.0,38.53567608145471,0.0513677605818002,38.58704384203651,42.87461464936114,6.156336081924628,534494.0,43200.0,861.0,2562964236.0,213088231.0,2562964236.0,201531027.0,154517346187.0,49.03095073128577,0.6098580331497064,0.4543490203360879,56
221,2023-07-19base,2023-07-19 00:00:00+00:00,Base,86400.0,142,24,5872975.0,24.266246092062996,27.27610507129969,23.49663650217953,96642844.0,2084280.0,98727124.0,2.345159035540854,0.0568510402780085,2.4020100758188625,2.0869252059792798,1.9456776510380995,18757.0,43200.0,0.0,129850936.0,19951994.0,129850936.0,8719993.0,4838805023.0,4.032602857017379,0.7442598950538177,0.2943552910049993,56
222,2023-07-19zora network,2023-07-19 00:00:00+00:00,Zora Network,86400.0,145,24,2955933.0,24.41428516780337,23.88544763418593,3510015476.382316,50226360.0,2084328.0,52310688.0,1.2262406759807525,0.0497851072964674,1.27602578327722,0.5084047486826176,1.504411790903513,8104.0,43200.0,1.0,32271212.0,13275591.0,32271212.0,2043171.0,3362387105.0,2.0128165395861517,1.556382821940496,0.2226592398033353,56
223,2023-07-19public goods network,2023-07-19 00:00:00+00:00,Public Goods Network,86400.0,145,24,1869577.0,25.07473858634936,23.70144902376584,8369417.236074148,32905480.0,2084304.0,34989784.0,0.8250963090583472,0.0494010250060312,0.8744973340643785,0.0233022938026021,0.00013993304,10.0,43200.0,1.0,943412.0,11295482.0,943412.0,63062.0,2187862962.0,0.0234422268426021,34.87922561934764,0.16551546892819624,56
224,2023-07-18op mainnet,2023-07-18 00:00:00+00:00,OP Mainnet,86400.0,842,24,92470513.0,29.426264303324853,29.645806195823955,29.224768052379705,1492983352.0,2084628.0,1495067980.0,43.932922716415874,0.0618004776783881,43.99472319409426,49.00443952532246,7.760040557173221,510209.0,43200.0,794.0,2451479420.0,203918991.0,2451479420.0,192389991.0,150253547285.0,56.76448008249568,0.6090132104800619,0.4534669014716731,57
225,2023-07-18zora network,2023-07-18 00:00:00+00:00,Zora Network,86400.0,163,24,6454904.0,28.801544635162333,29.207269642784595,4676844196.118501,106333856.0,2084256.0,108418112.0,3.062579299812924,0.0608754269965916,3.1234547268095154,1.8487627159161564,1.505288656073946,8856.0,43200.0,4.0,93643556.0,18423326.0,93643556.0,7189646.0,6813241424.0,3.354051371990144,1.1355170664386132,0.3503658351374773,57
226,2023-07-18base,2023-07-18 00:00:00+00:00,Base,86400.0,143,24,4465745.0,29.733958664870457,33.23677366731447,30.41324049364357,74245832.0,2084280.0,76330112.0,2.207622499726916,0.0692747426193102,2.276897242346226,1.5795911408685157,1.2848434250124223,13637.0,43200.0,0.0,75932184.0,16021339.0,75932184.0,4789337.0,3861045869.0,2.864434565880938,0.9777913407574317,0.2787373140284966,57
227,2023-07-18public goods network,2023-07-18 00:00:00+00:00,Public Goods Network,86400.0,146,24,1863638.0,29.720391163407225,28.346002915682263,3075120.258968661,32831888.0,2084316.0,34916204.0,0.9757765539931756,0.0590820274132031,1.0348585814063789,0.000273769258302571,0.00091152452933415,4.0,43200.0,2.0,12072.0,11233356.0,12072.0,516.0,2174547259.0,0.0011852937876367,2719.6726308813786,0.16590215782353912,57
228,2023-07-17op mainnet,2023-07-17 00:00:00+00:00,OP Mainnet,86400.0,891,24,97700518.0,21.381809596992145,18.461812514953785,21.266549148579823,1577507464.0,2084628.0,1579592092.0,33.72996423308194,0.038486011299423,33.76845024438136,39.40191513697207,10.340509676233363,526167.0,43200.0,835.0,2708720568.0,234983175.0,2708720568.0,223435803.0,172939758893.0,49.74242481320543,0.5823810261701383,0.4157766529454715,58
229,2023-07-17zora network,2023-07-17 00:00:00+00:00,Zora Network,86400.0,175,24,7584449.0,21.61882880433433,20.678303324027773,3974503508.457791,124580636.0,2084244.0,126664880.0,2.69328744201909,0.0430986296332849,2.736386071652375,1.712498561177496,1.964553411485913,11836.0,43200.0,1.0,118160536.0,20152150.0,118160536.0,8919730.0,5089467730.0,3.677051972663445,1.054333707490968,0.3763592966507296,58
230,2023-07-17base,2023-07-17 00:00:00+00:00,Base,86400.0,143,24,3808412.0,20.938716888488223,23.688899232845223,20.185094826428493,63768152.0,2084292.0,65852444.0,1.335223281230084,0.0493745831598254,1.3845978643899093,0.7761853451860535,1.2414462258290446,11105.0,43200.0,5.0,56218408.0,14216005.0,56218408.0,2982097.0,3351119285.0,2.017631571015098,1.1342930948880658,0.267896079102392,58
231,2023-07-17public goods network,2023-07-17 00:00:00+00:00,Public Goods Network,86400.0,145,24,1861642.0,21.05089592138292,19.874771258945906,4537576.141237185,32779444.0,2084340.0,34863784.0,0.6900366640047998,0.0414257807258713,0.7314624447306711,0.002965166073015,0.0039099436303314,8.0,43200.0,3.0,171760.0,11243646.0,171760.0,10386.0,2177028427.0,0.0068751097033465,190.84445738239404,0.165572804408819,58
232,2023-07-16op mainnet,2023-07-16 00:00:00+00:00,OP Mainnet,86400.0,773,24,83791262.0,15.732184269568558,14.812648597899964,15.642438349647916,1353148364.0,2084628.0,1355232992.0,21.287979406513237,0.030878862021343,21.318858268534576,24.367540392802667,5.466501627505549,449218.0,43200.0,818.0,2277462008.0,198982375.0,2277462008.0,187446756.0,126476250779.0,29.834042020308218,0.5941475024596766,0.4210989139113452,59
233,2023-07-16zora network,2023-07-16 00:00:00+00:00,Zora Network,86400.0,163,24,5561592.0,16.914880029796656,16.197011267752107,2514727811.048642,92100612.0,2084364.0,94184976.0,1.55787080265085,0.0337604671940968,1.5916312698449468,0.8861685705487529,1.242406540404812,8742.0,43200.0,0.0,74716504.0,16675783.0,74716504.0,5443783.0,5386712457.0,2.128575110953621,1.2326675777014406,0.3335130950072929,59
234,2023-07-16base,2023-07-16 00:00:00+00:00,Base,86400.0,144,23,4451755.0,15.563904202415827,16.09690658951353,15.441296750274567,74023252.0,1997490.0,76020742.0,1.1520908028792858,0.0321534099434873,1.1842442128227733,0.7641444323708162,1.889494729726441,14639.0,43200.0,2.0,72349508.0,15118552.0,72349508.0,3885582.0,3773031893.0,2.653639162097257,1.02313414487905,0.2944564400082759,59
235,2023-07-16public goods network,2023-07-16 00:00:00+00:00,Public Goods Network,86400.0,145,24,1862017.0,15.665246075633746,16.13431867949647,0.0,32785120.0,2084352.0,34869472.0,0.5135869724191815,0.0336295994082458,0.5472165718274273,0.0,0.0,0.0,43200.0,0.0,0.0,11232000.0,0.0,0.0,2173407164.0,0.0,inf,0.1657778668091168,59
236,2023-07-15op mainnet,2023-07-15 00:00:00+00:00,OP Mainnet,86400.0,873,24,96042756.0,14.022247619231608,13.870608239088014,13.920835651975567,1550677332.0,2084664.0,1552761996.0,21.743981526833423,0.0289155576541301,21.77289708448756,24.74633052678956,6.534289461127745,523797.0,43200.0,905.0,2598898996.0,223809246.0,2598898996.0,212238714.0,142759957378.0,31.280619987917305,0.5966670249158078,0.4291277403257951,60
237,2023-07-15zora network,2023-07-15 00:00:00+00:00,Zora Network,86400.0,170,24,6704745.0,14.462768416900278,13.693086194766623,2267651842.943494,110474976.0,2084292.0,112559268.0,1.5977739937506164,0.0285403900110625,1.626314383761679,0.9276717007296752,1.3934471222520215,9021.0,43200.0,0.0,94041372.0,18253227.0,94041372.0,7021227.0,4984227045.0,2.321118822981697,1.174748662748136,0.36731833773830785,60
238,2023-07-15base,2023-07-15 00:00:00+00:00,Base,86400.0,142,25,5484096.0,14.003764134590837,14.140806518440566,13.999519926833672,90437352.0,2171118.0,92608470.0,1.2664633463649668,0.0307013595667036,1.2971647059316704,0.9392926831380022,2.3747527406112123,22240.0,43200.0,0.0,98091572.0,16434670.0,98091572.0,5202662.0,4485557273.0,3.3140454237492145,0.9219686274372277,0.33369066735139796,60
239,2023-07-15public goods network,2023-07-15 00:00:00+00:00,Public Goods Network,86400.0,144,24,1860756.0,13.934808780292038,13.25560160153794,0.0,32744016.0,2084340.0,34828356.0,0.4562816016588229,0.0276291806421495,0.4839107823009725,0.0,0.0,0.0,43200.0,0.0,0.0,11232000.0,0.0,0.0,2172391980.0,0.0,inf,0.1656655982905983,60
240,2023-07-14op mainnet,2023-07-14 00:00:00+00:00,OP Mainnet,86400.0,1000,24,111124317.0,24.554779514489343,21.847314170578574,24.25288336241809,1793831100.0,2084568.0,1795915668.0,44.047127146733885,0.0455422120059346,44.09266935873982,47.52616336046784,22.39598251321362,569236.0,43200.0,874.0,2864925128.0,232087757.0,2864925128.0,220524901.0,200417827655.0,69.92214587368146,0.6261354205972813,0.4788030115694556,61
241,2023-07-14base,2023-07-14 00:00:00+00:00,Base,86400.0,1350,23,4464094.0,23.909027608917448,22.532065976663056,22.44480967616601,99482224.0,1997418.0,101479642.0,2.3785232402125103,0.0450059541589743,2.4235291943714845,1.01819611933237,1.561107711049157,13835.0,43200.0,1.0,63832640.0,14616474.0,63832640.0,3384084.0,3559871768.0,2.5793038303815266,1.55848518876863,0.3054152458383602,61
242,2023-07-14zora network,2023-07-14 00:00:00+00:00,Zora Network,86400.0,150,24,3707817.0,23.55052808756793,22.86396577127821,1472729396.2124865,62286828.0,2084280.0,64371108.0,1.4668876922995129,0.0476549065777597,1.5145425988772725,0.7087935877391478,1.5748665673000777,3165.0,43200.0,0.0,45228444.0,14741545.0,45228444.0,3509545.0,3370906158.0,2.283660155039284,1.3771605319873486,0.25152160102621535,61
243,2023-07-14public goods network,2023-07-14 00:00:00+00:00,Public Goods Network,86400.0,145,24,1873073.0,23.73199750132057,23.028184361461303,2552678.016084612,32961956.0,2084316.0,35046272.0,0.7822530574306386,0.0479980131155435,0.8302510705461821,0.0038206792992374,0.00052344494702235,7.0,43200.0,2.0,349300.0,11254670.0,349300.0,21894.0,2178479935.0,0.0043441242462597,94.36574864013741,0.16642629237463205,61
244,2023-07-13op mainnet,2023-07-13 00:00:00+00:00,OP Mainnet,86400.0,901,24,99233615.0,32.05474899916716,29.85055786709233,31.000454513318505,1602081152.0,2084556.0,1604165708.0,51.35430920365656,0.0622251595051945,51.41653436316176,54.99973962818871,11.483166780002747,494740.0,43200.0,916.0,2593799908.0,220066316.0,2593799908.0,208487260.0,168063891943.0,66.48290640819145,0.6176579569837813,0.45092596088171893,62
245,2023-07-13base,2023-07-13 00:00:00+00:00,Base,86400.0,1421,24,2296833.0,33.03438592654452,29.581095976793407,49.51707373985816,66370452.0,2084352.0,68454804.0,2.1925071254871984,0.0616574165614212,2.25416454204862,0.2697047036983995,0.1556384451041244,735.0,43200.0,0.0,7832500.0,11729201.0,7832500.0,497201.0,2328837237.0,0.4253431488025239,8.473725119693585,0.19582177848260934,62
246,2023-07-13zora network,2023-07-13 00:00:00+00:00,Zora Network,86400.0,145,24,2315343.0,31.092742278037825,31.686849438635136,888953738.1708775,40014588.0,2084352.0,42098940.0,1.2441632720458649,0.066046548001118,1.310209820046983,0.2132625933730666,0.7436124010209233,1489.0,43200.0,0.0,10644060.0,11978313.0,10644060.0,746313.0,2770717270.0,0.9568749943939866,3.7593350657549847,0.19329458163265562,62
247,2023-07-13public goods network,2023-07-13 00:00:00+00:00,Public Goods Network,86400.0,145,24,1880473.0,31.766410429648182,29.45990185353821,28793295.96983157,33081352.0,2084196.0,35165548.0,1.0508758051996627,0.0614002096035369,1.1122760148031996,0.0229464725019976,0.027505949421782,18.0,43200.0,6.0,620524.0,11273837.0,620524.0,39317.0,2182699940.0,0.0504524219237796,53.311962148119974,0.16679973286823288,62
248,2023-07-12op mainnet,2023-07-12 00:00:00+00:00,OP Mainnet,86400.0,796,24,87475605.0,25.97342526858748,25.321903534464912,25.5545823172426,1412401020.0,2084580.0,1414485600.0,36.684892342246734,0.0527855336698748,36.73767787591661,40.78687660034039,5.810201938299649,442771.0,43200.0,747.0,2333434208.0,200515260.0,2333434208.0,189007152.0,134115538600.0,46.597078538640034,0.6052885550223321,0.43625410355301636,63
249,2023-07-12base,2023-07-12 00:00:00+00:00,Base,86400.0,1423,24,2246307.0,27.204514888588974,25.55612904723503,26.494977581763894,65601024.0,2084316.0,67685340.0,1.7846440341146823,0.0532670486712167,1.837911082785899,0.1293153459022719,0.163361358725958,65.0,43200.0,0.0,7122552.0,11704983.0,7122552.0,472983.0,2291885362.0,0.2926767046282299,9.210325737179595,0.1919103171700463,63
250,2023-07-12zora network,2023-07-12 00:00:00+00:00,Zora Network,86400.0,144,24,2221058.0,26.211351558178304,26.971796173519262,645360661.0258476,38491508.0,2084304.0,40575812.0,1.0089144481924326,0.0562174226516508,1.0651318708440836,0.1213271219799899,0.8473655698309952,1333.0,43200.0,1.0,7874688.0,11809803.0,7874688.0,577383.0,2756229461.0,0.9686926918109856,4.888004197753612,0.18806901351360392,63
